x,lower_free_pressure,upper_free_pressure,required_drop_density,optimistic_temporal_allowance,positive_acceleration
-2.0234375,0.0034860389747958685,0.004243163561344866,0.07030643687939243,7.530675029596584e-42,True
-2.0203125,0.0033311357234921957,0.004274850058067795,0.07135592268510933,2.5591345316135944e-41,True
-2.0171875000000004,0.0031745377201872578,0.004305795272759721,0.07240678381832673,4.475495942234851e-41,True
-2.0140625,0.003016249977057912,0.004336006569306693,0.07345896948737489,6.140065261372934e-41,True
-2.0109375,0.0028711146402720733,0.004371044818661249,0.07451962433773272,7.183584479271982e-41,True
-2.0078125,0.0028897545448170647,0.004410800430093426,0.0749906483147905,7.211407733833118e-41,True
-2.0046875,0.003034119746960807,0.00444968931720281,0.07494933622954096,5.795567562858581e-41,True
-2.0015625000000004,0.0030511704150983174,0.004487720103272732,0.07540035738521847,2.4972459039123437e-41,True
-1.9984375,0.0029134022882365477,0.004505335836430864,0.07622470281020514,3.0890397283332243e-41,True
-1.9953125000000003,0.002849452434415924,0.004502962484943302,0.07651102148888925,1.0413076707277967e-40,True
-1.9921875,0.0028496955084319183,0.004500310450503971,0.07653087268557332,1.8067318287762128e-40,True
-1.9890625000000002,0.0027847617180283557,0.004497384782906492,0.07680620676270704,2.459575013581498e-40,True
-1.9859375,0.0026435442331082994,0.004471387076285191,0.07710672567621539,2.8377057198399002e-40,True
-1.9828125,0.0025728507981334792,0.004422813549911846,0.07683893814459282,2.792037458452095e-40,True
-1.9796875000000003,0.0025603895899378535,0.004374632431157331,0.07632984742679498,2.1997701388038936e-40,True
-1.9765625,0.0024904435007171172,0.004326843895625501,0.07605333222520458,9.29446476217153e-41,True
-1.9734375000000002,0.002352933601046845,0.004256438072166809,0.07576855531001507,1.126437518911816e-40,True
-1.9703125,0.002282603204158954,0.004163915033470486,0.07492333029820772,3.716144750293533e-40,True
-1.9671875,0.002268101965968522,0.00407244694271233,0.07384845000800586,6.3090063587375924e-40,True
-1.9640625000000003,0.0022002819656082853,0.003982028296887528,0.07299707642117445,8.40236808867568e-40,True
-1.9609375,0.002069163352095964,0.0038737121186354123,0.07217568711465358,9.484000086744285e-40,True
-1.9578125000000002,0.0020014714416638126,0.003747907631092161,0.0708584282880726,9.126224867217686e-40,True
-1.9546875,0.0019869780008351648,0.0036236848009207822,0.06932495152223996,7.0275699365153294e-40,True
-1.9515625,0.0019231920422250318,0.003501033000245043,0.0680061238741243,2.9000571037807554e-40,True
-1.9484375000000003,0.0018003884395575353,0.003369200836522667,0.06680885671113496,3.437809911820283e-40,True
-1.9453125,0.001737824453701741,0.003228414292964928,0.06523125216083413,1.1107338911724056e-39,True
-1.9421875000000002,0.0017260960819354984,0.0030894794890191876,0.06344854247079243,1.844826524070315e-39,True
-1.9390625,0.001668154406660462,0.002952382343211795,0.06187334045096302,2.4008676296286807e-39,True
-1.9359375,0.0015541574900691693,0.0028360896269897197,0.06079308585659719,2.6755611401967822e-39,True
-1.9328125000000003,0.0014973761632849146,0.0027401655814089437,0.059720749844916196,2.5706396149387252e-39,True
-1.9296875,0.0014890611755034417,0.0026454784557077894,0.05844771767422667,1.976293347597663e-39,True
-1.9265625000000002,0.0014352767970138266,0.0025520187080083113,0.05737729900410234,8.141714778542021e-40,True
-1.9234375,0.0013264200178338414,0.0024889118837528854,0.05692971409258029,9.779449397507531e-40,True
-1.9203125,0.0012808875316909188,0.0024554980512822688,0.056588554290470716,3.252651284936274e-39,True
-1.9171875000000003,0.001288791057216592,0.002422422280272565,0.056015816137622444,5.568310613334357e-39,True
-1.9140625,0.001243983728617983,0.002389682871460043,0.055671173910502865,7.479361600697158e-39,True
-1.9109375000000002,0.0011349813534159568,0.002418535544319468,0.056405669533877524,8.780117939848895e-39,True
