case,s,node,fraction,l,velocity,heat,required_negative_null_plus,required_negative_null_minus,required_before_plus,required_before_minus,fd_error,spline_error,geometry_rho,geometry_p_l,geometry_j_l,geometry_p_omega,reservoir_rho,reservoir_p_l,reservoir_j_l,reservoir_p_omega,endpoint_rho,endpoint_p_l,endpoint_j_l,endpoint_p_omega,remainder_rho,remainder_p_l,remainder_j_l,remainder_p_omega
prior_thermal_n64,0.5,35,0.546875,-1.4046950441191701,-0.9043574961669615,3.8986128346323428,0.027996545725005227,0.00038278563958859917,0.00021539844703167264,0.00031271193284565144,1.923845931828494e-09,3.063614813625501e-09,0.006196861727978352,-0.006208427363133227,-5.75126415583062e-06,2.67521402111519e-05,0.010778230633068986,0.003147379859289267,-0.006927768392807653,0.0,0.00014950712427953483,0.000102982430504252,1.8577107297664082e-05,-0.0005424698504299853,-0.004730876029370169,-0.009458789652926746,0.006903440021354157,0.0005692219906411372
prior_thermal_n64,0.5,36,0.5625,-1.3834746219786846,-0.8955924900973369,4.755751707467775,0.035267075045537145,0.000438883498528532,0.00022410002808250054,0.000332573408426454,1.9201186520182865e-09,6.849219019520309e-09,0.006257063915363162,-0.006267116223603569,-5.133620131502658e-06,2.326019413440013e-05,0.012899702869010501,0.004674939684767858,-0.008734166231838142,0.0,0.00015724121981894407,0.00011104319019512611,2.198472495448571e-05,-0.0005685125081122483,-0.0067998801734662825,-0.011053099098566554,0.008707047886752153,0.0005917727022466485
prior_thermal_n64,0.5,37,0.578125,-1.3644974941688732,-0.8932594478581957,5.640906677165918,0.04009634045927184,0.00046875729047114387,0.00022757022438687555,0.0003420296162962678,1.8940499767643507e-09,8.920636788640118e-09,0.006311309956139329,-0.006320207922375759,-4.651368181169585e-06,2.0329697384500582e-05,0.014296841782345053,0.005700907172184864,-0.00993551064017752,0.0,0.00016057803951003837,0.00011532391459510422,2.3963479796178486e-05,-0.0005791206083178875,-0.008146109865715762,-0.012136439009155727,0.009906895792200172,0.0005994503057023881
prior_thermal_n64,0.5,38,0.59375,-1.3446321204079985,-0.8920744884877964,6.106977816922433,0.03809031174728085,0.0004630556456277808,0.00022506388842187134,0.00033985511586317893,1.8356624705663039e-09,7.018864087079144e-10,0.006368514346048365,-0.006376370423814642,-4.207600819680175e-06,1.7445163570496686e-05,0.01377962488925371,0.005214599305058082,-0.009435511832273594,0.0,0.00015897795194683102,0.00011562547242941736,2.449020604064672e-05,-0.0005727240986859746,-0.007570088495152176,-0.011706595201302142,0.009406814025413268,0.0005901692622564713
prior_thermal_n64,0.5,39,0.609375,-1.3225673400663187,-0.8881147607564468,6.129302032453115,0.03174602456522059,0.00042922924083109437,0.0002127573786884024,0.00031850115673029975,1.7272430821361042e-09,8.226525448175041e-09,0.006432557274556103,-0.0064394214338744805,-3.7778429236891414e-06,1.4454345539040161e-05,0.01207985209836232,0.003742145536954169,-0.007855634775607849,0.0,0.00014930005972286348,0.00010946504866810969,2.265810158678519e-05,-0.0005389402422221184,-0.005796594883529081,-0.01029103201949676,0.007829198831097374,0.0005533945877611586
prior_thermal_n64,0.5,40,0.625,-1.2970753493047147,-0.8786474373039949,5.796687156303461,0.023038401270907012,0.0003579302185445568,0.00018293399125607275,0.0002625633680488269,1.5409667794647679e-09,5.280951305430565e-09,0.006507205592192971,-0.0065131004489314874,-3.351857340823831e-06,1.1277191754392655e-05,0.009747723809039929,0.0017276932560334063,-0.0056900251072888024,0.0,0.00012516732294619887,9.16864999677342e-05,1.6555486857364705e-05,-0.00045669933537756223,-0.0033656855397931557,-0.008332480204932628,0.005670117763090614,0.0004679765271319549
prior_thermal_n64,0.5,41,0.640625,-1.2654452484224004,-0.8602798947101229,5.398288419494963,0.014980472377260207,0.00023246092136028438,0.00012343884800098358,0.00014865140640684543,1.222198323472075e-09,1.594157236659306e-09,0.006600789037225813,-0.0066056900221995824,-2.9108915049515492e-06,7.759708755668168e-06,0.007611796090536263,-0.0001413745684299316,-0.0036933060035764464,0.0,7.67562252720166e-05,5.4387916958128805e-05,3.392248096513918e-06,-0.00029323833848005315,-0.0010877632785824664,-0.00651870337072778,0.003687002863974981,0.0003009980472357213
prior_thermal_n64,0.5,42,0.65625,-1.2247115539242364,-0.8303140859826686,5.135739262270619,0.009619855788599974,7.515086658046056e-05,3.930191819742122e-05,0.0,6.993503720484465e-10,9.882109020382902e-10,0.006722808476753265,-0.006726688758946574,-2.4579330501190844e-06,3.9589385920596105e-06,0.006239766534237086,-0.0014083176940626106,-0.002374552515114038,0.0,9.819884439917129e-06,2.3543207825149866e-06,-1.4081648440959112e-05,-6.572109123380383e-05,0.0004732220580762614,-0.005320725385666478,0.002386176230504878,6.968002982586344e-05
prior_thermal_n64,0.5,43,0.671875,-1.175302072982779,-0.7746806524172731,5.137175782057082,0.00664323285234813,2.4142020162696166e-05,0.0,0.0,2.3611021991720715e-10,7.047212975848922e-09,0.006872907273287055,-0.006875834831352493,-2.042127948303268e-06,5.231874530818139e-07,0.0055697211125250385,-0.002186689983049514,-0.0016378472855812752,0.0,-2.7212884903398424e-05,-2.5058366382151668e-05,-1.8967550413386465e-05,6.946397975338786e-05,0.0013303990456654145,-0.0046640864819208275,0.0016547727080463584,-6.894079230030604e-05
prior_thermal_n64,0.5,44,0.6875,-1.1232382382265451,-0.6662431313563213,5.595130718762566,0.005132958153037269,0.00018133425940835375,0.0,0.0,6.324756225603269e-10,7.988852986214409e-09,0.007033226760611108,-0.007035393297247226,-1.7216784356816203e-06,-1.650282384057016e-06,0.00538813225796199,-0.0027138665065674335,-0.00123397463726052,0.0,-1.0292950230618294e-05,-8.993131577244224e-06,-5.653014582390511e-06,2.9229657937191742e-05,0.0016553874528797367,-0.004312533659102548,0.0012379059734072288,-3.0879940321248756e-05
prior_thermal_n64,0.5,45,0.703125,-1.074821201445197,-0.5455036440250343,6.034673894088044,0.004287360611077012,0.00039077803602999414,2.8423278218276273e-06,2.0248575023328564e-05,9.723789592889913e-10,1.1932149396881405e-08,0.007183916312092078,-0.007185540936829136,-1.5032043128272266e-06,-2.387454102792664e-06,0.005405306657231409,-0.0030777827851004845,-0.0009784972055621299,0.0,5.3059742507852835e-06,4.614852434735059e-06,2.848357487548008e-06,-1.5195178679615455e-05,0.001773303680609883,-0.0041123730041633865,0.0009741456437617547,1.2807724576822791e-05
prior_thermal_n64,0.5,46,0.71875,-1.0284172046145212,-0.43691240844330786,6.26553815913294,0.0035534405588713153,0.0005592571792929801,1.1905512177331947e-06,1.375706255052304e-05,1.0231172970925408e-09,3.838326976307727e-09,0.00732938177103131,-0.0073306047220311294,-1.3468838837738354e-06,-2.0897585006012508e-06,0.0054050008311544075,-0.003356125768956388,-0.0007516874727277813,0.0,3.343160231200464e-06,2.9076956531092125e-06,1.7947439494236262e-06,-9.573867519835764e-06,0.0019210377796457026,-0.00397738664872785,0.0007485458448945839,7.484109019234514e-06
prior_thermal_n64,0.5,47,0.734375,-0.9825270182812376,-0.32784457638392284,6.423699649751747,0.0029623995065905426,0.0007596687635361564,0.0,0.0,8.552872199612998e-10,2.9940316084725367e-09,0.007473810486628554,-0.0074747293024354745,-1.230162300581601e-06,-1.0662103002586815e-06,0.005438622611637019,-0.003576331551277869,-0.000551288406724662,0.0,-1.1636467416814058e-06,-1.0120943610396085e-06,-6.244413395161583e-07,3.3331943036786427e-06,0.002036351521733216,-0.0038973856567965657,0.0005506826857635966,-4.399404603937324e-06
prior_thermal_n64,0.5,48,0.75,-0.9388023856545767,-0.22037448007774277,6.58159920034039,0.0025739889831922205,0.0010509548733683009,0.0,0.0,5.892407819541651e-10,2.9174653878526195e-09,0.007611526635539314,-0.007612227853390688,-1.1446816611621184e-06,3.254760398817008e-07,0.00555624486423789,-0.0037422063103041943,-0.00038125231808859073,0.0,-1.2129044768945337e-06,-1.0549390279133995e-06,-6.508910285513051e-07,3.4742655428677874e-06,0.0020564946757783194,-0.0038689666040585802,0.00038075852745597996,-3.1487895029860866e-06
prior_thermal_n64,0.5,49,0.765625,-0.8980149053089936,-0.12407062708788998,6.738181331763131,0.002318391189896839,0.0014115988306306693,0.0,2.8539080524211193e-06,3.339308197799458e-10,1.4085285474487407e-09,0.007739686456320987,-0.007740237988564678,-1.0812392425020324e-06,1.770453988373239e-06,0.0057266601923006005,-0.0038623053650760943,-0.00022780495232312885,0.0,4.742391993106602e-08,4.1226875626518705e-08,2.5623264084348678e-08,-1.3519060835073894e-07,0.0020129788401004557,-0.00387797385036421,0.00022669808981654247,1.905644596723978e-06
prior_thermal_n64,0.5,50,0.78125,-0.8600707019334126,-0.04580604752635555,6.876747819120904,0.0021336263986742833,0.001781008046977333,0.0,3.7535207319858384e-06,1.405521087543094e-10,1.5172108331808554e-10,0.007858298964313847,-0.007858749671438127,-1.0320993649171351e-06,3.086088089581634e-06,0.00590209781924605,-0.0039460179262199345,-8.941268339038443e-05,0.0,4.207221540635967e-07,3.659005213495383e-07,2.2599610122969257e-07,-1.2042767467602135e-06,0.0019557804229137343,-0.0039130976457395425,8.815458792423761e-05,4.290364836341848e-06
prior_thermal_n64,0.5,51,0.796875,-0.8239632715229694,0.017133634514996558,6.98031050493618,0.0019800324938861248,0.002125003083708776,0.0,2.954879084947813e-06,1.4682578081882838e-11,2.64334251228942e-09,0.007970308394099611,-0.007970691312906656,-9.912411189741972e-07,4.212143618801267e-06,0.006057506084871745,-0.004005745479180121,3.5143799466101866e-05,0.0,2.0018064039544167e-07,1.7408365838630194e-07,1.0760687058662144e-07,-5.726620398094199e-07,0.0019126021285874708,-0.003965119917384921,-3.624264745566269e-05,4.784805658610687e-06
prior_thermal_n64,0.5,52,0.8125,-0.7893510457287358,0.06721649884872666,7.034803516269824,0.001868061148268238,0.002449510048838861,0.0,2.0778466060907195e-06,5.392001724552066e-11,2.2477394351142746e-09,0.008076604964602415,-0.008076943552947654,-9.55402669876012e-07,5.118051992042908e-06,0.006208564170959426,-0.0040500079885022085,0.00014443800988777635,0.0,-5.837595912638677e-08,-5.079628978125765e-08,-3.1187414996601006e-08,1.6782513978405307e-07,0.0018680991696021151,-0.004026884768155665,-0.00014536222514265575,4.950226852258855e-06
prior_thermal_n64,0.5,53,0.828125,-0.7563123791452743,0.1061420080434771,7.025995780082454,0.0018083943360747514,0.00277366565744001,0.0,1.8294050303625005e-06,8.220256686391434e-11,3.571864656075997e-10,0.008176826769397256,-0.008177137760917259,-9.228007777375076e-07,5.795959808477752e-06,0.006375434089705691,-0.004084507046832068,0.00024045460476801266,0.0,-1.1125205174699555e-07,-9.678558449822129e-08,-5.957520443552115e-08,3.1926390296226784e-07,0.0018015039317433122,-0.004092533928500693,-0.00024131783034131465,5.476695905515484e-06
prior_thermal_n64,0.5,54,0.84375,-0.7253710396450765,0.1335448055718354,6.94266224269225,0.0018198128422396086,0.003119211041466452,0.0,1.9126585013096113e-06,8.758554426819084e-11,5.3189174824196605e-09,0.008269357739813982,-0.008269652791916538,-8.927852262532723e-07,6.256446340386377e-06,0.006582513657143587,-0.004113189882418107,0.0003239873041198316,0.0,-5.715238972956731e-08,-4.9732585275800005e-08,-3.0539539374119494e-08,1.6433478172041533e-07,0.0016869012350601252,-0.004156413176913155,-0.0003248495498067108,6.092111558665962e-06
prior_thermal_n64,0.5,55,0.859375,-0.6972332128865153,0.14764495381768605,6.782826450577948,0.0019176331592245417,0.0034811219086657054,0.0,2.0313772735588852e-06,8.395378798620526e-11,2.9890538644867045e-09,0.008352204194470086,-0.008352490925983534,-8.654243608796518e-07,6.530100786207603e-06,0.00683947712747771,-0.004140394908699433,0.0003900041563069347,0.0,4.6037743880405634e-09,3.97987901173263e-09,2.606692476492524e-09,-1.2521880450415594e-08,0.0015127224632179885,-0.004212099997163112,-0.00039087218736029086,6.542622666658019e-06
prior_thermal_n64,0.5,56,0.875,-0.6722615088247962,0.14723031868616315,6.547989176742348,0.002084740215038377,0.0037775644814522437,0.0,2.048342571195552e-06,7.956180940444204e-11,2.979572310464495e-09,0.008424553026506297,-0.008424835971421466,-8.408606778475457e-07,6.6621189952500176e-06,0.007102817502294655,-0.004172001077281152,0.00042234985693377256,0.0,2.8347274628513866e-08,2.4631042009422475e-08,1.5348991846435714e-08,-8.051432674410119e-08,0.0013217071769370137,-0.004252859525182324,-0.0004232060666034666,6.742633321994119e-06
prior_thermal_n64,0.5,57,0.890625,-0.649925240504985,0.13542618091077363,6.241838668721241,0.002205401875987264,0.003807958869862105,0.0,2.001737516410827e-06,7.771907852542902e-11,4.719655654749663e-09,0.008488229217818522,-0.00848851084766815,-8.185780693617856e-07,6.697218880851748e-06,0.007218268441770479,-0.00421192221973724,0.000399805455156227,0.0,2.8102513106595656e-08,2.4418528710236978e-08,1.521524312133982e-08,-7.98071482213764e-08,0.0012699326735349367,-0.004276613046459621,-0.0004006392484687101,6.777026029073124e-06
prior_thermal_n64,0.5,58,0.90625,-0.6283265728888733,0.11947472706178798,5.8685039617687265,0.002098153996730423,0.003395450092819296,0.0,1.925685399073793e-06,7.93747825323846e-11,2.118976275077933e-09,0.00854878765282777,-0.00854906933392996,-7.967290076400401e-07,6.662078703023062e-06,0.007004359024849099,-0.004257870599638933,0.000323517991105027,0.0,1.7094077301683545e-08,1.4844385200941872e-08,9.303909551222667e-09,-4.827387332810808e-08,0.0015444115339013683,-0.004291213578676228,-0.0003243240240222182,6.71035257635117e-06
prior_thermal_n64,0.5,59,0.921875,-0.604681938652921,0.10662293793370485,5.096678061947748,0.0016255644441494621,0.002497984331671929,0.0,1.834770854334879e-06,8.549713256618185e-11,1.2799712561306628e-09,0.008613844830669733,-0.008614127577610698,-7.724838575584787e-07,6.5529243293829775e-06,0.006367746698779854,-0.004306259372235199,0.00021733111713646955,0.0,2.319600202526697e-09,1.994824873089138e-09,1.3708865886718665e-09,-5.954297279287803e-09,0.0022460958122896765,-0.004307870200200372,-0.0002181049718806167,6.558878626662266e-06
prior_thermal_n64,0.5,60,0.9375,-0.5752187719160535,0.12647918657069782,3.3152915277942854,0.0007775282941713172,0.001296803140741704,0.0,1.7472360828269974e-06,9.618357685784422e-11,3.3058861539050395e-09,0.008692948710738195,-0.008693233655544919,-7.418600649327935e-07,6.328088636660047e-06,0.005390049232761532,-0.004353154683237768,0.00012908067756755673,0.0,-7.356554100231718e-09,-6.4203198773010225e-09,-3.825989892881681e-09,2.1765973748662686e-08,0.0033029068345307626,-0.004340072551987273,-0.00012981871164259665,6.306322662911385e-06
prior_thermal_n64,0.5,61,0.953125,-0.5300247478300776,0.20993982586858861,1.5519392996869128,0.00048303404167022453,0.0011371340612718035,0.0,1.6629513670905452e-06,7.954129819923351e-11,8.829246581443462e-10,0.008809620929877384,-0.008809909887703539,-6.941935436693198e-07,5.855355668428205e-06,0.0052014187014904215,-0.004391614306323423,0.00016283335736885795,0.0,-4.9635222170056486e-09,-4.33799992168244e-09,-2.546012132517038e-09,1.492586591043128e-08,0.00360820719190918,-0.004418291243380194,-0.00016352500490039476,5.840429802517774e-06
prior_thermal_n64,0.5,62,0.96875,-0.5167566844089607,-0.2189104522218639,0.7239615984881997,0.0019332791520121906,0.0007959588022570673,0.0,1.6425413709168118e-06,4.973704805419344e-11,4.347643253748448e-09,0.008842711449898491,-0.008843001547842235,-6.80050128354496e-07,5.70918973175038e-06,0.005741724680645678,-0.0043773907813388115,-0.00028500881921035803,0.0,-2.673827956158128e-09,-2.3462880246613253e-09,-1.318356777343099e-09,8.372247734866275e-09,0.0031009894430807693,-0.004465608420215398,0.00028433008743878084,5.700817484015514e-06
prior_thermal_n64,0.5,63,0.984375,-0.507071703421574,-0.17223993089161646,0.5759077091480176,0.0021883185059104705,0.0010933056351270622,0.0,1.6272711826980817e-06,1.5387730271167492e-11,4.990260866635603e-09,0.008866512978045403,-0.008866803863967434,-6.69671340802146e-07,5.608398273544808e-06,0.006054794888852647,-0.004414271670863973,-0.0002744224270221556,0.0,-1.0765254271023103e-09,-9.568665109780937e-10,-4.6201449860062095e-10,3.8005053389291e-09,0.002811719165718183,-0.004452531236236949,0.0002737532176958521,5.604597768205879e-06
prior_thermal_n64,0.5,64,1.0,-0.5,-0.0006237113275382494,0.60899171732387,0.0018955961676686958,0.0018935187969056826,0.0,1.615536010485232e-06,1.7633062055234512e-11,8.698160578642631e-10,0.008883699480003206,-0.00888399091037136,-6.620567657865549e-07,5.5406896433772405e-06,0.006370258454303823,-0.004475992243742048,-1.1814748332879322e-06,0.0,-7.391232654938386e-11,-8.4730412633108e-11,7.537674808151286e-11,9.311284102340934e-10,0.0025134410996117094,-0.004407998581898899,5.193426907532958e-07,5.539758514967007e-06
prior_thermal_n64,0.8150000000000001,0,0.0,-2.1,5.997235174364174e-41,0.6984016570310059,0.5594629237663834,0.5660729791253284,0.004370718465409229,0.010980773824354247,8.758051908766551e-07,1.4783423609707191e-05,5.046013538603953e-05,-0.007726206280267778,-0.0016525138397362545,0.014075760419879266,0.45483107416500845,0.10026113113596569,3.329018498646381e-41,0.0,0.0,0.0,0.0,0.0,-0.4547806140296224,-0.10798733741623347,-0.0016525138397362545,0.014075760419879266
prior_thermal_n64,0.8150000000000001,1,0.015625,-2.0986456018208095,-0.28086852557347175,0.5873193678127966,0.6068274828279172,0.20081776770428122,0.0043274608189294884,0.010900456404303996,8.621247671886795e-07,1.2326709520506587e-05,9.218677991759382e-05,-0.007706154864693316,-0.0016432512347319534,0.013908839226399709,0.3104511553790645,0.08575751127541793,-0.1031456776772526,0.0,-5.484444396871921e-09,-3.988714583126041e-09,-2.3383883266401003e-09,1.3277812319162327e-08,-0.3103589631147025,-0.09346366215139666,0.10150242878090898,0.01390882594858739
prior_thermal_n64,0.8150000000000001,2,0.03125,-2.0961788017758005,0.9923132185119496,0.6882333443646539,0.004304624081965525,3.7286134886529125,0.004249280567938912,0.010754679513905034,8.374127805129555e-07,4.12072638326412e-06,0.00016764490255947087,-0.0076698337899430025,-0.0016264012662377794,0.013608458522679792,0.9404420901259534,0.9185149862005636,0.9294508664062452,0.0,-1.2090977329578834e-07,-8.793668826313085e-08,-5.152974624885941e-08,2.926416411674692e-07,-0.9402743243136206,-0.9261847320538183,-0.9310772161427368,0.013608165881038624
prior_thermal_n64,0.8150000000000001,3,0.046875,-2.090457826338049,0.18440157946004668,0.7819637779086457,0.08188549796767305,0.17451747081563643,0.004070222777928214,0.010416911512273728,7.811589458530527e-07,6.891576517221304e-06,0.0003399435276635676,-0.0075866234651850535,-0.0015874394832207741,0.012929812807480488,0.11077275932857557,0.0101851579179782,0.021571321028404467,0.0,-1.802087254202937e-06,-1.3107051663116282e-06,-7.672996343955361e-07,4.35898931184104e-06,-0.11043101371365781,-0.017770470677996943,-0.023157993211990847,0.012925453818168647
prior_thermal_n64,0.8150000000000001,4,0.0625,-2.086108557183185,-0.7319113810230505,0.9149040756300993,0.4253466075267428,0.020255471547418774,0.003935381499924587,0.01015802591721528,7.394229390514373e-07,7.742412130595094e-06,0.0004683799918456306,-0.0075243649718462575,-0.0015579473896823104,0.012430595179673591,0.13986116022728698,0.0758931756012239,-0.10282844509915368,0.0,-5.3731150482466744e-06,-3.908156382446818e-06,-2.2862853596368146e-06,1.2991085259112058e-05,-0.1393874071203931,-0.08341363241668771,0.10127278399483101,0.012417604094414478
prior_thermal_n64,0.8150000000000001,5,0.078125,-2.078308240932516,-0.9916642198942083,1.1149864648580985,2.37255523496653,0.009724614088317152,0.003694220608211635,0.009683118699621747,6.669255457700946e-07,4.899773461988083e-06,0.0006931508447420977,-0.007414993227185526,-0.0015053871860335113,0.011571001270951396,0.6003810039679686,0.5840702509055385,-0.5922048797424059,0.0,-1.920376503603284e-05,-1.3968963490704645e-05,-8.162663180983207e-06,4.6396533316524224e-05,-0.5996686493581904,-0.5914712751692334,0.5907076552195533,0.011524604737634872
prior_thermal_n64,0.8150000000000001,6,0.09375,-2.0714394948028714,0.9716049445456565,1.2488960828691638,0.003980072884753216,2.416428105357031,0.003480781438259286,0.009248578712771433,6.057112173392387e-07,4.08338166947575e-06,0.0008850994236343292,-0.0073212424227531575,-0.0014595191767256127,0.010851510864402086,0.6210017693875679,0.5828376396578089,0.6016700587994414,0.0,-4.13688145553818e-05,-3.0094109048087e-05,-1.7569858097575818e-05,9.988781555484124e-05,-0.6200753011493781,-0.5901287879715139,-0.6031120081180694,0.010751623048847246
prior_thermal_n64,0.8150000000000001,7,0.109375,-2.069688322158385,0.375830775436087,1.4117672760564297,0.18758992159340437,0.9039427801044811,0.0034260321813123036,0.009134868986836932,5.937524152113119e-07,1.7248552331913802e-07,0.0009331361187143502,-0.007297739467422276,-0.0014478949357435195,0.010673607756771678,0.4042902353682618,0.1351956648966064,0.17766100542638805,0.0,-4.8714386911265527e-05,-3.5438377722042793e-05,-2.0685734362362108e-05,0.00011760713403291873,-0.40330838486263615,-0.1424579659863066,-0.1790882146277692,0.01055600062273876
prior_thermal_n64,0.8150000000000001,8,0.125,-2.0670695887182426,0.26845769767972,1.7434612786278183,0.11718775944488494,0.3512435346687488,0.0033438448498887916,0.008962443433624534,5.791925382350391e-07,3.951889912119991e-06,0.001004286997229618,-0.007262902244078625,-0.0014305684394113434,0.010411715001638849,0.1939271405320553,0.03413536238300492,0.05710929416003203,0.0,-6.105441565462025e-05,-4.441668943772409e-05,-2.591879347740767e-05,0.0001473674721760788,-0.19286179911917103,-0.04135384793764583,-0.05851394380596596,0.01026434752946277
prior_thermal_n64,0.8150000000000001,9,0.140625,-2.060835620287054,-0.4994130274112081,2.0495798199398787,0.3335873933709066,0.04537078869667485,0.003146506920575802,0.008540060519674533,5.449743530454038e-07,6.119861993694048e-06,0.0011703614880233884,-0.007181494989958838,-0.0013896114876273545,0.00980804828846419,0.14254834059569,0.04108746671797556,-0.0734025395683326,0.0,-9.716083238135927e-05,-7.068894942892278e-05,-4.1223087852671916e-05,0.00023440571395012336,-0.14128081827528524,-0.048198272758505474,0.07205415116855793,0.009573642574514067
prior_thermal_n64,0.8150000000000001,10,0.15625,-2.0530608751331982,-0.9821637633911109,2.446958119857971,3.3471283914137793,0.008260171133606997,0.002896854660031608,0.007989386682340763,5.032844427016025e-07,4.339266081355639e-06,0.0013709649710654105,-0.007083062791119672,-0.001339150831703336,0.009093483550481467,0.853346972892492,0.8189041877100149,-0.8359901880756204,0.0,-0.00015569270104303056,-0.0001132844478250452,-6.601782612604714e-05,0.0003754113864048662,-0.8518203152203836,-0.8258739660533096,0.8347170550700431,0.008718072164076602
prior_thermal_n64,0.8150000000000001,11,0.171875,-2.049641663469796,0.8704597337367794,2.7346877858196526,0.009135299026596932,1.331538860018593,0.0027858628224827716,0.007739033147692167,4.853362733936179e-07,9.394965787522247e-06,0.0014569005989445195,-0.007040891217882789,-0.0013171934660467692,0.008792406320596781,0.37555807237127686,0.2895165591662306,0.3293625976666967,0.0,-0.00018611581143300482,-0.00013542682241779553,-7.890088474442064e-05,0.00044866792164852365,-0.3739150559608993,-0.29642202356169556,-0.330600890247999,0.008343738398948258
prior_thermal_n64,0.8150000000000001,12,0.1875,-2.041796336432806,-0.24390398207397287,3.115604589036837,0.24250975682043202,0.0958132437101394,0.002528891508123658,0.0071473082649797515,4.451363547410426e-07,3.2566894395472112e-06,0.001648820722756849,-0.006946774383254639,-0.0012673935705949228,0.008131255407304711,0.14752746649649226,0.01679593388224174,-0.037828732466787175,0.0,-0.0002661611748988045,-0.00019369259904728118,-0.00011278938138089946,0.000641325745651755,-0.1456124845988366,-0.023549015666449097,0.03667412827757315,0.007489929661652957
prior_thermal_n64,0.8150000000000001,13,0.203125,-2.034269895131559,0.685652294994187,3.3681474458835208,0.026434622957863696,0.7011191957010325,0.0022803646523212174,0.006560247677620184,4.0795903107722006e-07,3.977462319162614e-06,0.001826100789113462,-0.006860017789373911,-0.0012204256251309,0.007534781319605501,0.2372731242923465,0.12208347887213089,0.16760117242946748,0.0,-0.0003551383950992382,-0.00025847244019051006,-0.0001504548688061582,0.0008553662373379244,-0.2350918851081338,-0.1286850242213143,-0.1686711431857922,0.006679415082267577
prior_thermal_n64,0.8150000000000001,14,0.21875,-2.0281748111741393,-0.9592821233056699,3.5870077498429813,4.656007262819896,0.008084361399955053,0.0020787633121671337,0.006074361663107753,3.7892314214745676e-07,3.045286486438002e-06,0.0019648058784341484,-0.006792346506281448,-0.0011830052818365432,0.007077989420604693,1.2056784723479794,1.1222907772743087,-1.1629796249427202,0.0,-0.00043462468928051064,-0.00031635345092934574,-0.0001841056941013886,0.0010464948717384711,-1.2032790417802648,-1.1287667703296607,1.1619807253549852,0.006031494548866222
prior_thermal_n64,0.8150000000000001,15,0.234375,-2.0266275664413476,0.020236218007310576,3.7329162793082458,0.44272438015786897,0.48380755942321996,0.002027669616811032,0.005949934892223407,3.7171138592530586e-07,5.6873192327087235e-06,0.0019993298631019894,-0.006775540517627254,-0.0011735970420451635,0.006965678840610265,0.34308062932248495,0.11619653821354231,0.009290228497484664,0.0,-0.0004557036889570741,-0.0003317047110509712,-0.0001930307231920699,0.0010971693854554185,-0.3406255957704259,-0.1226403740201186,-0.010270794816337758,0.005868509455154846
prior_thermal_n64,0.8150000000000001,16,0.25,-2.018364484846522,0.5922423994454139,3.512411516441006,0.02491973406092199,0.3584763620180976,0.0017564350636388112,0.005281276406058904,3.3432720447819364e-07,1.1332817465977904e-06,0.0021790481130727632,-0.0066883654362438075,-0.0011239976810095015,0.0063902084509029206,0.1313994637040078,0.05677972860065318,0.0825079466536889,0.0,-0.0005731846010499513,-0.0004172769872722356,-0.00024278734540447833,0.0013795246027162793,-0.12864723098988506,-0.06305081704962476,-0.08338915698929392,0.005010683848186641
prior_thermal_n64,0.8150000000000001,17,0.265625,-2.003393702281007,-0.9799237958994009,3.206951788141468,0.9382926706862795,0.004172238575370135,0.0012798057624576256,0.004075897429490378,2.716575291396815e-07,1.8861127815510137e-06,0.002485047681892041,-0.006541593169289754,-0.0010370344063008823,0.005447359908794311,0.2412536995473961,0.2273009034874548,-0.23422913094448555,0.0,-0.0007977621994995495,-0.0005809316919241619,-0.0003380114895426941,0.0019190046368021785,-0.2379708896660045,-0.2332615649648204,0.23353010802772736,0.0035283552719921328
prior_thermal_n64,0.8150000000000001,18,0.28125,-1.979317366683244,-0.9830848004977433,2.8730173558253593,0.7009650551440256,0.0023324659779085377,0.0005947133677593072,0.002281509497442757,1.8518952671093408e-07,5.176981161961539e-07,0.00292649208797278,-0.006335921306617547,-0.0009055574313920516,0.0041764960142275384,0.18045682349402956,0.1697538256343365,-0.17507984632395016,0.0,-0.0011404211205418829,-0.000830896665501853,-0.00048385839897118924,0.0027416895744434774,-0.1763899102855149,-0.1752588502754522,0.1746581472915293,0.001434806439784061
prior_thermal_n64,0.8150000000000001,19,0.296875,-1.9561423306106396,-0.9864277349138013,2.7193822967992363,0.7068113607294972,0.0009277509665545636,8.509183072882994e-05,0.0008947588361194194,1.3631989686894996e-07,4.971439467572024e-07,0.003296616521628223,-0.006172838082870395,-0.0007893563887613923,0.003202083123502094,0.18151155142172018,0.17186807909288157,-0.17667331919208334,0.0,-0.001380130055842517,-0.0010061661719755303,-0.0005869396374137449,0.003317110260399634,-0.17683480484424946,-0.17703475100377644,0.17647090244073568,-0.00011502713689753993
prior_thermal_n64,0.8150000000000001,20,0.3125,-1.9333806207007052,-0.9893026384796582,2.755849151262666,0.7441617932309877,0.0,0.0,0.0,1.0233227754931351e-07,7.196420612623836e-07,0.0036129516522584565,-0.00604456766317326,-0.0006855247099618741,0.002444431609416758,0.19055554387921997,0.18165674705398552,-0.1860953825548173,0.0,-0.00148575957917876,-0.0010839625110696976,-0.0006339463437025274,0.0035709305634709547,-0.18545683264778276,-0.18661735220608908,0.18604380418855795,-0.0011264989540541968
