variant,zone,axial_zone,coord_volume,proper_volume,proper_volume_ordinary,proper_volume_nec_respecting,proper_volume_nec_violating,proper_volume_negative_rest_energy,proper_volume_nec_respecting_negative_energy,proper_volume_without_static_frame,proper_volume_violating_z,proper_volume_violating_r,proper_volume_violating_phi,type_iv,unresolved,eulerian_positive,eulerian_negative,rest_negative,killing_energy,komar_density,komar_abs,nec_content_coord,nec_content_proper,min_null,min_rest_energy,max_abs_component,max_source_speed,max_static_frame_speed,max_source_speed_vs_static,max_alpha
staged_no_sheaths,outer_falls,support,1385.442360233099,50015.21190811194,4041.8765232495675,500.0262930766684,45460.74901264259,12827.180511792063,1.61690346164649,0.0,14093.555014899785,12504.69590291883,30538.9549639678,0,0,6229.720239861498,-6227.545855396957,-6227.545855396957,723406.102646263,-43.35407738549105,1486204.8750515943,273.38263835411834,7671.340732945242,-1.4329392539787595,-1.4675893914758422,1.9713073051523367,0.0,0.0,0.0,452.46101891619827
conformal_only,service_region,beyond,28.863382504856226,28.863382504856226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0
conformal_only,conformal_rise,beyond,103.67255756846316,103.67255756846316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0
conformal_only,sheath_rise,beyond,593.732280257096,593.732280257096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0
conformal_only,sheath_plateau,beyond,80.13934393791459,80.13934393791459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0
conformal_only,outer_falls,beyond,848.2300164692442,848.2300164692442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0
conformal_only,service_region,sheath_end,19.242255003237485,19.242255003237485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0
conformal_only,conformal_rise,sheath_end,69.11503837897544,12650.601679096253,0.0,3338.2030173401677,9301.223326452486,3135.997483878782,2204.9660698110433,0.0,992.0904103980124,52.77493850297366,297.6897012686782,0,0,1818.6213379680264,-1817.8397850377887,-1817.839560393107,2700109.344065588,-3245.8318573601923,10659276.437409826,5.956959667811416,1476.9587714651414,-0.42978856919738634,-2.3437943455812627,6.651383059338131,0.0,0.0,0.0,2783.6547456811163
conformal_only,sheath_rise,sheath_end,395.82152017139737,228691.66652737267,0.0,752.8617376337847,225738.11036325523,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,-3.410605131648481e-13,907.156101850937,0.0007806533045882193,0.29104691113911846,-1.6570283926470567e-05,-0.0,1.1990930944070097,,0.0,,2783.6547456811163
conformal_only,sheath_plateau,sheath_end,53.42622929194305,30867.78457057447,0.0,101.61793073437798,30469.12668865223,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,-3.9790393202565614e-14,122.44389814906185,0.0001053691129031673,0.03928421830752686,-1.6570283926470567e-05,-0.0,1.1990930944070097,,0.0,,2783.6547456811163
