x,time,required_endpoint_completion,closed_cell_force_lower_bound,witness_applies,acceleration,pressure_to_electric,dec_skin_force_per_energy_min,dec_skin_force_per_energy_max
-2.0560546875,1.282490234375,-0.0077280767734696516,0.03857595351374413,False,0.7382884662640516,7.114585092439378,0.5732321903949725,0.9033447421331308
-2.0556640625,1.282490234375,-0.00771904955846316,0.03838639134200115,False,0.7380365686092873,7.1253230593122385,0.5731506535012526,0.9029224837173221
-2.0552734375000004,1.282490234375,-0.007710130615872059,0.03819712522939574,False,0.737783636589804,7.136309304585079,0.5730680500908567,0.9024992230887512
-2.0548828125,1.282490234375,-0.0077013146179592835,0.038008155763323066,False,0.7375296733838559,7.147549388422079,0.5729843829342347,0.9020749638334771
-2.0544921875,1.282490234375,-0.007692596273767447,0.0378194835254148,False,0.7372746821668772,7.159049040834238,0.5728996548000672,0.9016497095336872
-2.0541015625,1.282490234375,-0.007683970329287139,0.03763110909155328,False,0.7370186661114656,7.170814168222328,0.5728138684552504,0.9012234637676808
-2.0537109375,1.282490234375,-0.007675431567621685,0.037443033031891296,False,0.7367616283873719,7.182850860224229,0.5727270266648846,0.9007962301098592
-2.0533203125000004,1.282490234375,-0.007666974809147857,0.03725525591086828,False,0.7365035721614871,7.19516539688394,0.5726391321922613,0.9003680121307129
-2.0529296875,1.282490234375,-0.007658594911672884,0.03706777828722696,False,0.7362445005978273,7.207764256159707,0.5725501877988486,0.899938813396806
-2.0525390625,1.282490234375,-0.007650286770587769,0.03688060071403301,False,0.7359844168575252,7.220654121790029,0.5724601962442805,0.89950863747077
-2.0521484375,1.282490234375,-0.007642045319016671,0.0366937237386894,False,0.7357233240988144,7.233841891538106,0.5723691602863431,0.8990774879112856
-2.0517578125,1.282490234375,-0.007633865527962772,0.03650714790295594,False,0.7354612254770174,7.2473346858354475,0.5722770826809616,0.8986453682730733
-2.0513671875000004,1.282490234375,-0.007625742406450348,0.03632087374296591,False,0.7351981241445357,7.261139856847967,0.572183966182189,0.8982122821068823
-2.0509765625,1.282490234375,-0.007617671001663192,0.03613490178924264,False,0.7349340232508328,7.275264997988579,0.5720898135421911,0.8977782329594745
-2.0505859375,1.282490234375,-0.0076237969151439055,0.03596338308278348,False,0.7346689259424274,7.289717953902003,0.5719946275112368,0.897343224373618
-2.0501953125,1.282490234375,-0.007644064020434329,0.03580626689258365,False,0.7344028353628765,7.304506830949932,0.5718984108376832,0.8969072598880699
-2.0498046875,1.282490234375,-0.007661933479029617,0.03565923853666443,False,0.7341357421163136,7.306008245916234,0.5718011587438377,0.8964703254887895
-2.0494140625000004,1.282490234375,-0.007677403078806997,0.03552226335756319,False,0.7338675742578072,7.293957685776373,0.5717028289151997,0.8960323196004147
-2.0490234375,1.282490234375,-0.007706917416415228,0.03539955983494892,False,0.7335983227333002,7.2818971622710675,0.5716034167892351,0.8955932286773652
-2.0486328125,1.282490234375,-0.007750420405724894,0.03529107711291378,False,0.7333279910368691,7.269826488373216,0.5715029253348585,0.8951530567388797
-2.0482421875,1.282490234375,-0.007793808049465733,0.03518271638031506,False,0.7330565826591151,7.25774547419332,0.5714013575187595,0.8947118077994707
-2.0478515625,1.282490234375,-0.007837075636479701,0.03507447806793504,False,0.732784101087152,7.245653926928699,0.5712987163053886,0.8942694858689153
-2.0474609375000004,1.282490234375,-0.007880218496761937,0.034966362603429633,False,0.7325105498045922,7.233551650811393,0.5711950046569436,0.8938260949522407
-2.0470703125,1.282490234375,-0.007923232001557395,0.03485837041133616,False,0.7322359322915301,7.221438447054897,0.5710902255333548,0.8933816390497054
-2.0466796875,1.282490234375,-0.007966111563453485,0.03475050191308318,False,0.7319602520245336,7.209314113799922,0.5709843818922732,0.8929361221567941
-2.0462890625,1.282490234375,-0.00800885263647049,0.034642757526996755,False,0.7316835124766254,7.197178446058672,0.5708774766890559,0.892489548264195
-2.0458984375,1.282490234375,-0.008051450716147523,0.03453513766831019,False,0.7314057171172734,7.185031235658176,0.5707695128767531,0.8920419213577937
-2.0455078125000004,1.282490234375,-0.008093901339625965,0.03442764274917219,False,0.7311268694123754,7.172872271182085,0.5706604934060951,0.8915932454186556
-2.0451171875,1.282490234375,-0.008136200085729545,0.034320273178654166,False,0.7308469728242455,7.160701337911361,0.5705504212254784,0.8911435244230126
-2.0447265625,1.282490234375,-0.008178342575040583,0.03421302936276028,False,0.7305660308116024,7.148518217763598,0.5704392992809522,0.8906927623422527
-2.0443359375,1.282490234375,-0.008220324469974132,0.034105911704433924,False,0.7302840468295544,7.136322689230841,0.5703271305162062,0.8902409631429026
-2.0439453125,1.282490234375,-0.008262141474847842,0.033998920603567497,False,0.7300010243295877,7.124114527316199,0.5702139178725567,0.8897881307866187
-2.0435546875000004,1.282490234375,-0.008303789335949302,0.03389205645701021,False,0.7297169667595538,7.111893503468888,0.5700996642889351,0.8893342692301724
-2.0431640625,1.282490234375,-0.008345263841600312,0.0337853196585761,False,0.7294318775636528,7.099659385517729,0.5699843727018714,0.8888793824254342
-2.0427734375,1.282490234375,-0.008386560822217283,0.03367871059905345,False,0.7291457601824265,7.087411937603435,0.5698680460454858,0.8884234743193672
-2.0423828125,1.282490234375,-0.008427676150369835,0.0335722296662119,False,0.7288586180527401,7.075150920108856,0.5697506872514725,0.8879665488540077
-2.0419921875,1.282490234375,-0.008468605740835054,0.03346587724481184,False,0.7285704546077728,7.0628760895880855,0.5696322992490881,0.8875086099664575
-2.0416015625000004,1.282490234375,-0.008509345550649527,0.033359653716612606,False,0.7282812732770044,7.050587198693649,0.5695128849651399,0.887049661588869
-2.0412109375,1.282490234375,-0.008549891579158262,0.03325355946038005,False,0.7279910774862004,7.038283996102034,0.5693924473239703,0.8865897076484305
-2.0408203125,1.282490234375,-0.00859023986806007,0.03314759485189669,False,0.7276998706574043,7.025966226437638,0.5692709892474481,0.8861287520673604
-2.0404296875,1.282490234375,-0.008630386501451,0.033041760263968135,False,0.7274076562089191,7.0136336301946685,0.5691485136549521,0.8856667987628861
-2.0400390625,1.282490234375,-0.008670327605863861,0.032936056066433204,False,0.7271144375553007,7.001285943657474,0.5690250234633618,0.8852038516472396
-2.0396484375000004,1.282490234375,-0.00871005935030535,0.03283048262617149,False,0.726820218107342,6.988922898818861,0.5689005215870432,0.8847399146276408
-2.0392578125,1.282490234375,-0.008749577946290403,0.03272504030711151,False,0.7265250012720599,6.976544223296399,0.5687750109378358,0.884274991606284
-2.0388671875,1.282490234375,-0.008788879647873064,0.03261972947024067,False,0.7262287904526881,6.964149640246982,0.5686484944250434,0.8838090864803327
-2.0384765625,1.282490234375,-0.008827960751675485,0.03251455047361182,False,0.7259315890486592,6.951738868279032,0.5685209749554185,0.8833422031418998
-2.0380859375,1.282490234375,-0.008866436581399875,0.03240912265683979,False,0.7256334004555953,6.939311621362881,0.5683924554331511,0.8828743454780396
-2.0376953125000004,1.282490234375,-0.008904304970910406,0.032303447824168344,False,0.7253342280652973,6.926867608738839,0.5682629387598579,0.8824055173707368
-2.0373046875,1.282490234375,-0.00894169224761805,0.032204044185039644,False,0.7250340752657302,6.910483176623855,0.5681324278345691,0.8819357226968912
-2.0369140625,1.282490234375,-0.008978595198159774,0.03211089144286577,False,0.7247329454410142,6.890159180555481,0.5680009255537164,0.881464965328312
-2.0365234375,1.282490234375,-0.009014882957942439,0.03201746760709103,False,0.7244308419714087,6.869819164415796,0.5678684348111204,0.8809932491316971
-2.0361328125,1.282490234375,-0.009050553533796198,0.0319237744550816,False,0.7241277682333067,6.849462947631423,0.5677349584979813,0.8805205779686321
-2.0357421875000004,1.282490234375,-0.009085983085633544,0.031830191872130584,False,0.7238237275992169,6.829090347956773,0.5676004995028635,0.8800469556955702
-2.0353515625,1.282490234375,-0.009121168252861724,0.031736720177870326,False,0.7235187234377571,6.808701181456952,0.5674650607116878,0.8795723861638265
-2.0349609375,1.282490234375,-0.009156105717532899,0.03164335968942676,False,0.7232127591136399,6.788295262490702,0.5673286450077155,0.8790968732195643
-2.0345703125,1.282490234375,-0.009190792204346416,0.031550110721425245,False,0.7229058379876617,6.7678724036925635,0.5671912552715401,0.8786204207037833
-2.0341796875,1.282490234375,-0.009225224480647522,0.0314569735859988,False,0.7225979634166927,6.747432415955443,0.5670528943810748,0.8781430324523106
-2.0337890625000004,1.282490234375,-0.009259399356424076,0.031363948592794864,False,0.7222891387536644,6.726975108412491,0.5669135652115399,0.8776647122957889
-2.0333984375,1.282490234375,-0.00929331368430078,0.031271036048982,False,0.7219793673475567,6.706500288418835,0.5667732706354514,0.8771854640596621
-2.0330078125,1.282490234375,-0.00932696435953031,0.031178236259258196,False,0.7216686525433929,6.6860077615334,0.5666320135226128,0.8767052915641729
-2.0326171875,1.282490234375,-0.009360348319982956,0.031085549525856716,False,0.7213569976822207,6.665497331499873,0.5664897967400994,0.8762241986243421
-2.0322265625,1.282490234375,-0.009393462546132799,0.030992976148554084,False,0.7210444061011066,6.6449688002280425,0.5663466231522492,0.8757421890499641
-2.0318359375000004,1.282490234375,-0.009426304061042112,0.030900516424677213,False,0.7207308811331236,6.6244219677744995,0.5662024956206515,0.8752592666455956
-2.0314453125,1.282490234375,-0.009458869930343275,0.030808170649109966,False,0.7204164261073391,6.603856632323132,0.5660574170041364,0.8747754352105419
-2.0310546875,1.282490234375,-0.009491157262217791,0.030715939114301496,False,0.7201010443488071,6.583272590165651,0.5659113901587622,0.8742906985388519
-2.0306640625,1.282490234375,-0.009523163207373848,0.030623822110271953,False,0.7197847391785528,6.5626696356813286,0.5657644179378053,0.8738050604193003
-2.0302734375,1.282490234375,-0.009554884959020652,0.030531819924620934,False,0.7194675139135664,6.542047561317001,0.5656165031917488,0.8733185246353841
-2.0298828125000004,1.282490234375,-0.00958631975284096,0.030439932842534236,False,0.7191493718667921,6.521406157566509,0.5654676487682734,0.8728310949653107
-2.0294921875,1.282490234375,-0.009617464866961321,0.03034816114679047,False,0.7188303163471121,6.5007452129497905,0.565317857512242,0.8723427751819823
-2.0291015625,1.282490234375,-0.009648317621919528,0.030256505117769568,False,0.7185103506593458,6.480064513992129,0.5651671322656953,0.8718535690529963
-2.0287109375,1.282490234375,-0.00967887538063075,0.030164965033458592,False,0.7181894781042292,6.459363845202434,0.565015475867835,0.8713634803406234
-2.0283203125,1.282490234375,-0.009709135548350421,0.03007354116945985,False,0.7178677019784125,6.43864298905193,0.5648628911550175,0.8708725128018076
-2.0279296875000004,1.282490234375,-0.009739095572635637,0.029982233798997966,False,0.7175450255744455,6.4179017259520945,0.5647093809607406,0.8703806701881505
-2.0275390625,1.282490234375,-0.00976875294330421,0.0298910431929264,False,0.717221452180768,6.397139834232394,0.564554948115634,0.8698879562459021
-2.0271484375,1.282490234375,-0.009798105192391174,0.029799969619736095,False,0.7168969850817024,6.376357090117976,0.5643995954474491,0.8693943747159557
-2.0267578125,1.282490234375,-0.009827149894103906,0.02970901334556098,False,0.7165716275574391,6.355553267706558,0.5642433257810474,0.8688999293338308
