s,x_maximum_difference,x_rms_difference,x_relative_rms_difference,x_interior_relative_rms_difference,x_end_regions_squared_error_fraction,velocity_maximum_difference,velocity_rms_difference,velocity_relative_rms_difference,velocity_interior_relative_rms_difference,velocity_end_regions_squared_error_fraction,heat_maximum_difference,heat_rms_difference,heat_relative_rms_difference,heat_interior_relative_rms_difference,heat_end_regions_squared_error_fraction,charge_maximum_difference,charge_rms_difference,charge_relative_rms_difference,charge_interior_relative_rms_difference,charge_end_regions_squared_error_fraction,density_maximum_difference,density_rms_difference,density_relative_rms_difference,density_interior_relative_rms_difference,density_end_regions_squared_error_fraction,radial_maximum_difference,radial_rms_difference,radial_relative_rms_difference,radial_interior_relative_rms_difference,radial_end_regions_squared_error_fraction,current_maximum_difference,current_rms_difference,current_relative_rms_difference,current_interior_relative_rms_difference,current_end_regions_squared_error_fraction,angular_maximum_difference,angular_rms_difference,angular_relative_rms_difference,angular_interior_relative_rms_difference,angular_end_regions_squared_error_fraction,density_eulerian_volume_relative_l1_difference,radial_eulerian_volume_relative_l1_difference,current_eulerian_volume_relative_l1_difference,angular_eulerian_volume_relative_l1_difference
0.17500000000000002,0.0068160556267011785,0.0013184278030712337,0.0009429812732136796,0.0006201135721808066,0.7128459792433212,0.043607448673712024,0.014995173579307354,0.0424383686649639,0.03227576186581405,0.5118233640884549,0.5087183623201517,0.09267090700215339,0.022753613586483406,0.015981858887004877,0.6035531137239563,0.0,0.0,0.0,0.0,0.0,0.014095087595766779,0.001182222597666078,0.1683740121207298,0.009239794439084516,0.9986917902106492,0.002422454786802877,0.00019836974123865932,0.06513594346307797,0.014901451196209487,0.9647571797511558,0.0005582827162059533,9.04072015749588e-05,0.06721655548474031,0.05410647570908699,0.7080050248741685,0.0,0.0,0.0,0.0,0.0,0.006992274305904607,0.0029985949406529694,0.051152005735381645,0.0
0.18,0.006692435380695638,0.0013445824440534613,0.000960986120740322,0.0006481096137564457,0.6978761883177718,0.05891315172040257,0.01605784472483807,0.044377017754888635,0.03181367102261988,0.5657595750321045,0.5087176226353769,0.09266723448665454,0.022740346255371104,0.015969602753096394,0.6036050441778678,0.0,0.0,0.0,0.0,0.0,0.015142508394230182,0.0012740832623341334,0.1783018860780956,0.009567117375483913,0.9987769299496306,0.0026575519614419917,0.00021286374826109998,0.07030524348867337,0.015963340340492717,0.9653630839236657,0.00024507777788902035,7.362990741504802e-05,0.05292853284148337,0.054206566940075786,0.5187893520322618,0.0,0.0,0.0,0.0,0.0,0.007210209736852085,0.0031730408515998165,0.050343126464367706,0.0
0.185,0.006478631247592848,0.001366259999271136,0.000975751725423391,0.0006762932245117001,0.6808010448687467,0.09017872050453794,0.017744430647218087,0.047919760487751165,0.03134999954927226,0.6379918710273835,0.5087170034610065,0.09266479247365994,0.022727866394050656,0.01595819457538949,0.6036468368851056,0.0,0.0,0.0,0.0,0.0,0.01591626896937828,0.0013495880394702657,0.1856207738558785,0.009910284519078369,0.9988148506582907,0.0028348137646311113,0.00022392905522171857,0.0744041121793108,0.01708272960516115,0.9646750952749619,0.0003980042672510559,8.565040855852957e-05,0.05953347733575603,0.054308818166639336,0.611598049973097,0.0,0.0,0.0,0.0,0.0,0.007434335410262678,0.003356494100071945,0.049522353251985465,0.0
0.19,0.0061683007514887755,0.0013837922265920463,0.0009875216973610915,0.0007046397331791442,0.6615745959258736,0.12310170452586087,0.01997300269769191,0.052743578273964295,0.030884459198257188,0.709712964730269,0.5087165064176737,0.09266339224678911,0.02271617708657849,0.015947592410500182,0.6036810459041593,0.0,0.0,0.0,0.0,0.0,0.016290500572515004,0.0014009779109042549,0.1894990757872856,0.010269177507490068,0.9988029278020768,0.0029217696476302253,0.00022966217403631853,0.0767803948438683,0.01826271311318195,0.9621913047159376,0.0010113789447270256,0.00013004872448860904,0.08735180304978217,0.054412837051601236,0.816140622036994,0.0,0.0,0.0,0.0,0.0,0.007657754634265884,0.00354874142198168,0.04878192725545213,0.0
0.195,0.00575872499996688,0.001397918335085204,0.000996829705602372,0.0007331237713810226,0.6403411162181222,0.15615371556604882,0.02256515653685588,0.05830550501147977,0.030417295605838276,0.7693909470550282,0.5087161345691849,0.09266274802932856,0.02270525792331435,0.015937727597547694,0.6037107401244131,0.0,0.0,0.0,0.0,0.0,0.016162125679144483,0.0014226826673676889,0.1894307188606463,0.010643640727825561,0.9987353250794,0.002892338042272611,0.00022868760384608732,0.07694194639838031,0.019506560015744415,0.9571718461166571,0.0016968497346815492,0.00019228184304144314,0.12465341552192022,0.05451833412196274,0.9082795653828173,0.0,0.0,0.0,0.0,0.0,0.007879770557739835,0.0037509660170783753,0.04884733096046189,0.0
0.2,0.005389683795471112,0.001409805304940427,0.0010045127490811258,0.0007617195616225224,0.6175120582131699,0.18760743368892313,0.025291899202460163,0.06398171695924705,0.0299491001433709,0.814204346233359,0.508715892071697,0.09266250748092217,0.02269507265411131,0.015928514349871227,0.603739298922597,0.0,0.0,0.0,0.0,0.0,0.015478297203755875,0.0014135293140010922,0.18545425904230461,0.011033486882161953,0.9986032035872309,0.002734926027118877,0.00022077387284101977,0.0747672732632309,0.020817697899999175,0.9485010163298769,0.0024266818378293567,0.0002630024082927442,0.1642971659338853,0.0546250527697632,0.9465707953646956,0.0,0.0,0.0,0.0,0.0,0.008104354237234167,0.003963338510247326,0.049114811261763515,0.0
0.20500000000000002,0.005240595556811112,0.0014209862364593282,0.0010116659519103335,0.0007904012747495164,0.5938150595953862,0.21557769495107992,0.02791412613665191,0.06917596930451309,0.029480713510414924,0.8458839533423477,0.508715783937185,0.0926622551190645,0.022685569984080788,0.01591984927938119,0.6037704652854554,0.0,0.0,0.0,0.0,0.0,0.01425144788927258,0.0013781418943304038,0.1782759989611201,0.01143850237821246,0.9983968469206741,0.0024562651908662334,0.00020718210944553497,0.07063538706304279,0.022199709683678282,0.9346026884667693,0.0031623309928436546,0.00033603931529590245,0.20197053900350137,0.054732768184414665,0.9643543576711552,0.0,0.0,0.0,0.0,0.0,0.00833075228217784,0.004186742972562029,0.04948986063969991,0.0
0.21,0.0050612347430106785,0.0014332063711624714,0.0010195318492263602,0.0008191434003691853,0.5702761843536497,0.23815502669189254,0.030208456438598152,0.07337918384725277,0.029013016493897776,0.8672501444300762,0.5087158156006772,0.09266152528899245,0.022676686693592664,0.015911610972011818,0.603808477476792,0.0,0.0,0.0,0.0,0.0,0.012554355450812214,0.0013269222490904392,0.16924408391236928,0.011858447233634,0.9981124149355836,0.0020786636795161193,0.00019055816025508954,0.06540787374204728,0.023656325332253703,0.9137175906918977,0.0038547811506410255,0.0004055687265765742,0.2342829298539276,0.05484126943067282,0.973362130215894,0.0,0.0,0.0,0.0,0.0,0.008555934446686857,0.004420417345205435,0.049890444765950046,0.0
0.215,0.004851783942531496,0.0014481920498349038,0.0010293354066060094,0.0008479210444934567,0.5481021969519818,0.253428824249864,0.03197776304657719,0.07618518676777528,0.028546752907427454,0.8806757791708082,0.508715992757617,0.09265982757529442,0.022668353776621308,0.01590365964844468,0.6038583024807815,0.0,0.0,0.0,0.0,0.0,0.010499247657450889,0.0012746239685659671,0.1601687875676068,0.012293058955932022,0.9977662724898124,0.0016324637086054924,0.00017438108422248178,0.06025850407897385,0.025191399756262674,0.8852157649730331,0.004441611817117841,0.0004649647661129393,0.25813516436537887,0.054950336445187396,0.9779503441290356,0.0,0.0,0.0,0.0,0.0,0.008780284751236303,0.004663313531504032,0.05025576475126983,0.0
0.22,0.004612538138185407,0.0014673780761376462,0.0010420903115904003,0.0008767101322747895,0.5284582052485929,0.2593482544293585,0.03305088732692256,0.07727894205935677,0.02808252685372949,0.8876517306135546,0.5087163210997492,0.0926566709242898,0.022660502251119388,0.015895836871836915,0.6039258553158787,0.0,0.0,0.0,0.0,0.0,0.00846334308709978,0.001237743431396339,0.1529932878414807,0.012742055759793912,0.997412707792137,0.0011480900083342981,0.000162056565131137,0.05637026662598569,0.026808879802752043,0.8521957634147586,0.004837501262095257,0.0005056286532328708,0.2701246862273747,0.05505974484180178,0.979724086241113,0.0,0.0,0.0,0.0,0.0,0.00900918310234801,0.004914570136496649,0.050515829683552754,0.0
0.225,0.00434389088021947,0.0014916372903558655,0.0010584078376339257,0.0009054875346055149,0.5121832745401413,0.2534370310930639,0.033287720260690115,0.07643792751556758,0.027620825289881884,0.8887556339480247,0.5087168059016021,0.09265158405363456,0.022653068059046703,0.01588796530990455,0.6040181832700088,0.0,0.0,0.0,0.0,0.0,0.00939940900237764,0.0012306135133314045,0.14929695509829305,0.013205138169266275,0.9971407650958218,0.0008672888465350373,0.00015586872013397874,0.05456706240295769,0.02851275806436491,0.8226142005620859,0.004915596260398381,0.0005152055411329735,0.26561381569560083,0.05516927278062501,0.9787730193136852,0.0,0.0,0.0,0.0,0.0,0.00923712317817644,0.005172653989832841,0.05063826274445664,0.0
0.23,0.004046325190626754,0.001521062070626118,0.0010783435681206387,0.0009342311338107046,0.49953431224569145,0.2325175002457872,0.03263523155801922,0.07364750139667971,0.0271620365023576,0.8839034222607014,0.5087174521964855,0.09264416585063794,0.022646004413439343,0.015879862283551528,0.6041432222546264,0.0,0.0,0.0,0.0,0.0,0.010490691772665043,0.001260293892432374,0.1496821803881191,0.0136819898085181,0.9970216648175037,0.0010530820699227008,0.00015675428932461393,0.05521814747730255,0.030307010422519116,0.8055842664398858,0.004482000410598652,0.00047577555656971426,0.23767338692920723,0.05527870388426136,0.9729561793993361,0.0,0.0,0.0,0.0,0.0,0.009482633884522787,0.0054366112739819015,0.0505137161371996,0.0
0.23500000000000001,0.0037204101848739013,0.0015548816010262016,0.0011013411879921967,0.0009629199206667188,0.4900805389246252,0.1929934776812217,0.031338288952912116,0.06954695933104406,0.026706577749742375,0.8738608386766673,0.5087182642248589,0.09263500338755583,0.022639506858714405,0.015871731982143082,0.6042981057138445,0.0,0.0,0.0,0.0,0.0,0.011669365882220763,0.001321802733459157,0.15329534624939908,0.014172282325989322,0.9970418924828727,0.0012978614282591124,0.0001664738207683521,0.05898485997754462,0.0321955042980426,0.8092056870554173,0.0032680052208886156,0.0003674877073300176,0.1784346364866917,0.055387794852084865,0.9507689050227434,0.0,0.0,0.0,0.0,0.0,0.009732938867791798,0.005712959294074766,0.0504535736723161,0.0
0.24,0.0035314957780578915,0.0015917018090498313,0.0011264050448637284,0.0009915341936310368,0.48289456991330937,0.133019729522634,0.03037033652464975,0.06631326309385518,0.026254882732732528,0.8656003950528529,0.5087192456608403,0.09262535315763498,0.022633938354893423,0.01586404545960952,0.6044725175249079,0.0,0.0,0.0,0.0,0.0,0.012738255465606016,0.0013960362013800147,0.15778378508889837,0.014675671356644916,0.9971029068042554,0.0016732056673452243,0.00019118931263310818,0.0680807510473774,0.0341818870618862,0.8401160250274942,0.001276418194605341,0.00021954086250219244,0.10319559522900017,0.055496284193504025,0.8502427232025684,0.0,0.0,0.0,0.0,0.0,0.010001633843668586,0.006038733255846944,0.05046957659861458,0.0
0.245,0.0038289048154331873,0.001630334620411841,0.0011526885703199417,0.0010200554854353833,0.4771620888221474,0.19289731780676203,0.03138517649980763,0.06743914071937572,0.025807250094315753,0.8742068644351857,0.5087203997027387,0.09261630129874111,0.0226296233093996,0.015857258726844393,0.6046554942179035,0.0,0.0,0.0,0.0,0.0,0.013469368186960012,0.0014521752671623192,0.15980417553217963,0.015191792752120091,0.9970753013574313,0.0022546364213072334,0.0002386362252681095,0.08524123080423728,0.03626943173758734,0.8867198626778092,0.0026118641689593823,0.00033124755041536797,0.14818593642370004,0.05560390204378839,0.9286067282993011,0.0,0.0,0.0,0.0,0.0,0.010286347601017435,0.00644238492209981,0.051606739913370475,0.0
0.25,0.0041522279244530225,0.001671035661031661,0.00118036807403214,0.001048466335946191,0.47299980269727837,0.2596563893838001,0.03484885126290039,0.0736899163589907,0.025363837344676468,0.8981249135442497,0.508721728824062,0.09260872057881203,0.022626835993934877,0.01585191652025012,0.6048298217654198,0.0,0.0,0.0,0.0,0.0,0.01358399826074367,0.0014571254254968026,0.15614282149524703,0.015720261724617067,0.9968273442080299,0.002971685282879877,0.0003029967533686052,0.10826302831317657,0.03846084028979429,0.9225371429794093,0.005544235357045601,0.0006458177850155277,0.26986133532635975,0.05571035408924294,0.9796227599764363,0.0,0.0,0.0,0.0,0.0,0.01055766839542584,0.006878587827159116,0.0535952973545927,0.0
0.255,0.00450379074864804,0.0017159269909524887,0.0012109364671315764,0.0010767502338916248,0.4716520909232743,0.31104458014425923,0.039022302276573474,0.0812088897511002,0.024924821687848358,0.9189588533113849,0.5087232353280724,0.0926032893910848,0.02262580382815621,0.015848598947363974,0.6049748882213041,0.0,0.0,0.0,0.0,0.0,0.012878300279916283,0.001392456248213466,0.14531448527864432,0.01626066809383911,0.9962062579005985,0.0035354663603349027,0.00035765235286882565,0.1275573452441864,0.04075804986567662,0.9387838166610539,0.00817406071710734,0.0009140040039266542,0.35704891432938995,0.055815369000528255,0.9889658618773082,0.0,0.0,0.0,0.0,0.0,0.010810675534560983,0.007314517094842066,0.055140771671922696,0.0
0.26,0.00488601287242707,0.0017677910311820818,0.001246346684294937,0.001104891614022696,0.47459581820454266,0.3402672903926628,0.04210178307959775,0.08626205151261564,0.02449038103519096,0.9306285742657132,0.5087249204400379,0.09260115838511127,0.02262685339439609,0.015847933709190794,0.6050711484636534,0.0,0.0,0.0,0.0,0.0,0.011329305664291502,0.001271397340824979,0.1289965497530196,0.01681257392736069,0.9950319757247633,0.0036413348742015406,0.00037586706496930007,0.13377638799929684,0.04316192750924892,0.9390406788280671,0.009518746830400132,0.0010595176869622632,0.39442711638078465,0.055918697363130244,0.991096493082262,0.0,0.0,0.0,0.0,0.0,0.01107058270633348,0.0077550964173992275,0.05614087358306524,0.0
0.265,0.00530118963163595,0.0018284561588627073,0.0012878722162601207,0.0011328758067944559,0.4824484548306961,0.3475660408037658,0.04342453963525114,0.08764516140325397,0.02406076130763068,0.9350858809991998,0.5087267832949314,0.09260441951632101,0.02263046583912224,0.015850636212581603,0.605099586323345,0.0,0.0,0.0,0.0,0.0,0.009063573753260855,0.0011577328293997603,0.11365497617299938,0.017375499358730628,0.9934606584881321,0.0031532498113691428,0.00035454900395999835,0.12594916028850298,0.04567181450683529,0.9247339285621611,0.00945448811270098,0.0010701531083926396,0.3887552835462179,0.056020133109513155,0.9905396166452676,0.0,0.0,0.0,0.0,0.0,0.011342461992382435,0.008184059072988033,0.05650726652540608,0.0
0.27,0.005750993783264935,0.0018980955962652815,0.0013356170174210233,0.0011606889598966509,0.4946302770643285,0.3357387756087694,0.043103410750547716,0.08575302460427761,0.02363614474870086,0.9344756441175452,0.5087288217657893,0.09261574891400064,0.02263724199636323,0.015857491513887708,0.6050417981650178,0.0,0.0,0.0,0.0,0.0,0.009692089377502378,0.0011811394553419327,0.1113717381189558,0.01794892684647154,0.9931446214909315,0.002166885201110788,0.0003301822788253501,0.1167910581741161,0.04828523977781159,0.9047576932365521,0.00795551403005059,0.0009546218565845543,0.3451761927607333,0.056119470697376855,0.9871161219498898,0.0,0.0,0.0,0.0,0.0,0.011626580482990265,0.008632492666499588,0.0565987375282862,0.0
0.275,0.0062355334294244,0.001975425788910257,0.0013886608136735533,0.0011883175848450822,0.5097404177901576,0.3073200982354416,0.04182404448144716,0.08206159112095059,0.02321627701456349,0.9308529873930249,0.5087310319917222,0.09263852658993059,0.022647954971838625,0.015869575504563013,0.604870986891671,0.0,0.0,0.0,0.0,0.0,0.016503453249128268,0.0013961941518914175,0.12585705730309923,0.018532310533181662,0.9946482561835367,0.00382214617655483,0.00036651588720905864,0.1283866749490818,0.05099751523237732,0.9152581576643879,0.006479314438570569,0.0007502759710395754,0.2723989160507366,0.056216450874634526,0.9774022141916205,0.0,0.0,0.0,0.0,0.0,0.011917477289323557,0.009090133250058944,0.05646158359466857,0.0
0.28,0.006751682282781335,0.0020584163024998264,0.0014455626868350511,0.0012157480516489087,0.5262109557276029,0.2636365260578153,0.0409740725203614,0.07930713981771807,0.022800870855125405,0.9284874824898418,0.5087334089205138,0.09267575050328564,0.02266328399934677,0.015888014842038355,0.6045546191226365,0.0,0.0,0.0,0.0,0.0,0.020585935131088612,0.0015406816721566354,0.13401317519156397,0.019125083852504766,0.9952073285605477,0.005142736482880934,0.00041886349744346804,0.14532796638308923,0.05380116223194651,0.9289343942112093,0.005885863525575195,0.0006211620741549021,0.22338751735605625,0.056310719628010805,0.9642901165944305,0.0,0.0,0.0,0.0,0.0,0.012281794317604969,0.009616696581677443,0.05659677820622672,0.0
0.28500000000000003,0.007290226311398751,0.0021451846520683625,0.0015049907412944545,0.0012429666750247632,0.5428608597606054,0.2045135593949225,0.041652362923535705,0.07953114837218575,0.02238962643914186,0.9313781891349755,0.5087359444758661,0.09272928348903463,0.02268363275923783,0.015913918282436514,0.6040515171676597,0.0,0.0,0.0,0.0,0.0,0.017341545932945783,0.0012659069937798481,0.10916652604297092,0.019726669162896306,0.9922611712396684,0.004054295301542242,0.0003615374744397838,0.12610720535200037,0.05668527995441752,0.8956235090823627,0.0049044459102218305,0.0007795132094093324,0.26879362716238653,0.056401758493916265,0.9754454527042682,0.0,0.0,0.0,0.0,0.0,0.012761712488082996,0.010162869550841313,0.057935471885068306,0.0
0.29,0.007831174807090946,0.0022342409237204475,0.0015658918442612304,0.0012699597855292469,0.5589521373045905,0.2047874404238571,0.04290108879236377,0.08082302315627868,0.02198245318064505,0.9359217729317448,0.508738627599266,0.09280040224245754,0.022709263582509437,0.015948374080479694,0.6033167748848032,0.0,0.0,0.0,0.0,0.0,0.007241860905013789,0.000806381051973818,0.07057511361837158,0.02033643886719225,0.9792160596319958,0.0018481825152991274,0.0002658895211175119,0.0943958786330857,0.05963602839752925,0.789033431384044,0.007838265763693212,0.0010282373568216467,0.3334778172941525,0.05648951689382969,0.9847219387100533,0.0,0.0,0.0,0.0,0.0,0.013230330745988386,0.010693894258268305,0.05904380903729077,0.0
0.295,0.00833671200591457,0.002323473539782711,0.0016267799575736554,0.0012967138184183681,0.5737172214554882,0.25053525656125913,0.04313428831921904,0.0802282100727744,0.021579267768969963,0.9372707028733753,0.5087414453488552,0.09289017712485445,0.022740391200790418,0.01599187303024817,0.602333915385578,0.0,0.0,0.0,0.0,0.0,0.009256134066022534,0.001138165002021637,0.10115730777156211,0.020953725603069462,0.9886347727750887,0.002503131320435323,0.0003415604819104238,0.12284695566830785,0.06263602667192542,0.86035961258139,0.010082312035805337,0.001177798048297692,0.3615533114985973,0.05657413869346506,0.9873964522378524,0.0,0.0,0.0,0.0,0.0,0.013856885914818047,0.011337975199882805,0.059532470045117795,0.0
0.3,0.008743668480371447,0.0024091111433565105,0.0016850133722601166,0.0013232151571363224,0.5860352779971325,0.26371975165316985,0.042654232397663014,0.0783931122110619,0.021179915187713647,0.9365811778238865,0.5087443836897148,0.09300036984096866,0.022777399781399015,0.016044486998013915,0.6011135814760147,0.0,0.0,0.0,0.0,0.0,0.014072969874721161,0.0018692228063697522,0.16600661440947578,0.021577839550151714,0.9954112538388618,0.004829732530476953,0.0004953439460454143,0.17828494296022573,0.0656638333567473,0.9275386145651661,0.01100520993945866,0.0012509175300740877,0.3684731547573474,0.05665574721379419,0.9879088664150084,0.0,0.0,0.0,0.0,0.0,0.014630368929041883,0.011995231614265316,0.05953848002230724,0.0
0.305,0.008967018322957987,0.002486383362377852,0.0017372634343323563,0.0013494501091780092,0.594737623865041,0.2512136251284205,0.043942701419249414,0.07985532176852007,0.02078423441405552,0.9409869254794885,0.5087474262754892,0.0931339750650902,0.02282097645262959,0.01610620339121922,0.5996814847071115,0.0,0.0,0.0,0.0,0.0,0.020345513145681046,0.002574277508023771,0.22369746425642978,0.022208071528828734,0.9973662242714455,0.006015162846588457,0.0006920678855484147,0.24507448586231118,0.06869388572862625,0.9595181601482039,0.011014818252551111,0.0014473257625480282,0.4090117463475824,0.05673444044616494,0.9902276639789169,0.0,0.0,0.0,0.0,0.0,0.015443034072509822,0.012637535016336472,0.05974551607746728,0.0
0.31,0.008935352838170374,0.0025524594010814,0.0017815698386603892,0.001375404984378584,0.599450327682949,0.36818470578478174,0.04856593308086907,0.08728816170657887,0.02039215284220021,0.9523363081246126,0.5087505560832586,0.09329552271304369,0.02287218994320948,0.01617681599044379,0.5980865452995158,0.0,0.0,0.0,0.0,0.0,0.02632295607582289,0.0032525655877465487,0.2714823611576004,0.022843693080656938,0.9982046235942565,0.008277534592117684,0.0009883774423614432,0.33582778992947826,0.07169673330819973,0.9783712660167252,0.017621855353052107,0.0019477906332581022,0.5160743566400352,0.05681031079702713,0.9941631911605514,0.0,0.0,0.0,0.0,0.0,0.016280333844012194,0.013396917814162461,0.05995826835983065,0.0
0.315,0.008639950934441476,0.0026089283099824,0.0018190632607161731,0.0014010663205943803,0.6010935098919096,0.4595432493132202,0.053293217323356214,0.09475546369356025,0.020003705383723293,0.9609888667828282,0.5087537543751033,0.09349122890506445,0.022932526244805077,0.016255871112749103,0.5964050098501117,0.0,0.0,0.0,0.0,0.0,0.0331195589573871,0.0038877945424517788,0.30872950067063437,0.023483959184479642,0.9986330150095798,0.011825391614454825,0.0013093426179493334,0.42038813665229713,0.07463958789214761,0.9865788691438376,0.024603549667062907,0.002498119800483471,0.6169575055279278,0.05688345056886128,0.996162129562596,0.0,0.0,0.0,0.0,0.0,0.017045994249055445,0.014208088278430106,0.06018286592266743,0.0
0.32,0.008233009665254087,0.0026587435332887633,0.0018518207123242416,0.001426420977730635,0.6007945813353895,0.46233718586934225,0.05415468437591289,0.09530850249104675,0.019618911609293122,0.9628041304456096,0.5087569977645829,0.09373075146687963,0.023004312014153074,0.016342777012386962,0.5947502844328809,0.0,0.0,0.0,0.0,0.0,0.03727113435989321,0.004305691450557411,0.32711827563266094,0.024128112491141503,0.9987880285178635,0.01307018865824534,0.0014195989310081516,0.4426068872954759,0.07748720248677882,0.9875748901516365,0.025674174918006457,0.00258333437525499,0.6321528813283962,0.05695393017628402,0.996118989487006,0.0,0.0,0.0,0.0,0.0,0.01769666466124722,0.014832010044058309,0.0592082851122548,0.0
0.325,0.008680961859063085,0.0027005185660416266,0.001878890899763698,0.001451456141670856,0.5982520047706565,0.35422583686381615,0.055218102521566524,0.09617463600374039,0.01923777426626414,0.96481224304968,0.5087602546117731,0.09403219264257442,0.023091948116291967,0.01643680289916556,0.593316048722732,0.0,0.0,0.0,0.0,0.0,0.03510698960137257,0.00416483648387717,0.31022867570826085,0.02477538643944163,0.998591890336257,0.010264608642459191,0.0011978879860691561,0.3795713971514084,0.08020315110629289,0.9810212367995473,0.01664209207950642,0.002174622591603426,0.554280717861692,0.05702180110406967,0.9940780610185277,0.0,0.0,0.0,0.0,0.0,0.018280406023820004,0.015291816468864598,0.05944924168115878,0.0
0.33,0.009084508294898042,0.002731602881610852,0.001898448799555043,0.0014761593246656955,0.5927434848379152,0.45298504011967,0.06440662335679853,0.11084556988192991,0.018860276382308375,0.9745882752690982,0.5087634730564181,0.09442405474436727,0.023202426088642012,0.016537072893343514,0.5923920445555451,0.0,0.0,0.0,0.0,0.0,0.0264197024994302,0.00344899459720735,0.25834288917212,0.025425005826382928,0.9977687432397954,0.008066873417556415,0.00111654523990723,0.3505758393241312,0.08275142398843208,0.9762554239630463,0.02331142515676708,0.0026742828445172916,0.6176480858751705,0.05708709498331103,0.9957666663093158,0.0,0.0,0.0,0.0,0.0,0.018632348197962414,0.01579014215694803,0.0593860879424966,0.0
0.335,0.009385596685821285,0.002754973690450733,0.0019125867399018154,0.001500518358358383,0.5851503494620398,0.5663832574609099,0.07189340063334194,0.12229246261469334,0.018486397668817503,0.9799824969112144,0.5087665517626982,0.09495861148794053,0.023348602480891507,0.016642564273904186,0.592473828115766,0.0,0.0,0.0,0.0,0.0,0.0170696844941228,0.002748514377903332,0.20697570268780338,0.02607618480634396,0.9961832766502997,0.011485098826598858,0.001283994519635423,0.38929221407170894,0.08509822166596473,0.9804939422650226,0.029821848650354314,0.0032551661350866527,0.6818805811617172,0.057149820301040974,0.9969114200222927,0.0,0.0,0.0,0.0,0.0,0.019251706604581042,0.016263481875059,0.058668179903172045,0.0
0.34,0.009462751684000792,0.0027685647388856266,0.0019198912902780175,0.0015245214934109677,0.5747771482942883,0.5994413837635608,0.0757714896845615,0.12754363619234543,0.01811620951453656,0.9823304853951599,0.5087692482152111,0.09569487859857549,0.02354499895591034,0.01675224078321209,0.5940934229652306,0.0,0.0,0.0,0.0,0.0,0.01742475310257169,0.0026698663199011827,0.19809123231726242,0.026728129746873584,0.9956074988070912,0.012587344507116823,0.0014129360800401681,0.41666471122803656,0.08721382553609358,0.9825093857091832,0.03161765285052666,0.0034845944504339685,0.697409725270359,0.057209980734919424,0.99708691220346,0.0,0.0,0.0,0.0,0.0,0.01967330436371278,0.01665668124408209,0.05798848719840248,0.0
0.34500000000000003,0.009129914209952794,0.0027606799844936383,0.0019122854988978639,0.001548157849757621,0.5577353107124399,0.5706582769455577,0.08079854952957795,0.13474765583925075,0.01774984536440185,0.9847791172773505,0.5087709443730262,0.09642166540375202,0.023739650350445885,0.016865159617811137,0.5954734912788563,0.0,0.0,0.0,0.0,0.0,0.03592785309178975,0.003793228643635324,0.2668746989638942,0.02738004789347169,0.9976377183984307,0.011822686885664697,0.0015579539984083054,0.4455592040767359,0.08907407943120063,0.984387181187296,0.030087309366649675,0.0034034131187909533,0.674439318068905,0.05726750380153406,0.9966998979165163,0.0,0.0,0.0,0.0,0.0,0.020047293354314075,0.017361809181198673,0.06161629376152549,0.0
0.35000000000000003,0.008287671840610744,0.002725578109178484,0.0018858518076472317,0.001571417274277158,0.5312042477928596,0.4477183966445748,0.08513285428022505,0.14086360344820556,0.017387201184480953,0.9865840706866138,0.5087704649401799,0.09674897089176278,0.02383638988136445,0.016980054380354197,0.5934206765547658,0.0,0.0,0.0,0.0,0.0,0.07966877803474867,0.006580920578673044,0.41057576038701954,0.028031165068032292,0.9991482870906544,0.0224333201740683,0.002119638899380143,0.5536842077537791,0.09066117468594583,0.9908505195450503,0.023470052717218377,0.0028189310128413003,0.5773707172112029,0.057322064027998325,0.9948020890440727,0.0,0.0,0.0,0.0,0.0,0.020575439716101686,0.018030709254156334,0.0646628582960769,0.0
0.355,0.007068300349235446,0.0026713691663818634,0.0018462696755604463,0.0015942899362357168,0.4962358784801657,0.4151140996463796,0.08253805762275271,0.1356081080359674,0.017028096873161695,0.9860484500136593,0.5087668216014283,0.09706649171716666,0.02393098910154387,0.017095412273698922,0.5912895896401477,0.0,0.0,0.0,0.0,0.0,0.12448252431892551,0.009670492302863258,0.527856506942072,0.02868069900350162,0.9995720947051714,0.03916776827459954,0.003077864848615659,0.6874677416768705,0.09196507085346481,0.9952951932764428,0.009095722297608735,0.0014526593724485152,0.3120621413955088,0.05737334492898625,0.9788529370069222,0.0,0.0,0.0,0.0,0.0,0.0210630470663859,0.01885800472756372,0.06452517314608028,0.0
0.36,0.005694294127082555,0.002602986242038843,0.0017969989136732254,0.0016167662472529119,0.45277996037273804,0.4568962343619647,0.08531019868282969,0.13898562178838264,0.01667245830419945,0.9872477361678057,0.5087600762532238,0.09753916740121044,0.0240640448795466,0.0172095376463047,0.5905451616953123,0.0,0.0,0.0,0.0,0.0,0.09768366669057651,0.007848923417741632,0.45599401906779413,0.029327869962048614,0.9992955213879421,0.027302811268659213,0.0023658766845419408,0.580298577669357,0.0929838457755848,0.9913707910081743,0.010644071700572938,0.0013554664754750667,0.2693395509252198,0.05742107768937533,0.9737628938348325,0.0,0.0,0.0,0.0,0.0,0.020972639368278007,0.019917980919473173,0.06623503238209222,0.0
