s,x_maximum_difference,x_rms_difference,x_relative_rms_difference,x_interior_relative_rms_difference,x_end_regions_squared_error_fraction,velocity_maximum_difference,velocity_rms_difference,velocity_relative_rms_difference,velocity_interior_relative_rms_difference,velocity_end_regions_squared_error_fraction,heat_maximum_difference,heat_rms_difference,heat_relative_rms_difference,heat_interior_relative_rms_difference,heat_end_regions_squared_error_fraction,charge_maximum_difference,charge_rms_difference,charge_relative_rms_difference,charge_interior_relative_rms_difference,charge_end_regions_squared_error_fraction,density_maximum_difference,density_rms_difference,density_relative_rms_difference,density_interior_relative_rms_difference,density_end_regions_squared_error_fraction,radial_maximum_difference,radial_rms_difference,radial_relative_rms_difference,radial_interior_relative_rms_difference,radial_end_regions_squared_error_fraction,current_maximum_difference,current_rms_difference,current_relative_rms_difference,current_interior_relative_rms_difference,current_end_regions_squared_error_fraction,angular_maximum_difference,angular_rms_difference,angular_relative_rms_difference,angular_interior_relative_rms_difference,angular_end_regions_squared_error_fraction,density_eulerian_volume_relative_l1_difference,radial_eulerian_volume_relative_l1_difference,current_eulerian_volume_relative_l1_difference,angular_eulerian_volume_relative_l1_difference
0.31,0.05753473608872106,0.004932770107233426,0.0034363560413318422,0.0004485533489823357,0.9885923642819742,1.050136342947821,0.1415368099742804,0.24497975338090358,0.006763762575631309,0.9993812491346645,0.22855266861675805,0.042623498041271045,0.013032036667053628,0.007634019360212491,0.7275188082008384,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.018961378789903477,0.0030769673257792754,0.23632065716190312,0.007474587702788757,0.9997945289105677,0.006397423423586405,0.0008826421258712078,0.3066638805634097,0.018805378973257982,0.9977917839125932,0.025012815917996218,0.0028912100217927082,0.7084953511266799,0.017590984191876453,0.9997727153612804,8.32573801981525e-06,1.1215540563164642e-06,0.006159592553996278,0.0013262625423388858,0.9655640384242334,0.02583524720443423,0.014174704303224428,0.0840318856880986,0.012578154501580816
0.315,0.06102894954719462,0.005215864157031503,0.003629524606069294,0.0004574366803493661,0.9893604448416216,0.989953961684876,0.15352950207333052,0.26255080041584017,0.006659559865072506,0.9994778278817947,0.23640746683605496,0.04445479914368496,0.013596138545696856,0.007650345062100488,0.7488740696411404,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.04483802437343531,0.004466083351428116,0.3221069149963756,0.007688168712949298,0.9998939202889513,0.01092597960608876,0.0012043310944457764,0.4110119241372661,0.019667122874389754,0.9987047178753695,0.023302141754414495,0.0027959013932352776,0.6738245594819968,0.01764465771036624,0.9997361774456567,8.319005891605393e-06,1.1228525906606095e-06,0.006173159507600734,0.0013354112238341228,0.9652504838532141,0.029996947319616177,0.021159315964498958,0.13443727719816825,0.013325984377047077
0.32,0.0643113724488541,0.005505991507644636,0.0038271133754300708,0.000466240287528097,0.9900542329101661,0.9403636612923252,0.12329696308400685,0.2094870461680471,0.0065562853741419425,0.9991967203043928,0.3123917146396833,0.04709664162173063,0.014396071593929515,0.007668558398001911,0.7756038313736758,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.0789780964405826,0.007079665890719133,0.45193758780943716,0.007904165278370396,0.9999540915355305,0.02155281792628136,0.0016940975997109789,0.5358550508421932,0.020525893584242463,0.9992855280374462,0.02068033027229872,0.002411105603064914,0.5456885521883867,0.017698714500334837,0.9996149362704965,8.310267136895964e-06,1.1238310112913422e-06,0.006185070599830998,0.0013445913398836505,0.9649165140990204,0.031894093713181366,0.01869340474855989,0.10860024669697739,0.014000863010394422
0.325,0.06743613560570438,0.0057678853932886754,0.0040046220262079995,0.0004749567361336094,0.9905691483733884,0.8315465310243706,0.0997794728536315,0.16829705061817984,0.006452128544374576,0.9987847846003999,0.3182469338259635,0.05234245039238199,0.016001764515355343,0.00768857602575297,0.8177285862266517,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.04990042535568132,0.00661789639765653,0.42506150388350306,0.00812882614748328,0.9999427808132083,0.016681986690751695,0.0019916586182301592,0.616531559663205,0.021373387846524698,0.999436101880455,0.023892334942854056,0.003074368001824676,0.6080367731354798,0.017752979513927385,0.9997429366153775,8.298618956008647e-06,1.1228857265898193e-06,0.0061865040056241745,0.0013537979383803562,0.9644605853425733,0.04094660298320936,0.019007303940092903,0.1208589849312048,0.014672633158777886
0.33,0.06933022310234449,0.005920724171653956,0.004106061966786995,0.00048357855907257575,0.9906962715277512,0.5861242131731341,0.0857317037038414,0.14290209226824044,0.0063470627217856535,0.998371478368929,0.32921486709942016,0.055976695684618105,0.01711892236418351,0.00771027429437902,0.8400454835223038,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.05237168471735859,0.006225691342224256,0.40765530294328883,0.008363504987233462,0.9999294648051623,0.024452348596876915,0.0022051389368291227,0.6572129732082213,0.022200677682448187,0.9994984743256065,0.0365734650129296,0.0038670999549342833,0.6977369474176609,0.017807282665455858,0.9998236645548785,8.284335835368287e-06,1.1141706203930747e-06,0.006145192081839131,0.001363025422204096,0.9634979169263415,0.03577310002193978,0.01838658043215071,0.10797105997928734,0.014977234166729981
0.335,0.07011412916486348,0.005987184426638999,0.004147377036156025,0.0004920989693907187,0.990552024302641,0.5836040442299555,0.08567281316401801,0.14120502715986843,0.006241239882040502,0.998388915174977,0.3346956731684536,0.05829868451687335,0.017836121837125952,0.007733509431092351,0.8519471157968744,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.053018439656385564,0.00576283239674416,0.37412746943836495,0.008610155649576045,0.9999100095437115,0.023184319342722953,0.0020269126086345413,0.585208109524326,0.022998487687826516,0.9993531538768757,0.03547201282391399,0.0044322674974342224,0.7692425068487552,0.01786149814929332,0.9998543250601818,8.26853689885019e-06,1.106421803964783e-06,0.006109192655356282,0.0013722659745896803,0.9625736138047934,0.03588911635252151,0.01804987016608516,0.10435701297740083,0.015141141510010631
0.34,0.0708296694314351,0.006024187087597624,0.0041681578042534,0.000500511434243663,0.9903188622177763,0.5696175788984008,0.08599683504223893,0.1405712599629121,0.006134687761972906,0.9984225756969939,0.41486423763586266,0.06159271081478917,0.018846780583315896,0.007758067074939672,0.8667962755086656,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.027224446271065406,0.005012998757698035,0.31593770778301944,0.008871672058039829,0.9998696616869615,0.010432757102089631,0.001451305677263336,0.4361166444668268,0.0237575485429961,0.998625841764206,0.03386045949852158,0.003950437405689189,0.7573089535864859,0.017915492545677134,0.9998010076844444,8.252209282035212e-06,1.098680338252074e-06,0.0060732181822533045,0.0013815111270162987,0.9616267227892621,0.03992939230188526,0.021366332454043714,0.11718481124515932,0.015041763792976247
0.34500000000000003,0.07141985692189812,0.006062943868243733,0.0041900468518787,0.0005088093867227163,0.990094784357947,0.535575161026525,0.08662018802015893,0.14020711752877557,0.006027366871903906,0.9984683878802703,0.47438179334505415,0.06359181444727703,0.019463163419326506,0.007783545760641212,0.8744871891721927,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.04290715896667953,0.00640537679883628,0.38088541450705077,0.009152313011757588,0.9999122170217368,0.010593951342276338,0.0017784395116313882,0.5044347780611198,0.024468963997325774,0.999003807432821,0.02571276632278898,0.003976223067743015,0.6590363487401164,0.017969033132139562,0.999786877517336,8.235780906935644e-06,1.0905263158456472e-06,0.006034939943197225,0.0013907534530071173,0.9606267177351019,0.047133641651540145,0.02752760222465408,0.13293400364929292,0.01518423804138463
0.35000000000000003,0.0718883744300568,0.006106334768965184,0.004215038776220687,0.0005169855659201392,0.9898900049574684,0.5578699400481093,0.09775284115439913,0.15699801142874148,0.005919488877898192,0.998816998880343,0.5185968763497734,0.06839298188058954,0.020928345480480892,0.007809445201539001,0.89100525932226,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.059062850640071954,0.007552046508755003,0.4278716682500256,0.009458605984684112,0.9999302539256193,0.015124928993518553,0.0020124745493480863,0.575573210782752,0.02512502630848179,0.9991534936729397,0.03160569280365504,0.004735059169335753,0.7292491996023146,0.018021787075875755,0.9998369563879707,8.218870703654963e-06,1.0869898196272647e-06,0.006022223580569182,0.001399988948414395,0.959943433198206,0.055498243348500176,0.028806620660747614,0.1428351472480858,0.015066989087399623
0.355,0.07230629067702243,0.006152878411763755,0.004242102818299114,0.0005250294411596275,0.989700664467157,0.6161956972875976,0.10085803205277255,0.16046834375035413,0.005815456269793594,0.9989067768180797,0.5359805024465388,0.06981931931120373,0.021374489780058487,0.007835155001509077,0.8949549422889554,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.03811372362154599,0.005199908001009424,0.3022793543828582,0.009801863501829475,0.9998364855478126,0.012947325686649441,0.0018989905449562196,0.5100201425324384,0.025719426524891835,0.9989659490025549,0.028736130409975573,0.004364439865491553,0.6930101686368801,0.01807265384601879,0.9997918530952767,8.200669337666072e-06,1.0872972051517102e-06,0.00603086818062349,0.0014092234568222025,0.9595394475767204,0.05009214388495662,0.02523078817585053,0.12315510236297444,0.014795788146670525
0.36,0.07270144259589417,0.00620374481994368,0.004272053044490542,0.0005329149091473201,0.9895321361822605,0.6130309075979083,0.08311759082010463,0.13143898551735364,0.005807405083829761,0.9983647921453901,0.5404320396254118,0.07089446315518641,0.021713474770307613,0.007859835942854663,0.897700434826307,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.04732321018941593,0.005735642037028744,0.29707270998390556,0.010209131279598523,0.9998489710248131,0.013325032398296561,0.0018979565962924778,0.4531655055141881,0.02624767606793191,0.9988744336172858,0.022717475333059154,0.002857035304951387,0.5211395464143905,0.018119146464031656,0.999473450386124,8.180542355229032e-06,1.0850584652400087e-06,0.00602545408674087,0.0014185081819051409,0.9589407675908638,0.05461464906147195,0.027837268806301118,0.1257265756242644,0.014566102091551862
0.365,0.07308157001031901,0.006248522426631085,0.0042977497079598566,0.0005404412185856286,0.9893572927653995,0.47106256230961124,0.08064710884888374,0.12645892894238803,0.015528091062019066,0.9873574657048539,0.5410217177378385,0.07222578318362687,0.02213155291797193,0.007911564632704165,0.9003553842504034,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.060282659338956004,0.0077754472851688464,0.4260581882055082,0.011126094531655003,0.9998987997321365,0.02029534568712661,0.0023918607882008934,0.6037406108355077,0.02707801287300963,0.9992080456916439,0.02593455372273727,0.0037627112529049498,0.584353932544575,0.019640809103720777,0.9996153086126677,8.158197022925195e-06,1.0769758289340031e-06,0.00598759892265721,0.0014286771395442624,0.957831668368171,0.055492980175319825,0.02634974000450709,0.1279369432008185,0.014315890673954675
0.37,0.07342624113830243,0.006263706743518054,0.004303032834075163,0.0005483576044867504,0.9890644110712665,0.6306232971007184,0.11051491984171347,0.17148331221611282,0.020144279682173655,0.9884715745461056,0.5410352122456747,0.06865470464634503,0.021038669129823207,0.007945224391856402,0.8890222638387211,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.05003519630756182,0.007645172004423576,0.4318418291963662,0.011834680982062841,0.9998770946151342,0.013769770502038488,0.001781330765045061,0.46311834168803806,0.028204280729301465,0.9983644443025549,0.029908741478831987,0.004176858302667593,0.6213260858034687,0.020962449950182004,0.9996164961260544,8.133644664878939e-06,1.0608986746702533e-06,0.005905206382826464,0.0014429022120780852,0.9557895336190398,0.05819285045224347,0.030381251497042704,0.14039805938924121,0.014325355161387412
0.375,0.07371791171386755,0.006279711752132633,0.00430882394292059,0.0005583144491094215,0.9886882339166743,0.636345779159472,0.1145320614919238,0.17638144545122103,0.02031194377358384,0.9889019904243301,0.5410302170910798,0.0706459763298794,0.021651401893497017,0.007979785794269187,0.8945038417175013,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.05845752457460909,0.00824205169258342,0.42819652999399027,0.012411320457958423,0.9998791993157958,0.013483940724730081,0.001838622426832012,0.4370702626560314,0.02864953411236661,0.9983186249258994,0.04379928817878527,0.004717881562530834,0.665528719835129,0.02102771404633723,0.9996738221129543,8.107143408918532e-06,1.0482949166041432e-06,0.005842019287164262,0.0014594876183577103,0.9537944106074056,0.06155149700633534,0.032495654794683054,0.14659741475861265,0.015081159753871655
0.38,0.07394936236536098,0.006304113355134228,0.0043203069416659435,0.000570312931202781,0.9882533932081481,0.6761690013767235,0.11510123415125341,0.17632077085713047,0.020371313782978077,0.988766339653448,0.5410405433910699,0.07211484446355945,0.022110159862791894,0.008009222808460885,0.8982238944500097,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.0672366943279974,0.008466503807765884,0.40965320874589073,0.01306009336468365,0.9998682206259965,0.017853400330189916,0.002229246587938074,0.4643026978439219,0.028957114636039376,0.9987535721257853,0.05823393969931959,0.005566102762339489,0.7995925897109956,0.021028875658674766,0.9997472662465532,8.079571948780927e-06,1.0442434130567575e-06,0.0058264417101452646,0.0014782722203048914,0.9523546634226183,0.05986173990335936,0.028193368936539683,0.12965401715364613,0.01563806890457244
0.385,0.07411988305416639,0.006340300533372144,0.0043397783272736586,0.0005842867974713033,0.987774822698602,0.6325984911459428,0.10750830385160386,0.16355387761896922,0.020492826551766277,0.9867635084189963,0.5410383839955819,0.0741889219935475,0.022741529517090898,0.008035602494562023,0.9033981679411843,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.04372206037263683,0.007159313784444093,0.3632755493532712,0.013745023618204406,0.9997875964644666,0.0082949857853122,0.001550835296496768,0.3537580157932221,0.029166510623497337,0.9971998817853606,0.04288269698399179,0.005420963826784387,0.7499891571343527,0.021029135244919957,0.9997126690216764,8.052736473125645e-06,1.0421745919065635e-06,0.0058219573564916,0.0014993164149187065,0.9509240961802226,0.06221962141084212,0.027801026490565896,0.12393960838198571,0.016098880506107718
0.39,0.07422880781418073,0.006380433814664635,0.004361851202625214,0.0006002014909953167,0.9872235099498586,0.6986222959276686,0.10913963968562723,0.16477125321582478,0.020701134905994963,0.9866938103547163,0.5410011383338745,0.07465792734325219,0.022893942102403968,0.008061222111834007,0.9041875122756706,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.04405460262271687,0.006762412510178508,0.3612560411521691,0.014344882574900575,0.9997299426913279,0.018368076479370245,0.002131812500262507,0.48706304277683365,0.029289764852872147,0.9983916927831947,0.048897898002236644,0.0057561128389701415,0.7862514205294624,0.021061415007967665,0.9997243498741119,8.032242901666758e-06,1.040671424961943e-06,0.00582068534480033,0.0015227398684979165,0.9493676571795372,0.0608281791206511,0.03019291070736006,0.12748003027359517,0.016427510529183727
0.395,0.07424767322230041,0.006413155390793017,0.004378769286204512,0.0006180065111348682,0.986551877218961,0.620996497827091,0.09583490383403444,0.14365394557987457,0.02088286108865199,0.9821798852041804,0.5409176899208662,0.07588319574918319,0.0232675026674013,0.008087061096577657,0.9068359670836809,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.12030359799316284,0.010863549048147868,0.5254125871469075,0.015019436551252947,0.9998804171440269,0.0334256605574918,0.0031970934773547406,0.6242695988685032,0.029344725773048346,0.9992245954238205,0.03392643891582783,0.005300854011768839,0.6835147898810207,0.021095057033573443,0.9996483989373196,8.027299812710102e-06,1.0387192071946628e-06,0.005816942697278722,0.0015486351783389747,0.9475747158232911,0.05688030189126041,0.029455471844965664,0.1189259990227295,0.016382932929800288
0.4,0.07392343827808767,0.006393784139662409,0.004360131591507026,0.0006376155047633452,0.9855546537693614,0.6515224912116782,0.09523276848284129,0.14198111155783621,0.021068684505719675,0.981370454600424,0.5407871643549724,0.08955397262697051,0.02746991436347897,0.008112778451801852,0.93280137913525,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.11328345269753473,0.012535932476444741,0.5859972237593383,0.015808564436632377,0.9998961989448149,0.02997066905636833,0.0038006589315408854,0.7309358658021307,0.029338274886798923,0.9994055276688693,0.03479459812227344,0.005522074858385195,0.6968135601982901,0.02113347697766655,0.9996493725086142,8.012537155718103e-06,1.0382158348932796e-06,0.0058213475169464415,0.0015770575163714946,0.9457264994540998,0.05744756923762255,0.03316695459619974,0.12459930008778372,0.01596970498938629
0.405,0.07314465033158224,0.00630437353053638,0.0042938434065641845,0.0006589695941438443,0.9840821059774576,0.6244854611953297,0.11444243049641846,0.1691921298896029,0.021325283882307325,0.9866026848406787,0.5426853395207865,0.09595154825983365,0.029434050577343288,0.008137698886809177,0.9412000938015319,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.06335195680787319,0.010829783792473614,0.5377245357695943,0.016720237897113167,0.9998375250672992,0.02121574960567226,0.003388442670514067,0.6566659013557815,0.029274970641584346,0.999190449513696,0.04991095972842724,0.006357245571484017,0.7640844777419744,0.021194787612064354,0.999713089817911,7.976765490894555e-06,1.0371600592305914e-06,0.005822703724534118,0.0016081351754853564,0.9436043968022734,0.06154485789330282,0.03965486298018386,0.13947547943502345,0.015446549661213102
0.41000000000000003,0.07221143188388734,0.006196224589109252,0.0042149382929419135,0.0006820584140131429,0.9822929852611411,0.7405234446884879,0.12566835960068193,0.1847348404880666,0.021725391924785207,0.9883165409490834,0.5404167256802325,0.09502609157427254,0.029146785113699808,0.008161590158533672,0.9397871229893512,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.06500388057950696,0.011970305970892324,0.5432882783962406,0.017812513169719237,0.9998422463572303,0.03585715348424749,0.004591591349636944,0.8483920306358756,0.029175307491114997,0.9995227840822095,0.06108275792646595,0.009062615022024911,1.0611239744034877,0.021337306929427455,0.9998457221657414,7.960409792679979e-06,1.039564217975653e-06,0.005843548068314309,0.0016421362571589315,0.9416251417253253,0.05440000029621589,0.03587927922261196,0.12544617422131116,0.013962678668791936
0.41500000000000004,0.07118632534815839,0.006089264333973915,0.004136994553742142,0.0007069042165384911,0.9802452880909727,0.6249080984942181,0.12254215809522276,0.1796855177151355,0.022466170210302956,0.9866941000735887,0.540202054519727,0.09165589219955525,0.028119053405912153,0.008188341189357198,0.9349391413794659,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.10399968285466882,0.012964443333635516,0.4906480478773576,0.01922464955288655,0.9998361155267682,0.03570160805178528,0.0034368377208909527,0.498265332107835,0.029049864276527088,0.9990777348173876,0.051517413526863814,0.006234630687126118,0.7351504208700913,0.021628703844518322,0.9996388697759826,7.951792955604559e-06,1.0505660332219829e-06,0.0059128643681541975,0.0016796111458398325,0.9403659596336147,0.06331175745004407,0.04287544619032295,0.13834078933181063,0.013450415893348604
0.42,0.0700932316211279,0.005983080801479361,0.004059730975768437,0.0007308109167670695,0.9780635082244902,0.6823569716025977,0.1363829007043922,0.19849968017089473,0.0209531964502763,0.9905420892861754,0.5399856098189172,0.09217066713332568,0.028259902814734287,0.008247112998590742,0.9347888092474181,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.07941025018419862,0.008628126523682259,0.36829607522224705,0.02073125872299583,0.9995493946763285,0.028614692434173177,0.002723158309310178,0.4274262547990685,0.02797858386470185,0.998510047193605,0.055075161756448957,0.006842568786960349,0.7193559271144804,0.019667785504521213,0.9997327072070111,7.966734691703204e-06,1.0699867385700132e-06,0.006029836933035767,0.0017187462736055954,0.9399660262912737,0.06520868079839419,0.04126097855731244,0.13499410056702504,0.013143820220278933
0.425,0.06892861163870567,0.005875431914284557,0.003981637484136528,0.0007560058648730817,0.9755819337265969,0.8103318149110481,0.14777797993310945,0.21350268161078348,0.0788288667010885,0.8846088327986302,0.5397779188402158,0.09282693929524409,0.028457534847466208,0.00912330951396612,0.9213923605949166,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.031650298375185765,0.006080722470430623,0.2683573564746605,0.02433906624352015,0.9986895515749853,0.015922763616004292,0.0026554238075387764,0.4322647970348422,0.033274931423131864,0.997572723963611,0.03767758815058792,0.006113081395302415,0.6445151421768781,0.0349177617871058,0.9988618922821647,7.986077827008314e-06,1.0860115220544025e-06,0.0061279770696368785,0.0017769832862487539,0.9378814354031972,0.07004637178367723,0.045061694953059964,0.14361413311138913,0.01295060409883213
0.43,0.06769125270993159,0.005772167787660335,0.003906689680307035,0.0008168966856331685,0.9703697905984542,0.738915573796687,0.14472837880393485,0.2084789271456876,0.08347842995109621,0.8635617445460875,0.5395857259256744,0.0917990881810467,0.028128796000189003,0.009296527440652088,0.9166056790495324,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.046274451935256276,0.008015492770478642,0.2857295010172551,0.02353824958702223,0.9992600848682677,0.030839983317066097,0.0037304004185727655,0.4720202282592062,0.034472645991706866,0.998552212836407,0.051703974836802905,0.006760049332273562,0.6798666138940203,0.036351997633056146,0.9989124996749857,8.004479194857236e-06,1.100312467487056e-06,0.006216665409810637,0.0018899911269042568,0.9317347622461349,0.07436578954527508,0.04789454783245446,0.150962199780554,0.012636854218311254
0.435,0.06639151367703255,0.005670678650652001,0.003833159219897155,0.0009039053107237091,0.9622952804431469,0.6881919647228816,0.12471646923427097,0.17871364564419834,0.08459626801136588,0.8092632528305994,0.5394121720592474,0.08729731316043449,0.026733569769432895,0.009490657597793403,0.9039457694012157,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.08597920060914213,0.01010794225122111,0.3777904372817919,0.02247773113845726,0.9995544943831367,0.037335263194569326,0.004219290519470722,0.5416283853896011,0.034594798303165475,0.9987489310688035,0.04605453727054514,0.005906257396936256,0.5450709697049609,0.03647784590378751,0.9984534665406042,8.023723993204243e-06,1.1102663983795066e-06,0.006281033934893067,0.0020369509909421287,0.9223388851147619,0.0803697295933036,0.04545702009115449,0.1403337797673794,0.012294466739460075
0.44,0.0650436515495586,0.005570544779117554,0.0037607404206338735,0.001010447323629227,0.9510224559365649,0.6299191729204332,0.1298494616943333,0.18510747038177877,0.08506928599483972,0.8202181771451108,0.5392576315806112,0.07547522653671995,0.023107873572765697,0.009572868248962552,0.8693065989499501,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.055362068141370076,0.010147805224903217,0.4210621132427109,0.0218666854337439,0.9995603509715159,0.029730166939906037,0.00459624186442255,0.6780033841965917,0.03442778062601589,0.9988532207446335,0.041966372429735256,0.007068658326979638,0.6838561870130996,0.03640487071293442,0.9988406382562195,8.042069375917292e-06,1.110315903090932e-06,0.006289491770432651,0.0022114278007716315,0.9087295248297329,0.0714764960844672,0.0436977142587739,0.12846067412133674,0.012381138952238508
0.445,0.06366027204633284,0.005487578310171246,0.0037000552635988084,0.0011310580031607532,0.9365660682570482,0.8647134538825337,0.14985524652412516,0.21248128056692558,0.08501483506405688,0.8638403474472552,0.5391207026016746,0.07140346872661321,0.021846349293408517,0.009563913828849167,0.8542633505516491,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.06967223430224291,0.009513786684129354,0.34684602205716203,0.02325063261045107,0.9994048922771962,0.027034271554910064,0.00350682518129854,0.43111333455796275,0.034186670519823416,0.9978658066300705,0.05477508287731508,0.007652683153828806,0.6913951818890435,0.03641718472627614,0.9989328621610708,8.053232470233106e-06,1.103915588062362e-06,0.006261413991047162,0.00240800311584263,0.8908313857662603,0.07748763732063522,0.041895059045151624,0.12498072635255014,0.0129067914959356
0.45,0.062250956832975435,0.005444220761018841,0.003666166216518446,0.0012606932714004794,0.9196821240603038,0.6352329294140002,0.13338502637020933,0.18879548000671234,0.08334624521991826,0.8332366546790472,0.5389990763722375,0.07006432769523964,0.021426722489228826,0.009421210277105097,0.8530916260709986,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.07402294590669299,0.009939389891717772,0.34247701804664593,0.0311058414276597,0.9989711284461555,0.036606194312815574,0.004178574096336769,0.48105162218260156,0.03418463666239354,0.9983483936222375,0.07612822957346024,0.007100080411502533,0.6241812710322638,0.03711721967911437,0.9986113958572547,8.07547219291949e-06,1.1011662671730203e-06,0.006254021949209817,0.0026206686089732686,0.8704170918805689,0.07696743359387391,0.04342069131171204,0.12174040920127352,0.014138988615267935
0.455,0.06082310390434853,0.005428918887265747,0.0036511981925133794,0.0013852503917719775,0.9021750295584731,0.7027502028689264,0.13520501586611355,0.18998877170603676,0.059671399601236255,0.9160260947054516,0.5388901727651878,0.06880632345812199,0.02101577075411935,0.008514754157554972,0.8754036385355113,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.061479745615734674,0.008647897006871168,0.3174657083136797,0.04882032377316521,0.9964604339076379,0.03198089153996591,0.0041589097621357405,0.4911299643249961,0.03254405678341915,0.9983378501492141,0.057006165483416735,0.007526618648409573,0.6046712164914196,0.028573110138505182,0.9992109932795645,8.0982213840374e-06,1.1084236141178186e-06,0.006303547051123044,0.0028279859784697305,0.8514958177503633,0.06898456509150991,0.038059997186494984,0.11450840495946334,0.015089051282788863
0.46,0.05938319460914909,0.005433888649938414,0.0036498610404716476,0.0014704682203405823,0.8896251508984844,0.6667020581360935,0.12879939172181676,0.18083278631875738,0.04986643442984435,0.9347434904423334,0.5387915392924825,0.06685998747207855,0.020405712828467225,0.008398620990900432,0.8715174208640087,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.0871502992065582,0.010927752122895835,0.3673483111748621,0.05691454532713748,0.9968202780309598,0.038116105657428706,0.005258101102045861,0.5594540732662627,0.031415011238116596,0.9989349356747591,0.06357033183006157,0.00859286035632578,0.6706305831981794,0.028531152507353975,0.9993495414432607,8.117821708923259e-06,1.117754538180611e-06,0.006365050227344558,0.002974911761042654,0.8388615813130199,0.07062621245397877,0.04565626139116048,0.1222684687220865,0.01615165245853963
0.465,0.05793726717991354,0.005442608264382492,0.0036510711577724675,0.0015410160285573467,0.8787883219807772,0.5689763596617015,0.11973841069635156,0.16788025931248002,0.044032773729302706,0.9405204014322093,0.538701053968982,0.06638031654137466,0.020237600461787988,0.008381599164635246,0.8700645481653775,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.10723932090565477,0.014236475973859198,0.4344382159421799,0.053173528592523694,0.9982773934112318,0.054561766803236426,0.006482435609620736,0.6048601672306289,0.033877376374854246,0.9991059601443643,0.07247523453684489,0.009597154145167205,0.6871413315460754,0.04063854116688527,0.9988571431615042,8.10922919804194e-06,1.1291634060507497e-06,0.0064386063380265325,0.0030993820635003356,0.8291090280540125,0.06850358669608214,0.04290105089182136,0.11475503840900617,0.017238371789310182
