s,steps,minimum_heat,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_stretch,maximum_stretch,minimum_relative_cell_width,minimum_packet_gap,minimum_rest_dec_margin,maximum_relaxation_strain,canonical_energy,slice_energy,field_slice_energy,thermal_inventory,canonical_balance_residual,momentum_balance_residual,thermal_balance_residual,canonical_geometry_integral,canonical_endpoint_integral,heat_endpoint_integral,heat_electrical_integral,heat_relaxation_integral,entropy_relaxation_integral,momentum_free_integral,anchor_left_integral,anchor_right_integral
0.225,1608,0.2586798920913862,-2.1,0.7541695254667984,0.21054095204568724,0.0007242242898604481,0.4244185088482648,0.398886116574532,0.375,0.0011042629073148708,0.7600096239094835,26121.62824989281,116.14154722899349,4.15872842051669,21.82025491749441,4.4107495736383605e-08,-3.865352482534945e-12,-1.2360133989818089e-14,-684.6061760090388,6.344096028946528,0.059522806927804484,0.0,0.00037822152417680936,0.0008303795601784431,-481.5362061399183,-0.040958667223385176,352.3205082584856
0.23,1639,0.2598305089129514,-2.1,0.7735616572656607,0.21972235791248595,0.0006866841268174476,0.4486475710708668,0.37072182411243126,0.38,0.0010460844396959212,0.8021959118385925,25804.755177974916,115.79661885816887,4.117761102315091,21.832722804887855,4.415783265454687e-08,-3.808509063674137e-12,-1.042681938096096e-14,-709.8764330961909,6.398395251871512,0.060479037086891375,0.0,0.0004141543193799292,0.0009194399520253721,-494.4900043983299,-0.04015216332802679,361.804560306949
0.23500000000000001,1670,0.26112361212948554,-2.1,0.7919573898982266,0.22966575209387688,0.0006504696120834554,0.47548030803522356,0.34202753594619784,0.385,0.0009900315941064192,0.8462417309347711,25486.307815807842,115.44931132774907,4.076475669443086,21.843446803215304,4.416247570509142e-08,-3.694822225952521e-12,-1.0389352043580009e-14,-735.2573149475468,6.438041201494747,0.061291986371903424,0.0,0.0004545937061290899,0.001019149376255516,-507.3883875361287,-0.039085858455925944,371.22216103920994
0.24,1700,0.26257654978207157,-2.1,0.8091399091815702,0.24041363410134375,0.0006158847608970505,0.505208068122362,0.31284298273880906,0.39,0.0009365630596773547,0.8921055590349298,25166.65503626409,115.10019728747449,4.034917425718279,21.852332621200873,4.423561491234726e-08,-3.467448550509289e-12,-1.0117543541489102e-14,-760.7193129040245,6.462879189240352,0.06195341126767042,0.0,0.000500279738271166,0.0011308670349499542,-520.2133768976007,-0.03771713578564977,380.5675581136011
0.245,1730,0.2642083833543759,-2.1,0.8249579832659837,0.25199222679193534,0.000583191388230499,0.5381206453632125,0.2832167809449092,0.395,0.0008860705897264856,0.9396709117289757,24846.164747525007,114.74980445574097,3.9931317023861626,21.85928596506747,4.424989006053591e-08,-3.467448550509289e-12,-4.760395520328968e-15,-786.2330254638123,6.472784916140241,0.06245487270582821,0.0,0.0005521478238064189,0.0012561401909682685,-532.9471881776458,-0.035995256593001616,389.8361767416068
0.25,1760,0.26603965046979167,-2.1,0.8393247272716328,0.2643995254117278,0.0005525959533211673,0.5744773921214386,0.2532090913578364,0.4,0.0008388594407021804,0.9887119193172026,24525.197748429604,114.39860859438632,3.9511630428369626,21.864215475443174,4.422966600383706e-08,-3.353761712787673e-12,-8.110656706502104e-15,-811.7696503515267,6.46766756615381,0.06278787721212702,0.0,0.000611421289165963,0.0013967320638126144,-545.5724745488723,-0.03386029013146914,399.0246303121608
0.255,1790,0.26809179477620626,-2.1,0.8522098298012049,0.2775882645861821,0.0005242451706722281,0.6144585179711941,0.22289615499673313,0.405,0.0007951423834158949,1.038847134782786,24204.102346107433,114.04703110844015,3.9090549327901707,21.867034982444242,4.41502430526952e-08,-3.524291969370097e-12,-9.680197530605987e-15,-837.3014121504257,6.447469123231726,0.06294390175357259,0.0,0.0006797659858714598,0.0015546511406494452,-558.0726442518807,-0.031242471166768256,408.1307573323069
0.26,1820,0.27038606895611006,-2.1,0.8636283056284736,0.2914428797747329,0.0004982278333947008,0.658087992670602,0.19237811328557244,0.41000000000000003,0.0007550431690357684,1.0894800973760026,23883.19966899604,113.6954343499463,3.866848220603767,21.86769117085998,4.416541109521934e-08,-3.694822225952521e-12,-1.0676147480623296e-14,-862.8028934092235,6.412326725178161,0.06291631721564873,0.0,0.0007595683387776084,0.0017321861829440058,-570.4321024391907,-0.028062584612042685,417.15359150268324
0.265,1850,0.2729416553242514,-2.1,0.8736319094178062,0.3057505817294962,0.0004745752384055895,0.705119481804196,0.16179321811684858,0.41500000000000004,0.000718597669333236,1.139727824677529,23562.79498045338,113.34421865682098,3.8245824857445228,21.86627203916725,4.630066744793144e-08,-3.637978807091713e-12,-8.919951193930669e-15,-888.2507597801247,6.363198110217568,0.06270847473601013,0.0,0.0008544799065177293,0.0019319716218986537,-582.6367926772342,-0.02423438026736435,426.0932836186655
0.27,1880,0.27577271821273286,-2.1,0.8823001397390284,0.3201691086570566,0.00045326540501254586,0.7548818170537236,0.1313452231039918,0.42000000000000004,0.0006857608904159429,1.1883442755716511,23243.15897921963,112.99375481336017,3.782296971572115,21.86293681699415,4.638808180337593e-08,-3.524291969370097e-12,-1.172387047865792e-14,-913.6246491117485,6.301262648595036,0.06232694655911619,0.0,0.0009705995358328282,0.0021571732287704263,-594.6751134326018,-0.01967051520059274,434.9510067744943
0.275,1910,0.2788841758151128,-2.1,0.8897312264149754,0.33419815439124845,0.0004342305159792131,0.8060962040375909,0.10136170754946364,0.42500000000000004,0.000656418765681184,1.233656479562745,22924.515050820904,112.64436192418884,3.740033589515081,21.85791784763978,4.641214530571739e-08,-3.410605131648481e-12,-1.2875139572727176e-14,-938.9079464658225,6.227681857228714,0.06177878446245305,0.0,0.0011193647415086137,0.002412101879697514,-606.5386339090804,-0.014293892054000409,443.7287511240543
0.28,1940,0.28138517677350816,-2.0894637925390143,0.8960302759357411,0.3471676834165255,0.0004173730355136072,0.856709518063772,0.07243699853078515,0.43000000000000005,0.0006304130083251772,1.2735463685444923,22607.034615532422,112.29631808374278,3.6978451995567476,21.85161775851678,4.661507786581593e-08,-3.410605131648481e-12,-8.86136590275318e-15,-964.0881361716503,6.143581257476149,0.06107115145510606,0.0,0.0013256525859329559,0.0027043377277255953,-618.222752742452,-0.008055956262264082,452.4291105680937
