s,x_maximum_difference,x_rms_difference,x_relative_rms_difference,velocity_maximum_difference,velocity_rms_difference,velocity_relative_rms_difference,heat_maximum_difference,heat_rms_difference,heat_relative_rms_difference,charge_maximum_difference,charge_rms_difference,charge_relative_rms_difference,density_maximum_difference,density_rms_difference,density_relative_rms_difference,radial_maximum_difference,radial_rms_difference,radial_relative_rms_difference,current_maximum_difference,current_rms_difference,current_relative_rms_difference,angular_maximum_difference,angular_rms_difference,angular_relative_rms_difference
0.165,0.006828636570876068,0.0012529383053433802,0.0008974076662282981,0.03964137108735949,0.01449009771688599,0.043114453993651686,0.5087202060771991,0.09268218168383723,0.022782371174400406,0.0,0.0,0.0,0.011644204498902213,0.0009795204979803943,0.14431642982796425,0.0018953516559017175,0.00016605609318388987,0.053909871796461735,0.0011574186150068988,0.0001356504623415941,0.1081487516618425,0.0,0.0,0.0
0.17,0.006858176890534029,0.0012877984998173092,0.0009217323415697843,0.041654566214696376,0.014517430207735636,0.0421095317224826,0.5087192226939887,0.09267587836658446,0.022767635684910803,0.0,0.0,0.0,0.012895669940855219,0.0010818496835726184,0.1567633514855209,0.002160331098549857,0.00018229118433714525,0.05951422296976693,0.0008988619413408203,0.0001143885121076381,0.08802020279527409,0.0,0.0,0.0
0.17500000000000002,0.0068160556267011785,0.0013184278030712337,0.0009429812732136796,0.043607448673712024,0.014995173579307354,0.0424383686649639,0.5087183623201517,0.09267090700215339,0.022753613586483406,0.0,0.0,0.0,0.014095087595766779,0.001182222597666078,0.1683740121207298,0.002422454786802877,0.00019836974123865932,0.06513594346307797,0.0005582827162059533,9.04072015749588e-05,0.06721655548474031,0.0,0.0,0.0
0.18,0.006692435380695638,0.0013445824440534613,0.000960986120740322,0.05891315172040257,0.01605784472483807,0.044377017754888635,0.5087176226353769,0.09266723448665454,0.022740346255371104,0.0,0.0,0.0,0.015142508394230182,0.0012740832623341334,0.1783018860780956,0.0026575519614419917,0.00021286374826109998,0.07030524348867337,0.00024507777788902035,7.362990741504802e-05,0.05292853284148337,0.0,0.0,0.0
0.185,0.006478631247592848,0.001366259999271136,0.000975751725423391,0.09017872050453794,0.017744430647218087,0.047919760487751165,0.5087170034610065,0.09266479247365994,0.022727866394050656,0.0,0.0,0.0,0.01591626896937828,0.0013495880394702657,0.1856207738558785,0.0028348137646311113,0.00022392905522171857,0.0744041121793108,0.0003980042672510559,8.565040855852957e-05,0.05953347733575603,0.0,0.0,0.0
0.19,0.0061683007514887755,0.0013837922265920463,0.0009875216973610915,0.12310170452586087,0.01997300269769191,0.052743578273964295,0.5087165064176737,0.09266339224678911,0.02271617708657849,0.0,0.0,0.0,0.016290500572515004,0.0014009779109042549,0.1894990757872856,0.0029217696476302253,0.00022966217403631853,0.0767803948438683,0.0010113789447270256,0.00013004872448860904,0.08735180304978217,0.0,0.0,0.0
0.195,0.00575872499996688,0.001397918335085204,0.000996829705602372,0.15615371556604882,0.02256515653685588,0.05830550501147977,0.5087161345691849,0.09266274802932856,0.02270525792331435,0.0,0.0,0.0,0.016162125679144483,0.0014226826673676889,0.1894307188606463,0.002892338042272611,0.00022868760384608732,0.07694194639838031,0.0016968497346815492,0.00019228184304144314,0.12465341552192022,0.0,0.0,0.0
0.2,0.005389683795471112,0.001409805304940427,0.0010045127490811258,0.18760743368892313,0.025291899202460163,0.06398171695924705,0.508715892071697,0.09266250748092217,0.02269507265411131,0.0,0.0,0.0,0.015478297203755875,0.0014135293140010922,0.18545425904230461,0.002734926027118877,0.00022077387284101977,0.0747672732632309,0.0024266818378293567,0.0002630024082927442,0.1642971659338853,0.0,0.0,0.0
0.20500000000000002,0.005240595556811112,0.0014209862364593282,0.0010116659519103335,0.21557769495107992,0.02791412613665191,0.06917596930451309,0.508715783937185,0.0926622551190645,0.022685569984080788,0.0,0.0,0.0,0.01425144788927258,0.0013781418943304038,0.1782759989611201,0.0024562651908662334,0.00020718210944553497,0.07063538706304279,0.0031623309928436546,0.00033603931529590245,0.20197053900350137,0.0,0.0,0.0
0.21,0.0050612347430106785,0.0014332063711624714,0.0010195318492263602,0.23815502669189254,0.030208456438598152,0.07337918384725277,0.5087158156006772,0.09266152528899245,0.022676686693592664,0.0,0.0,0.0,0.012554355450812214,0.0013269222490904392,0.16924408391236928,0.0020786636795161193,0.00019055816025508954,0.06540787374204728,0.0038547811506410255,0.0004055687265765742,0.2342829298539276,0.0,0.0,0.0
