status,objective,min_f,moving,candidate,path_kind,worker_peak_rss_kib,duration,time_skew,storage_mass,donor_radius,donor_width,reservoir_radius,reservoir_width,string_release,radial_ratio,tangential_ratio,min_material_density,min_radial_margin,max_angular_residual,max_energy_residual,max_radial_pressure_residual,max_momentum_residual,max_background_speed,endpoint_mass_error,boundary_mass_error,min_lapse_ratio,max_lapse_ratio,max_inner_lapse_relative_change,type_iv_points,points,local_necessary_conditions_pass
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,569,direct,197692,8.695569692105055,0.3738831750117243,0.00224753024337441,2.617608789401129,0.34404702112078667,5.262876483704895,0.34151137731969355,0.02811957184666156,0.7676440365612507,0.45724195521324873,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,570,waypoints,197692,8.695569692105055,0.3738831750117243,0.00224753024337441,2.617608789401129,0.34404702112078667,5.262876483704895,0.34151137731969355,0.02811957184666156,0.7676440365612507,0.45724195521324873,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,571,waypoints,197692,8.695569692105055,0.3738831750117243,0.00224753024337441,2.617608789401129,0.34404702112078667,5.262876483704895,0.34151137731969355,0.02811957184666156,0.7676440365612507,0.45724195521324873,,,,,,,,,,,,,,,
evaluated,1.3166703260526837,7.776978708573523e-06,False,572,direct,198496,12.528243142114952,-0.07923067873343825,8.549243432870157e-06,2.8388716094661506,0.2840915699675679,3.7189173016231507,0.5079435147345066,3.0583250322696595e-06,0.4142049718648195,0.5488454829901457,-0.004756290578699784,-0.0067754742473350085,0.010921387979930326,3.469446951953614e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.33232093184041456,1.0000000000000258,0.6676790681595854,477.0,8385.0,False
evaluated,0.6150700554891795,7.776978708573523e-06,True,573,direct,198496,12.528243142114952,-0.07923067873343825,8.549243432870157e-06,2.8388716094661506,0.2840915699675679,3.7189173016231507,0.5079435147345066,3.0583250322696595e-06,0.4142049718648195,0.5488454829901457,-1.5697637090067205e-71,-0.0018484898483350195,0.005423501427325721,3.469446951953614e-18,5.204170427930421e-18,1.3010426069826053e-18,0.4786057720245416,0.0,0.0,0.9999996334522148,1.088990936476319,0.08899093647631906,210.0,8385.0,False
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,574,waypoints,198496,12.528243142114952,-0.07923067873343825,8.549243432870157e-06,2.8388716094661506,0.2840915699675679,3.7189173016231507,0.5079435147345066,3.0583250322696595e-06,0.4142049718648195,0.5488454829901457,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,575,waypoints,198496,12.528243142114952,-0.07923067873343825,8.549243432870157e-06,2.8388716094661506,0.2840915699675679,3.7189173016231507,0.5079435147345066,3.0583250322696595e-06,0.4142049718648195,0.5488454829901457,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,576,direct,198392,12.885130050140434,0.3314204907044769,0.1125865122444439,2.389352052053437,0.3835241209156811,4.672208217764274,0.6004444058984518,0.04220558286095818,0.35793037712574005,0.4043858125805855,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,577,direct,198392,12.885130050140434,0.3314204907044769,0.1125865122444439,2.389352052053437,0.3835241209156811,4.672208217764274,0.6004444058984518,0.04220558286095818,0.35793037712574005,0.4043858125805855,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,578,waypoints,198392,12.885130050140434,0.3314204907044769,0.1125865122444439,2.389352052053437,0.3835241209156811,4.672208217764274,0.6004444058984518,0.04220558286095818,0.35793037712574005,0.4043858125805855,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,579,waypoints,198392,12.885130050140434,0.3314204907044769,0.1125865122444439,2.389352052053437,0.3835241209156811,4.672208217764274,0.6004444058984518,0.04220558286095818,0.35793037712574005,0.4043858125805855,,,,,,,,,,,,,,,
evaluated,1.040020561556686,7.776978708573523e-06,False,580,direct,198772,8.972114512440749,-0.03796259909868238,0.0007444277720164407,2.6536215187516063,0.1793457200191915,4.334769602864981,0.4496857114136219,7.873865442132596e-06,0.9577076938003302,0.6173281716182828,-0.005591367775247536,-0.0056084579854524105,0.008436566399542605,3.469446951953614e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.937365052535299,1.0000000000000258,0.062634947464701,422.0,8385.0,False
evaluated,1.285130697455998,7.776978708573523e-06,True,581,direct,198772,8.972114512440749,-0.03796259909868238,0.0007444277720164407,2.6536215187516063,0.1793457200191915,4.334769602864981,0.4496857114136219,7.873865442132596e-06,0.9577076938003302,0.6173281716182828,-0.0006120331566707472,-0.005160180924954122,0.011158259605815903,3.469446951953614e-18,5.204170427930421e-18,1.734723475976807e-18,0.49999999871681006,0.0,0.0,0.963290424671174,1.0118687509285844,0.009976896681795466,400.0,8385.0,False
evaluated,259.38088490160624,7.776978708573523e-06,False,582,waypoints,198772,8.972114512440749,-0.03796259909868238,0.0007444277720164407,2.6536215187516063,0.1793457200191915,4.334769602864981,0.4496857114136219,7.873865442132596e-06,0.9577076938003302,0.6173281716182828,-0.041816167597874127,-0.07472817066634328,2.347413104717855,3.469446951953614e-18,3.469446951953614e-18,1.0408340855860843e-17,0.0,0.0,0.0,0.6244821316587282,1.0004082234034022,0.37551786834127177,363.0,8385.0,False
evaluated,244.5590172430387,7.776978708573523e-06,True,583,waypoints,198772,8.972114512440749,-0.03796259909868238,0.0007444277720164407,2.6536215187516063,0.1793457200191915,4.334769602864981,0.4496857114136219,7.873865442132596e-06,0.9577076938003302,0.6173281716182828,-0.03509351972515846,-0.07296384873846537,2.213440395985477,3.469446951953614e-18,5.204170427930421e-18,6.938893903907228e-18,0.49999921903849287,0.0,0.0,0.7587877782585368,1.0136286246176986,0.24121222174146317,353.0,8385.0,False
evaluated,4.605281024458376,7.776978708573523e-06,False,584,direct,197692,5.969932270147838,0.10894132954999802,0.008338535976415951,2.49059188766405,0.23656698405742646,3.769799898425117,0.5474727686494589,0.0015547239188748666,0.6585429990664124,0.919865420088172,-0.012209131519043372,-0.022451701082649093,0.03871520634946774,3.469446951953614e-18,5.204170427930421e-18,3.469446951953614e-18,0.0,0.0,0.0,0.0549689307932377,1.0000000000000258,0.9450310692067623,866.0,8385.0,False
evaluated,3.2581933088696347,7.776978708573523e-06,True,585,direct,197692,5.969932270147838,0.10894132954999802,0.008338535976415951,2.49059188766405,0.23656698405742646,3.769799898425117,0.5474727686494589,0.0015547239188748666,0.6585429990664124,0.919865420088172,-0.003523255093861105,-0.012954052519653238,0.0281220021157681,3.469446951953614e-18,5.204170427930421e-18,3.469446951953614e-18,0.4999996575090149,0.0,0.0,0.297340138854181,1.0403611599999663,0.702659861145819,580.0,8385.0,False
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,586,waypoints,197692,5.969932270147838,0.10894132954999802,0.008338535976415951,2.49059188766405,0.23656698405742646,3.769799898425117,0.5474727686494589,0.0015547239188748666,0.6585429990664124,0.919865420088172,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,587,waypoints,197692,5.969932270147838,0.10894132954999802,0.008338535976415951,2.49059188766405,0.23656698405742646,3.769799898425117,0.5474727686494589,0.0015547239188748666,0.6585429990664124,0.919865420088172,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,588,direct,198496,9.808258405155502,-0.42294422043487434,4.8273465361639946e-05,2.827918523084372,0.2945467126742005,5.18253374285996,0.30296474173665044,0.07096030680691261,0.023853405378758907,0.07398420106619596,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,589,direct,198496,9.808258405155502,-0.42294422043487434,4.8273465361639946e-05,2.827918523084372,0.2945467126742005,5.18253374285996,0.30296474173665044,0.07096030680691261,0.023853405378758907,0.07398420106619596,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,590,waypoints,198496,9.808258405155502,-0.42294422043487434,4.8273465361639946e-05,2.827918523084372,0.2945467126742005,5.18253374285996,0.30296474173665044,0.07096030680691261,0.023853405378758907,0.07398420106619596,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,591,waypoints,198496,9.808258405155502,-0.42294422043487434,4.8273465361639946e-05,2.827918523084372,0.2945467126742005,5.18253374285996,0.30296474173665044,0.07096030680691261,0.023853405378758907,0.07398420106619596,,,,,,,,,,,,,,,
evaluated,1.2945953237297825,7.776978708573523e-06,False,592,direct,198392,10.985747340177188,0.19385249279439454,0.00012850574772197833,2.869907164853066,0.33457883551716805,4.85197218884714,0.4549014173448086,0.00041177442715789267,0.5693791443482041,0.6854231227189302,-0.006331920472106204,-0.009331343674335536,0.010345115293321501,3.469446951953614e-18,5.204170427930421e-18,1.734723475976807e-18,0.0,0.0,0.0,0.4286246393970758,1.0000000000000258,0.5713753606029242,531.0,8385.0,False
evaluated,1.1329616123302149,7.776978708573523e-06,True,593,direct,198392,10.985747340177188,0.19385249279439454,0.00012850574772197833,2.869907164853066,0.33457883551716805,4.85197218884714,0.4549014173448086,0.00041177442715789267,0.5693791443482041,0.6854231227189302,-0.00024528305045781653,-0.004153695748885853,0.009899743857607075,3.469446951953614e-18,3.469446951953614e-18,1.734723475976807e-18,0.49506193063591036,0.0,0.0,0.8957711988293203,1.054305110987773,0.10128700784487576,327.0,8385.0,False
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,594,waypoints,198392,10.985747340177188,0.19385249279439454,0.00012850574772197833,2.869907164853066,0.33457883551716805,4.85197218884714,0.4549014173448086,0.00041177442715789267,0.5693791443482041,0.6854231227189302,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,595,waypoints,198392,10.985747340177188,0.19385249279439454,0.00012850574772197833,2.869907164853066,0.33457883551716805,4.85197218884714,0.4549014173448086,0.00041177442715789267,0.5693791443482041,0.6854231227189302,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,596,direct,198772,4.628453466962092,-0.48795491810888053,0.02415869273642874,2.5884544271044434,0.2625663243606687,4.112426004745066,0.2947708647698164,0.31421071414854296,0.24731179978698492,0.33976840879768133,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,597,direct,198772,4.628453466962092,-0.48795491810888053,0.02415869273642874,2.5884544271044434,0.2625663243606687,4.112426004745066,0.2947708647698164,0.31421071414854296,0.24731179978698492,0.33976840879768133,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,598,waypoints,198772,4.628453466962092,-0.48795491810888053,0.02415869273642874,2.5884544271044434,0.2625663243606687,4.112426004745066,0.2947708647698164,0.31421071414854296,0.24731179978698492,0.33976840879768133,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,599,waypoints,198772,4.628453466962092,-0.48795491810888053,0.02415869273642874,2.5884544271044434,0.2625663243606687,4.112426004745066,0.2947708647698164,0.31421071414854296,0.24731179978698492,0.33976840879768133,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,600,direct,197692,6.66450575300958,0.5794788003899157,1.5783155374948779e-06,2.699921263149008,0.22152017684653402,3.597942252876237,0.595374771207571,0.010612028543947147,0.38656243681907654,0.13889284059405327,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,601,direct,197692,6.66450575300958,0.5794788003899157,1.5783155374948779e-06,2.699921263149008,0.22152017684653402,3.597942252876237,0.595374771207571,0.010612028543947147,0.38656243681907654,0.13889284059405327,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,602,waypoints,197692,6.66450575300958,0.5794788003899157,1.5783155374948779e-06,2.699921263149008,0.22152017684653402,3.597942252876237,0.595374771207571,0.010612028543947147,0.38656243681907654,0.13889284059405327,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,603,waypoints,197692,6.66450575300958,0.5794788003899157,1.5783155374948779e-06,2.699921263149008,0.22152017684653402,3.597942252876237,0.595374771207571,0.010612028543947147,0.38656243681907654,0.13889284059405327,,,,,,,,,,,,,,,
evaluated,0.43988806721350804,7.776978708573523e-06,False,604,direct,198496,13.10593644140754,-0.26483107069507245,0.0019296895336799983,2.482902964344248,0.4073493889532983,5.412718085758388,0.35399469546973705,7.477825269335244e-05,0.798717861995101,0.8516020188108087,-0.0035076793709827854,-0.0025503638384055684,0.0028539698021345997,3.469446951953614e-18,5.204170427930421e-18,8.673617379884035e-19,0.0,0.0,0.0,0.5692034302492684,1.0000000000000258,0.2487072753726003,219.0,8385.0,False
evaluated,0.4948097697422008,7.776978708573523e-06,True,605,direct,198496,13.10593644140754,-0.26483107069507245,0.0019296895336799983,2.482902964344248,0.4073493889532983,5.412718085758388,0.35399469546973705,7.477825269335244e-05,0.798717861995101,0.8516020188108087,-4.5588373567754846e-05,-0.0014123593697911731,0.004365729930078287,3.469446951953614e-18,5.204170427930421e-18,1.3010426069826053e-18,0.47623706634068963,0.0,0.0,0.6568770130859186,1.025781137625231,0.03229731077560116,152.0,8385.0,False
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,606,waypoints,198496,13.10593644140754,-0.26483107069507245,0.0019296895336799983,2.482902964344248,0.4073493889532983,5.412718085758388,0.35399469546973705,7.477825269335244e-05,0.798717861995101,0.8516020188108087,,,,,,,,,,,,,,,
