s,l,rest_energy_residual,rest_force_residual,energy_term_scale,force_term_scale,endpoint_rest_power,endpoint_rest_force
0.755,-0.6125,-7.560528847576412e-08,7.638491571406622e-08,9.95428766781335e-06,4.38966525763017e-06,-9.267208453169788e-09,-1.2527081169580047e-08
0.755,-0.5125,-8.340497543988601e-08,1.356456863995837e-08,1.0856022455358176e-05,9.183215843022918e-07,1.180673567956977e-09,4.334464982193964e-09
0.935,-2.0875000000000004,0.0001029303646426195,0.00019773346227068057,0.01655537929245495,0.05052527087138655,-0.00016882094964694642,-0.00022715616592253684
0.935,-2.0125,-6.920830868078478e-05,-7.677854708406989e-05,0.015907896380602027,0.03879021658497922,-0.0027712664248845404,-0.003594592901528947
0.935,-1.9125,2.396862839838885e-05,6.69610577020449e-05,0.006118359364465126,0.019923643181132294,-0.0008562617251550659,-0.0010481850643112478
0.935,-1.8125,-9.542139841383615e-06,-7.3235546935931386e-06,0.0014631333709681205,0.009719480550098086,-0.00023018783838140095,-0.0003055352028171337
0.935,-1.6125,-2.8501073090670503e-05,-8.750634715936964e-06,0.003172357308159774,0.006652503493999407,4.3782794881232316e-05,0.00010178746312658562
0.935,-1.5125,9.557336408343196e-06,-2.8349812889634507e-06,0.0010020787534848015,0.0029278236874821376,6.461585868538932e-08,9.534843840296528e-05
0.935,-1.4125,1.0997971723271228e-06,-2.7800374725000146e-06,0.00023867982000018055,0.001314305230486141,-1.672515613251609e-05,1.3876089671828347e-05
0.935,-1.2125000000000001,-5.187097161051118e-06,-2.5891678405441513e-06,0.0005793814759388353,0.001096258091559213,-2.4464784020915103e-05,-3.179203104899846e-05
0.935,-1.1125,-7.666937296716195e-07,5.666356184634146e-07,0.00017580025818595823,0.0006184699539410499,1.3451247143581317e-05,2.927845697192942e-05
0.935,-1.0125000000000002,-6.485074583544426e-07,-9.958317613040928e-07,4.135908771261466e-05,0.00022741089860946564,-3.342136856955551e-06,-6.969316782688865e-06
0.935,-0.8125,-7.075843153286944e-09,-4.3124437333153237e-07,1.8457103004525543e-06,2.5141392119367103e-05,-2.6380044049492e-07,-4.125279338003212e-07
0.935,-0.7125,-1.0578951631447308e-07,-1.4275739769560127e-07,1.5941223001871413e-05,4.2486926679519374e-05,9.759270623206559e-09,1.5928881110895053e-07
0.935,-0.6125,-2.2613929016341376e-07,2.094354427176945e-07,2.8335536632930823e-05,1.2236258827698499e-05,-5.695753521064595e-08,8.428470285849078e-09
0.935,-0.5125,-2.443516143751281e-07,3.768309084065651e-08,2.9974330096410632e-05,2.7211669986522956e-06,-3.5286427497829536e-08,4.4353806047875817e-08
1.125,-2.0875000000000004,0.0002463601665636768,0.00030428630520706873,0.01948259905391225,0.06933459388272292,-0.000361554349509472,-0.00035206722787031053
1.125,-2.0125,-0.00020295296832427163,-0.0001248708959811478,0.023146490771934508,0.06037428798734889,-0.005246452226179858,-0.005625972430617096
1.125,-1.9125,1.1490567429818803e-05,0.00011586832571097347,0.005276387049347402,0.03343876360294684,-0.00010360914542690636,-0.0014816484117374416
1.125,-1.8125,-6.933602295503959e-05,-1.4376324468090063e-05,0.0012370065835270742,0.017288432883787338,0.0005838352796698745,-0.0003596331221776295
1.125,-1.6125,-9.906887449599012e-05,-3.264276673968619e-05,0.006173144437952911,0.015631383736205633,0.0002070796138754368,0.00011431285632224641
1.125,-1.5125,5.541787009812548e-05,6.27578112277462e-06,0.0010718273091740206,0.007262187156258662,0.0005636225885449274,0.0002869959812666361
1.125,-1.4125,3.514539450171728e-06,-1.504019605833457e-05,0.0001782243250669579,0.0032920981595330016,5.2234563683820596e-05,-0.00023496483467195817
1.125,-1.2125000000000001,-1.9669455013249996e-05,-8.376202134522352e-06,0.0014277205113129277,0.003306370508278582,4.445943793590736e-05,-0.0001357182141460668
1.125,-1.1125,-3.4203755869764952e-06,2.3108713936810035e-06,0.000587816888585296,0.0018315009582844507,8.663001544612638e-05,8.907001817254227e-05
1.125,-1.0125000000000002,-2.122552738619062e-06,-3.2005488765064337e-06,0.0001980942893237211,0.0006795336585807341,-2.645496528027526e-05,-1.675053161038245e-05
1.125,-0.8125,2.0786327740873383e-07,-1.3425668411239037e-06,4.2264525821533356e-05,7.485432981831121e-05,-4.625249644590891e-06,1.679153793054621e-06
1.125,-0.7125,1.9683859807745045e-07,-4.6955234360178276e-07,4.535629780828453e-05,0.0001329420688427598,-2.461719472279609e-06,3.1592349248274125e-06
1.125,-0.6125,1.128667127354056e-07,6.374032106080003e-07,4.5245102549436565e-05,3.8888916556592834e-05,-2.7310461809522183e-06,2.5228224984207758e-06
1.125,-0.5125,3.8539771347428716e-07,1.0724436798628674e-07,1.0327720328139279e-05,1.353547235822808e-05,-2.3867823376941998e-06,2.4405105252006872e-06
