arrangement,coupling,coordinate,pressure_derivative,lapse_term,angular_term,residual,relative_residual
spanning_pair,1.0,-1.5,1.437049633587841e-06,-2.5003099940071905e-06,1.0630462840417467e-06,-2.1407637760288286e-10,-4.281179995901762e-05
spanning_pair,1.0,-2.8,-3.1368748402119494e-05,-2.4546353032897104e-05,5.591425815379809e-05,-8.432812185089206e-10,-7.54078554692239e-06
spanning_pair,1.0,-4.0,-4.0212282452652956e-05,-9.094804747272274e-09,4.0221775641840056e-05,3.9838443983042544e-10,4.952372271253777e-06
spanning_pair,1.0,-5.5,-0.00037445255862513644,-8.67059324592913e-14,0.0003745183445269063,6.578581506394609e-08,8.783494095627852e-05
spanning_pair,8.0,-1.5,1.4832695408335633e-06,-2.587373224029765e-06,1.1038651746503619e-06,-2.385085458398318e-10,-4.609299060467714e-05
spanning_pair,8.0,-2.8,-3.746241530832139e-05,-3.1713891921128804e-05,6.917546391290789e-05,-8.433165423035911e-10,-6.095451726713743e-06
spanning_pair,8.0,-4.0,-6.846701974587642e-05,-1.5955968854894684e-08,6.84839788343979e-05,1.003119666582379e-09,7.3238079205635395e-06
spanning_pair,8.0,-5.5,-0.001077308730952309,-2.475900210331758e-13,0.0010775575654596366,2.488342597376826e-07,0.00011547549846754965
spanning_pair,64.0,-1.5,1.490801525362585e-06,-2.6005677135375777e-06,1.1095242029549634e-06,-2.419852200292571e-10,-4.6527625058002045e-05
spanning_pair,64.0,-2.8,-3.886623999674171e-05,-3.337936787145411e-05,7.224477614634761e-05,-8.317218482131131e-10,-5.75624359977753e-06
spanning_pair,64.0,-4.0,-7.712064006795249e-05,-1.801609287026469e-08,7.713991723990661e-05,1.2610790838505932e-09,8.17403905191044e-06
spanning_pair,64.0,-5.5,-0.0014645174599803737,-3.3508764650871105e-13,0.001464912990729749,3.9553041428761794e-07,0.00013501956127563776
outer,1.0,-1.5,4.365049356242855e-09,-7.1557423550975025e-09,2.7908373938784344e-09,1.4439502378702246e-13,1.0089349208635391e-05
outer,1.0,-2.8,-8.917038399069599e-06,-1.0029146076694874e-05,1.8946131943338076e-05,-5.253242639678625e-11,-1.3863609132722018e-06
outer,1.0,-4.0,-2.9762081279289245e-05,-7.286858370417177e-09,2.9769757094063388e-05,3.889564037265979e-10,6.532786671164561e-06
outer,1.0,-5.5,-0.00037225247369631216,-8.627004680559191e-14,0.00037231825826550453,6.578448292235504e-08,8.835222778822102e-05
outer,8.0,-1.5,4.1638562460806576e-09,-7.805836554700977e-09,3.64218880333162e-09,2.0849471130027463e-13,1.3354873972740264e-05
outer,8.0,-2.8,-1.4414710677220278e-05,-1.646611399040962e-05,3.088079625701916e-05,-2.8410610744143607e-11,-4.600042926141035e-07
outer,8.0,-4.0,-5.75005767989936e-05,-1.4014022325955971e-08,5.751558414785086e-05,9.933265313058688e-10,8.63535617130108e-06
outer,8.0,-5.5,-0.0010749360755296145,-2.4710536601232257e-13,0.0010751849086200998,2.488328433799831e-07,0.00011572969390361491
outer,64.0,-1.5,4.0376087210567805e-09,-7.83621520128742e-09,3.79882807065369e-09,2.2159042305126255e-13,1.4138667989965136e-05
outer,64.0,-2.8,-1.5727446151644604e-05,-1.8006349634587934e-05,3.3733782755021265e-05,-1.3031211269017191e-11,-1.931477540882709e-07
outer,64.0,-4.0,-6.606551599250469e-05,-1.6050339161862014e-08,6.60828175557994e-05,1.251224132848205e-09,9.467180915499788e-06
outer,64.0,-5.5,-0.0014621132721513795,-3.345942283953537e-13,0.0014625088014678287,3.955289818548865e-07,0.0001352410574266678
