s,model,x,required_negative_null,worst_direction,auxiliary_rho
0.0,wave_and_heat_bound,-1.628125,0.03400344449787832,-0.9006847200913606,0.008244431497650967
0.0,wave_and_heat_bound,-1.6218750000000002,0.03360405447156491,-0.8467986725340909,0.008118921525484041
0.0,wave_and_heat_bound,-1.615625,0.0332587475802929,-0.7978872129672746,0.007995202411793318
0.0,wave_and_heat_bound,-1.609375,0.03295856195080166,-0.7532821723640344,0.007872714972239164
0.0,wave_and_heat_bound,-1.6031250000000001,0.032697308445012986,-0.7124164657982368,0.007751265064161961
0.0,wave_and_heat_bound,-1.596875,0.03247591725907173,-0.6746998213992398,0.0076321118590803195
0.0,wave_and_heat_bound,-1.590625,0.032290250748701795,-0.639780279024827,0.0075150908489551626
0.0,wave_and_heat_bound,-1.584375,0.03213645041337851,-0.6073576019212468,0.007400027750123989
0.0,wave_and_heat_bound,-1.578125,0.032011516705076765,-0.5771758814814554,0.007286810023830457
0.0,wave_and_heat_bound,-1.5718750000000001,0.03191040207964881,-0.5490373358833535,0.007174728905935109
0.0,wave_and_heat_bound,-1.565625,0.031830804314461086,-0.5227380967854383,0.007063688165350232
0.0,wave_and_heat_bound,-1.559375,0.031769947944236196,-0.49810266272937964,0.006953395840525953
0.0,wave_and_heat_bound,-1.553125,0.03172603227523021,-0.4749713306006838,0.00684374818718863
0.0,wave_and_heat_bound,-1.546875,0.03169655656853781,-0.45321160794870746,0.006734420926811306
0.0,wave_and_heat_bound,-1.5406250000000001,0.03168021158219475,-0.43270144099686314,0.006625363485155609
0.0,wave_and_heat_bound,-1.534375,0.031674963280034205,-0.4133425407973555,0.006516356014300571
0.0,wave_and_heat_bound,-1.528125,0.031679951604054006,-0.39504423886663964,0.006407440397892184
0.0,wave_and_heat_bound,-1.521875,0.031695063191850475,-0.3777267939397766,0.0062990340739622055
0.0,wave_and_heat_bound,-1.515625,0.03171976392449742,-0.361326008738394,0.006191257517527202
0.0,wave_and_heat_bound,-1.5093750000000001,0.03176287753883798,-0.3457301429251218,0.006086113306963615
0.0,wave_and_heat_bound,-1.503125,0.031823967792899095,-0.3309097412801875,0.005983778340839962
0.0,wave_and_heat_bound,-1.496875,0.03188750735275224,-0.3169271252655525,0.005881079340354388
0.0,wave_and_heat_bound,-1.490625,0.03195426724127349,-0.30376926799189713,0.005778789862372491
0.0,wave_and_heat_bound,-1.484375,0.03202110765481389,-0.2912474030781712,0.005675327566213535
0.0,wave_and_heat_bound,-1.4781250000000001,0.03208293238559408,-0.27910261020268706,0.005567787017499409
0.0,wave_and_heat_bound,-1.471875,0.03214272064651068,-0.26739966718234676,0.005457742285642301
0.0,wave_and_heat_bound,-1.465625,0.032206546918628044,-0.25637301405046653,0.005349146212319936
0.0,wave_and_heat_bound,-1.459375,0.032276253718808254,-0.24602180799647755,0.005243066518654766
0.0,wave_and_heat_bound,-1.453125,0.032346725444130746,-0.23610381589664972,0.005136475103676925
0.0,wave_and_heat_bound,-1.4468750000000001,0.032415948100112224,-0.2264620785765162,0.005027658535280943
0.0,wave_and_heat_bound,-1.440625,0.03248702699521881,-0.2172113993798596,0.004918774977671402
0.0,wave_and_heat_bound,-1.434375,0.032564945173817327,-0.20847755047259128,0.004812749993025452
0.0,wave_and_heat_bound,-1.428125,0.03264744447738887,-0.20015370886277742,0.00470828517052964
0.0,wave_and_heat_bound,-1.421875,0.03273213140727532,-0.19206649878340035,0.004603140799240688
0.0,wave_and_heat_bound,-1.4156250000000001,0.032820153422958985,-0.18425569256159274,0.004498235522662058
0.0,wave_and_heat_bound,-1.409375,0.032916507664321866,-0.17683776826506764,0.004396443328962649
0.0,wave_and_heat_bound,-1.403125,0.033019832450925095,-0.16975291224088757,0.0042970045347799695
0.0,wave_and_heat_bound,-1.396875,0.033127419971976324,-0.16288125911734902,0.00419798738891151
0.0,wave_and_heat_bound,-1.390625,0.033241938766213446,-0.15632073923083886,0.004101505903593852
0.0,wave_and_heat_bound,-1.3843750000000001,0.03336361414722849,-0.15012070723889553,0.004008571217532708
0.0,wave_and_heat_bound,-1.378125,0.03349068265185067,-0.14420787632779314,0.003918037243391295
0.0,wave_and_heat_bound,-1.371875,0.033621231686822746,-0.13854219540787838,0.003829101130150527
0.0,wave_and_heat_bound,-1.365625,0.033756632728573675,-0.1331670609167995,0.00374295223849319
0.0,wave_and_heat_bound,-1.359375,0.03389530664110106,-0.12805751849951727,0.00365908909744111
0.0,wave_and_heat_bound,-1.3531250000000001,0.03403639542764411,-0.12317567077667216,0.003576955555406041
0.0,wave_and_heat_bound,-1.346875,0.034178513076644795,-0.11850772991019552,0.0034962064199010163
0.0,wave_and_heat_bound,-1.340625,0.03432192631615292,-0.1140562012336488,0.0034171437813755702
0.0,wave_and_heat_bound,-1.334375,0.03446527748211116,-0.10981066067468172,0.0033394770246577533
0.0,wave_and_heat_bound,-1.328125,0.034608138014124386,-0.1057493677248837,0.003262932176918779
0.0,wave_and_heat_bound,-1.3218750000000001,0.034749206828572854,-0.10186630058883178,0.0031872804037969254
0.0,wave_and_heat_bound,-1.315625,0.03488863430502967,-0.0981597324501466,0.0031127036122470006
0.0,wave_and_heat_bound,-1.309375,0.03502494439665358,-0.09461922340821052,0.003038849166348033
0.0,wave_and_heat_bound,-1.303125,0.03515807042684921,-0.091235841457061,0.00296570862845763
0.0,wave_and_heat_bound,-1.296875,0.035296110827615614,-0.08799646377253961,0.0028946165938998273
0.0,wave_and_heat_bound,-1.2906250000000001,0.035438818958979004,-0.08489344502168142,0.0028255017617933535
0.0,wave_and_heat_bound,-1.284375,0.035591200508303604,-0.08191647061769015,0.002760191892133516
0.0,wave_and_heat_bound,-1.278125,0.03575293678103545,-0.07905962858088482,0.002698568177840715
0.0,wave_and_heat_bound,-1.271875,0.035920666288405664,-0.07631811218494164,0.002639250093293858
0.0,wave_and_heat_bound,-1.265625,0.036094174550959444,-0.07368629683242256,0.0025821634297227385
0.0,wave_and_heat_bound,-1.2593750000000001,0.03627412133336266,-0.07115774339835196,0.0025273099348341096
0.0,wave_and_heat_bound,-1.253125,0.03646030974638765,-0.06872762957744591,0.0024746203243204445
0.0,wave_and_heat_bound,-1.246875,0.03665351555492565,-0.06639045790105402,0.00242413826535607
0.0,wave_and_heat_bound,-1.240625,0.036853564518972065,-0.06414232425014284,0.002375805193338926
0.0,wave_and_heat_bound,-1.234375,0.037061355584596486,-0.061978711820450026,0.002329697203395192
0.0,wave_and_heat_bound,-1.2281250000000001,0.037276737470507255,-0.059896588526082144,0.0022857682851949897
0.0,wave_and_heat_bound,-1.221875,0.03750064397736543,-0.05789232117302757,0.002244114986658973
0.0,wave_and_heat_bound,-1.215625,0.03773294309683792,-0.05596354360092263,0.0022047010270409215
0.0,wave_and_heat_bound,-1.209375,0.03797859650540709,-0.054105470274470054,0.0021685575439626234
0.0,wave_and_heat_bound,-1.203125,0.03823742374825531,-0.052316284772252246,0.0021356265987675514
0.0,wave_and_heat_bound,-1.1968750000000001,0.038518809611179906,-0.05058923170354934,0.0021064553786264493
0.0,wave_and_heat_bound,-1.190625,0.038822483263781224,-0.04892289633756063,0.0020809691799475193
0.0,wave_and_heat_bound,-1.184375,0.03913335117609877,-0.047321830850435544,0.0020569684653251033
0.0,wave_and_heat_bound,-1.178125,0.039451366391776696,-0.04578392886090164,0.0020344357155756255
0.0,wave_and_heat_bound,-1.171875,0.039760187630391776,-0.04431350260984454,0.0020112555422811466
0.0,wave_and_heat_bound,-1.1656250000000001,0.0400599487780219,-0.04290771820134062,0.001987454298176501
0.0,wave_and_heat_bound,-1.159375,0.04035060332804952,-0.04156429421709592,0.0019636377852595053
0.0,wave_and_heat_bound,-1.153125,0.040632233670460725,-0.04028030363675005,0.001939804181608052
0.0,wave_and_heat_bound,-1.146875,0.04090351008356657,-0.039053429263822305,0.001915132080177448
0.0,wave_and_heat_bound,-1.140625,0.04116451100851213,-0.03788103167019599,0.0018896367842860175
0.0,wave_and_heat_bound,-1.1343750000000001,0.04141456069647969,-0.03676101913431137,0.0018629940824713232
0.0,wave_and_heat_bound,-1.128125,0.04165372946827791,-0.03569120606262122,0.0018352305781333417
