s,steps,minimum_heat,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_stretch,maximum_stretch,minimum_relative_cell_width,minimum_packet_gap,canonical_energy,slice_energy,field_slice_energy,thermal_inventory,canonical_balance_residual,momentum_balance_residual,thermal_balance_residual,maximum_anchor_force,canonical_geometry_integral,canonical_endpoint_integral,heat_endpoint_integral,heat_electrical_integral,momentum_free_integral,anchor_left_integral,anchor_right_integral
0.25,1585,0.25,-2.1,0.9944961600679993,0.08608776332924159,5.353936462846889e-05,1.0832651523440913,0.02326645223258436,0.4,24022.16308489955,110.55343359130872,13.376852072128623,5.5646809053923745,0.19541427370030268,3.4559661798994057e-09,0.0,0.019970291262194143,-849.7758923191082,0.0,0.0,0.0,-624.367074764062,-0.012707492358463905,405.54348211060847
0.255,1831,0.25,-2.1,0.9946741304359008,0.060025750792846916,5.0973453244911764e-05,0.7343777073680354,0.006505767249276341,0.405,23711.073840050758,110.15863435405296,13.214421170863526,5.5646809053923745,0.21454726536620358,-3.9619426445369754e-05,0.0,0.019979071564308653,-874.5331104044128,0.0,0.0,0.0,-636.7440574245768,-0.013513492939649081,386.42032999068994
0.26,1904,0.25,-2.1,0.9948585248087336,0.079897011290701,4.945565712559932e-05,0.9986008535109276,0.009991640744764253,0.41000000000000003,23401.239852582206,109.72209762128203,13.050192824465565,5.5646809053923745,0.21647717702191338,-3.961981690281391e-05,0.0,0.01999126239626927,-899.189069303649,0.0,0.0,0.0,-648.8834005130326,-0.013824210876384115,396.2535009597167
0.265,1960,0.25,-2.1,0.9950336881058149,0.11867722184576086,4.8153979581663165e-05,1.548567772280362,0.026723402682877855,0.41500000000000004,23092.231446873604,109.28422659222507,12.880527140466162,5.5646809053923745,0.21763626476257025,-3.961982031341904e-05,0.0,0.025676321322329533,-923.7792691536557,0.0,0.0,0.0,-660.8227625042567,-0.012804997265237025,406.04449741761033
0.27,1971,0.25,-2.1,0.9952008159703634,0.21386495878040118,4.702384862358387e-05,3.1285299560735287,0.040908077858361626,0.42000000000000004,22783.84574005094,108.84540537041002,12.707478977350176,5.5646809053923745,0.21763514772889844,-3.9619820597636135e-05,0.0,0.16186101978063408,-948.3198238746224,0.0,0.0,0.0,-672.5884037747375,-0.006070254481518553,415.78396359809204
0.275,2078,0.25,-2.1,0.995360527152602,0.33571103998514473,4.602754599765169e-05,5.811743371051702,0.028020749793315886,0.42500000000000004,22475.925797355998,108.40559716137919,12.532840588347053,5.5646809053923745,0.2327097049104272,-3.9619821109226905e-05,0.0,0.6551433196287801,-972.8245139480041,0.0,0.0,0.0,-684.2043795886038,0.03698545192277415,425.4640638905294
0.28,2089,0.25,-2.1,0.9955132833724517,0.17727163064481544,4.513151572570889e-05,2.477881921117117,0.015381338509743355,0.43000000000000005,22168.316973168443,107.96456421479638,12.357288676286142,5.5646809053923745,0.23271030002521612,-3.961982093869665e-05,0.0,0.09317727356735689,-997.3032464494294,0.0,0.0,0.0,-695.6911761361198,0.06530091263387475,435.0771577748816
0.28500000000000003,2101,0.25,-2.1,0.9956595111420783,0.10504974260187469,4.430512732565317e-05,1.3498761857824004,0.0030771049188116186,0.43500000000000005,21860.961455200886,107.52379418133934,12.181384292699704,5.5646809053923745,0.23270044199316095,-3.961982122291374e-05,0.0,0.019960171501232887,-1021.7618206505056,0.0,0.0,0.0,-707.0658384529323,0.0692979673935233,444.615829837227
0.29,2268,0.25,-2.1,0.995709952438557,0.08004659284759937,4.3520744654402685e-05,1.0973422696405426,0.0026691491527231033,0.44000000000000006,21553.847647122202,107.08404329257736,12.008524483773538,5.5646809053923745,0.23980487391841002,-3.961982224609528e-05,0.0,0.019950286793314342,-1046.201726326984,0.0,0.0,0.0,-718.3411768981791,0.06978084868854263,454.07301455727224
0.295,2349,0.25,-2.1,0.9958308903435388,0.16244397124787235,4.2754748554351314e-05,2.2304247181335644,0.014087760556558063,0.44499999999999995,21246.98764465856,106.64564932514735,11.85027469746365,5.5646809053923745,0.2544902304567412,-3.9619822075565025e-05,0.0,0.019940813244100145,-1070.622038065166,0.0,0.0,0.0,-729.526553475544,0.06930716640068148,463.44210150135603
