s,x_maximum_difference,x_rms_difference,x_relative_rms_difference,velocity_maximum_difference,velocity_rms_difference,velocity_relative_rms_difference,heat_maximum_difference,heat_rms_difference,heat_relative_rms_difference,charge_maximum_difference,charge_rms_difference,charge_relative_rms_difference,density_maximum_difference,density_rms_difference,density_relative_rms_difference,radial_maximum_difference,radial_rms_difference,radial_relative_rms_difference,current_maximum_difference,current_rms_difference,current_relative_rms_difference,angular_maximum_difference,angular_rms_difference,angular_relative_rms_difference
0.33,3.705168550494076e-05,5.133913663224405e-06,3.5614415546717552e-06,0.00055954463175939,8.950674395119242e-05,0.00014910768730988245,1.1441112875987258e-06,1.1892653944162305e-07,3.687837400415862e-08,0.0,0.0,0.0,9.48301151179956e-06,1.1261650735021776e-06,9.235144658427905e-05,7.1119120933420634e-06,7.731038035205389e-07,0.00023124078017877007,8.371153875173093e-06,9.263484726955157e-07,0.0001887531807872402,3.2045157702246304e-09,5.388460653278602e-10,2.978518073135179e-06
0.335,3.8701622605108454e-05,5.422297278628477e-06,3.757183975478346e-06,0.0005658170587752309,9.056750400763583e-05,0.00014933550078083112,1.1616677016990096e-06,1.2072643256879279e-07,3.746689548442126e-08,0.0,0.0,0.0,1.4745066961524902e-05,1.5664240970385036e-06,0.00013190703802569965,1.0452070062035479e-05,1.1054938526182887e-06,0.0003436213701734349,1.258213118993795e-05,1.3310518625054582e-06,0.00027726323846253653,3.46372648136117e-09,5.798979759440036e-10,3.2089858380997205e-06
0.34,4.034422921317393e-05,5.711050825509775e-06,3.952685366043508e-06,0.00046167926001024207,8.159556260713527e-05,0.00013321517189666973,1.1789282357010933e-06,1.2257447507601236e-07,3.807207673624941e-08,0.0,0.0,0.0,2.5778478476623512e-05,2.6525456136643544e-06,0.00022097783982878916,1.716462882949332e-05,1.7918541521525062e-06,0.0005677309958586484,2.1210562487354243e-05,2.1961991925729863e-06,0.0004547557901377017,3.7191207579703647e-09,6.21084314713613e-10,3.4407408943318085e-06
0.34500000000000003,4.264028064515646e-05,7.155716961473217e-06,4.946798263104709e-06,0.0009022913123730714,0.00012416898593636314,0.00020078739083642254,1.201451372834228e-06,1.2618392713571163e-07,3.9226461321595184e-08,0.0,0.0,0.0,5.577574393756182e-05,5.725218774220874e-06,0.0004493663268480592,3.468509318035277e-05,3.5694641868502387e-06,0.0011225367968742943,4.416610262935293e-05,4.523677324104254e-06,0.0009021022570638333,2.739358310121457e-09,5.366383820022216e-10,2.97634542013378e-06
0.35000000000000003,4.439158848179581e-05,7.566778408324709e-06,5.224836727582325e-06,0.000923989392433322,0.0001267091782499916,0.00020308071846066335,1.2241972098259168e-06,1.2883795456709094e-07,4.0086044934630587e-08,0.0,0.0,0.0,0.0001951241540273721,1.99296372552421e-05,0.001301180492038778,0.00010859933503926111,1.1105802707364179e-05,0.0031466296139079373,0.00014520374794483454,1.4834587113631568e-05,0.0025986224820391274,2.876996438555112e-09,5.712702205194879e-10,3.172113632789605e-06
0.355,4.7410278313342324e-05,7.92550345398079e-06,5.466080257354095e-06,0.0009476222157625003,0.000129270778935861,0.00020659728107784108,1.2464542501477993e-06,1.3178834622829491e-07,4.1039718959454275e-08,0.0,0.0,0.0,3.386143686318066e-05,3.3535531775225162e-06,0.00010529750396788406,1.1324341914684122e-05,9.589925655438058e-07,0.00014785816531471228,4.758759477636269e-06,6.722614229989241e-07,0.0001324243602145859,2.9053299092159264e-09,5.701675450750895e-10,3.1697004025229267e-06
0.36,5.070983504162907e-05,8.480447832606675e-06,5.842054458327674e-06,0.0009713237411601572,0.00014193198954561971,0.00022352192154572522,1.2681055094887483e-06,1.3335634034484128e-07,4.156429358821247e-08,0.0,0.0,0.0,4.0712241723105114e-05,4.406728838980322e-06,0.00018299559318574798,9.550386781085121e-06,1.072339314009915e-06,0.0002434769395080966,2.015620399243613e-05,2.0630086052775826e-06,0.00034771396092442053,3.1815891354315153e-09,6.787826842082526e-10,3.77796358354429e-06
0.365,5.408318154465075e-05,8.94131707584322e-06,6.1524982204965805e-06,0.000994795014054639,0.00014530337611319766,0.00022861187063553373,1.2890210183691408e-06,1.3574144798948216e-07,4.2344564381986964e-08,0.0,0.0,0.0,1.9738844708197534e-05,2.2242190378954347e-06,0.00010635559683646887,5.147532214859474e-06,6.966547920022126e-07,0.0001715877560681025,1.6345890363539048e-05,2.015268675039893e-06,0.0003816208694990284,3.3765628918097992e-09,7.263710891870625e-10,4.04763634730176e-06
0.37,5.7529220549468185e-05,9.413475522662841e-06,6.469919526097571e-06,0.0010178434825670601,0.00014719632438381312,0.00022970576189580724,1.3090599472187492e-06,1.380916411700845e-07,4.311493330285169e-08,0.0,0.0,0.0,1.2165180389068012e-05,1.6958703885732402e-06,8.003509870419315e-05,6.358006519134336e-06,7.511976882791656e-07,0.00010177858033881909,7.1064752648975285e-06,1.1247471448307025e-06,9.956008665190217e-05,3.571443631122679e-09,7.754353451898721e-10,4.326212137123941e-06
0.375,6.107460259230368e-05,9.895927905177282e-06,6.793597257867021e-06,0.0010401652868657907,0.00014967542353454732,0.00023207870634755237,1.3280740001064828e-06,1.4032753637132908e-07,4.38502876289693e-08,0.0,0.0,0.0,1.1428934656925599e-05,1.8518407608114536e-06,0.00010794415611298468,8.106465297816248e-06,1.0061832292449321e-06,0.00024116844542785432,9.208680462030605e-06,1.4813654572004079e-06,0.0002233798975691724,3.766618530260096e-09,8.256346571249833e-10,4.6118240288356285e-06
0.38,6.48806998228002e-05,1.0688734533557046e-05,7.329263958005947e-06,0.0010671569419829496,0.0001774026464814675,0.00027167187981096797,1.345915605965864e-06,1.4285320978307238e-07,4.467660987598872e-08,0.0,0.0,0.0,1.401302480410864e-05,2.0864677576210396e-06,0.00013879402690852272,1.0787154030324902e-05,1.3281426868012767e-06,0.0003101320176602157,1.2472749349329466e-05,1.6131216635854967e-06,0.00025176033871924283,3.962144057723799e-09,8.579248660404425e-10,4.798084957359791e-06
0.385,6.863328049355744e-05,1.1261506446716249e-05,7.712915035857063e-06,0.0010828564532601725,0.00018002755599728887,0.00027356238323051816,1.3624684811475163e-06,1.4520026012327532e-07,4.544718964552154e-08,0.0,0.0,0.0,2.0767207038877022e-05,2.4100101621568366e-06,0.00016150078860305332,1.5246441190511217e-05,1.6735931271189803e-06,0.00034573381772565225,1.797478028745924e-05,1.985318742327319e-06,0.00028299682246214883,4.158023119988762e-09,9.127928461564599e-10,5.111356752292466e-06
0.39,7.23960512453159e-05,1.1847857444240678e-05,8.104866901883197e-06,0.0010624267044774538,0.00018171182551439123,0.00027417378384728515,1.377855274431461e-06,1.4754640259660135e-07,4.62172099365271e-08,0.0,0.0,0.0,3.379649865135545e-05,3.611987670911188e-06,0.00022976623521357543,2.3594999790934983e-05,2.49895618640011e-06,0.00044991737271749763,2.842112594658719e-05,2.995477861286069e-06,0.0003815839805902571,4.35424314264082e-09,9.689275000683664e-10,5.432552943220296e-06
0.395,7.43086300710738e-05,1.2457866120917155e-05,8.51195783210847e-06,0.006100592936087806,0.0006176532599500176,0.0009310761134669884,1.4017566295487782e-06,1.508486210925996e-07,4.728627961934729e-08,0.0,0.0,0.0,6.253133404155592e-05,6.574200415061751e-06,0.0003930313522739959,3.894230128107315e-05,4.120606330941465e-06,0.0008469083722772915,4.91681030770387e-05,5.492177322847519e-06,0.0007990589723955166,4.550785703512968e-09,1.0214957467831346e-09,5.734576031135404e-06
0.4,8.364387304282683e-05,1.3231331504136603e-05,9.029536677141122e-06,0.0017745477873694626,0.00021023994046921022,0.0003141410288829766,1.4758722298724436e-06,1.588711911371936e-07,4.9835441159536995e-08,0.0,0.0,0.0,7.474499506283927e-06,1.0317284795151981e-06,6.540771934327694e-05,3.383853739167067e-06,4.978507518566815e-07,9.291565882697998e-05,4.406551436872061e-06,5.978977862564224e-07,7.829230161557696e-05,4.74741619057922e-09,9.897838920542704e-10,5.563656296863489e-06
0.405,8.919403582241525e-05,1.3943881979675574e-05,9.504259586875276e-06,0.0015693407575879392,0.00020172960759327226,0.00029961428593837283,1.5034571324568091e-06,1.6270044720545618e-07,5.106922546245605e-08,0.0,0.0,0.0,5.281916464938002e-06,8.814276545778416e-07,5.638905777080145e-05,5.092228372616768e-06,6.335149316834198e-07,0.00012207036285753786,5.289669069354075e-06,6.389141941478512e-07,8.413088949782483e-05,4.943208168045176e-09,1.0479122485853326e-09,5.8979843103700926e-06
0.41000000000000003,9.447970790632532e-05,1.4790833884028185e-05,1.0069217585291574e-05,0.0015449685993705609,0.00021055921910177096,0.00031131411762247365,1.5296917912355212e-06,1.6439157484501063e-07,5.163008491474314e-08,0.0,0.0,0.0,3.059659773855736e-05,3.550796925476837e-06,0.0002183739309571292,1.0317039978856302e-05,1.5931892919385746e-06,0.0003070100568562664,1.503649564721897e-05,2.4532070256909087e-06,0.0003125489514613307,5.103167151712402e-09,1.2041425118259391e-09,6.786070824851722e-06
0.41500000000000004,9.972048160211688e-05,1.547957682860317e-05,1.0525116035677388e-05,0.0015425196676937258,0.00020825540655202503,0.0003058104473532652,1.5547680999317137e-06,1.6745910250581628e-07,5.2620814710520755e-08,0.0,0.0,0.0,3.9805851188290386e-05,4.553161491124976e-06,0.0002624526930180517,2.910347293582846e-05,3.090328460622458e-06,0.0005217672551719041,3.403113560994028e-05,3.620869970438705e-06,0.0004172689945195645,5.353851279140103e-09,1.2684918437737855e-09,7.157982395440363e-06
0.42,0.0001049551069660648,1.622347709262989e-05,1.1017260382401624e-05,0.0015462871448688187,0.0002158777165049706,0.00031592193929866954,1.5784520576156424e-06,1.7098896662542388e-07,5.3754210145252896e-08,0.0,0.0,0.0,4.602130734474713e-05,5.1333770765557766e-06,0.00026916833586009236,8.29886359209552e-06,8.971457366795726e-07,0.00013913603941321213,9.13897163027158e-06,1.1604999669405317e-06,0.0001301884649158305,5.645905205023871e-09,1.3581719102562059e-09,7.67399640308382e-06
0.425,0.00011019662115363538,1.7018512823551333e-05,1.1542768185665895e-05,0.0015526723124288933,0.00023196413879608007,0.0003365466768475143,1.6004416809600741e-06,1.742328212945871e-07,5.479453451137586e-08,0.0,0.0,0.0,4.8934113904160886e-05,5.399018921651944e-06,0.00018625572014625407,1.0344377261183794e-05,1.4150734705734078e-06,0.00017465667947039504,2.1096621964701925e-05,2.5391428032844086e-06,0.0002557434279228682,6.0845273704406705e-09,1.4501702271481554e-09,8.204508018710401e-06
0.43,0.00011545115650068993,1.777077013692905e-05,1.2038255617014106e-05,0.001560484935319989,0.0002322948603426799,0.0003352230883743415,1.620411085312412e-06,1.7716408886357567e-07,5.5732728031832616e-08,0.0,0.0,0.0,2.2985133993482648e-05,3.1524094491346286e-06,9.697320887044489e-05,1.3295572178313709e-05,1.5015533851930148e-06,0.0001410602707603757,1.508121705605988e-05,1.9349577271948055e-06,0.0001458334806853541,6.508017680778621e-09,1.5326447828342518e-09,8.68251576310371e-06
0.435,0.00012072234441296015,1.8531576807033387e-05,1.2538631761617662e-05,0.0015692362247153313,0.00023402493114964122,0.0003348824803359951,1.638049097585359e-06,1.7987710205278467e-07,5.6597810779176636e-08,0.0,0.0,0.0,2.3201997513690176e-05,2.97976741232761e-06,0.0001396139749117864,1.781736002657002e-05,1.9003681476663873e-06,0.00021288469937503918,2.0517189096364713e-05,2.241698205070932e-06,0.00018714981133272722,6.937825658290481e-09,1.6168029795561418e-09,9.171340659082099e-06
0.44,0.0001261034245729764,1.9300978305034623e-05,1.3043517855138044e-05,0.0015786978907970095,0.00023598149462568385,0.00033604384520679193,1.6532262948620868e-06,1.8235868358255198e-07,5.738528394624852e-08,0.0,0.0,0.0,3.4201654506366835e-05,3.80303287939521e-06,0.0001979132812864751,2.5292197119300593e-05,2.6510939275925114e-06,0.00035093698461824267,2.9594718043616727e-05,3.099772411467634e-06,0.0002913157870923698,7.374136956064207e-09,1.7026214403128762e-09,9.670922515930046e-06
0.445,0.00013151195697203022,1.9943365826206298e-05,1.3461318413252019e-05,0.0015887530236814162,0.00023746852590851602,0.0003377818796581873,1.6659081072400994e-06,1.8447357220421151e-07,5.805238551988739e-08,0.0,0.0,0.0,7.609712467519444e-06,1.1971576367523296e-06,6.284271451608981e-05,4.4676923392338724e-06,5.613031836299405e-07,7.613819329012128e-05,4.064258547046423e-06,6.580989713099412e-07,6.495091899107158e-05,7.816988208207004e-09,1.7210027362359313e-09,9.78830871608867e-06
0.45,0.0001369453910962104,2.0722437816262403e-05,1.3970133620516809e-05,0.0015993385389136416,0.00024319133889936302,0.00034545444952676957,1.676084525059629e-06,1.8746542715130058e-07,5.8990318051386004e-08,0.0,0.0,0.0,1.2613060426269751e-05,1.6624258129743037e-06,7.637203972378713e-05,1.5357950278351365e-05,1.74968458902419e-06,0.000193190818065241,3.682145450121903e-05,3.7613873698314326e-06,0.0003272359397572168,8.266408617867019e-09,1.8070707322312841e-09,1.0291517425396371e-05
0.455,0.00014240543591015342,2.150993043036746e-05,1.448324427156582e-05,0.0016104199946122,0.00024156052960588853,0.0003425675129182773,1.683769700888682e-06,1.9058912817373112e-07,5.996441143581313e-08,0.0,0.0,0.0,1.1874151730900673e-05,1.6685665514551556e-06,6.015286876747215e-05,6.240122694248229e-06,9.404765173157615e-07,6.563082147008165e-05,8.454663776275018e-06,1.1291579756683514e-06,6.428846492604819e-05,8.72242748886057e-09,1.8947351628482967e-09,1.0805199260523165e-05
0.46,0.00014789370555756687,2.2387877556932772e-05,1.5055809762162862e-05,0.00162197821446608,0.0002506245977978009,0.0003549710126713782,1.6890015158699256e-06,1.9325659206763867e-07,6.078943816622305e-08,0.0,0.0,0.0,2.0275999996738348e-05,2.53617250735387e-06,8.656843120837996e-05,1.353955338136148e-05,1.5806732690522853e-06,0.00011538401349456642,1.749127769977432e-05,2.0082825400830233e-06,0.00011740555313239163,9.185077300415297e-09,2.024721957524602e-09,1.1561946230152429e-05
0.465,0.00015341175731575785,2.336837785537342e-05,1.569569806434705e-05,0.0016340014370662959,0.0002580828983996004,0.00036261971928597606,1.6918410389310523e-06,1.9584899249605028e-07,6.158521441486135e-08,0.0,0.0,0.0,2.4223930025617582e-05,2.942858084729743e-06,0.0001266263418876977,8.650748666674899e-06,9.857637647146273e-07,0.00010089291617079736,1.1766509387290021e-05,1.5388959389153827e-06,0.00012438611501904308,9.654397239717682e-09,2.200337944893302e-09,1.2581573492452255e-05
0.47000000000000003,0.00015896111039681582,2.4208976197462353e-05,1.6240079920886095e-05,0.00164648180852911,0.00025883773999197177,0.0003619151031777031,1.6923719173833618e-06,1.9835711681479464e-07,6.234876489943999e-08,0.0,0.0,0.0,1.6887787083216463e-05,2.3367181385163178e-06,0.00010925004477258906,1.0231809870882898e-05,1.0796534729491843e-06,0.00011985599589609847,1.1065704479959818e-05,1.3864408356915253e-06,0.00011879133892257172,1.0191689338496547e-08,2.3049488595518773e-09,1.3197372586725897e-05
0.47500000000000003,0.0001645432573278427,2.5058068433186265e-05,1.678863678837272e-05,0.0016594139657895302,0.00026120435766747443,0.00036352283483030983,1.6906996950227793e-06,2.0089389490381977e-07,6.311549733635444e-08,0.0,0.0,0.0,1.4327288781455089e-05,2.191327715514606e-06,9.889547994164463e-05,1.2304883553494565e-05,1.2757658818815696e-06,0.00013171835812183575,1.3433246240516887e-05,1.492117317099213e-06,0.00012101795019708266,1.0823701780281105e-08,2.4109397909545446e-09,1.382276334457872e-05
0.48,0.00017015967053246595,2.5930624914754757e-05,1.7351389619756546e-05,0.00659530980225187,0.0007395386178649377,0.0010261284114905006,1.686951858981267e-06,2.0346408564664657e-07,6.388678689559814e-08,0.0,0.0,0.0,1.802113512159101e-05,2.409986909893447e-06,9.361030188212025e-05,1.510953139115083e-05,1.6537961040638892e-06,0.00015740837500892405,1.6657082820193195e-05,2.1318196571766997e-06,0.00016275023801992956,1.1461769739047611e-08,2.5164158230659973e-09,1.4446913120718844e-05
0.485,0.0001758118020311894,2.6992247170762155e-05,1.8039111745206676e-05,0.0016974374968188044,0.00028821681699233494,0.0004004568648964239,1.6814820639199368e-06,2.06456691584263e-07,6.478458410577347e-08,0.0,0.0,0.0,0.00037267221147030405,2.694355138152747e-05,0.00020726444556650548,0.00022804310299850972,1.6383357579020686e-05,0.00028985794902909844,2.121063947113557e-05,2.9009409588830807e-06,0.00020751521036007026,1.210199559244533e-08,2.6001004197980033e-09,1.4947684707608062e-05
0.49,0.0001815012325987464,2.7952243109557875e-05,1.8658249375935585e-05,0.0017120182446495047,0.00029017018009572286,0.00040137778448016417,1.674497838832778e-06,2.1226823259439624e-07,6.656001374069978e-08,0.0,0.0,0.0,3.110603201880377e-05,4.112737471753828e-06,7.317963914866203e-05,2.4813285876051396e-05,3.047845736215618e-06,9.323692999930143e-05,2.7935505938358682e-05,3.434541795656402e-06,8.46356886454499e-05,1.2751342304750599e-08,2.6984256812874317e-09,1.5534089597666896e-05
0.495,0.00018722959658790117,2.8828831787830656e-05,1.9220190148112925e-05,0.0017273485250288156,0.000303400121791607,0.00041865147321024863,1.666228326979713e-06,2.1597427215201955e-07,6.76679230053228e-08,0.0,0.0,0.0,7.556314511956985e-06,1.5703553578066176e-06,5.307667578837661e-05,6.635767442648554e-06,8.762737439400778e-07,7.048468054115289e-05,5.9938170504925115e-06,1.1058798127502748e-06,7.435518961862426e-05,1.340735544672544e-08,2.7509519898578112e-09,1.5858060706560197e-05
0.5,0.000192998525394672,2.9822323701259103e-05,1.9858536635585922e-05,0.0017432221476133547,0.00030445232267504194,0.0004186173842924817,1.6569193710402885e-06,2.234736893299e-07,6.995629273635439e-08,0.0,0.0,0.0,8.180541561333965e-06,1.4840406309032115e-06,5.422097865339423e-05,5.7903559307163075e-06,9.517985682366766e-07,7.244553754880977e-05,5.695878861608494e-06,1.0015138909393609e-06,6.359983763799382e-05,1.4070109878572528e-08,2.8567545693009807e-09,1.649043911998741e-05
