s,steps,minimum_heat,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_stretch,maximum_stretch,minimum_relative_cell_width,minimum_packet_gap,canonical_energy,slice_energy,field_slice_energy,thermal_inventory,canonical_balance_residual,momentum_balance_residual,thermal_balance_residual,maximum_anchor_force,canonical_geometry_integral,canonical_endpoint_integral,heat_endpoint_integral,heat_electrical_integral,momentum_free_integral,anchor_left_integral,anchor_right_integral
0.25,375,0.25,-2.1,0.7462126110103701,0.12082283693619641,0.0004096952492828075,1.6063825186031775,0.05988653729185355,0.4,24558.379839318924,114.62757406181811,3.9280672616779855,21.909838069568593,0.05026492764562682,-6.622288026392198e-06,-2.964688223307337e-15,0.019959343096226434,-812.5900025292724,6.448362440730905,0.0629960375480887,0.0,-545.801137236195,-0.012896980563905331,398.9376429742655
0.255,420,0.25,-2.1,0.7750119167979422,0.06599777112743195,0.0003876052702308335,0.8259540869392599,0.024545772286610347,0.405,24236.431382334937,114.27164690494607,3.8926129136845535,21.911775456136034,0.07445064205182932,-6.62313567545425e-06,-2.092721098805179e-15,0.01998299914073522,-838.1911289658754,6.427720064428897,0.06315020987253267,0.0,-558.3315607629949,-0.013872353391513863,408.8009558040674
0.26,424,0.25,-2.1,0.8003796648194994,0.06577081372355092,0.00036553956202367,0.8096132821919981,0.09066874620908859,0.41000000000000003,23914.1692636212,113.91508540305321,3.857161311210245,21.911413106766734,0.07647124014797328,-6.62395103745439e-06,-3.4878684980086318e-15,0.019986351018810824,-863.80064172912,6.392267451306826,0.06312137502590748,0.0,-570.7529382947978,-0.014549486260181026,418.6324412696277
0.265,474,0.25,-2.1,0.8224112363307973,0.0905853461808017,0.0003439153798864585,1.145496695818943,0.025812527035045198,0.41500000000000004,23591.920077376017,113.55875929204606,3.8220519883333175,21.90880134402928,0.11235105510925336,-6.623952458539861e-06,-8.719671245021579e-16,0.019986870914010878,-889.3979897397647,6.342984787866636,0.0629135375509829,0.0,-583.0548289667164,-0.014547942174861684,428.421538865215
0.27,477,0.25,-2.1,0.8413405238259622,0.14301762460908882,0.00032304295681695856,1.9191791222710886,0.093619622234549,0.42000000000000004,23269.894211097406,113.2031731967164,3.78919021042186,21.904028846251766,0.11644669767070111,-6.623996341659222e-06,-4.011048772709926e-15,0.04841759621283685,-914.9623990611448,6.281063977521872,0.06253375424488992,0.0,-595.2270321516213,-0.012456559151201703,438.1608310163003
0.275,482,0.25,-2.1,0.8574730213906777,0.2797409668601861,0.00030314369700150417,4.466477990381087,0.04032221013954299,0.42500000000000004,22948.364877813998,112.848924551464,3.7559635950210057,21.897184929335594,0.11644986884392043,-6.623999638577516e-06,-6.278163296415537e-15,0.36186772607386875,-940.475485991216,6.207659284691246,0.06198913264123057,0.0,-607.260353524723,0.0014868780147349848,447.84341643323233
0.28,493,0.25,-2.1,0.8711374634787454,0.2763125460895396,0.0002843745694701824,4.390837871873427,0.04111501940867527,0.43000000000000005,22627.59845720621,112.49590781906954,3.7224046728695654,21.88836264082604,0.11644975327313546,-6.623999638577516e-06,-6.9757369960172635e-15,0.34804907862212225,-965.9175055548909,6.1238981487515,0.06128707722839144,0.0,-619.1451443781023,0.05429008184999597,457.4625569723961
0.28500000000000003,498,0.25,-2.1,0.8826570186567325,0.14195796776494254,0.00026684567254697654,1.902606828064592,0.09511488119551748,0.43500000000000005,22307.844724027822,112.14487197334151,3.6885428348111473,21.877657401507967,0.11644876973193265,-6.623995602694777e-06,-2.267114523705611e-15,0.047153220219940006,-991.2696745805783,6.030873648992692,0.06043518135116473,0.0,-630.8719005559915,0.06764650872560667,467.01157276506177
0.29,503,0.25,-2.1,0.8923361597233594,0.09038413706417117,0.00025062573498049815,1.1426994829259005,0.05029391394902678,0.44000000000000006,21989.33901322757,111.79722629171184,3.6544048862476304,21.86516397159734,0.1164443720383716,-6.62392307049231e-06,0.0,0.019986867209384432,-1016.5143182041219,5.929638484064638,0.059440985787940104,0.0,-642.4320697276014,0.06965331367247297,476.483741885879
0.295,541,0.25,-2.1,0.9004654499391959,0.07479786480629462,0.00023573081729438684,0.944958588683615,0.02506628459871161,0.44499999999999995,21672.29298933094,111.4536732213831,3.6209940891004693,21.850971361706605,0.12361902556045123,-6.62391710193333e-06,-1.2207539743030211e-15,0.019985457572689873,-1041.6361643891983,5.821192782964739,0.05831157377819772,0.0,-653.8193070945212,0.06964622977387519,485.87205347619096
0.3,545,0.25,-2.1,0.9073197896947611,0.14103365031535284,0.0002221222200982348,1.9191466334847955,0.06676327913432498,0.45000000000000007,21356.86921831542,111.11469912080365,3.589302935999792,21.835166870711614,0.12495025918204332,-6.6216952632203174e-06,-4.3598356225107897e-16,0.01997417285542762,-1066.622197303039,5.706493597696687,0.05705389234574557,0.0,-665.0300726892898,0.06898851851946228,495.16796626676603
0.305,557,0.25,-2.1,0.9131386274573335,0.32016554565995825,0.00020973702380387862,5.50475386446091,0.007775432662242593,0.45499999999999996,21043.207471954505,110.78070044960971,3.55732600977804,21.817836369881114,0.12490185475807039,-6.602048074455524e-06,2.179917811255395e-15,0.01889792368708969,-1091.4625682116164,5.586459662087676,0.055674774909028994,0.0,-676.0630587205649,0.06804693271341263,504.3094358251966
0.31,663,0.25,-2.1,0.9180145354399006,0.1467959521717524,0.00020333184233225045,2.097508847089271,0.030450909886514773,0.4600000000000001,20731.344403749634,110.44568130197597,3.5249369060937186,21.799062154377477,0.16897180296876357,-8.680148482653749e-06,-8.806867957471795e-15,0.01996132759361021,-1116.158860900288,5.461970939404358,0.054180770308991856,0.0,-686.9252413533051,0.06695893713362949,505.7483241375213
0.315,669,0.25,-2.1,0.9219213690642,0.08066147745153059,0.0001984547908785943,1.010748671300131,0.013177368888461818,0.46499999999999997,20420.913292572644,110.1100238723677,3.4925346853426875,21.778940034271457,0.16900767228105637,-8.689440733178344e-06,-2.3543112361558263e-15,0.019985997734646058,-1140.734086444284,5.3338707123474265,0.05257950286881027,0.0,-697.6412640529838,0.0657878988790457,514.7344868328603
0.32,735,0.25,-2.1,0.8887897947531883,0.3623163466180253,0.0004532398293239238,6.5453224783807,0.0027469107248290314,0.4700000000000001,20111.977716538622,109.77879141402066,3.4588850272760974,21.75756005603046,0.1756375495207493,-8.689441756359884e-06,-7.586113983168774e-15,0.019989577770764287,-1165.1880254791038,5.202970146921612,0.05087813825868486,0.0,-708.2195047857319,0.06457195596290433,523.6106934885436
