regulator,coordinate,pressure_derivative,lapse_term,angular_term,material_exchange,active,absolute_residual,relative_residual
4.0,-5.936461447584315,7.348824209407218e-07,1.4803878352195053e-12,-7.027945358436119e-07,-1.449122042479179e-20,False,3.208936548493055e-08,0.022320266239819364
4.0,-5.873961728574595,5.543135025065088e-07,5.830518848968306e-13,-5.449310939140789e-07,-8.596913463943642e-21,False,9.38299164430617e-09,0.008535849708077857
4.0,-5.8114620095648455,2.9956430787281565e-07,1.94831238708714e-13,-3.2120952269144196e-07,-5.1234614025100395e-21,False,2.164501998739272e-08,0.03486779262969719
4.0,-5.748962290555097,2.985950320364607e-08,5.1782259474340925e-14,-4.331442905219708e-08,-3.043811173852795e-21,False,1.3454874066294579e-08,0.18387510592955955
4.0,-5.686462571545348,-2.949386098592541e-07,7.98330702163749e-15,2.846221914649926e-07,-1.8160456284082246e-21,False,1.0316410410956318e-08,0.01780039341045524
4.0,-5.623962852535599,-6.363541498907389e-07,-2.1030394814622874e-15,6.606797480232731e-07,-1.0808834849603703e-21,False,2.4325596029493683e-08,0.01875478815871649
4.0,-5.56146313352585,-1.0700323712142156e-06,-3.69127391199872e-15,1.087714324655298e-06,-6.454949614599726e-22,False,1.768194974980786e-08,0.008194636448016369
4.0,-5.4989634145161,-1.5968649076375394e-06,-5.632216167768911e-15,1.5755143090799977e-06,-3.8503811817583105e-22,True,2.13506041897583e-08,0.006730155096005229
4.0,-5.436463695506352,-2.132397527448017e-06,-1.2218707262085658e-14,2.131980688145566e-06,-2.3011804412276824e-22,True,4.168515211587032e-10,9.77520048385943e-05
4.0,-5.373963976497874,-2.7604111772739682e-06,-2.9067676044066683e-14,2.764471479245517e-06,-1.3759293282604974e-22,True,4.060272903872511e-09,0.0007349066278754845
4.0,-5.311464257492027,-3.502660312197266e-06,-6.782652461274725e-14,3.490391303283577e-06,-8.22934697530847e-23,True,1.2269076740213626e-08,0.0017544667615570888
4.0,-5.248964538489862,-4.326684685296994e-06,-1.5294453786366914e-13,4.319831292593168e-06,-4.932309383273689e-23,True,6.853545648364205e-09,0.0007926366578931705
4.0,-5.186464819495061,-5.272747665825665e-06,-3.3508210343838147e-13,5.270339477442503e-06,-2.9525773053410267e-23,True,2.408523465265773e-09,0.0002284457442102763
4.0,-5.123965100514256,-6.348907156843529e-06,-7.167809047358844e-13,6.357273168796518e-06,-1.773619093999519e-23,True,8.365295172083825e-09,0.0006583642358121128
4.0,-5.061465381559764,-7.604396311185777e-06,-1.5037092454409896e-12,7.60186813682281e-06,-1.0630136651205678e-23,True,2.5296780722119585e-09,0.00016635761075362384
4.0,-4.998965662654652,-9.01223702808523e-06,-3.1025920414117468e-12,9.02614153495262e-06,-6.398727029169929e-24,True,1.3901404275348801e-08,0.0007706569543229237
4.0,-4.936465943841101,-1.0644625266243477e-05,-6.307856433301362e-12,1.0655620347107524e-05,-3.841256209217738e-24,True,1.0988773007613358e-08,0.0005158987343559288
