grid,s,l,field,reference,interpolated,relative_error
coarse,-0.16296874999999988,0.1370312500000001,alpha,15.98081517500083,15.988453752608185,0.00047798422819537805
coarse,-0.16296874999999988,0.1370312500000001,beta,-0.8105984032335712,-0.810809078740546,0.00021067550697473347
coarse,-0.16296874999999988,0.1370312500000001,gamma_ll,129.3169781158055,129.41013663859675,0.0007203889554843845
coarse,-0.16296874999999988,0.1370312500000001,gamma_omega,4.201758589693771,4.201758642810767,1.2641610649680903e-08
coarse,-0.06781250000000005,-0.36781250000000004,alpha,15.737915943101841,15.733067063185038,0.00030810178007900207
coarse,-0.06781250000000005,-0.36781250000000004,beta,-0.8293863307727002,-0.8296876209347354,0.00030129016203517267
coarse,-0.06781250000000005,-0.36781250000000004,gamma_ll,123.03110850932404,122.91522202005598,0.0009419283518792437
coarse,-0.06781250000000005,-0.36781250000000004,gamma_omega,4.345693545122052,4.345693595001182,1.1477829635620067e-08
coarse,-0.06781250000000005,-0.06781250000000005,alpha,5.071149292257601,5.071011804387498,2.7111777267718594e-05
coarse,-0.06781250000000005,-0.06781250000000005,beta,-1.54047393675903,-1.540496839074372,1.4867057984862607e-05
coarse,-0.06781250000000005,-0.06781250000000005,gamma_ll,7.603849114151387,7.603329557525232,6.832810835088915e-05
coarse,-0.06781250000000005,-0.06781250000000005,gamma_omega,4.183744853399923,4.1837449299544005,1.8298075075426296e-08
coarse,-0.06781250000000005,0.23218749999999994,alpha,15.748086660418858,15.75439306511595,0.0004004552954958448
coarse,-0.06781250000000005,0.23218749999999994,beta,-0.6890212456909908,-0.6892843667297843,0.00026312103879355675
coarse,-0.06781250000000005,0.23218749999999994,gamma_ll,124.94808376688405,125.00686816961435,0.000470470622342401
coarse,-0.06781250000000005,0.23218749999999994,gamma_omega,4.245057181855574,4.245057250071694,1.6069540866383263e-08
coarse,0.02734375,-0.27265625,alpha,15.406314360015653,15.405278177672779,6.725699078057222e-05
coarse,0.02734375,-0.27265625,beta,-0.6713294400327489,-0.6715928880173643,0.00026344798461541696
coarse,0.02734375,-0.27265625,gamma_ll,118.8484773508371,118.78728978092013,0.000514836801285585
coarse,0.02734375,-0.27265625,gamma_omega,4.2698885553059975,4.269888627960797,1.7015619627761534e-08
coarse,0.02734375,0.02734375,alpha,5.03332016651692,5.03318344311468,2.7163660907034152e-05
coarse,0.02734375,0.02734375,beta,-1.2455823225264195,-1.245602872496743,1.6498283535151622e-05
coarse,0.02734375,0.02734375,gamma_ll,7.451307423818449,7.450745059529988,7.547189459174672e-05
coarse,0.02734375,0.02734375,gamma_omega,4.178455514410977,4.178455605261076,2.1742507174243965e-08
coarse,0.02734375,0.32734375,alpha,15.400114243959456,15.403066819867563,0.0001917242860237618
coarse,0.02734375,0.32734375,beta,-0.5597177635742543,-0.5599722986202235,0.0002545350459691731
coarse,0.02734375,0.32734375,gamma_ll,118.11928995811154,118.11980081171511,4.324895652126103e-06
coarse,0.02734375,0.32734375,gamma_omega,4.310477598420127,4.3104776652132415,1.5495525176880467e-08
coarse,0.12250000000000005,-0.17749999999999994,alpha,14.963993152016597,14.96696069853365,0.00019831247494615832
coarse,0.12250000000000005,-0.17749999999999994,beta,-0.5177466228362794,-0.5179358967821898,0.00018927394591039537
coarse,0.12250000000000005,-0.17749999999999994,gamma_ll,111.96516822988522,111.96768902011061,2.2514057409479323e-05
coarse,0.12250000000000005,-0.17749999999999994,gamma_omega,4.216058647032697,4.216058730422492,1.9779087912775544e-08
coarse,0.12250000000000005,0.12250000000000005,alpha,4.978018058189035,4.977891413404286,2.5440804607098894e-05
coarse,0.12250000000000005,0.12250000000000005,beta,-0.9579254467903305,-0.9579411168043898,1.5670014059221415e-05
coarse,0.12250000000000005,0.12250000000000005,gamma_ll,7.224134579330997,7.223597894992322,7.429046798358946e-05
coarse,0.12250000000000005,0.12250000000000005,gamma_omega,4.19553741804433,4.1955375047049195,2.0655420552945292e-08
coarse,0.12250000000000005,0.42250000000000004,alpha,14.973192395973589,14.972057248433217,7.58119918820867e-05
coarse,0.12250000000000005,0.42250000000000004,beta,-0.433226315980759,-0.43342810270347126,0.0002017867227122605
coarse,0.12250000000000005,0.42250000000000004,gamma_ll,108.91967439117755,108.86233598809876,0.0005264283372061952
coarse,0.12250000000000005,0.42250000000000004,gamma_omega,4.397661321734614,4.397661372864111,1.1626519947759413e-08
coarse,0.2176562500000001,-0.08234374999999988,alpha,14.381686466309958,14.387193288275625,0.00038290516057123286
coarse,0.2176562500000001,-0.08234374999999988,beta,-0.3808387813546284,-0.3809492301603244,0.00011044880569599513
coarse,0.2176562500000001,-0.08234374999999988,gamma_ll,102.73992653351982,102.787460070222,0.0004626588543127622
coarse,0.2176562500000001,-0.08234374999999988,gamma_omega,4.184371724163686,4.184371800774136,1.830871047749982e-08
coarse,0.2176562500000001,0.2176562500000001,alpha,4.9063775623865675,4.906261176659597,2.3721314858202423e-05
coarse,0.2176562500000001,0.2176562500000001,beta,-0.7013150784897108,-0.7013254010397693,1.0322550058505797e-05
coarse,0.2176562500000001,0.2176562500000001,gamma_ll,6.925077275623423,6.924627264423555,6.49828416285835e-05
coarse,0.2176562500000001,0.2176562500000001,gamma_omega,4.234835254122935,4.234835320434559,1.565860786938847e-08
coarse,0.2176562500000001,0.5176562500000002,alpha,14.536647296439474,14.532347343069198,0.0002958009011699528
coarse,0.2176562500000001,0.5176562500000002,beta,-0.31988007089684484,-0.32001036475452044,0.00013029385767560075
coarse,0.2176562500000001,0.5176562500000002,gamma_ll,97.76581387658105,97.6765033511224,0.0009135148772083879
coarse,0.2176562500000001,0.5176562500000002,gamma_omega,4.506116932374783,4.506116961668919,6.500971112259254e-09
coarse,0.31281250000000016,0.012812500000000171,alpha,13.669029529498943,13.674985631585994,0.00043573701221416827
coarse,0.31281250000000016,0.012812500000000171,beta,-0.2711308979877583,-0.27117916396178693,4.826597402862731e-05
coarse,0.31281250000000016,0.012812500000000171,gamma_ll,91.85115276834827,91.91299987747557,0.0006733405870613286
coarse,0.31281250000000016,0.012812500000000171,gamma_omega,4.17486497440019,4.174865028549975,1.2970427889850789e-08
coarse,0.31281250000000016,0.31281250000000016,alpha,4.8266037733355365,4.826520685547171,1.7214545106042005e-05
coarse,0.31281250000000016,0.31281250000000016,beta,-0.4958820945960543,-0.4958876878179337,5.593221879374166e-06
coarse,0.31281250000000016,0.31281250000000016,gamma_ll,6.568883273080449,6.568574802250533,4.695940193989031e-05
coarse,0.31281250000000016,0.31281250000000016,gamma_omega,4.296061816709176,4.296061855196144,8.958662589380092e-09
coarse,0.31281250000000016,0.6128125000000002,alpha,14.167269934380826,14.161814185157365,0.000385095311145416
coarse,0.31281250000000016,0.6128125000000002,beta,-0.22868757671053083,-0.2287537990415662,6.622233103537045e-05
coarse,0.31281250000000016,0.6128125000000002,gamma_ll,85.37561586168998,85.29020558504993,0.0010004059798340251
coarse,0.31281250000000016,0.6128125000000002,gamma_omega,4.6352054438270365,4.635205454193191,2.2363958367988014e-09
coarse,0.40796875,0.10796875,alpha,12.893345497248001,12.89777191785347,0.0003433104779836972
coarse,0.40796875,0.10796875,beta,-0.19574507642518885,-0.19575763319583567,1.2556770646821036e-05
coarse,0.40796875,0.10796875,gamma_ll,80.6004711759305,80.64918515456922,0.0006043882613589189
coarse,0.40796875,0.10796875,gamma_omega,4.187435820708852,4.187435846139983,6.073198985663278e-09
coarse,0.40796875,0.40796875,alpha,4.767489709975723,4.767444973906412,9.383569138619264e-06
coarse,0.40796875,0.40796875,beta,-0.354400435762398,-0.3544027642767412,2.328514343230559e-06
coarse,0.40796875,0.40796875,gamma_ll,6.224063538262603,6.22390220349134,2.592113179288046e-05
coarse,0.40796875,0.40796875,gamma_omega,4.378782874552159,4.37878288868153,3.2267805587567437e-09
coarse,0.40796875,0.70796875,alpha,13.92304158096702,13.91855831499341,0.0003220033458593201
coarse,0.40796875,0.70796875,beta,-0.1658992872691568,-0.16592455372224427,2.5266453087480212e-05
coarse,0.40796875,0.70796875,gamma_ll,73.00295487698071,72.94703886624578,0.0007659417461821704
coarse,0.40796875,0.70796875,gamma_omega,4.784122376365046,4.784122376594137,4.7885776007468e-11
coarse,0.503125,0.20312500000000006,alpha,12.386614219676394,12.388446397586325,0.00014791595810097715
coarse,0.503125,0.20312500000000006,beta,-0.1553374001690538,-0.15533694228229217,4.578867616455984e-07
coarse,0.503125,0.20312500000000006,gamma_ll,73.41166591924059,73.43298616069605,0.00029042034652789427
coarse,0.503125,0.20312500000000006,gamma_omega,4.221826949794465,4.221826953819863,9.534729492095314e-10
coarse,0.503125,0.503125,alpha,4.869470766756271,4.869459962581014,2.2187575969103683e-06
coarse,0.503125,0.503125,beta,-0.2754815665102931,-0.27548188669646007,3.2018616696882773e-07
coarse,0.503125,0.503125,gamma_ll,6.321363043612351,6.32132691136108,5.715895610121881e-06
coarse,0.503125,0.503125,gamma_omega,4.4823964978039585,4.482396499062742,2.8082819099885265e-10
coarse,0.503125,0.8031250000000001,alpha,14.028568460900415,14.026577371940732,0.0001419310149308555
coarse,0.503125,0.8031250000000001,beta,-0.13242885810556917,-0.13243424888764307,5.390782073899647e-06
coarse,0.503125,0.8031250000000001,gamma_ll,64.46797754353231,64.4477397420988,0.00031392021596836887
coarse,0.503125,0.8031250000000001,gamma_omega,4.95187693425788,4.9518769331476555,2.242028256601618e-10
coarse,0.5982812500000001,0.2982812500000001,alpha,13.769698864166816,13.768640056779532,7.689401182475714e-05
coarse,0.5982812500000001,0.2982812500000001,beta,-0.13719742666462803,-0.1371998176475737,2.3909829456603138e-06
coarse,0.5982812500000001,0.2982812500000001,gamma_ll,91.23278071394745,91.21787831255338,0.00016334481178199216
coarse,0.5982812500000001,0.2982812500000001,gamma_omega,4.277604185303736,4.277604187148017,4.3114815965476757e-10
coarse,0.5982812500000001,0.5982812500000001,alpha,5.856795636622916,5.856799840803436,7.178294721217551e-07
coarse,0.5982812500000001,0.5982812500000001,beta,-0.22881057277233763,-0.2288099726962793,6.000760583158016e-07
coarse,0.5982812500000001,0.5982812500000001,gamma_ll,9.63729446357685,9.63732748819575,3.426752085235577e-06
coarse,0.5982812500000001,0.5982812500000001,gamma_omega,4.606106317366823,4.606106318490022,2.4385006205828867e-10
coarse,0.5982812500000001,0.8982812500000001,alpha,16.045380626571863,16.046612359408023,7.676557289769741e-05
coarse,0.5982812500000001,0.8982812500000001,beta,-0.11797535490244167,-0.11797487707522594,4.778272157252017e-07
coarse,0.5982812500000001,0.8982812500000001,gamma_ll,76.29757362285935,76.30943310677726,0.0001554372354819354
coarse,0.5982812500000001,0.8982812500000001,gamma_omega,5.137269226317919,5.137269226464411,2.851548190287011e-11
coarse,0.6934374999999999,0.39343749999999994,alpha,17.843227359113147,17.837709470808193,0.000309242728005485
coarse,0.6934374999999999,0.39343749999999994,beta,-0.12537389490462036,-0.12538672672831366,1.2831823693298938e-05
coarse,0.6934374999999999,0.39343749999999994,gamma_ll,154.424571594471,154.321445962716,0.0006678058465060355
coarse,0.6934374999999999,0.39343749999999994,gamma_omega,4.354126071502741,4.354126086418204,3.425592940121807e-09
coarse,0.6934374999999999,0.6934374999999999,alpha,8.316706194787216,8.316518832517064,2.2528422402305362e-05
coarse,0.6934374999999999,0.6934374999999999,beta,-0.1922371543454391,-0.19223860718969799,1.4528442588979118e-06
coarse,0.6934374999999999,0.6934374999999999,gamma_ll,21.075914046036058,21.074759529996882,5.477893089968409e-05
coarse,0.6934374999999999,0.6934374999999999,gamma_omega,4.748888640672068,4.748888645393452,9.942080435193882e-10
coarse,0.6934374999999999,0.9934375,alpha,20.382522720017064,20.38668250062348,0.00020408566022739897
coarse,0.6934374999999999,0.9934375,beta,-0.1092048025909968,-0.10920953398882417,4.731397827376083e-06
coarse,0.6934374999999999,0.9934375,gamma_ll,119.28507396521587,119.33173565235809,0.00039117792017990237
coarse,0.6934374999999999,0.9934375,gamma_omega,5.338867453097968,5.3388674486923255,8.252016203966854e-10
coarse,0.78859375,0.48859375,alpha,17.941316532760936,17.934495381013413,0.00038019237524001897
coarse,0.78859375,0.48859375,beta,-0.12597193744460677,-0.12599542949033665,2.3492045729878175e-05
coarse,0.78859375,0.48859375,gamma_ll,150.80707977686174,150.6781060170006,0.0008552235084186542
coarse,0.78859375,0.48859375,gamma_omega,4.450504509681407,4.450504535381907,5.774738647857427e-09
coarse,0.78859375,0.78859375,alpha,9.19223691983765,9.192182128587872,5.960600260507317e-06
coarse,0.78859375,0.78859375,beta,-0.18720955201657466,-0.18721016667379847,6.146572238130421e-07
coarse,0.78859375,0.78859375,gamma_ll,23.887552081848902,23.887144551976082,1.70603447110848e-05
coarse,0.78859375,0.78859375,gamma_omega,4.909454359282727,4.9094543608045305,3.099739841923474e-10
coarse,0.78859375,1.08859375,alpha,19.30275742201921,19.30754190212824,0.0002478651108972058
coarse,0.78859375,1.08859375,beta,-0.11112686995521648,-0.111143008318754,1.6138363537518408e-05
coarse,0.78859375,1.08859375,gamma_ll,108.1586048823996,108.20717288683626,0.00044904429462147837
coarse,0.78859375,1.08859375,gamma_omega,5.5549885845184575,5.554988567059944,3.1428532174575653e-09
coarse,0.88375,0.58375,alpha,15.850964357020585,15.845661609151554,0.00033453787098337737
coarse,0.88375,0.58375,beta,-0.1324944777985093,-0.13252784924777408,3.337144926476854e-05
coarse,0.88375,0.58375,gamma_ll,110.23821850222849,110.1481916588237,0.0008166572775572025
coarse,0.88375,0.58375,gamma_omega,4.565557046135807,4.565557070800812,5.402408709423896e-09
coarse,0.88375,0.88375,alpha,8.81756184584046,8.817435701278178,1.4306059258489927e-05
coarse,0.88375,0.88375,beta,-0.19485063767174823,-0.19485197268052842,1.3350087801899946e-06
coarse,0.88375,0.88375,gamma_ll,19.531097270069544,19.53040577012164,3.540507419236307e-05
coarse,0.88375,0.88375,gamma_omega,5.086208572654621,5.08620856209181,2.0767553904588012e-09
coarse,0.88375,1.18375,alpha,15.483521326012719,15.486147062675055,0.00016958265545998624
coarse,0.88375,1.18375,beta,-0.11844362869506572,-0.11846854222778379,2.4913532718065512e-05
coarse,0.88375,1.18375,gamma_ll,73.65775548404955,73.6773129670977,0.00026551831398657737
coarse,0.88375,1.18375,gamma_omega,5.783688532464591,5.783688495724069,6.3524379672292956e-09
coarse,0.9789062500000001,0.67890625,alpha,13.770258114903317,13.767714453337529,0.00018472141513710275
coarse,0.9789062500000001,0.67890625,beta,-0.14070965806099814,-0.14074446618174571,3.480812074757589e-05
coarse,0.9789062500000001,0.67890625,gamma_ll,75.72879827875626,75.68823489837182,0.0005356400907766677
coarse,0.9789062500000001,0.67890625,gamma_omega,4.697754086897869,4.697754098908568,2.556689618012961e-09
coarse,0.9789062500000001,0.9789062500000001,alpha,8.07701694599641,8.076876303561939,1.741267047131611e-05
coarse,0.9789062500000001,0.9789062500000001,beta,-0.20533117512289728,-0.20533280404875848,1.6289258611967838e-06
coarse,0.9789062500000001,0.9789062500000001,gamma_ll,15.016936949646109,15.016351678880563,3.897404427471041e-05
coarse,0.9789062500000001,0.9789062500000001,gamma_omega,5.277214401008932,5.2772143735773875,5.1981106058644195e-09
coarse,0.9789062500000001,1.2789062500000001,alpha,11.935590503970023,11.936023067233934,3.6241463190955264e-05
coarse,0.9789062500000001,1.2789062500000001,beta,-0.127814331129772,-0.12784136206458302,2.7030934811017593e-05
coarse,0.9789062500000001,1.2789062500000001,gamma_ll,46.8586497305026,46.8571803332204,3.135807989882577e-05
coarse,0.9789062500000001,1.2789062500000001,gamma_omega,6.02277144730792,6.022771390337934,9.459098117933193e-09
coarse,1.0740625000000001,0.7740625000000001,alpha,11.947257222178047,11.947088636889479,1.4110794254540188e-05
coarse,1.0740625000000001,0.7740625000000001,beta,-0.14989699017717065,-0.14992372556664096,2.673538947031706e-05
coarse,1.0740625000000001,0.7740625000000001,gamma_ll,50.94400847989283,50.93547040308524,0.00016759727124651452
coarse,1.0740625000000001,0.7740625000000001,gamma_omega,4.845169310538933,4.8451693063730215,8.598071407993108e-10
coarse,1.0740625000000001,1.0740625000000001,alpha,7.150814847200624,7.150699693768651,1.6103539866938624e-05
coarse,1.0740625000000001,1.0740625000000001,beta,-0.21676012360863908,-0.21676179602250484,1.67241386575534e-06
coarse,1.0740625000000001,1.0740625000000001,gamma_ll,11.36696042239516,11.366554126898832,3.5743548075286266e-05
coarse,1.0740625000000001,1.0740625000000001,gamma_omega,5.480173249191559,5.480173208360099,7.450760794272545e-09
coarse,1.0740625000000001,1.3740625000000002,alpha,9.20482594241442,9.203949933923992,9.516839274399323e-05
coarse,1.0740625000000001,1.3740625000000002,beta,-0.13886701777908492,-0.13889254703853007,2.552925944515616e-05
coarse,1.0740625000000001,1.3740625000000002,gamma_ll,28.994168799456222,28.984869191795916,0.00032074061942002885
coarse,1.0740625000000001,1.3740625000000002,gamma_omega,6.269832633943761,6.269832564060276,1.1145988873519575e-08
coarse,1.1692187500000002,0.8692187500000002,alpha,10.313422582446258,10.314505809885345,0.00010503084019180915
coarse,1.1692187500000002,0.8692187500000002,beta,-0.15957420864742056,-0.1595885934374263,1.4384790005733672e-05
coarse,1.1692187500000002,0.8692187500000002,gamma_ll,33.99373776761457,33.9981640043123,0.00013020741431820263
coarse,1.1692187500000002,0.8692187500000002,gamma_omega,5.005449860346587,5.005449845451663,2.975741405978876e-09
coarse,1.1692187500000002,1.1692187500000002,alpha,6.190380808213911,6.190309911869413,1.1452662880468283e-05
coarse,1.1692187500000002,1.1692187500000002,beta,-0.22782160195614629,-0.22782311691069207,1.5149545457837643e-06
coarse,1.1692187500000002,1.1692187500000002,gamma_ll,8.588506371916266,8.588258025724867,2.891610958225674e-05
coarse,1.1692187500000002,1.1692187500000002,gamma_omega,5.692442275140773,5.692442231176117,7.723338031520375e-09
coarse,1.1692187500000002,1.4692187500000002,alpha,7.236489207026989,7.235256539700875,0.00017034051884127547
coarse,1.1692187500000002,1.4692187500000002,beta,-0.1512687910110071,-0.15129273066356813,2.3939652561033586e-05
coarse,1.1692187500000002,1.4692187500000002,gamma_ll,17.718347155163322,17.709756884257366,0.000484823490065326
coarse,1.1692187500000002,1.4692187500000002,gamma_omega,6.522355239864642,6.52235517110887,1.0541555805250509e-08
coarse,1.2643749999999998,0.9643749999999998,alpha,8.822647556079298,8.82395644630986,0.0001483557200082456
coarse,1.2643749999999998,0.9643749999999998,beta,-0.16833561121041526,-0.16833955890844107,3.947698025807966e-06
coarse,1.2643749999999998,0.9643749999999998,gamma_ll,22.841885218279156,22.84831293378988,0.0002814003944639863
coarse,1.2643749999999998,0.9643749999999998,gamma_omega,5.175834960371363,5.175834941167405,3.7103110285260324e-09
coarse,1.2643749999999998,1.2643749999999998,alpha,5.354445703176871,5.354412264015457,6.245121020506909e-06
coarse,1.2643749999999998,1.2643749999999998,beta,-0.2358392994219322,-0.23584040997515984,1.1105532276289853e-06
coarse,1.2643749999999998,1.2643749999999998,gamma_ll,6.590720918920653,6.590594667368984,1.9155954746284218e-05
coarse,1.2643749999999998,1.2643749999999998,gamma_omega,5.911120432073949,5.911120393331415,6.554177834652082e-09
coarse,1.2643749999999998,1.5643749999999998,alpha,5.851175035183813,5.850206554155989,0.00016551906617055643
coarse,1.2643749999999998,1.5643749999999998,beta,-0.16351368047580936,-0.16353378011401987,2.0099638210507864e-05
coarse,1.2643749999999998,1.5643749999999998,gamma_ll,10.897992929868657,10.8929497160072,0.00046276538202139387
coarse,1.2643749999999998,1.5643749999999998,gamma_omega,6.777885575696661,6.777885519786354,8.248930565504353e-09
coarse,1.3595312499999999,1.0595312499999998,alpha,7.51692952032339,7.517864325980833,0.00012436004021529727
coarse,1.3595312499999999,1.0595312499999998,beta,-0.1727959543691425,-0.172793248369603,2.7059995394984604e-06
coarse,1.3595312499999999,1.0595312499999998,gamma_ll,15.868981254500751,15.873314223151137,0.00027304642817934104
coarse,1.3595312499999999,1.0595312499999998,gamma_omega,5.353265735760406,5.353265718030217,3.31203227110392e-09
coarse,1.3595312499999999,1.3595312499999999,alpha,4.740884045079867,4.740874098828287,2.0979740246747688e-06
coarse,1.3595312499999999,1.3595312499999999,beta,-0.23559828689355383,-0.23559876075171823,4.738581644014861e-07
coarse,1.3595312499999999,1.3595312499999999,gamma_ll,5.296407566209914,5.296362462512491,8.515903819584935e-06
coarse,1.3595312499999999,1.3595312499999999,gamma_omega,6.133243961592189,6.133243933658684,4.554442226911569e-09
coarse,1.3595312499999999,1.65953125,alpha,4.887091183620382,4.886579542796888,0.00010469230146738761
coarse,1.3595312499999999,1.65953125,beta,-0.17189452217455248,-0.17190674243003026,1.2220255477785047e-05
coarse,1.3595312499999999,1.65953125,gamma_ll,6.93982507567033,6.9377439058169,0.0002998879410846544
coarse,1.3595312499999999,1.65953125,gamma_omega,7.03431156332471,7.0343115274678905,5.097417055360861e-09
coarse,1.4546875,1.1546874999999999,alpha,6.448622068797802,6.449018453126649,6.14680662965667e-05
coarse,1.4546875,1.1546874999999999,beta,-0.1673624298036445,-0.16735898653610753,3.4432675369566734e-06
coarse,1.4546875,1.1546874999999999,gamma_ll,11.887448605514047,11.889235347843067,0.00015030494669745638
coarse,1.4546875,1.1546874999999999,gamma_omega,5.534638703782621,5.534638694602674,1.6586352013183835e-09
coarse,1.4546875,1.4546875,alpha,4.349034916258779,4.34904012176646,1.1969339821680337e-06
coarse,1.4546875,1.4546875,beta,-0.2197358781270673,-0.21973589860775153,2.0480684231882762e-08
coarse,1.4546875,1.4546875,gamma_ll,4.6592666316295075,4.6592830460426615,3.52296068282541e-06
coarse,1.4546875,1.4546875,gamma_omega,6.356132483950849,6.3561324719558066,1.8871605214420233e-09
coarse,1.4546875,1.7546875,alpha,4.198368337780392,4.198219559364418,3.543719940810645e-05
coarse,1.4546875,1.7546875,beta,-0.1703362330507293,-0.17034011558145273,3.882530723420263e-06
coarse,1.4546875,1.7546875,gamma_ll,4.737689580192883,4.7371924331744815,0.00010493448546727296
coarse,1.4546875,1.7546875,gamma_omega,7.290255921222932,7.29025590818365,1.788590386306652e-09
coarse,1.54984375,1.24984375,alpha,5.314086343882259,5.314079059648687,1.370740537602703e-06
coarse,1.54984375,1.24984375,beta,-0.14723431420454167,-0.14723443372548525,1.1952094358669285e-07
coarse,1.54984375,1.24984375,gamma_ll,9.870566483667329,9.870527258924367,3.973910010753386e-06
coarse,1.54984375,1.24984375,gamma_omega,5.717246471068546,5.717246471095741,4.7566840384468154e-12
coarse,1.54984375,1.54984375,alpha,3.8742207170435896,3.874221216366116,1.2888334529845075e-07
coarse,1.54984375,1.54984375,beta,-0.18471201700421347,-0.18471201558644876,1.4177647111868197e-09
coarse,1.54984375,1.54984375,gamma_ll,4.547660079600432,4.547660001617829,1.7147852133325376e-08
coarse,1.54984375,1.54984375,gamma_omega,6.577903616885223,6.577903616899794,2.2152126273477002e-12
coarse,1.54984375,1.84984375,alpha,3.461621291018114,3.461623876442749,7.468825782690637e-07
coarse,1.54984375,1.84984375,beta,-0.15343719579343154,-0.15343713560769603,6.018573550647943e-08
coarse,1.54984375,1.84984375,gamma_ll,3.5111962660877265,3.5112029253423653,1.8965771589435872e-06
coarse,1.54984375,1.84984375,gamma_omega,7.545560506739132,7.545560506712975,3.4665223924461723e-12
coarse,1.645,1.345,alpha,3.3391254298645903,3.338999451473437,3.7727960149806416e-05
coarse,1.645,1.345,beta,-0.11568473664214356,-0.11568680505829548,2.0684161519263222e-06
coarse,1.645,1.345,gamma_ll,8.386118918249922,8.385519697725073,7.145385495849091e-05
coarse,1.645,1.345,gamma_omega,5.899401271435199,5.899401256212481,2.580383584144793e-09
coarse,1.645,1.645,alpha,2.5886984266781936,2.5886648439736653,1.2972814516463288e-05
coarse,1.645,1.645,beta,-0.13941512347023968,-0.13941528987514684,1.664049071592455e-07
coarse,1.645,1.645,gamma_ll,4.374986145725831,4.374976664416377,2.1671633093646837e-06
coarse,1.645,1.645,gamma_omega,6.7981113611231905,6.798111343089966,2.6526815660040192e-09
coarse,1.645,1.945,alpha,2.170718103758416,2.1707049128929277,6.076728924637907e-06
coarse,1.645,1.945,beta,-0.12309680403147139,-0.12309613737311388,6.66658357503791e-07
coarse,1.645,1.945,gamma_ll,2.671127576608342,2.671182458614611,2.0546381516750486e-05
coarse,1.645,1.945,gamma_omega,7.801774871776337,7.801774853807231,2.3032074750070476e-09
fine,-0.1892865486659734,3.7961858409105425,alpha,1.000071612820808,1.000071612760272,6.053168579594318e-11
fine,-0.1892865486659734,3.7961858409105425,beta,3.5856773628791994e-44,3.5747603026180426e-44,1.0917060261156769e-46
fine,-0.1892865486659734,3.7961858409105425,gamma_ll,1.0002598551464805,1.0002598549269,2.1952353162471199e-10
fine,-0.1892865486659734,3.7961858409105425,gamma_omega,17.540995559744626,17.5409955590143,4.163548162074632e-11
fine,2.854852249391948,5.281155838682102,alpha,1.0,1.0,0.0
fine,2.854852249391948,5.281155838682102,beta,0.0,-8.777259355421896e-27,8.777259355421896e-27
fine,2.854852249391948,5.281155838682102,gamma_ll,1.0,1.0,0.0
fine,2.854852249391948,5.281155838682102,gamma_omega,30.953133888110457,30.953133888169152,1.896233928998331e-12
fine,-0.8712327043972741,-0.734334149786581,alpha,6.772318152988932,6.772306470276896,1.7250683993401085e-06
fine,-0.8712327043972741,-0.734334149786581,beta,-1.341374718066867,-1.341373549584587,8.71108023794419e-07
fine,-0.8712327043972741,-0.734334149786581,gamma_ll,104.99994772953491,104.99965336633247,2.803460466483475e-06
fine,-0.8712327043972741,-0.734334149786581,gamma_omega,4.836333554669294,4.836333554736233,1.3840744031083863e-11
fine,-0.1547477512588602,-3.1305412265627046,alpha,1.0073500927982475,1.0073500892505642,3.5217977182302754e-09
fine,-0.1547477512588602,-3.1305412265627046,beta,1.9154175811345842e-30,1.717567377533178e-30,1.9785020360140627e-31
fine,-0.1547477512588602,-3.1305412265627046,gamma_ll,1.0268617923438226,1.0268617797494044,1.2264959382976121e-08
fine,-0.1547477512588602,-3.1305412265627046,gamma_omega,13.17541083303191,13.175410833749602,5.447212091780607e-11
fine,0.7779005769635692,4.170884328678007,alpha,1.0000024913693994,1.0000024913657568,3.642632668651575e-12
fine,0.7779005769635692,4.170884328678007,beta,1.1796542330304894e-82,-4.915982146413548e-46,4.915982146413548e-46
fine,0.7779005769635692,4.170884328678007,gamma_ll,1.000009039598159,1.0000090395849426,1.3216197460628556e-11
fine,0.7779005769635692,4.170884328678007,gamma_omega,20.481883971911927,20.481883971351422,2.7365867927269383e-11
fine,2.705151892617404,3.7961679942560433,alpha,1.0000000000000004,1.0000000000000004,0.0
fine,2.705151892617404,3.7961679942560433,beta,-4.4197874576711596e-08,-4.419688278737681e-08,9.917893347849967e-13
fine,2.705151892617404,3.7961679942560433,gamma_ll,1.0,1.0,0.0
fine,2.705151892617404,3.7961679942560433,gamma_omega,17.479256855344726,17.47925685525003,5.417712199787897e-12
fine,0.3247617518449619,4.033831963231087,alpha,1.0000100342690974,1.000010034240731,2.8366135690338905e-11
fine,0.3247617518449619,4.033831963231087,beta,2.3363020299110362e-61,-8.200112357536213e-52,8.200112359872514e-52
fine,0.3247617518449619,4.033831963231087,gamma_ll,1.0000364082635935,1.000036408160673,1.029168139401259e-10
fine,0.3247617518449619,4.033831963231087,gamma_omega,19.36926725244218,19.369267250637716,9.316128929964572e-11
fine,1.5160674689425364,-4.512614027649093,alpha,1.0000000460460596,1.0000000460457916,2.6800782580380846e-13
fine,1.5160674689425364,-4.512614027649093,beta,0.0,-1.6487469440883083e-102,1.6487469440883083e-102
fine,1.5160674689425364,-4.512614027649093,gamma_ll,1.0000001670715208,1.0000001670705483,9.725552070853596e-13
fine,1.5160674689425364,-4.512614027649093,gamma_omega,23.432879190056155,23.43287918929949,3.229069968744524e-11
