s,l,field,reference,interpolated,relative_error
0.75,-5.75,gamma_omega,36.125068437317566,36.12500708432567,1.6983494994843159e-06
0.75,-5.625,alpha,1.0000000000015614,1.0000000000004297,1.1317613513011173e-12
0.75,-5.625,beta,0.0,5.092134227144907e-125,5.092134227144907e-125
0.75,-5.625,gamma_ll,1.0000000000056652,1.0000000000015592,4.106048834250417e-12
0.75,-5.625,gamma_omega,34.703242462243814,34.7031573264531,2.4532517618481423e-06
0.75,-5.5,alpha,1.00000000000631,1.000000000003155,3.1550317913598614e-12
0.75,-5.5,beta,0.0,-5.474196090570692e-122,5.474196090570692e-122
0.75,-5.5,gamma_ll,1.000000000022895,1.0000000000114473,1.1447731651252817e-11
0.75,-5.5,gamma_omega,33.31269890288342,33.31259945129323,2.9853957638771223e-06
0.75,-5.375,alpha,1.0000000000247127,1.0000000000179117,6.801004204080713e-12
0.75,-5.375,beta,0.0,5.024217644654286e-119,5.024217644654286e-119
0.75,-5.375,gamma_ll,1.000000000089666,1.0000000000649893,2.4676705121525766e-11
0.75,-5.375,gamma_omega,31.953457284615112,31.95336583704575,2.8618990598102024e-06
0.75,-5.25,alpha,1.0000000000937943,1.0000000000840852,9.70912239404126e-12
0.75,-5.25,beta,0.0,-3.972756504726896e-116,3.972756504726896e-116
0.75,-5.25,gamma_ll,1.0000000003403193,1.000000000305091,3.522826473778706e-11
0.75,-5.25,gamma_omega,30.62554763835897,30.625490948777546,1.8510552723240802e-06
0.75,-5.125,alpha,1.0000000003449891,1.0000000003394514,5.537792444919802e-12
0.75,-5.125,beta,0.0,2.5771126398233203e-113,2.5771126398233203e-113
0.75,-5.125,gamma_ll,1.0000000012517436,1.0000000012316503,2.0093260363724324e-11
0.75,-5.125,gamma_omega,29.329015387462817,29.32900109453065,4.873307875757041e-07
0.75,-5.0,alpha,1.0000000012297174,1.0000000012297174,0.0
0.75,-5.0,beta,0.0,-1.5697068746123798e-110,1.5697068746123798e-110
0.75,-5.0,gamma_ll,1.0000000044618527,1.0000000044618527,0.0
0.75,-5.0,gamma_omega,28.063928076489884,28.063928076489812,2.531871995336769e-15
0.75,5.0,alpha,1.0000000012297174,1.0000000012297174,0.0
0.75,5.0,beta,0.0,5.903630848209093e-80,5.903630848209093e-80
0.75,5.0,gamma_ll,1.0000000044618527,1.0000000044618527,0.0
0.75,5.0,gamma_omega,28.063928076489884,28.06392807648983,1.8989039965025767e-15
0.75,5.125,alpha,1.0000000003449891,1.0000000003394514,5.537792444919802e-12
0.75,5.125,beta,0.0,1.7018157166954062e-82,1.7018157166954062e-82
0.75,5.125,gamma_ll,1.0000000012517436,1.0000000012316503,2.0093260363724324e-11
0.75,5.125,gamma_omega,29.329015387462817,29.329001094530668,4.873307869700387e-07
0.75,5.25,alpha,1.0000000000937943,1.0000000000840852,9.70912239404126e-12
0.75,5.25,beta,0.0,3.5331334760963574e-85,3.5331334760963574e-85
0.75,5.25,gamma_ll,1.0000000003403193,1.000000000305091,3.522826473778706e-11
0.75,5.25,gamma_omega,30.62554763835897,30.625490948777546,1.8510552723240802e-06
0.75,5.375,alpha,1.0000000000247127,1.0000000000179117,6.801004204080713e-12
0.75,5.375,beta,0.0,-1.5940171652455997e-88,1.5940171652455997e-88
0.75,5.375,gamma_ll,1.000000000089666,1.0000000000649893,2.4676705121525766e-11
0.75,5.375,gamma_omega,31.953457284615112,31.953365837045745,2.86189906003257e-06
0.75,5.5,alpha,1.00000000000631,1.000000000003155,3.1550317913598614e-12
0.75,5.5,beta,0.0,7.670458539527698e-92,7.670458539527698e-92
0.75,5.5,gamma_ll,1.000000000022895,1.0000000000114473,1.1447731651252817e-11
0.75,5.5,gamma_omega,33.31269890288342,33.31259945129324,2.9853957636638276e-06
0.75,5.625,alpha,1.0000000000015614,1.0000000000004297,1.1317613513011173e-12
0.75,5.625,beta,0.0,-6.184476176750133e-95,6.184476176750133e-95
0.75,5.625,gamma_ll,1.0000000000056652,1.0000000000015592,4.106048834250417e-12
0.75,5.625,gamma_omega,34.703242462243814,34.70315732645309,2.4532517622576386e-06
0.75,5.75,alpha,1.0000000000003744,1.0000000000000389,3.355093980415967e-13
0.75,5.75,beta,0.0,1.0904099712832903e-97,1.0904099712832903e-97
0.75,5.75,gamma_ll,1.0000000000013585,1.0000000000001408,1.2176926134072175e-12
0.75,5.75,gamma_omega,36.125068437317566,36.12500708432567,1.6983494994843159e-06
0.75,5.875,alpha,1.000000000000087,1.0000000000000013,8.570921750105463e-14
0.75,5.875,beta,0.0,1.467801190953312e-101,1.467801190953312e-101
0.75,5.875,gamma_ll,1.0000000000003157,1.0000000000000049,3.108624468949457e-13
0.75,5.875,gamma_omega,37.57816434011318,37.57812563149686,1.030082682394777e-06
0.75,6.0,alpha,1.0000000000000198,1.0,1.9761969838327395e-14
0.75,6.0,beta,0.0,0.0,0.0
0.75,6.0,gamma_ll,1.0000000000000715,1.0,7.149836278585497e-14
0.75,6.0,gamma_omega,39.06252231187708,39.062500000000014,5.711837266819131e-07
0.75,6.125,alpha,1.0000000000000042,1.0,4.218847493575577e-15
0.75,6.125,beta,0.0,0.0,0.0
0.75,6.125,gamma_ll,1.0000000000000155,1.0,1.554312234475195e-14
0.75,6.125,gamma_omega,40.5781374854433,40.578125,3.0768892002892445e-07
0.75,6.25,alpha,1.000000000000001,1.0,1.1102230246251554e-15
0.75,6.25,beta,0.0,0.0,0.0
0.75,6.25,gamma_ll,1.0000000000000036,1.0,3.5527136788004883e-15
0.75,6.25,gamma_omega,42.12500689363438,42.12500000000001,1.6364707994715312e-07
0.75,6.375,alpha,1.0000000000000002,1.0,2.2204460492503126e-16
0.75,6.375,beta,0.0,0.0,0.0
0.75,6.375,gamma_ll,1.0000000000000009,1.0,8.881784197001244e-16
0.75,6.375,gamma_omega,43.703128755585354,43.703125,8.593401572731054e-08
0.75,6.5,alpha,1.0,1.0,0.0
0.75,6.5,beta,0.0,0.0,0.0
0.75,6.5,gamma_ll,1.0,1.0,0.0
0.75,6.5,gamma_omega,45.31250201883339,45.3125,4.455356252840531e-08
0.75,6.625,alpha,1.0,1.0,0.0
0.75,6.625,beta,0.0,0.0,0.0
0.75,6.625,gamma_ll,1.0,1.0,0.0
0.75,6.625,gamma_omega,46.95312607084046,46.95312500000001,2.280658486754596e-08
0.75,6.75,alpha,1.0,1.0,0.0
0.75,6.75,beta,0.0,0.0,0.0
0.75,6.75,gamma_ll,1.0,1.0,0.0
0.75,6.75,gamma_omega,48.62500056047756,48.625000000000014,1.152653036099808e-08
0.75,6.875,alpha,1.0,1.0,0.0
0.75,6.875,beta,0.0,0.0,0.0
0.75,6.875,gamma_ll,1.0,1.0,0.0
0.75,6.875,gamma_omega,50.32812528947311,50.328125,5.751716463770163e-09
0.75,7.0,alpha,1.0,1.0,0.0
0.75,7.0,beta,0.0,0.0,0.0
0.75,7.0,gamma_ll,1.0,1.0,0.0
0.75,7.0,gamma_omega,52.062500147530514,52.0625,2.833719349040749e-09
0.75,7.125,alpha,1.0,1.0,0.0
0.75,7.125,beta,0.0,0.0,0.0
0.75,7.125,gamma_ll,1.0,1.0,0.0
0.75,7.125,gamma_omega,53.82812507419695,53.82812500000001,1.37840469169523e-09
0.75,7.25,alpha,1.0,1.0,0.0
0.75,7.25,beta,0.0,0.0,0.0
0.75,7.25,gamma_ll,1.0,1.0,0.0
0.75,7.25,gamma_omega,55.62500003682369,55.62499999999998,6.619993497808666e-10
0.75,7.375,alpha,1.0,1.0,0.0
0.75,7.375,beta,0.0,0.0,0.0
0.75,7.375,gamma_ll,1.0,1.0,0.0
0.75,7.375,gamma_omega,57.45312501803481,57.45312499999998,3.13905158136697e-10
0.75,7.5,alpha,1.0,1.0,0.0
0.75,7.5,beta,0.0,0.0,0.0
0.75,7.5,gamma_ll,1.0,1.0,0.0
0.75,7.5,gamma_omega,59.31250000871658,59.3125,1.4696030364014394e-10
0.75,7.625,alpha,1.0,1.0,0.0
0.75,7.625,beta,0.0,0.0,0.0
0.75,7.625,gamma_ll,1.0,1.0,0.0
0.75,7.625,gamma_omega,61.20312500415754,61.20312500000002,6.792987367507328e-11
0.75,7.75,alpha,1.0,1.0,0.0
0.75,7.75,beta,0.0,0.0,0.0
0.75,7.75,gamma_ll,1.0,1.0,0.0
0.75,7.75,gamma_omega,63.12500000195696,63.12500000000001,3.100127503346894e-11
0.75,7.875,alpha,1.0,1.0,0.0
0.75,7.875,beta,0.0,0.0,0.0
0.75,7.875,gamma_ll,1.0,1.0,0.0
0.75,7.875,gamma_omega,65.0781250009091,65.078125,1.3969314540457383e-11
0.75,8.0,alpha,1.0,1.0,0.0
0.75,8.0,beta,0.0,0.0,0.0
0.75,8.0,gamma_ll,1.0,1.0,0.0
0.75,8.0,gamma_omega,67.06250000041678,67.06249999999999,6.214951096955368e-12
1.03125,-8.0,alpha,1.0,1.0,0.0
1.03125,-8.0,beta,0.0,0.0,0.0
1.03125,-8.0,gamma_ll,1.0,1.0,0.0
1.03125,-8.0,gamma_omega,67.06250000040711,67.06249999999999,6.070855943833748e-12
1.03125,-7.875,alpha,1.0,1.0,0.0
1.03125,-7.875,beta,0.0,0.0,0.0
1.03125,-7.875,gamma_ll,1.0,1.0,0.0
1.03125,-7.875,gamma_omega,65.07812500088804,65.078125,1.364569601753055e-11
1.03125,-7.75,alpha,1.0,1.0,0.0
1.03125,-7.75,beta,0.0,0.0,0.0
1.03125,-7.75,gamma_ll,1.0,1.0,0.0
1.03125,-7.75,gamma_omega,63.12500000191163,63.12500000000001,3.028313441503383e-11
1.03125,-7.625,alpha,1.0,1.0,0.0
1.03125,-7.625,beta,0.0,0.0,0.0
1.03125,-7.625,gamma_ll,1.0,1.0,0.0
1.03125,-7.625,gamma_omega,61.20312500406121,61.20312500000002,6.635584646483821e-11
1.03125,-7.5,alpha,1.0,1.0,0.0
1.03125,-7.5,beta,0.0,0.0,0.0
1.03125,-7.5,gamma_ll,1.0,1.0,0.0
1.03125,-7.5,gamma_omega,59.31250000851463,59.3125,1.4355544873942208e-10
1.03125,-7.375,alpha,1.0,1.0,0.0
1.03125,-7.375,beta,0.0,0.0,0.0
1.03125,-7.375,gamma_ll,1.0,1.0,0.0
1.03125,-7.375,gamma_omega,57.45312501761697,57.45312499999998,3.0663241603725855e-10
1.03125,-7.25,alpha,1.0,1.0,0.0
1.03125,-7.25,beta,0.0,0.0,0.0
1.03125,-7.25,gamma_ll,1.0,1.0,0.0
1.03125,-7.25,gamma_omega,55.625000035970515,55.62499999999998,6.46661334798034e-10
1.03125,-7.125,alpha,1.0,1.0,0.0
1.03125,-7.125,beta,0.0,0.0,0.0
1.03125,-7.125,gamma_ll,1.0,1.0,0.0
1.03125,-7.125,gamma_omega,53.82812507247786,53.82812500000001,1.3464680955345112e-09
1.03125,-7.0,alpha,1.0,1.0,0.0
1.03125,-7.0,beta,0.0,0.0,0.0
1.03125,-7.0,gamma_ll,1.0,1.0,0.0
1.03125,-7.0,gamma_omega,52.06250014411235,52.0625,2.768064313512122e-09
1.03125,-6.875,alpha,1.0,1.0,0.0
1.03125,-6.875,beta,0.0,0.0,0.0
1.03125,-6.875,gamma_ll,1.0,1.0,0.0
1.03125,-6.875,gamma_omega,50.32812528276622,50.328125,5.618453325895371e-09
1.03125,-6.75,alpha,1.0,1.0,0.0
1.03125,-6.75,beta,0.0,0.0,0.0
1.03125,-6.75,gamma_ll,1.0,1.0,0.0
1.03125,-6.75,gamma_omega,48.62500054749168,48.625000000000014,1.1259468587366094e-08
1.03125,-6.625,alpha,1.0,1.0,0.0
1.03125,-6.625,beta,0.0,0.0,0.0
1.03125,-6.625,gamma_ll,1.0,1.0,0.0
1.03125,-6.625,gamma_omega,46.95312604602981,46.95312500000001,2.227817164757417e-08
1.03125,-6.5,alpha,1.0,1.0,0.0
1.03125,-6.5,beta,0.0,0.0,0.0
1.03125,-6.5,gamma_ll,1.0,1.0,0.0
1.03125,-6.5,gamma_omega,45.312501972058335,45.3125,4.3521285505572954e-08
1.03125,-6.375,alpha,1.0000000000000002,1.0,2.2204460492503126e-16
1.03125,-6.375,beta,0.0,0.0,0.0
1.03125,-6.375,gamma_ll,1.0000000000000009,1.0,8.881784197001244e-16
1.03125,-6.375,gamma_omega,43.70312866857092,43.703125,8.394298144802476e-08
1.03125,-6.25,alpha,1.0000000000000007,1.0,6.661338147750935e-16
1.03125,-6.25,beta,0.0,0.0,0.0
1.03125,-6.25,gamma_ll,1.000000000000003,1.0,3.108624468950429e-15
1.03125,-6.25,gamma_omega,42.12500673391342,42.12500000000001,1.5985548581031556e-07
1.03125,-6.125,alpha,1.0000000000000033,1.0,3.3306690738754586e-15
1.03125,-6.125,beta,0.0,0.0,0.0
1.03125,-6.125,gamma_ll,1.000000000000012,1.0,1.1990408665951547e-14
1.03125,-6.125,gamma_omega,40.5781371961638,40.578125,3.005599725435588e-07
1.03125,-6.0,alpha,1.000000000000015,1.0,1.5099033134901902e-14
1.03125,-6.0,beta,0.0,0.0,0.0
1.03125,-6.0,gamma_ll,1.0000000000000546,1.0,5.4622972811554717e-14
1.03125,-6.0,gamma_omega,39.0625217949255,39.062500000000014,5.579497811714544e-07
1.03125,-5.875,alpha,1.0000000000000666,1.000000000000001,6.550315845287987e-14
1.03125,-5.875,beta,0.0,-1.2532681402555555e-138,1.2532681402555555e-138
1.03125,-5.875,gamma_ll,1.0000000000002416,1.000000000000004,2.375877272697261e-13
1.03125,-5.875,gamma_omega,37.57816342862833,37.578125616865485,1.0062163606307503e-06
1.03125,-5.75,alpha,1.000000000000286,1.0000000000000295,2.564615186883378e-13
1.03125,-5.75,beta,0.0,6.035004001232894e-135,6.035004001232894e-135
1.03125,-5.75,gamma_ll,1.0000000000010374,1.0000000000001075,9.299228054250664e-13
1.03125,-5.75,gamma_omega,36.12506685166872,36.12500692018653,1.658999897142627e-06
1.03125,-5.625,alpha,1.0000000000011924,1.0000000000003282,8.641976023671914e-13
1.03125,-5.625,beta,0.0,-1.2988739364635777e-131,1.2988739364635777e-131
1.03125,-5.625,gamma_ll,1.0000000000043263,1.0000000000011906,3.135713910737726e-12
1.03125,-5.625,gamma_omega,34.70323974071684,34.70315657747024,2.396411609453242e-06
1.03125,-5.5,alpha,1.0000000000048188,1.0000000000024094,2.4094060080299043e-12
1.03125,-5.5,beta,0.0,1.5283104255026194e-128,1.5283104255026194e-128
1.03125,-5.5,gamma_ll,1.0000000000174842,1.000000000008742,8.742340184955479e-12
1.03125,-5.5,gamma_omega,33.31269429442177,33.312597147069226,2.9162262194246753e-06
1.03125,-5.375,alpha,1.0000000000188718,1.0000000000136782,5.1936233090984695e-12
1.03125,-5.375,beta,0.0,-1.4233033621076878e-125,1.4233033621076878e-125
1.03125,-5.375,gamma_ll,1.0000000000684732,1.0000000000496292,1.8844037440277396e-11
1.03125,-5.375,gamma_omega,31.953449585761344,31.953360256990237,2.79559084434623e-06
1.03125,-5.25,alpha,1.0000000000716258,1.0000000000642115,7.414291402520666e-12
1.03125,-5.25,beta,0.0,1.0679601707620405e-122,1.0679601707620405e-122
1.03125,-5.25,gamma_ll,1.0000000002598841,1.000000000232982,2.6902036147305682e-11
1.03125,-5.25,gamma_omega,30.62553494982972,30.62547957373024,1.8081675821380702e-06
1.03125,-5.125,alpha,1.0000000002634506,1.0000000002592218,4.228839499683131e-12
1.03125,-5.125,beta,0.0,-6.546196428116303e-120,6.546196428116303e-120
1.03125,-5.125,gamma_ll,1.0000000009558927,1.000000000940549,1.5343726274862558e-11
1.03125,-5.125,gamma_omega,29.328994757468532,29.328980795703988,4.7603965495389964e-07
1.03125,-5.0,alpha,1.0000000009390726,1.0000000009390726,0.0
1.03125,-5.0,beta,0.0,4.687385253733615e-117,4.687385253733615e-117
1.03125,-5.0,gamma_ll,1.00000000340729,1.00000000340729,0.0
1.03125,-5.0,gamma_omega,28.063894988080115,28.063894988080307,6.836062447379886e-15
1.03125,5.0,alpha,1.0000000009390726,1.0000000009390726,0.0
1.03125,5.0,beta,0.0,1.1054295750520889e-73,1.1054295750520889e-73
1.03125,5.0,gamma_ll,1.00000000340729,1.00000000340729,0.0
1.03125,5.0,gamma_omega,28.063894988080115,28.06389498808029,6.203093702252118e-15
1.03125,5.125,alpha,1.0000000002634506,1.0000000002592218,4.228839499683131e-12
1.03125,5.125,beta,0.0,-1.0621923315176204e-76,1.0621923315176204e-76
1.03125,5.125,gamma_ll,1.0000000009558927,1.000000000940549,1.5343726274862558e-11
1.03125,5.125,gamma_omega,29.328994757468532,29.328980795704005,4.7603965434823386e-07
1.03125,5.25,alpha,1.0000000000716258,1.0000000000642115,7.414291402520666e-12
1.03125,5.25,beta,0.0,-3.270016844055102e-79,3.270016844055102e-79
1.03125,5.25,gamma_ll,1.0000000002598841,1.000000000232982,2.6902036147305682e-11
1.03125,5.25,gamma_omega,30.62553494982972,30.62547957373024,1.8081675821380702e-06
1.03125,5.375,alpha,1.0000000000188718,1.0000000000136782,5.1936233090984695e-12
1.03125,5.375,beta,0.0,3.223507133053099e-82,3.223507133053099e-82
1.03125,5.375,gamma_ll,1.0000000000684732,1.0000000000496292,1.8844037440277396e-11
1.03125,5.375,gamma_omega,31.953449585761344,31.953360256990265,2.7955908434567577e-06
1.03125,5.5,alpha,1.0000000000048188,1.0000000000024094,2.4094060080299043e-12
1.03125,5.5,beta,0.0,3.740022311097865e-85,3.740022311097865e-85
1.03125,5.5,gamma_ll,1.0000000000174842,1.000000000008742,8.742340184955479e-12
1.03125,5.5,gamma_omega,33.31269429442177,33.31259714706923,2.9162262192113805e-06
1.03125,5.625,alpha,1.0000000000011924,1.0000000000003282,8.641976023671914e-13
1.03125,5.625,beta,0.0,-7.046917376776317e-88,7.046917376776317e-88
1.03125,5.625,gamma_ll,1.0000000000043263,1.0000000000011906,3.135713910737726e-12
1.03125,5.625,gamma_omega,34.70323974071684,34.703156577470224,2.3964116098627383e-06
1.03125,5.75,alpha,1.000000000000286,1.0000000000000295,2.564615186883378e-13
1.03125,5.75,beta,0.0,-5.708948507144179e-91,5.708948507144179e-91
1.03125,5.75,gamma_ll,1.0000000000010374,1.0000000000001075,9.299228054250664e-13
1.03125,5.75,gamma_omega,36.12506685166872,36.12500692018653,1.658999897142627e-06
1.03125,5.875,alpha,1.0000000000000666,1.000000000000001,6.550315845287987e-14
1.03125,5.875,beta,0.0,-2.7174753825214344e-95,2.7174753825214344e-95
1.03125,5.875,gamma_ll,1.0000000000002416,1.000000000000004,2.375877272697261e-13
1.03125,5.875,gamma_omega,37.57816342862833,37.578125616865485,1.0062163606307503e-06
1.03125,6.0,alpha,1.000000000000015,1.0,1.5099033134901902e-14
1.03125,6.0,beta,0.0,0.0,0.0
1.03125,6.0,gamma_ll,1.0000000000000546,1.0,5.4622972811554717e-14
1.03125,6.0,gamma_omega,39.0625217949255,39.062500000000014,5.579497811714544e-07
1.03125,6.125,alpha,1.0000000000000033,1.0,3.3306690738754586e-15
1.03125,6.125,beta,0.0,0.0,0.0
1.03125,6.125,gamma_ll,1.000000000000012,1.0,1.1990408665951547e-14
1.03125,6.125,gamma_omega,40.5781371961638,40.578125,3.005599725435588e-07
1.03125,6.25,alpha,1.0000000000000007,1.0,6.661338147750935e-16
1.03125,6.25,beta,0.0,0.0,0.0
1.03125,6.25,gamma_ll,1.000000000000003,1.0,3.108624468950429e-15
1.03125,6.25,gamma_omega,42.12500673391342,42.12500000000001,1.5985548581031556e-07
1.03125,6.375,alpha,1.0000000000000002,1.0,2.2204460492503126e-16
1.03125,6.375,beta,0.0,0.0,0.0
1.03125,6.375,gamma_ll,1.0000000000000009,1.0,8.881784197001244e-16
1.03125,6.375,gamma_omega,43.70312866857092,43.703125,8.394298144802476e-08
1.03125,6.5,alpha,1.0,1.0,0.0
1.03125,6.5,beta,0.0,0.0,0.0
1.03125,6.5,gamma_ll,1.0,1.0,0.0
1.03125,6.5,gamma_omega,45.312501972058335,45.3125,4.3521285505572954e-08
1.03125,6.625,alpha,1.0,1.0,0.0
1.03125,6.625,beta,0.0,0.0,0.0
1.03125,6.625,gamma_ll,1.0,1.0,0.0
1.03125,6.625,gamma_omega,46.95312604602981,46.95312500000001,2.227817164757417e-08
1.03125,6.75,alpha,1.0,1.0,0.0
1.03125,6.75,beta,0.0,0.0,0.0
1.03125,6.75,gamma_ll,1.0,1.0,0.0
1.03125,6.75,gamma_omega,48.62500054749168,48.625000000000014,1.1259468587366094e-08
1.03125,6.875,alpha,1.0,1.0,0.0
1.03125,6.875,beta,0.0,0.0,0.0
1.03125,6.875,gamma_ll,1.0,1.0,0.0
1.03125,6.875,gamma_omega,50.32812528276622,50.328125,5.618453325895371e-09
1.03125,7.0,alpha,1.0,1.0,0.0
1.03125,7.0,beta,0.0,0.0,0.0
1.03125,7.0,gamma_ll,1.0,1.0,0.0
1.03125,7.0,gamma_omega,52.06250014411235,52.0625,2.768064313512122e-09
1.03125,7.125,alpha,1.0,1.0,0.0
1.03125,7.125,beta,0.0,0.0,0.0
1.03125,7.125,gamma_ll,1.0,1.0,0.0
1.03125,7.125,gamma_omega,53.82812507247786,53.82812500000001,1.3464680955345112e-09
1.03125,7.25,alpha,1.0,1.0,0.0
1.03125,7.25,beta,0.0,0.0,0.0
1.03125,7.25,gamma_ll,1.0,1.0,0.0
1.03125,7.25,gamma_omega,55.625000035970515,55.62499999999998,6.46661334798034e-10
1.03125,7.375,alpha,1.0,1.0,0.0
1.03125,7.375,beta,0.0,0.0,0.0
1.03125,7.375,gamma_ll,1.0,1.0,0.0
1.03125,7.375,gamma_omega,57.45312501761697,57.45312499999998,3.0663241603725855e-10
1.03125,7.5,alpha,1.0,1.0,0.0
1.03125,7.5,beta,0.0,0.0,0.0
1.03125,7.5,gamma_ll,1.0,1.0,0.0
1.03125,7.5,gamma_omega,59.31250000851463,59.3125,1.4355544873942208e-10
1.03125,7.625,alpha,1.0,1.0,0.0
1.03125,7.625,beta,0.0,0.0,0.0
1.03125,7.625,gamma_ll,1.0,1.0,0.0
1.03125,7.625,gamma_omega,61.20312500406121,61.20312500000002,6.635584646483821e-11
1.03125,7.75,alpha,1.0,1.0,0.0
1.03125,7.75,beta,0.0,0.0,0.0
1.03125,7.75,gamma_ll,1.0,1.0,0.0
1.03125,7.75,gamma_omega,63.12500000191163,63.12500000000001,3.028313441503383e-11
1.03125,7.875,alpha,1.0,1.0,0.0
1.03125,7.875,beta,0.0,0.0,0.0
1.03125,7.875,gamma_ll,1.0,1.0,0.0
1.03125,7.875,gamma_omega,65.07812500088804,65.078125,1.364569601753055e-11
1.03125,8.0,alpha,1.0,1.0,0.0
1.03125,8.0,beta,0.0,0.0,0.0
1.03125,8.0,gamma_ll,1.0,1.0,0.0
1.03125,8.0,gamma_omega,67.06250000040711,67.06249999999999,6.070855943833748e-12
1.3125,-8.0,alpha,1.0,1.0,0.0
1.3125,-8.0,beta,0.0,0.0,0.0
1.3125,-8.0,gamma_ll,1.0,1.0,0.0
1.3125,-8.0,gamma_omega,67.06250000038438,67.06249999999999,5.731808524723889e-12
1.3125,-7.875,alpha,1.0,1.0,0.0
1.3125,-7.875,beta,0.0,0.0,0.0
1.3125,-7.875,gamma_ll,1.0,1.0,0.0
1.3125,-7.875,gamma_omega,65.07812500083841,65.078125,1.2883161684155565e-11
1.3125,-7.75,alpha,1.0,1.0,0.0
1.3125,-7.75,beta,0.0,0.0,0.0
1.3125,-7.75,gamma_ll,1.0,1.0,0.0
1.3125,-7.75,gamma_omega,63.125000001804864,63.12500000000001,2.859178944126707e-11
1.3125,-7.625,alpha,1.0,1.0,0.0
1.3125,-7.625,beta,0.0,0.0,0.0
1.3125,-7.625,gamma_ll,1.0,1.0,0.0
1.3125,-7.625,gamma_omega,61.203125003834344,61.20312500000002,6.264913892916551e-11
1.3125,-7.5,alpha,1.0,1.0,0.0
1.3125,-7.5,beta,0.0,0.0,0.0
1.3125,-7.5,gamma_ll,1.0,1.0,0.0
1.3125,-7.5,gamma_omega,59.31250000803898,59.3125,1.3553603431514765e-10
1.3125,-7.375,alpha,1.0,1.0,0.0
1.3125,-7.375,beta,0.0,0.0,0.0
1.3125,-7.375,gamma_ll,1.0,1.0,0.0
1.3125,-7.375,gamma_omega,57.45312501663288,57.45312499999998,2.895038877355104e-10
1.3125,-7.25,alpha,1.0,1.0,0.0
1.3125,-7.25,beta,0.0,0.0,0.0
1.3125,-7.25,gamma_ll,1.0,1.0,0.0
1.3125,-7.25,gamma_omega,55.625000033961186,55.62499999999998,6.105385556685933e-10
1.3125,-7.125,alpha,1.0,1.0,0.0
1.3125,-7.125,beta,0.0,0.0,0.0
1.3125,-7.125,gamma_ll,1.0,1.0,0.0
1.3125,-7.125,gamma_omega,53.82812506842923,53.82812500000001,1.2712540719139835e-09
1.3125,-7.0,alpha,1.0,1.0,0.0
1.3125,-7.0,beta,0.0,0.0,0.0
1.3125,-7.0,gamma_ll,1.0,1.0,0.0
1.3125,-7.0,gamma_omega,52.062500136062226,52.0625,2.6134401156118728e-09
1.3125,-6.875,alpha,1.0,1.0,0.0
1.3125,-6.875,beta,0.0,0.0,0.0
1.3125,-6.875,gamma_ll,1.0,1.0,0.0
1.3125,-6.875,gamma_omega,50.32812526697087,50.328125,5.304605936735558e-09
1.3125,-6.75,alpha,1.0,1.0,0.0
1.3125,-6.75,beta,0.0,0.0,0.0
1.3125,-6.75,gamma_ll,1.0,1.0,0.0
1.3125,-6.75,gamma_omega,48.62500051690878,48.625000000000014,1.0630514291192108e-08
1.3125,-6.625,alpha,1.0,1.0,0.0
1.3125,-6.625,beta,0.0,0.0,0.0
1.3125,-6.625,gamma_ll,1.0,1.0,0.0
1.3125,-6.625,gamma_omega,46.95312598759856,46.95312500000001,2.1033712522321877e-08
1.3125,-6.5,alpha,1.0,1.0,0.0
1.3125,-6.5,beta,0.0,0.0,0.0
1.3125,-6.5,gamma_ll,1.0,1.0,0.0
1.3125,-6.5,gamma_omega,45.31250186189913,45.3125,4.109018598820676e-08
1.3125,-6.375,alpha,1.0000000000000002,1.0,2.2204460492503126e-16
1.3125,-6.375,beta,0.0,0.0,0.0
1.3125,-6.375,gamma_ll,1.0000000000000004,1.0,4.440892098500624e-16
1.3125,-6.375,gamma_omega,43.70312846364446,43.703125,7.925392489699565e-08
1.3125,-6.25,alpha,1.0000000000000004,1.0,4.440892098500624e-16
1.3125,-6.25,beta,0.0,0.0,0.0
1.3125,-6.25,gamma_ll,1.0000000000000022,1.0,2.2204460492503083e-15
1.3125,-6.25,gamma_omega,42.12500635775686,42.12500000000001,1.5092595591660406e-07
1.3125,-6.125,alpha,1.0000000000000022,1.0,2.2204460492503083e-15
1.3125,-6.125,beta,0.0,0.0,0.0
1.3125,-6.125,gamma_ll,1.000000000000008,1.0,7.993605777301064e-15
1.3125,-6.125,gamma_omega,40.57813651488575,40.578125,2.837706887965338e-07
1.3125,-6.0,alpha,1.0000000000000102,1.0,1.0214051826551336e-14
1.3125,-6.0,beta,0.0,0.0,0.0
1.3125,-6.0,gamma_ll,1.0000000000000369,1.0,3.685940441755384e-14
1.3125,-6.0,gamma_omega,39.06252057746019,39.062500000000014,5.267827030232588e-07
1.3125,-5.875,alpha,1.0000000000000453,1.0000000000000007,4.4630965589929273e-14
1.3125,-5.875,beta,0.0,-2.519613754650842e-145,2.519613754650842e-145
1.3125,-5.875,gamma_ll,1.0000000000001643,1.0000000000000027,1.6164847238539624e-13
1.3125,-5.875,gamma_omega,37.57816128200329,37.578125582407374,9.500091196990551e-07
1.3125,-5.75,alpha,1.0000000000001943,1.0000000000000202,1.7408297026119072e-13
1.3125,-5.75,beta,0.0,1.1884365253006887e-141,1.1884365253006887e-141
1.3125,-5.75,gamma_ll,1.0000000000007052,1.0000000000000728,6.323830348260432e-13
