q,restoring_fraction,quartic_restoring_fraction,cloud_stiffness_ratio,k_over_screening_fermi_momentum_at_wall
0.6456542290346556,0.07786373908915267,0.1389564611567785,-0.9221362609108473,0.025410847541519413
0.6606934480075958,0.08055884181818063,0.14550527741338856,-0.9194411581818193,0.026002742217151428
0.6760829753919819,0.08332909718511929,0.15236272987162508,-0.9166709028148808,0.026608423890893997
0.6918309709189363,0.08617563778924477,0.15954336410754602,-0.9138243622107554,0.02722821370318761
0.707945784384138,0.0890995631921675,0.16706241120909082,-0.9109004368078326,0.027862440274794693
0.7244359600749899,0.09210193702503179,0.17493582008325745,-0.9078980629749681,0.02851143988103845
0.7413102413009177,0.0951837840634395,0.18318029128587496,-0.9048162159365607,0.02917555663010068
0.7585775750291835,0.0983460872779468,0.19181331244571886,-0.9016539127220532,0.0298551426454723
0.776247116628692,0.10158978486846712,0.20085319535811938,-0.8984102151315329,0.03055055825265412
0.7943282347242814,0.1049157672913577,0.21031911482673102,-0.8950842327086425,0.0312621721702059
0.8128305161640995,0.10832487428840819,0.2202311493358655,-0.8916751257115917,0.031990361705246134
0.8317637711026709,0.11181789192734166,0.2306103236396454,-0.8881821080726584,0.03273551295350495
0.8511380382023768,0.11539554966381901,0.2414786533583302,-0.884604450336181,0.03349802100403748
0.8709635899560805,0.11905851743526098,0.2528591916763945,-0.8809414825647391,0.034278290148705044
0.8912509381337459,0.12280740279710546,0.2647760782414274,-0.8771925972028946,0.035076734096536305
0.9120108393559097,0.1266427481123556,0.27725459036755695,-0.8733572518876443,0.03589377619308097
0.9332543007969915,0.1305650278054854,0.2903211966520271,-0.8694349721945147,0.036729849644873545
0.9549925860214359,0.13457464569190555,0.30400361311863655,-0.8654253543080944,0.03758539774912483
0.9772372209558111,0.1386719323942972,0.3183308620071456,-0.8613280676057028,0.03846087412876428
1.0,0.14285714285714285,0.3333333333333333,-0.8571428571428571,0.03935674297295663
1.0232929922807548,0.14713045397076766,0.3490428493503002,-0.8528695460292325,0.04027347928322136
1.0471285480508996,0.1514919623161025,0.36549273204772836,-0.8485080376838975,0.04121156912528452
1.071519305237607,0.15594168204123443,0.3827178738322947,-0.8440583179587656,0.042171509886797555
1.096478196143185,0.16047954288057303,0.4007548115391377,-0.839520457119427,0.04315381054105846
1.1220184543019642,0.1651053883271844,0.41964180393138967,-0.8348946116728158,0.044158991916876486
1.1481536214968828,0.16981897396846685,0.43941891285213575,-0.8301810260315333,0.045187586974722145
1.1748975549395302,0.1746199659949303,0.4601280882009621,-0.8253800340050698,0.04624014108931028
1.2022644346174132,0.17950793989132763,0.48181325691530935,-0.8204920601086724,0.04731721233876455
1.2302687708123812,0.184482379318838,0.5045204161454024,-0.815517620681162,0.048419371800518175
1.2589254117941675,0.18954267519636217,0.5282977308203715,-0.8104573248036376,0.04954720385410663
1.2882495516931336,0.19468812498830554,0.55319563581252,-0.8053118750116944,0.050701306491013266
1.3182567385564075,0.19991793220547774,0.5792669429164589,-0.8000820677945222,0.051882291631732615
1.3489628825916533,0.2052312061249247,0.6065669528699942,-0.7947687938750753,0.05309078545021837
1.3803842646028852,0.21062696173366618,0.6351535726544161,-0.7893730382663339,0.054327428705889504
1.412537544622754,0.2161041199003976,0.6650874383229596,-0.7838958800996024,0.05559287708336898
1.4454397707459279,0.221661507778287,0.6964320436180135,-0.7783384922217129,0.05688780154013684
1.4791083881682072,0.22729785944100717,0.7292538746498507,-0.7727021405589927,0.0582128886622803
1.5135612484362087,0.2330118167531521,0.7636225509225915,-0.7669881832468479,0.059568841028531216
1.5488166189124812,0.23880193047514608,0.7996109730064966,-0.7611980695248539,0.06095637758278224
1.584893192461114,0.24466666160172543,0.8372954771698606,-0.7553333383982744,0.06237623401528075
1.6218100973589298,0.250604382932008,0.8767559972984604,-0.749395617067992,0.06382916315270117
1.6595869074375613,0.25661338086813135,0.9180762344460563,-0.7433866191318687,0.06531593535730407
1.6982436524617444,0.2626918574383793,0.9613438343755353,-0.7373081425616208,0.06683733893539195
1.7378008287493762,0.26883793253970456,1.0066505734673397,-0.7311620674602953,0.06839418055528022
1.7782794100389228,0.27504964639353124,1.0540925533894596,-0.7249503536064686,0.06998728567500283
1.8197008586099843,0.2813249622077562,1.1037704049419714,-0.7186750377922437,0.07161749897998164
1.8620871366628675,0.28766176903691204,1.155789501508439,-0.7123382309630879,0.07328568483088924
1.9054607179632483,0.29405788483156875,1.210260182567006,-0.7059421151684313,0.07499272772194496
1.9498445997580454,0.3005110596671834,1.267297987735204,-0.6994889403328167,0.07673953274988488
1.9952623149688808,0.30701897914182874,1.3270239018449925,-0.6929810208581713,0.07852702609385669
2.0417379446695296,0.31357926793147817,1.389564611567785,-0.6864207320685217,0.08035615550649142
2.089296130854041,0.32018949349087306,1.4550527741338888,-0.6798105065091269,0.08222789081641525
2.1379620895022327,0.3268471698873793,1.523627298716251,-0.6731528301126208,0.08414322444246466
2.1877616239495516,0.33354976175473305,1.59543364107546,-0.666450238245267,0.0861031719198807
2.23872113856834,0.3402946883531097,1.670624112090908,-0.6597053116468903,0.08810877243875896
2.2908676527677723,0.34707932772158784,1.7493582008325743,-0.6529206722784122,0.09016108939504167
2.344228815319923,0.3539010209087956,1.8318029128587499,-0.6460989790912045,0.09226121095434482
2.39883291901949,0.36075707626730535,1.9181331244571889,-0.6392429237326946,0.09441025062891735
2.454708915685031,0.3676447737972355,2.0085319535811936,-0.6323552262027644,0.09660934786804083
2.5118864315095797,0.3745613695244579,2.1031911482673102,-0.6254386304755422,0.09885966866217975
2.570395782768865,0.38150409989886447,2.202311493358655,-0.6184959001011356,0.10116240616120588
2.6302679918953813,0.3884701861982484,2.3061032363964538,-0.6115298138017515,0.10351878130702129
2.6915348039269165,0.3954568389235642,2.4147865335833014,-0.6045431610764358,0.10593004348091888
2.7542287033381663,0.4024612621715833,2.5285919167639457,-0.5975387378284167,0.10839747116601982
2.818382931264455,0.409480657971319,2.647760782414274,-0.590519342028681,0.11092237262514325
2.8840315031266055,0.41651223057098086,2.772545903675569,-0.5834877694290191,0.11350608659446358
2.951209226666387,0.4235531906627046,2.903211966520271,-0.5764468093372955,0.11614998299332709
3.019951720402016,0.4306007595328096,3.0400361311863655,-0.5693992404671905,0.11885546365060033
3.090295432513592,0.4376521731259353,3.1833086200714558,-0.5623478268740648,0.12162396304793927
3.1622776601683795,0.44470468601200785,3.333333333333334,-0.5552953139879921,0.1244569490803696
3.2359365692962845,0.4517555752456782,3.490428493503002,-0.5482444247543218,0.12735592383458494
3.311311214825911,0.45880214410855286,3.654927320477284,-0.5411978558914471,0.13032242438537217
3.3884415613920273,0.4658417257252899,3.8271787383229463,-0.5341582742747102,0.13335802361058985
3.4673685045253166,0.4728716865453681,4.007548115391377,-0.527128313454632,0.1364643310251279
3.548133892335757,0.4798894296831336,4.196418039313897,-0.5201105703168665,0.13964299363429455
3.630780547701014,0.48689239810949225,4.394189128521359,-0.5131076018905077,0.1428956968070795
3.715352290971728,0.493878077689432,4.601280882009623,-0.5061219223105681,0.14622416516975986
3.8018939632056123,0.5008440000603356,4.818132569153093,-0.49915599993966453,0.1496301635203187
3.890451449942805,0.507787745346855,5.045204161454024,-0.49221225465314505,0.15311549776416541
3.981071705534973,0.5147069447088879,5.282977308203713,-0.48529305529111205,0.15668201587165
4.073802778041126,0.5215992827199771,5.5319563581252,-0.47840071728002287,0.16033160885788128
4.168693834703355,0.5284624995742112,5.792669429164587,-0.47153750042578874,0.16406621178536887
4.265795188015925,0.5352943931204261,6.065669528699941,-0.46470560687957385,0.16788780479001797
4.365158322401661,0.5420928207232333,6.351535726544161,-0.45790717927676683,0.17179841413102473
4.46683592150963,0.5488557009510654,6.650874383229596,-0.45114429904893466,0.17580011326522438
4.570881896148752,0.5555810150920993,6.964320436180135,-0.4444189849079005,0.17989502394646706
4.677351412871981,0.5622668084995147,7.292538746498505,-0.4377331915004853,0.1840853173505981
4.786300923226385,0.5689111917681486,7.636225509225915,-0.4310888082318513,0.18837321522664585
4.897788193684462,0.5755123417451397,7.996109730064966,-0.4244876582548604,0.19276099107482086
5.011872336272725,0.5820685023776716,8.372954771698607,-0.41793149762232834,0.19725097135195727
5.1286138399136485,0.5885779854013906,8.767559972984605,-0.4114220145986094,0.20184553670502958
5.248074602497728,0.5950391708735051,9.180762344460563,-0.404960829126495,0.2065471232334046
5.370317963702527,0.6014505075549611,9.61343834375535,-0.39854949244503896,0.21135822378049215
5.4954087385762485,0.6078105131464447,10.066505734673397,-0.39218948685355526,0.21628138925548523
5.62341325190349,0.6141177743832604,10.540925533894596,-0.3858822256167395,0.22131922998588388
5.754399373371572,0.6203709469944213,11.037704049419714,-0.37962905300557875,0.22647441710152763
5.88843655355589,0.6265687555315015,11.557895015084389,-0.3734312444684985,0.2317496839508617
6.0255958607435804,0.6327099930730161,12.102601825670057,-0.3672900069269838,0.23714782755019645
6.165950018614822,0.638793520810232,12.672979877352041,-0.36120647918976806,0.2426717100667207
6.309573444801936,0.6448182675204546,13.270239018449923,-0.35518173247954543,0.24832426033606234
6.4565422903465555,0.6507832289339142,13.895646115677849,-0.3492167710660858,0.2541084754151941
6.606934480075965,0.6566874670004411,14.550527741338884,-0.3433125329995589,0.2600274221715146
6.760829753919819,0.6625301090621397,15.236272987162508,-0.3374698909378602,0.26608423890893995
6.918309709189362,0.6683103469382828,15.9543364107546,-0.3316896530617172,0.27228213703187604
7.07945784384138,0.6740274359286069,16.70624112090908,-0.325972564071393,0.2786244027479469
7.244359600749899,0.67968069374115,17.493582008325745,-0.32031930625884997,0.2851143988103845
7.413102413009177,0.685269499350694,18.318029128587497,-0.3147305006493061,0.29175556630100674
7.585775750291836,0.6907932917937758,19.18133124457189,-0.3092067082062242,0.298551426454723
7.76247116628692,0.6962515689061279,20.085319535811937,-0.3037484310938721,0.3055055825265412
7.943282347242813,0.7016438860082627,21.0319114826731,-0.2983561139917374,0.312621721702059
8.128305161640995,0.7069698545447862,22.023114933586545,-0.2930301454552138,0.3199036170524613
8.317637711026709,0.7122291406828504,23.061032363964543,-0.2877708593171496,0.32735512953504947
8.511380382023768,0.7174214638749964,24.14786533583302,-0.2825785361250036,0.3349802100403748
8.709635899560805,0.7225465953914472,25.28591916763945,-0.2774534046085529,0.3427829014870505
8.91250938133746,0.72760435682673,26.47760782414274,-0.2723956431732701,0.3507673409653631
9.120108393559097,0.7325946185852994,27.725459036755694,-0.26740538141470055,0.35893776193080973
9.332543007969914,0.737517298350644,29.03211966520271,-0.2624827016493561,0.3672984964487354
9.549925860214358,0.7423723595421369,30.40036131186365,-0.2576276404578631,0.3758539774912482
9.772372209558112,0.7471598097637,31.833086200714565,-0.2528401902363,0.38460874128764283
10.0,0.7518796992481203,33.333333333333336,-0.24812030075187969,0.39356742972956626
10.232929922807536,0.7565321193006656,34.90428493502994,-0.24346788069933445,0.4027347928322131
10.471285480509007,0.7611172007454193,36.54927320477291,-0.23888279925458056,0.4121156912528456
10.71519305237607,0.7656351123775547,38.27178738322947,-0.23436488762244545,0.4217150988679756
10.964781961431852,0.7700860594245598,40.07548115391378,-0.2299139405754403,0.4315381054105846
11.220184543019629,0.7744702820192174,41.96418039313887,-0.22552971798078256,0.4415899191687644
11.481536214968841,0.7787880536869466,43.94189128521367,-0.22121194631305352,0.451875869747222
11.748975549395302,0.7830396798499122,46.01280882009621,-0.21696032015008776,0.4624014108931028
12.02264434617413,0.7872254963501313,48.18132569153093,-0.2127745036498687,0.47317212338764547
12.30268770812381,0.7913458679935942,50.452041614540235,-0.20865413200640573,0.4841937180051817
12.589254117941662,0.7954011871172659,52.829773082037036,-0.204598812882734,0.49547203854106586
12.88249551693135,0.7993918721806392,55.31956358125211,-0.20060812781936083,0.5070130649101332
13.182567385564074,0.803318366383351,57.92669429164587,-0.196681633616649,0.5188229163173261
13.489628825916533,0.8071811363102178,60.65669528699942,-0.19281886368978218,0.5309078545021837
13.803842646028839,0.8109806706048751,63.51535726544148,-0.1890193293951248,0.5432742870588945
14.125375446227554,0.814717478673078,66.50874383229609,-0.18528252132692205,0.5559287708336904
14.45439770745928,0.8183920894165619,69.64320436180137,-0.18160791058343806,0.5688780154013685
14.791083881682072,0.8220050499982459,72.92538746498506,-0.1779949500017542,0.5821288866228029
15.135612484362072,0.8255569246394133,76.362255092259,-0.1744430753605866,0.5956884102853116
15.488166189124827,0.8290482934494066,79.96109730064983,-0.17095170655059347,0.6095637758278231
15.848931924611142,0.8324797512882391,83.72954771698608,-0.16752024871176088,0.6237623401528075
16.218100973589298,0.8358519066624427,87.67559972984604,-0.16414809333755723,0.6382916315270116
16.595869074375596,0.8391653806543444,91.80762344460544,-0.1608346193456556,0.65315935357304
16.98243652461746,0.8424208058848951,96.13438343755371,-0.15757919411510501,0.6683733893539202
17.378008287493763,0.8456188255100712,100.66505734673397,-0.15438117448992886,0.6839418055528022
17.78279410038923,0.8487600922507993,105.40925533894598,-0.15123990774920068,0.6998728567500283
18.197008586099827,0.8518452674562675,110.37704049419693,-0.14815473254373243,0.7161749897998158
18.620871366628695,0.8548750202004302,115.57895015084414,-0.14512497979956987,0.7328568483088931
19.054607179632484,0.8578500264114385,121.0260182567006,-0.1421499735885615,0.7499272772194496
19.498445997580454,0.8607709680336822,126.72979877352041,-0.13922903196631772,0.7673953274988489
19.952623149688787,0.86363853222206,132.70239018449897,-0.13636146777794,0.7852702609385659
20.417379446695318,0.8664534105680615,138.9564611567788,-0.13354658943193856,0.803561555064915
20.892961308540407,0.8692162983571916,145.50527741338882,-0.1307837016428084,0.8222789081641524
21.379620895022324,0.8719278938572351,152.36272987162505,-0.12807210614276493,0.8414322444246465
21.87761623949552,0.8745888976368142,159.54336410754604,-0.1254111023631857,0.8610317191988072
22.387211385683422,0.8772000119136749,167.06241120909115,-0.12279998808632504,0.8810877243875906
22.90867652767775,0.8797619399320963,174.9358200832578,-0.12023806006790373,0.9016108939504177
23.442288153199225,0.8822753853688071,183.18029128587492,-0.11772461463119283,0.922612109543448
23.9883291901949,0.8847410517667617,191.8133124457189,-0.11525894823323844,0.9441025062891735
24.547089156850284,0.8871596419961162,200.8531953581189,-0.11284035800388384,0.9660934786804073
25.11886431509582,0.8895318577417359,210.3191148267314,-0.11046814225826396,0.9885966866217983
25.703957827688647,0.8918583990165414,220.23114933586547,-0.10814160098345856,1.0116240616120586
26.302679918953814,0.894139963700006,230.61032363964543,-0.10586003629999408,1.035187813070213
26.91534803926914,0.8963772471011007,241.47865335832975,-0.10362275289889938,1.0593004348091877
27.54228703338169,0.8985709415449846,252.85919167639506,-0.1014290584550153,1.0839747116601994
28.183829312644548,0.900721735982733,264.77607824142734,-0.09927826401726698,1.1092237262514324
28.84031503126606,0.902830315623398,277.254590367557,-0.09716968437660191,1.135060865944636
29.51209226666384,0.904897361587698,290.3211966520265,-0.09510263841230204,1.1614998299332697
30.199517204020193,0.9069235505826322,304.0036131186372,-0.09307644941736788,1.1885546365060047
30.90295432513592,0.9089095545963264,318.33086200714564,-0.09109044540367355,1.2162396304793928
31.622776601683793,0.9108560406124203,333.3333333333333,-0.08914395938757963,1.244569490803696
32.35936569296281,0.9127636703433091,349.04284935029955,-0.08723632965669083,1.273559238345848
33.11311214825914,0.9146330999815702,365.492732047729,-0.08536690001842975,1.3032242438537227
33.884415613920275,0.916464979968906,382.71787383229474,-0.08353502003109398,1.3335802361058988
34.673685045253166,0.9182599547819512,400.7548115391376,-0.08174004521804881,1.364643310251279
35.481338923357534,0.9200186627342977,419.6418039313888,-0.07998133726570221,1.3964299363429442
36.30780547701018,0.9217417357941081,439.41891285213677,-0.07825826420589188,1.4289569680707965
37.153522909717275,0.9234297994166946,460.1280882009621,-0.07657020058330535,1.4622416516975985
38.018939632056124,0.9250834723914622,481.8132569153093,-0.07491652760853787,1.4963016352031873
38.904514499428046,0.9267033667026157,504.52041614540235,-0.07329663329738437,1.531154977641654
39.81071705534978,0.9282900874030573,528.2977308203725,-0.0717099125969427,1.566820158716502
40.7380277804113,0.9298442325009038,553.1956358125209,-0.07015576749909626,1.6033160885788142
41.68693834703355,0.9313663928580758,579.2669429164588,-0.06863360714192428,1.640662117853689
42.65795188015925,0.9328571521004188,606.5669528699941,-0.06714284789958125,1.6788780479001797
43.65158322401656,0.9343170865388353,635.1535726544147,-0.06568291346116466,1.7179841413102452
44.668359215096345,0.9357467651009191,665.0874383229608,-0.06425323489908086,1.7580011326522456
45.708818961487516,0.9371467492725976,696.4320436180136,-0.06285325072740246,1.7989502394646704
46.77351412871981,0.9385175930493052,729.2538746498507,-0.061482406950694804,1.840853173505981
47.8630092322638,0.9398598428962223,763.62255092259,-0.060140157103777785,1.8837321522664565
48.97788193684466,0.9411740377171289,799.6109730064982,-0.05882596228287102,1.9276099107482105
50.118723362727245,0.9424607088314408,837.2954771698605,-0.05753929116855912,1.9725097135195726
51.28613839913648,0.9437203799590036,876.7559972984606,-0.056279620040996285,2.018455367050296
52.48074602497723,0.9449535672122406,918.0762344460544,-0.055046432787759524,2.065471232334044
53.70317963702532,0.9461607790952585,961.3438343755371,-0.05383922090474149,2.113582237804924
54.954087385762485,0.9473425165095358,1006.6505734673398,-0.05265748349046414,2.162813892554852
56.23413251903491,0.9484992727658234,1054.09255338946,-0.05150072723417666,2.213192299858839
57.543993733715666,0.9496315336019072,1103.7704049419692,-0.05036846639809279,2.2647441710152743
58.884365535558956,0.9507397772058948,1155.7895015084412,-0.049260222794105274,2.3174968395086193
60.25595860743581,0.9518244742446946,1210.2601825670058,-0.048175525755305364,2.3714782755019645
61.65950018614822,0.9528860878973798,1267.2979877352043,-0.047113912102620246,2.4267171006672066
63.0957344480193,0.9539250738931279,1327.0239018449897,-0.04607492610687219,2.483242603360621
64.56542290346563,0.9549418805534517,1389.5646115677882,-0.04505811944654826,2.5410847541519437
66.06934480075964,0.9559369488384399,1455.0527741338883,-0.044063051161560084,2.6002742217151456
67.60829753919819,0.9569107123967406,1523.6272987162508,-0.043089287603259356,2.660842389089399
69.18309709189363,0.9578635976190328,1595.4336410754602,-0.04213640238096716,2.7228213703187607
70.79457843841388,0.9587960236947393,1670.6241120909117,-0.0412039763052608,2.7862440274794724
72.44359600749905,0.9597084026717455,1749.3582008325775,-0.04029159732825446,2.851143988103847
74.13102413009177,0.9606011395189034,1831.8029128587496,-0.03939886048109669,2.9175556630100674
75.85775750291836,0.9614746321910982,1918.133124457189,-0.038525367808901714,2.98551426454723
77.62471166286912,0.9623292716966815,2008.5319535811896,-0.03767072830331845,3.0550558252654088
79.43282347242821,0.9631654421670661,2103.191148267314,-0.03683455783293384,3.126217217020593
81.28305161640995,0.9639835209283019,2202.3114933586544,-0.036016479071698054,3.199036170524613
83.17637711026708,0.9647838785744509,2306.103236396454,-0.03521612142554902,3.2735512953504946
85.11380382023759,0.9655668790425923,2414.786533583297,-0.03443312095740768,3.349802100403745
87.09635899560814,0.966332879689295,2528.5919167639504,-0.03366712031070494,3.427829014870509
89.12509381337459,0.9670822313684045,2647.7607824142738,-0.03291776863159541,3.5076734096536306
91.20108393559097,0.9678152785099967,2772.5459036755697,-0.03218472149000324,3.589377619308098
93.32543007969905,0.9685323592003588,2903.211966520265,-0.031467640799641115,3.6729849644873505
95.49925860214368,0.9692338052628667,3040.036131186371,-0.030766194737133278,3.758539774912486
97.72372209558111,0.9699199423396307,3183.3086200714556,-0.030080057660369214,3.8460874128764284
100.0,0.9705910899737941,3333.3333333333335,-0.02940891002620596,3.935674297295663
