beta,tension_factor_B,yukawa,gauge_coupling,role,required_radius_sqrt_mu,scalar_core_radius_sqrt_mu,core_over_loop_radius,fermi_momentum_over_sqrt_mu,bulk_mass_over_sqrt_mu,fermi_over_bulk_mass,exterior_mass_fraction,semiclassical_mode_number,radial_speed_bound,radial_lorentz_factor,exterior_channel_energetically_open,exterior_wkb_exponent,target_exponent,minimum_mode_number,yukawa_loop_size,quartic_loop_to_tree_diagnostic,minimum_node_action_for_six_rotors,geometric_and_exponent_diagnostics_met,local_string_decay_rate_proved
3.1622776601683795e-09,0.11973829021679845,0.3,0.3,relaxed_stationary_string,8335491.834948432,83354.91834948432,0.01,2.5066282746310002,0.48913618522322083,5.124602003196886,0.99,20893979.51643758,0.0,1.0,True,33923.58605490684,100.0,100.0,0.0005699316579881499,180228.21498786518,9112941611410824.0,True,False
3.1622776601683795e-09,0.11973829021679845,0.3,1.0,rotor_forward_branch,2778345.4809015985,25006.475504845293,0.009000491723128135,3.5658079220099768,0.48913618522322083,7.290010491419061,0.99,9906640.611641264,0.00905,1.000040953765679,True,100.00000000009497,100.0,100.0,0.0005699316579881499,16220.539348907865,1012438433935928.9,True,False
3.1622776601683795e-09,0.11973829021679845,0.3,1.0,relaxed_stationary_string,2500647.550484529,25006.475504845293,0.01,2.5066282746310002,0.48913618522322083,5.124602003196886,0.99,6268193.854931273,0.0,1.0,True,10177.075816471703,100.0,100.0,0.0005699316579881499,16220.539348907865,820164745026973.9,True,False
3.1622776601683795e-09,0.11973829021679845,1.0,0.3,rotor_forward_branch,8335491.834948432,83354.91834948432,0.01,3.5658079220099768,1.6304539507440696,2.187003147425718,0.99,29721545.60969408,0.00905,1.000040953765679,True,1839825.6406674976,100.0,100.0,0.006332573977646111,22250396.912082125,9112941611410824.0,True,False
3.1622776601683795e-09,0.11973829021679845,1.0,0.3,relaxed_stationary_string,8335491.834948432,83354.91834948432,0.01,2.5066282746310002,1.6304539507440696,1.5373806009590654,0.99,20893979.51643758,0.0,1.0,True,4788177.293844621,100.0,100.0,0.006332573977646111,22250396.912082125,9112941611410824.0,True,False
3.1622776601683795e-09,0.11973829021679845,1.0,1.0,rotor_forward_branch,2500647.550484529,25006.475504845293,0.01,3.5658079220099768,1.6304539507440696,2.187003147425718,0.99,8916463.682908222,0.00905,1.000040953765679,True,551947.6922002492,100.0,100.0,0.006332573977646111,2002535.722087391,820164745026973.9,True,False
3.1622776601683795e-09,0.11973829021679845,1.0,1.0,relaxed_stationary_string,2500647.550484529,25006.475504845293,0.01,2.5066282746310002,1.6304539507440696,1.5373806009590654,0.99,6268193.854931273,0.0,1.0,True,1436453.1881533847,100.0,100.0,0.006332573977646111,2002535.722087391,820164745026973.9,True,False
3.1622776601683795e-09,0.11973829021679845,2.0,0.3,rotor_forward_branch,8335491.834948432,83354.91834948432,0.01,3.5658079220099768,3.2609079014881392,1.093501573712859,0.99,29721545.60969408,0.00905,1.000040953765679,True,34876755.17704916,100.0,100.0,0.025330295910584444,356006350.593314,9112941611410824.0,True,False
3.1622776601683795e-09,0.11973829021679845,2.0,0.3,relaxed_stationary_string,8335491.834948432,83354.91834948432,0.01,2.5066282746310002,3.2609079014881392,0.7686903004795327,0.99,20893979.51643758,0.0,1.0,False,,100.0,100.0,0.025330295910584444,356006350.593314,9112941611410824.0,True,False
3.1622776601683795e-09,0.11973829021679845,2.0,1.0,rotor_forward_branch,2500647.550484529,25006.475504845293,0.01,3.5658079220099768,3.2609079014881392,1.093501573712859,0.99,8916463.682908222,0.00905,1.000040953765679,True,10463026.553114746,100.0,100.0,0.025330295910584444,32040571.553398255,820164745026973.9,True,False
3.1622776601683795e-09,0.11973829021679845,2.0,1.0,relaxed_stationary_string,2500647.550484529,25006.475504845293,0.01,2.5066282746310002,3.2609079014881392,0.7686903004795327,0.99,6268193.854931273,0.0,1.0,False,,100.0,100.0,0.025330295910584444,32040571.553398255,820164745026973.9,True,False
1e-08,0.12752675090842183,0.3,0.3,rotor_forward_branch,5799816.428695729,49540.66150321853,0.008541763711366172,3.5658079220099768,0.4739643436050883,7.523367464496533,0.99,20680184.436219245,0.00905,1.000040953765679,True,100.0000000003403,100.0,100.0,0.0005699316579881499,56993.16579881499,4411889458160739.0,True,False
1e-08,0.12752675090842183,0.3,0.3,relaxed_stationary_string,4954066.150321852,49540.66150321853,0.01,2.5066282746310002,0.4739643436050883,5.288643140462792,0.99,12418002.286789106,0.0,1.0,True,16355.33057578231,100.0,100.0,0.0005699316579881499,56993.16579881499,3218990755276510.0,True,False
1e-08,0.12752675090842183,0.3,1.0,rotor_forward_branch,1787069.067347685,14862.198450965558,0.008316521572959456,3.5658079220099768,0.4739643436050883,7.523367464496533,0.99,6372084.076689193,0.00905,1.000040953765679,True,100.00000000002096,100.0,100.0,0.0005699316579881499,5129.384921893349,418869561433181.3,True,False
1e-08,0.12752675090842183,0.3,1.0,relaxed_stationary_string,1486219.8450965558,14862.198450965558,0.01,2.5066282746310002,0.4739643436050883,5.288643140462792,0.99,3725400.686036732,0.0,1.0,True,4906.599172734693,100.0,100.0,0.0005699316579881499,5129.384921893349,289709167974885.94,True,False
1e-08,0.12752675090842183,1.0,0.3,rotor_forward_branch,4954066.150321852,49540.66150321853,0.01,3.5658079220099768,1.5798811453502946,2.2570102393489595,0.99,17664524.896165702,0.00905,1.000040953765679,True,975622.8597567523,100.0,100.0,0.006332573977646111,7036193.308495678,3218990755276510.0,True,False
1e-08,0.12752675090842183,1.0,0.3,relaxed_stationary_string,4954066.150321852,49540.66150321853,0.01,2.5066282746310002,1.5798811453502946,1.5865929421388376,0.99,12418002.286789106,0.0,1.0,True,2517272.1658479464,100.0,100.0,0.006332573977646111,7036193.308495678,3218990755276510.0,True,False
1e-08,0.12752675090842183,1.0,1.0,rotor_forward_branch,1486219.8450965558,14862.198450965558,0.01,3.5658079220099768,1.5798811453502946,2.2570102393489595,0.99,5299357.468849711,0.00905,1.000040953765679,True,292686.8579270251,100.0,100.0,0.006332573977646111,633257.397764611,289709167974885.94,True,False
1e-08,0.12752675090842183,1.0,1.0,relaxed_stationary_string,1486219.8450965558,14862.198450965558,0.01,2.5066282746310002,1.5798811453502946,1.5865929421388376,0.99,3725400.686036732,0.0,1.0,True,755181.6497543823,100.0,100.0,0.006332573977646111,633257.397764611,289709167974885.94,True,False
1e-08,0.12752675090842183,2.0,0.3,rotor_forward_branch,4954066.150321852,49540.66150321853,0.01,3.5658079220099768,3.159762290700589,1.1285051196744798,0.99,17664524.896165702,0.00905,1.000040953765679,True,16878835.234404527,100.0,100.0,0.025330295910584444,112579092.93593085,3218990755276510.0,True,False
1e-08,0.12752675090842183,2.0,0.3,relaxed_stationary_string,4954066.150321852,49540.66150321853,0.01,2.5066282746310002,3.159762290700589,0.7932964710694188,0.99,12418002.286789106,0.0,1.0,False,,100.0,100.0,0.025330295910584444,112579092.93593085,3218990755276510.0,True,False
1e-08,0.12752675090842183,2.0,1.0,rotor_forward_branch,1486219.8450965558,14862.198450965558,0.01,3.5658079220099768,3.159762290700589,1.1285051196744798,0.99,5299357.468849711,0.00905,1.000040953765679,True,5063650.570321358,100.0,100.0,0.025330295910584444,10132118.364233777,289709167974885.94,True,False
1e-08,0.12752675090842183,2.0,1.0,relaxed_stationary_string,1486219.8450965558,14862.198450965558,0.01,2.5066282746310002,3.159762290700589,0.7932964710694188,0.99,3725400.686036732,0.0,1.0,False,,100.0,100.0,0.025330295910584444,10132118.364233777,289709167974885.94,True,False
3.162277660168379e-08,0.13632414703214807,0.3,0.3,rotor_forward_branch,3735437.196906527,29526.59059864174,0.007904453760618423,3.5658079220099768,0.4584161652388797,7.778538787243338,0.99,13319306.07316011,0.00905,1.000040953765679,True,100.00000000010611,100.0,100.0,0.0005699316579881499,18022.82149878652,1830117631315886.8,True,False
3.162277660168379e-08,0.13632414703214807,0.3,0.3,relaxed_stationary_string,2952659.0598641736,29526.59059864174,0.01,2.5066282746310002,0.4584161652388797,5.4680189415327485,0.99,7401218.684800925,0.0,1.0,True,7662.869976145789,100.0,100.0,0.0005699316579881499,18022.82149878652,1143464619847761.5,True,False
3.162277660168379e-08,0.13632414703214807,0.3,1.0,rotor_forward_branch,1164463.27718627,8857.97717959252,0.007606918443144326,3.5658079220099768,0.4584161652388797,7.778538787243338,0.99,4152082.3352734633,0.00905,1.000040953765679,True,99.9999999999768,100.0,100.0,0.0005699316579881499,1622.0539348907869,177847482081890.78,True,False
3.162277660168379e-08,0.13632414703214807,0.3,1.0,relaxed_stationary_string,885797.7179592521,8857.97717959252,0.01,2.5066282746310002,0.4584161652388797,5.4680189415327485,0.99,2220365.6054402776,0.0,1.0,True,2298.86099284386,100.0,100.0,0.0005699316579881499,1622.0539348907869,102911815786298.53,True,False
3.162277660168379e-08,0.13632414703214807,1.0,0.3,rotor_forward_branch,2952659.0598641736,29526.59059864174,0.01,3.5658079220099768,1.528053884129599,2.3335616361730014,0.99,10528183.897881823,0.00905,1.000040953765679,True,515295.5413774731,100.0,100.0,0.006332573977646111,2225039.6912082126,1143464619847761.5,True,False
3.162277660168379e-08,0.13632414703214807,1.0,0.3,relaxed_stationary_string,2952659.0598641736,29526.59059864174,0.01,2.5066282746310002,1.528053884129599,1.6404056824598243,0.99,7401218.684800925,0.0,1.0,True,1320184.6839068949,100.0,100.0,0.006332573977646111,2225039.6912082126,1143464619847761.5,True,False
3.162277660168379e-08,0.13632414703214807,1.0,1.0,rotor_forward_branch,885797.7179592521,8857.97717959252,0.01,3.5658079220099768,1.528053884129599,2.3335616361730014,0.99,3158455.169364547,0.00905,1.000040953765679,True,154588.66241324262,100.0,100.0,0.006332573977646111,200253.57220873912,102911815786298.53,True,False
3.162277660168379e-08,0.13632414703214807,1.0,1.0,relaxed_stationary_string,885797.7179592521,8857.97717959252,0.01,2.5066282746310002,1.528053884129599,1.6404056824598243,0.99,2220365.6054402776,0.0,1.0,True,396055.4051720695,100.0,100.0,0.006332573977646111,200253.57220873912,102911815786298.53,True,False
3.162277660168379e-08,0.13632414703214807,2.0,0.3,rotor_forward_branch,2952659.0598641736,29526.59059864174,0.01,3.5658079220099768,3.056107768259198,1.1667808180865007,0.99,10528183.897881823,0.00905,1.000040953765679,True,8291605.958101546,100.0,100.0,0.025330295910584444,35600635.0593314,1143464619847761.5,True,False
3.162277660168379e-08,0.13632414703214807,2.0,0.3,relaxed_stationary_string,2952659.0598641736,29526.59059864174,0.01,2.5066282746310002,3.056107768259198,0.8202028412299122,0.99,7401218.684800925,0.0,1.0,False,,100.0,100.0,0.025330295910584444,35600635.0593314,1143464619847761.5,True,False
3.162277660168379e-08,0.13632414703214807,2.0,1.0,rotor_forward_branch,885797.7179592521,8857.97717959252,0.01,3.5658079220099768,3.056107768259198,1.1667808180865007,0.99,3158455.169364547,0.00905,1.000040953765679,True,2487481.787430466,100.0,100.0,0.025330295910584444,3204057.155339826,102911815786298.53,True,False
3.162277660168379e-08,0.13632414703214807,2.0,1.0,relaxed_stationary_string,885797.7179592521,8857.97717959252,0.01,2.5066282746310002,3.056107768259198,0.8202028412299122,0.99,2220365.6054402776,0.0,1.0,False,,100.0,100.0,0.025330295910584444,3204057.155339826,102911815786298.53,True,False
1e-07,0.1463287487493091,0.3,0.3,rotor_forward_branch,2433587.1618941673,17653.084548922307,0.007253935599817242,3.5658079220099768,0.44246761446951244,8.058912800398126,0.99,8677349.010665901,0.00905,1.000040953765679,True,99.99999999996733,100.0,100.0,0.0005699316579881499,5699.3165798815,776765517775634.6,True,False
1e-07,0.1463287487493091,0.3,0.3,relaxed_stationary_string,1765308.4548922307,17653.084548922307,0.01,2.5066282746310002,0.44246761446951244,5.665111281955113,0.99,4424972.086478029,0.0,1.0,True,3450.782213070883,100.0,100.0,0.0005699316579881499,5699.3165798815,408730766136929.6,True,False
1e-07,0.1463287487493091,0.3,1.0,rotor_forward_branch,771291.3677507095,5295.925364676692,0.006866309654315225,3.5658079220099768,0.44246761446951244,8.058912800398126,0.99,2750164.239721538,0.00905,1.000040953765679,True,99.99999999996145,100.0,100.0,0.0005699316579881499,512.938492189335,78024872631287.0,True,False
1e-07,0.1463287487493091,0.3,1.0,relaxed_stationary_string,529592.5364676692,5295.925364676692,0.01,2.5066282746310002,0.44246761446951244,5.665111281955113,0.99,1327491.6259434086,0.0,1.0,True,1035.234663921191,100.0,100.0,0.0005699316579881499,512.938492189335,36785768952323.66,True,False
1e-07,0.1463287487493091,1.0,0.3,rotor_forward_branch,1765308.4548922307,17653.084548922307,0.01,3.5658079220099768,1.4748920482317083,2.4176738401194373,0.99,6294493.0900508305,0.00905,1.000040953765679,True,270913.0214113263,100.0,100.0,0.006332573977646111,703619.330849568,408730766136929.6,True,False
1e-07,0.1463287487493091,1.0,0.3,relaxed_stationary_string,1765308.4548922307,17653.084548922307,0.01,2.5066282746310002,1.4748920482317083,1.6995333845865337,0.99,4424972.086478029,0.0,1.0,True,690345.1480419327,100.0,100.0,0.006332573977646111,703619.330849568,408730766136929.6,True,False
1e-07,0.1463287487493091,1.0,1.0,rotor_forward_branch,529592.5364676692,5295.925364676692,0.01,3.5658079220099768,1.4748920482317083,2.4176738401194373,0.99,1888347.927015249,0.00905,1.000040953765679,True,81273.90642339746,100.0,100.0,0.006332573977646111,63325.739776461116,36785768952323.66,True,False
1e-07,0.1463287487493091,1.0,1.0,relaxed_stationary_string,529592.5364676692,5295.925364676692,0.01,2.5066282746310002,1.4748920482317083,1.6995333845865337,0.99,1327491.6259434086,0.0,1.0,True,207103.54441257918,100.0,100.0,0.006332573977646111,63325.739776461116,36785768952323.66,True,False
1e-07,0.1463287487493091,2.0,0.3,rotor_forward_branch,1765308.4548922307,17653.084548922307,0.01,3.5658079220099768,2.9497840964634165,1.2088369200597187,0.99,6294493.0900508305,0.00905,1.000040953765679,True,4110897.815344413,100.0,100.0,0.025330295910584444,11257909.293593088,408730766136929.6,True,False
1e-07,0.1463287487493091,2.0,0.3,relaxed_stationary_string,1765308.4548922307,17653.084548922307,0.01,2.5066282746310002,2.9497840964634165,0.8497666922932668,0.99,4424972.086478029,0.0,1.0,False,,100.0,100.0,0.025330295910584444,11257909.293593088,408730766136929.6,True,False
1e-07,0.1463287487493091,2.0,1.0,rotor_forward_branch,529592.5364676692,5295.925364676692,0.01,3.5658079220099768,2.9497840964634165,1.2088369200597187,0.99,1888347.927015249,0.00905,1.000040953765679,True,1233269.3446033236,100.0,100.0,0.025330295910584444,1013211.8364233779,36785768952323.66,True,False
1e-07,0.1463287487493091,2.0,1.0,relaxed_stationary_string,529592.5364676692,5295.925364676692,0.01,2.5066282746310002,2.9497840964634165,0.8497666922932668,0.99,1327491.6259434086,0.0,1.0,False,,100.0,100.0,0.025330295910584444,1013211.8364233779,36785768952323.66,True,False
3.162277660168379e-07,0.15779168761799112,0.3,0.3,rotor_forward_branch,1607944.655512426,10591.089021569594,0.006586724851045563,3.5658079220099768,0.42609286098890947,8.368616910722634,0.99,5733386.9869926,0.00905,1.000040953765679,True,99.99999999994019,100.0,100.0,0.0005699316579881499,1802.282149878652,339108222041127.5,True,False
3.162277660168379e-07,0.15779168761799112,0.3,0.3,relaxed_stationary_string,1059108.9021569595,10591.089021569594,0.009999999999999998,2.5066282746310002,0.42609286098890947,5.8828215727750575,0.99,2654792.3200600324,0.0,1.0,True,1466.1991830341165,100.0,100.0,0.0005699316579881499,1802.282149878652,147121913125086.2,True,False
3.162277660168379e-07,0.15779168761799112,0.3,1.0,rotor_forward_branch,521657.57500717544,3177.326706470878,0.006090828272602336,3.5658079220099768,0.42609286098890947,8.368616910722634,0.99,1860054.537299429,0.00905,1.000040953765679,True,99.99999999997159,100.0,100.0,0.0005699316579881499,162.2053934890787,35691694181408.94,True,False
3.162277660168379e-07,0.15779168761799112,0.3,1.0,relaxed_stationary_string,317732.6706470878,3177.326706470878,0.01,2.5066282746310002,0.42609286098890947,5.8828215727750575,0.99,796437.6960180096,0.0,1.0,True,439.8597549102569,100.0,100.0,0.0005699316579881499,162.2053934890787,13240972181257.75,True,False
3.162277660168379e-07,0.15779168761799112,1.0,0.3,rotor_forward_branch,1059108.9021569595,10591.089021569594,0.009999999999999998,3.5658079220099768,1.4203095366296983,2.5105850732167903,0.99,3776424.254788541,0.00905,1.000040953765679,True,141667.78062299703,100.0,100.0,0.006332573977646111,222503.96912082125,147121913125086.2,True,False
3.162277660168379e-07,0.15779168761799112,1.0,0.3,relaxed_stationary_string,1059108.9021569595,10591.089021569594,0.009999999999999998,2.5066282746310002,1.4203095366296983,1.7648464718325172,0.99,2654792.3200600324,0.0,1.0,True,359726.35385107144,100.0,100.0,0.006332573977646111,222503.96912082125,147121913125086.2,True,False
3.162277660168379e-07,0.15779168761799112,1.0,1.0,rotor_forward_branch,317732.6706470878,3177.326706470878,0.01,3.5658079220099768,1.4203095366296983,2.5105850732167903,0.99,1132927.276436562,0.00905,1.000040953765679,True,42500.33418689922,100.0,100.0,0.006332573977646111,20025.35722087391,13240972181257.75,True,False
3.162277660168379e-07,0.15779168761799112,1.0,1.0,relaxed_stationary_string,317732.6706470878,3177.326706470878,0.01,2.5066282746310002,1.4203095366296983,1.7648464718325172,0.99,796437.6960180096,0.0,1.0,True,107917.90615532159,100.0,100.0,0.006332573977646111,20025.35722087391,13240972181257.75,True,False
3.162277660168379e-07,0.15779168761799112,2.0,0.3,rotor_forward_branch,1059108.9021569595,10591.089021569594,0.009999999999999998,3.5658079220099768,2.8406190732593966,1.2552925366083951,0.99,3776424.254788541,0.00905,1.000040953765679,True,2049560.5849892418,100.0,100.0,0.025330295910584444,3560063.50593314,147121913125086.2,True,False
3.162277660168379e-07,0.15779168761799112,2.0,0.3,relaxed_stationary_string,1059108.9021569595,10591.089021569594,0.009999999999999998,2.5066282746310002,2.8406190732593966,0.8824232359162586,0.99,2654792.3200600324,0.0,1.0,False,,100.0,100.0,0.025330295910584444,3560063.50593314,147121913125086.2,True,False
3.162277660168379e-07,0.15779168761799112,2.0,1.0,rotor_forward_branch,317732.6706470878,3177.326706470878,0.01,3.5658079220099768,2.8406190732593966,1.2552925366083951,0.99,1132927.276436562,0.00905,1.000040953765679,True,614868.1754967724,100.0,100.0,0.025330295910584444,320405.71553398255,13240972181257.75,True,False
3.162277660168379e-07,0.15779168761799112,2.0,1.0,relaxed_stationary_string,317732.6706470878,3177.326706470878,0.01,2.5066282746310002,2.8406190732593966,0.8824232359162586,0.99,796437.6960180096,0.0,1.0,False,,100.0,100.0,0.025330295910584444,320405.71553398255,13240972181257.75,True,False
1e-06,0.17103490983809372,0.3,0.3,rotor_forward_branch,1081236.437239082,6379.063928033869,0.005899786307907542,3.5658079220099768,0.40926436966966406,8.712725041000034,0.99,3855323.563455127,0.00905,1.000040953765679,True,100.00000000000297,100.0,100.0,0.0005699316579881499,569.93165798815,153333649500859.97,True,False
1e-06,0.17103490983809372,0.3,0.3,relaxed_stationary_string,637906.3928033869,6379.063928033869,0.01,2.5066282746310002,0.40926436966966406,6.124716590047197,0.99,1598994.2007688389,0.0,1.0,True,567.6723884733359,100.0,100.0,0.0005699316579881499,569.93165798815,53371577051036.195,True,False
1e-06,0.17103490983809372,0.3,1.0,rotor_forward_branch,362415.81116397056,1913.7191784101606,0.00528045167859501,3.5658079220099768,0.40926436966966406,8.712725041000034,0.99,1292252.2479143988,0.00905,1.000040953765679,True,99.99999999996668,100.0,100.0,0.0005699316579881499,51.2938492189335,17227029590452.463,True,False
1e-06,0.17103490983809372,0.3,1.0,relaxed_stationary_string,191371.91784101605,1913.7191784101606,0.01,2.5066282746310002,0.40926436966966406,6.124716590047197,0.99,479698.2602306516,0.0,1.0,True,170.30171654200075,100.0,100.0,0.0005699316579881499,51.2938492189335,4803441934593.258,True,False
1e-06,0.17103490983809372,1.0,0.3,rotor_forward_branch,637906.3928033869,6379.063928033869,0.01,3.5658079220099768,1.3642145655655469,2.61381751230001,0.99,2274558.5172225875,0.00905,1.000040953765679,True,73615.26249466366,100.0,100.0,0.006332573977646111,70361.93308495679,53371577051036.195,True,False
1e-06,0.17103490983809372,1.0,0.3,relaxed_stationary_string,637906.3928033869,6379.063928033869,0.01,2.5066282746310002,1.3642145655655469,1.837414977014159,0.99,1598994.2007688389,0.0,1.0,True,186661.19959365868,100.0,100.0,0.006332573977646111,70361.93308495679,53371577051036.195,True,False
1e-06,0.17103490983809372,1.0,1.0,rotor_forward_branch,191371.91784101605,1913.7191784101606,0.01,3.5658079220099768,1.3642145655655469,2.61381751230001,0.99,682367.5551667763,0.00905,1.000040953765679,True,22084.57874839925,100.0,100.0,0.006332573977646111,6332.573977646111,4803441934593.258,True,False
1e-06,0.17103490983809372,1.0,1.0,relaxed_stationary_string,191371.91784101605,1913.7191784101606,0.01,2.5066282746310002,1.3642145655655469,1.837414977014159,0.99,479698.2602306516,0.0,1.0,True,55998.359878097595,100.0,100.0,0.006332573977646111,6332.573977646111,4803441934593.258,True,False
1e-06,0.17103490983809372,2.0,0.3,rotor_forward_branch,637906.3928033869,6379.063928033869,0.01,3.5658079220099768,2.7284291311310938,1.306908756150005,0.99,2274558.5172225875,0.00905,1.000040953765679,True,1024915.5732419051,100.0,100.0,0.025330295910584444,1125790.9293593087,53371577051036.195,True,False
1e-06,0.17103490983809372,2.0,0.3,relaxed_stationary_string,637906.3928033869,6379.063928033869,0.01,2.5066282746310002,2.7284291311310938,0.9187074885070795,0.99,1598994.2007688389,0.0,1.0,False,,100.0,100.0,0.025330295910584444,1125790.9293593087,53371577051036.195,True,False
1e-06,0.17103490983809372,2.0,1.0,rotor_forward_branch,191371.91784101605,1913.7191784101606,0.01,3.5658079220099768,2.7284291311310938,1.306908756150005,0.99,682367.5551667763,0.00905,1.000040953765679,True,307474.6719725717,100.0,100.0,0.025330295910584444,101321.18364233778,4803441934593.258,True,False
1e-06,0.17103490983809372,2.0,1.0,relaxed_stationary_string,191371.91784101605,1913.7191784101606,0.01,2.5066282746310002,2.7284291311310938,0.9187074885070795,0.99,479698.2602306516,0.0,1.0,False,,100.0,100.0,0.025330295910584444,101321.18364233778,4803441934593.258,True,False
3.162277660168379e-06,0.18647656717010613,0.3,0.3,rotor_forward_branch,743327.7854370391,3859.0963219727423,0.005191648149818305,3.5658079220099768,0.39195317386449113,9.09753552153343,0.99,2650455.5598255866,0.00905,1.000040953765679,True,100.00000000005257,100.0,100.0,0.0005699316579881499,180.22821498786521,72469766280859.1,True,False
3.162277660168379e-06,0.18647656717010613,0.3,0.3,relaxed_stationary_string,385909.63219727424,3859.0963219727423,0.01,2.5066282746310002,0.39195317386449113,6.395223822061994,0.99,967331.9955181375,0.0,1.0,True,185.2257035173559,100.0,100.0,0.0005699316579881499,180.22821498786521,19532928662880.574,True,False
3.162277660168379e-06,0.18647656717010613,0.3,1.0,rotor_forward_branch,260607.71664375925,1157.7288965918226,0.004442419861935222,3.5658079220099768,0.39195317386449113,9.09753552153343,0.99,929239.0047087894,0.00905,1.000040953765679,True,100.00000000000614,100.0,100.0,0.0005699316579881499,16.220539348907867,8907804336764.492,True,False
3.162277660168379e-06,0.18647656717010613,0.3,1.0,relaxed_stationary_string,126727.60292658964,1157.7288965918226,0.009135570071995034,2.5066282746310002,0.39195317386449113,6.395223822061994,0.99,317658.99267199985,0.0,1.0,True,99.99999999999518,100.0,100.0,0.0005699316579881499,16.220539348907867,2106388947001.4983,True,False
3.162277660168379e-06,0.18647656717010613,1.0,0.3,rotor_forward_branch,385909.63219727424,3859.0963219727423,0.01,3.5658079220099768,1.3065105795483039,2.729260656460029,0.99,1376023.2703344147,0.00905,1.000040953765679,True,37966.422639212324,100.0,100.0,0.006332573977646111,22250.396912082128,19532928662880.574,True,False
3.162277660168379e-06,0.18647656717010613,1.0,0.3,relaxed_stationary_string,385909.63219727424,3859.0963219727423,0.01,2.5066282746310002,1.3065105795483039,1.918567146618598,0.99,967331.9955181375,0.0,1.0,True,96372.47683378337,100.0,100.0,0.006332573977646111,22250.396912082128,19532928662880.574,True,False
3.162277660168379e-06,0.18647656717010613,1.0,1.0,rotor_forward_branch,115772.88965918226,1157.7288965918226,0.01,3.5658079220099768,1.3065105795483039,2.729260656460029,0.99,412806.98110032437,0.00905,1.000040953765679,True,11389.926791763697,100.0,100.0,0.006332573977646111,2002.5357220873912,1757963579659.251,True,False
3.162277660168379e-06,0.18647656717010613,1.0,1.0,relaxed_stationary_string,115772.88965918226,1157.7288965918226,0.01,2.5066282746310002,1.3065105795483039,1.918567146618598,0.99,290199.5986554412,0.0,1.0,True,28911.743050134944,100.0,100.0,0.006332573977646111,2002.5357220873912,1757963579659.251,True,False
3.162277660168379e-06,0.18647656717010613,2.0,0.3,rotor_forward_branch,385909.63219727424,3859.0963219727423,0.01,3.5658079220099768,2.6130211590966077,1.3646303282300145,0.99,1376023.2703344147,0.00905,1.000040953765679,True,513017.1342096549,100.0,100.0,0.025330295910584444,356006.35059331404,19532928662880.574,True,False
3.162277660168379e-06,0.18647656717010613,2.0,0.3,relaxed_stationary_string,385909.63219727424,3859.0963219727423,0.01,2.5066282746310002,2.6130211590966077,0.959283573309299,0.99,967331.9955181375,0.0,1.0,False,,100.0,100.0,0.025330295910584444,356006.35059331404,19532928662880.574,True,False
3.162277660168379e-06,0.18647656717010613,2.0,1.0,rotor_forward_branch,115772.88965918226,1157.7288965918226,0.01,3.5658079220099768,2.6130211590966077,1.3646303282300145,0.99,412806.98110032437,0.00905,1.000040953765679,True,153905.14026289646,100.0,100.0,0.025330295910584444,32040.57155339826,1757963579659.251,True,False
3.162277660168379e-06,0.18647656717010613,2.0,1.0,relaxed_stationary_string,115772.88965918226,1157.7288965918226,0.01,2.5066282746310002,2.6130211590966077,0.959283573309299,0.99,290199.5986554412,0.0,1.0,False,,100.0,100.0,0.025330295910584444,32040.57155339826,1757963579659.251,True,False
1e-05,0.2046674679594506,0.3,0.3,rotor_forward_branch,525579.4212350484,2346.2921758213206,0.004464200996126934,3.5658079220099768,0.3741294624992106,9.530946582474778,0.99,1874038.5149511397,0.00905,1.000040953765679,True,100.00000000002947,100.0,100.0,0.0005699316579881499,56.993165798815,36230375189900.87,True,False
1e-05,0.2046674679594506,0.3,0.3,relaxed_stationary_string,255593.49711150443,2346.2921758213206,0.009179780402620082,2.5066282746310002,0.3741294624992106,6.69989542626916,0.99,640677.8866715139,0.0,1.0,True,100.00000000000311,100.0,100.0,0.0005699316579881499,56.993165798815,8568320976319.622,True,False
1e-05,0.2046674679594506,0.3,1.0,rotor_forward_branch,195786.4454532956,703.8876527463962,0.003595180713949408,3.5658079220099768,0.3741294624992106,9.530946582474778,0.99,698108.2680571071,0.00905,1.000040953765679,True,100.00000000000938,100.0,100.0,0.0005699316579881499,5.129384921893349,5027607556388.711,True,False
1e-05,0.2046674679594506,0.3,1.0,relaxed_stationary_string,95202.80267561879,703.8876527463962,0.0073935601995324465,2.5066282746310002,0.3741294624992106,6.69989542626916,0.99,238638.0370108219,0.0,1.0,True,99.99999999997941,100.0,100.0,0.0005699316579881499,5.129384921893349,1188763862354.2026,True,False
1e-05,0.2046674679594506,1.0,0.3,rotor_forward_branch,234629.21758213206,2346.2921758213206,0.01,3.5658079220099768,1.247098208330702,2.859283974742433,0.99,836608.4605225117,0.00905,1.000040953765679,True,19404.28226226835,100.0,100.0,0.006332573977646111,7036.193308495679,7220384272338.259,True,False
1e-05,0.2046674679594506,1.0,0.3,relaxed_stationary_string,234629.21758213206,2346.2921758213206,0.01,2.5066282746310002,1.247098208330702,2.009968627880748,0.99,588128.2308459212,0.0,1.0,True,49457.40308603389,100.0,100.0,0.006332573977646111,7036.193308495679,7220384272338.259,True,False
