s,charging_work_worldtube_rate,endpoint_heat_return_worldtube_rate,endpoint_heat_input_worldtube_rate,endpoint_net_worldtube_rate,endpoint_net_input_worldtube_rate,endpoint_net_output_worldtube_rate,heat_return_during_net_endpoint_input_worldtube_rate
0.5270507812499999,0.0011524652918197082,0.16177623161278407,2.5266365016107915,2.366012735289827,2.527751524939938,0.16173878965011124,3.74419626728197e-05
0.53708984375,0.0012028855571083468,0.169323513464601,2.691221609509472,2.5231009816019796,2.692384829343286,0.16928384774130661,3.9665723294370185e-05
0.54712890625,0.0012552958720275734,0.17724262010882968,2.8096316537196104,2.6336443294828085,2.8108456389823835,0.1772013094995748,4.131060925487764e-05
0.55716796875,0.0013085314278944759,0.18534817976060375,2.8844094635795754,2.700369815246866,2.885675577284448,0.1853057620375814,4.2417723022343714e-05
0.5672070312499999,0.001361535205705019,0.19347108025727336,2.918106816909814,2.7259972718582457,2.919425325043993,0.19342805318574763,4.302707152573197e-05
0.5772460937499999,0.0014133538459075133,0.201457935006714,2.9132755013597578,2.713230920198951,2.9146456779442884,0.2014147577453369,4.317726137709919e-05
0.58728515625,0.0014631336749427004,0.2091705179722028,2.872458759227344,2.6647513749300837,2.873878987344467,0.20912761241438305,4.290555781972247e-05
0.59732421875,0.0015101164656702803,0.21648518213051662,2.7981830351039787,2.5832079694391323,2.7996509038155977,0.21644293437646522,4.224775405139888e-05
0.6073632812499999,0.001555217063289588,0.22330138926293544,2.6928147897400327,2.4710686175403866,2.694327228974148,0.2232586114337611,4.277782917432436e-05
0.61740234375,0.0016040564773617738,0.23043403283802946,2.542816974566101,2.313986998205433,2.5443753562421265,0.2303883580366934,4.5674801336053974e-05
0.62744140625,0.0016560419219557366,0.23832675045861834,2.3420598773786265,2.105389168841964,2.3436679411775043,0.23827877233554035,4.797812307799431e-05
0.63748046875,0.00170993137064852,0.26981693535351975,2.1193418367409684,1.851234832758097,2.1210020510917214,0.26976721833362416,4.971701989562506e-05
0.64751953125,0.0017645726615480547,0.31988833183801463,1.875403092544606,1.5572793333681394,1.8771167444682058,0.31983741110006647,5.09207379482031e-05
0.6575585937499999,0.0018189025838271106,0.38351633854325357,1.6107612846296346,1.2290638486702081,1.6125285686240134,0.38346471995380527,5.161858944832663e-05
0.6675976562499999,0.001871945555175985,0.4662212017178538,1.3362561588274375,0.8719069026647596,1.3380762644800528,0.4661693618152931,5.183990256068854e-05
0.67763671875,0.0019228119925141286,0.5925143912793691,1.081488509228406,0.4908969299415509,1.0833597073754258,0.5924627774338749,5.1613845494370095e-05
0.68767578125,0.0019706963769452537,0.8195714273771796,0.9084869456055247,0.09088621460529026,0.9104066727016313,0.8195204580963411,5.096928083854716e-05
0.6977148437499999,0.0020106217439201765,1.1000468076196963,0.7811635015781322,-0.31687268429764387,0.7831276942473764,1.1000003785450203,4.642907467586446e-05
0.70775390625,0.00203600397766133,1.3370372686375867,0.6801882692710071,-0.6548129953889184,0.6821842574423693,1.3369972528312877,4.0015806298983894e-05
0.71779296875,0.002048316137951169,1.5063743520696316,0.5968114829255171,-0.9075145530061632,0.5988256041116604,1.5063401571178237,3.4194951807948394e-05
0.72783203125,0.002178560160517392,1.6170895055823815,0.5328647418024621,-1.0820462036194018,0.5350143694507792,1.6170605730701815,2.8932512200218535e-05
0.7378710937499999,0.0024020766064852045,1.6814805507985542,0.49384088800242176,-1.1852375861896474,0.4962187690605972,1.6814563552502444,2.4195548309776707e-05
0.7479101562499999,0.002612148700603671,1.6905467248489543,0.4642154883343608,-1.2237190878139899,0.46680768478688284,1.6905267726008728,1.99522480816543e-05
0.75794921875,0.0028114182978731914,1.6559855663734275,0.4492476805663474,-1.203926467509207,0.45204292693102543,1.6559693944402323,1.617193319518059e-05
