regulator,proper,coordinate,radius,lapse,rho,pr,pt,polarization,radial_enthalpy,radial_enthalpy_tail,required_radial_enthalpy
4.0,78.01969842530042,11.500437128798563,11.630256254007069,0.8491301361012855,-1.4972167715775246e-07,-1.5643012468830332e-07,1.7772623570926155e-07,-1.5091472511382466e-07,-3.061518018460558e-07,-2.536879591605042e-07,-1.312010884904431e-05
4.0,78.51969243723448,12.000431140733589,12.124888835415076,0.8491301361012855,-1.177384240789657e-07,-1.310621062246779e-07,1.492314766028283e-07,-1.275451477372632e-07,-2.488005303036436e-07,-2.2559276766135896e-07,-1.1101885344271471e-05
4.0,79.01968644916849,12.500425152668557,12.61994500078015,0.8491301361012855,-9.099926395548274e-08,-1.1057931399540704e-07,1.2579820721643246e-07,-1.085200392100903e-07,-2.0157857795088978e-07,-1.9879156297014982e-07,-9.456099449281525e-06
4.0,79.51968046110255,13.000419164603644,13.115376639949874,0.8491301361012855,-6.85282944379388e-08,-9.396676092835466e-08,1.064157982284744e-07,-9.291115349823388e-08,-1.6249505536629346e-07,-1.7345583800853532e-07,-8.103465731364834e-06
4.0,80.01967447303656,13.500413176538615,13.611142637936485,0.8491301361012854,-4.944949941893105e-08,-8.034148076125012e-08,9.016707199163617e-08,-8.000815148835414e-08,-1.2979098018018117e-07,-1.4977335241026616e-07,-6.983657622342091e-06
4.0,80.51966848497062,14.000407188473643,14.107207652268077,0.8491301361012855,-3.3242482510098384e-08,-6.916388113002153e-08,7.643217077934055e-08,-6.926488839324587e-08,-1.0240636364011991e-07,-1.2757571955436932e-07,-6.050313262006631e-06
4.0,81.01966249690463,14.50040120040861,14.60354113732128,0.8491301361012855,-1.9417091813052983e-08,-5.994031200131117e-08,6.475183865340089e-08,-6.025878113214803e-08,-7.935740381436415e-08,-1.071114533738544e-07,-5.267467866547431e-06
4.0,81.5196565088387,15.000395212343639,15.100116559500325,0.8491301361012855,-7.65532763785106e-09,-5.2348548009796296e-08,5.468986531176658e-08,-5.266036744616489e-08,-6.000387564764736e-08,-8.817281246552316e-08,-4.60697717410551e-06
4.0,82.01965052077276,15.500389224278727,15.596910761204814,0.8491301361012855,2.3882347848172752e-09,-4.6025746202311566e-08,4.601348693313238e-08,-4.6210910823959095e-08,-4.363751141749429e-08,-7.086250228320966e-08,-4.046640075149429e-06
4.0,82.51964453270676,16.000383236213693,16.09390344177209,0.8491301361012855,1.0926526957635178e-08,-4.07649601668937e-08,3.84427227313672e-08,-4.070575288400094e-08,-2.9838433209258525e-08,-5.508314308580025e-08,-3.5688057219833387e-06
4.0,83.01963854464083,16.500377248147654,16.59107673110227,0.8491301361012855,1.8130856084196398e-08,-3.638958646033758e-08,3.185665286553485e-08,-3.598180960754409e-08,-1.8258730376141185e-08,-4.0868164892170187e-08,-3.1593427736667573e-06
4.0,83.51963255657483,17.00037126008159,17.08841483726124,0.8491301361012855,2.417405397468348e-08,-3.27448329056567e-08,2.6093913235538843e-08,-3.190825319520105e-08,-8.570778930973217e-09,-2.8047770552633888e-08,-2.8068593496719453e-06
4.0,84.0196265685089,17.500365272015664,17.58590375353775,0.8491301361012855,2.9189684594263364e-08,-2.9693928920927312e-08,2.1027313751434656e-08,-2.83794643036489e-08,-5.042443266639479e-10,-1.6673976414394524e-08,-2.5021152925640207e-06
4.0,84.5196205804429,18.000359283949713,18.08353101359722,0.8491301361012855,3.329697970979504e-08,-2.7148031040991186e-08,1.661365185661752e-08,-2.530961797079634e-08,6.1489486688038555e-09,-6.587223765193755e-09,-2.237568551685552e-06
4.0,85.01961459237697,18.500353295883787,18.581285485782836,0.8491301361012855,3.658667297592101e-08,-2.5026310341660945e-08,1.2761098235947383e-08,-2.2628504551762097e-08,1.1560362634260066e-08,2.2658931523464038e-09,-2.007030544810534e-06
4.0,85.51960860431097,19.00034730781766,19.079157199462735,0.8491301361012855,3.917606999188166e-08,-2.323948102007538e-08,9.403333993185688e-09,-2.0278409910053627e-08,1.593658897180628e-08,9.96927157864212e-09,-1.8053939393739691e-06
4.0,86.01960261624504,19.50034131975167,19.577137197757665,0.8491301361012855,4.114264449029514e-08,-2.1746721628655e-08,6.459829702000559e-09,-1.8211588500952986e-08,1.9395922861640142e-08,1.6633694484832385e-08,-1.6284227041784763e-06
4.0,86.5195966281791,20.000335331685708,20.075217412094887,0.8491301361012855,4.2548141338072263e-08,-2.0488264700366965e-08,3.929275470038488e-09,-1.6388300992578616e-08,2.20598766377053e-08,2.2305219978320302e-08,-1.4725884369290574e-06
4.0,96.51947686685986,30.000215570377573,30.050180598250847,0.8491301361012855,2.4229299743641833e-08,-1.2415543968135283e-08,-5.305946316426969e-09,-2.7279700686437424e-09,1.181375577550655e-08,3.376326879659452e-08,-2.930128690335117e-07
4.0,106.51935710554062,40.000095809058806,40.03758111003807,0.8491301361012855,6.16415967763312e-09,-7.987707820560805e-09,4.281901429890016e-10,-7.768978897962462e-10,-1.8235481429276846e-09,1.3002558625902458e-08,-9.29488792808377e-08
8.0,-211.61683280784916,-40.00142657373684,39.10373655195122,0.9536368244417588,9.041739669015234e-07,-1.6634011711024854e-06,9.110061117376287e-07,-3.340019477168092e-08,-7.59227204200962e-07,6.922336485312813e-07,1.4218377756909012e-09
8.0,-201.4069550841561,-30.000700916193274,29.4396866267002,0.937916994551789,5.123798336759694e-06,-3.3145223847749264e-06,-5.591110664229837e-07,-1.2767286726637958e-08,1.809275951984768e-06,3.81629180386875e-06,4.79845410297604e-09
8.0,-190.95208029461537,-20.002231781855663,19.777705779261506,0.9060963026381829,2.4746096812528395e-05,-4.906497507683558e-06,-9.981640682122736e-06,-4.2231348859942063e-07,1.9839599304844836e-05,1.3786240789233675e-05,4.510942257856501e-07
8.0,-190.41708670184593,-19.501122322738958,19.293455318437434,0.9036336826380195,2.6491179591877557e-05,-4.894128216667539e-06,-1.0668693115590567e-05,-5.86230921778941e-07,2.1597051375210018e-05,1.4177247819429386e-05,6.177833214889543e-07
8.0,-189.88209310907652,-19.001365924359078,18.810511380255846,0.9010512640468726,2.8280406567515206e-05,-4.86994194714049e-06,-1.1305772792725946e-05,-7.887939825502692e-07,2.3410464620374717e-05,1.444130528290904e-05,8.48655674971216e-07
8.0,-189.34209957618776,-18.49836532063198,18.3244311145534,0.8983164466271789,3.011259459879068e-05,-4.836383499263109e-06,-1.18696785398962e-05,-1.020502321654384e-06,2.527621109952757e-05,1.4538376257464115e-05,1.1727996407351623e-06
8.0,-188.80710598341835,-18.001487603478036,17.84426620060078,0.8954733785049565,3.193670740444641e-05,-4.798368576704817e-06,-1.2322107799604653e-05,-1.2340680424007403e-06,2.713833882774159e-05,1.4420203684682879e-05,1.6207930061579924e-06
8.0,-188.26711245052957,-17.501494517547055,17.361088669486207,0.8924629367845212,3.378251385619911e-05,-4.761137060012862e-06,-1.2655738656392267e-05,-1.3187725462571265e-06,2.9021376796186248e-05,1.4033615110667014e-05,2.253937438532556e-06
8.0,-187.7221189775215,-16.998471864908005,16.87498073044399,0.8892762732723036,3.569088159973461e-05,-4.732422399791454e-06,-1.2896486089678926e-05,-9.951134441236696e-07,3.095845919994316e-05,1.3322573085028828e-05,3.1553397038658297e-06
8.0,-187.18212544463273,-16.501680501038674,16.394890907152277,0.885969026704419,3.778814596809284e-05,-4.72288439105017e-06,-1.319281070392168e-05,3.3946371071372686e-07,3.306526157704267e-05,1.2276273501496488e-05,4.4215185262082655e-06
8.0,-186.63713197162463,-16.00193296471108,15.911939255240842,0.8824805095720936,4.0582488722983875e-05,-4.750209449823562e-06,-1.4019936045390842e-05,4.032600656533811e-06,3.5832279273160314e-05,1.0931637126163166e-05,6.244855295426842e-06
8.0,-186.08713855849717,-15.49925701436102,15.426150436728747,0.8788127138440077,4.530762344545308e-05,-4.86352722797409e-06,-1.6631676476394538e-05,1.2970106352877635e-05,4.0444096217478986e-05,9.57025956995127e-06,8.898274819684315e-06
8.0,-185.53714514536972,-14.99818027853214,14.941896870855441,0.8750120477097993,5.4797840805891895e-05,-5.206462890359117e-06,-2.39597806271357e-05,3.283942757631521e-05,4.959137791553278e-05,9.131252734618401e-06,1.2760143444691263e-05
8.0,-184.9871517322423,-14.498566377752178,14.459042350405397,0.8711074640889837,7.50429702864147e-05,-6.0933804249627284e-06,-4.21883019796818e-05,7.410905951612536e-05,6.894958986145197e-05,1.2222156703056077e-05,1.8412750489124292e-05
8.0,-184.43715831911484,-14.000171914002415,13.977345412171832,0.8671492880215939,0.0001172113387466455,-7.284950616433657e-06,-8.28641139108816e-05,0.00015225960103179732,0.00010992638813021184,2.554399799275925e-05,2.6683142248929997e-05
8.0,-183.88216496586807,-13.498075439842411,13.492040257278862,0.8631849413987891,0.00021186081601382275,-5.30414562233683e-07,-0.00017714547325400448,0.0002807264844215033,0.00021133040145158906,6.323123875759897e-05,3.894148999544413e-05
8.0,-183.33217155274062,-13.000690095323662,13.01123804019312,0.85941443664949,0.0005729360342035462,7.104119388181685e-05,-0.000541230644015303,0.0004759890623204186,0.000643977228085363,0.0001272998355554202,5.8907878654245984e-05
8.0,-182.77717819949385,-12.49789991673031,12.525065388130194,0.8559393983681904,0.0021901576195134144,0.0005464737855762666,-0.0021865285412226818,0.001255500428504951,0.002736631405089681,8.669094317176477e-05,0.00010629265055361051
8.0,-182.23218472648574,-12.000959185472498,12.044250721635365,0.8529758376737644,0.0019512318751074384,0.003348948603379786,-0.0020625135209231134,0.005371747323897217,0.0053001804784872245,-0.00028221149088917337,0.00020403914195476895
8.0,-181.69219119359698,-11.500825744738203,11.560489247960453,0.8504881031755486,-0.009797605042424086,0.010288062317425238,0.009593396948382191,0.01447382769266459,0.0004904572750011518,-0.00042072716762904874,0.0002693311725655784
8.0,-181.1621975409469,-10.999680639068176,11.076212686549253,0.8485618308229401,-0.016788971311549876,0.014482266749073424,0.01666159802385785,0.021938094707836142,-0.0023067045624764523,-0.00017436566209043042,0.00023876620029813657
8.0,-180.6422037685355,-10.49950319766948,10.592925387152585,0.8473515718622789,-0.016147537193628443,0.015093721978234819,0.016094042952537014,0.025026932703589168,-0.0010538152153936244,-7.20032136584321e-05,0.00018453734799140622
8.0,-180.12720993624345,-9.997859424530711,10.108189442833197,0.84684266770572,-0.01542417021164092,0.015090206046701804,0.015397556758775209,0.026135045146766674,-0.0003339641649391153,-4.964538211396232e-05,0.00013421150408527533
8.0,-179.62221598419006,-9.501536292359958,9.628556306531484,0.846868364204057,-0.0152034581762484,0.015073582964991733,0.015187414258842957,0.026623768584864867,-0.0001298752112566682,-3.8780538697332596e-05,9.266127738468486e-05
8.0,-179.11722203213668,-9.002144149221191,9.145910422382778,0.847222702842055,-0.01512793765810323,0.015065749462829469,0.015117934824527217,0.026893135549400354,-6.218819527376018e-05,-3.179394259861364e-05,6.149723286837837e-05
8.0,-178.6122280800833,-8.500638841763731,8.661177197747007,0.8477334483094888,-0.015095802614919019,0.015061690429630556,0.015089728656610095,0.027058492767373286,-3.411218528846273e-05,-2.7699653273358786e-05,4.000717443959232e-05
8.0,-178.10723412802992,-7.997688629598811,8.175007590705674,0.8482657796818381,-0.015080409322396418,0.015059236747680687,0.015076889991847219,0.027165835719661444,-2.117257471573146e-05,-2.5551596928446024e-05,2.5949226326035555e-05
8.0,-177.60724011609588,-7.498754066010664,7.692684053107576,0.8487151129165116,-0.01507375383458209,0.015057424333648886,0.01507189930098895,0.02723561907076934,-1.6329500933203595e-05,-2.455563869397485e-05,1.7132881781235138e-05
8.0,-177.10724610416185,-6.999195218622501,7.2097270073451085,0.8490122504534121,-0.015069344032343782,0.015055562082132788,0.015068894791819401,0.027277012662096468,-1.3781950210994126e-05,-2.3612512442378912e-05,6.2175402808722514e-06
8.0,-176.6072520922278,-6.499281169699226,6.726652015780793,0.8491204225844119,-0.015059332063919849,0.015054494972376162,0.015060065377118851,0.02729319509762525,-4.837091543686417e-06,-1.805389236367671e-05,-7.524410795388304e-05
8.0,-176.10725808029378,-5.9992871577678155,6.245098638225426,0.8491300589386993,-0.015048523965329508,0.015054431624973639,0.015050429126206369,0.02728815998963148,5.907659644130425e-06,-1.7204667485585497e-05,-0.00015939466210772218
8.0,-175.98225957731026,-5.874288654784956,6.125153494247203,0.8491301217638204,-0.015049068981579018,0.0150545800259561,0.015051248110953215,0.027283803907652684,5.511044377081581e-06,-1.7933569078124104e-05,-0.00017399613896993093
8.0,-175.85726107432674,-5.749290151802096,6.005417645793993,0.849130133949822,-0.015050644405693916,0.015054678409468641,0.015053158242076764,0.027277974765537803,4.034003774725306e-06,-1.8716826439351952e-05,-0.00018959185558564
8.0,-175.73226257134326,-5.6242916488192645,5.885905475978946,0.8491301358816828,-0.01505260045758044,0.015054693463931084,0.015055545733263112,0.027270355745366286,2.0930063506438557e-06,-1.9508131545104264e-05,-0.0002071038068868853
8.0,-175.60726406835974,-5.499293145836405,5.766632827835068,0.8491301362267675,-0.015054789974953312,0.01505460157681732,0.015058298760360005,0.027260572790367137,-1.8839813599111355e-07,-2.0285803176706275e-05,-0.000227228504783733
8.0,-175.48226556537622,-5.374294642854798,5.647617693381378,0.8491301366077025,-0.015057320918385804,0.015054376173300849,0.015061566703059324,0.02724819223768898,-2.9447450849550555e-06,-2.1036876471269348e-05,-0.00025073969101679634
8.0,-175.3572670623927,-5.2492961398833815,5.52888090626419,0.8491301377638213,-0.015060368480379175,0.015053978970733527,0.015065574193663526,0.027232696783328528,-6.389509645647606e-06,-2.17468750256059e-05,-0.0002786572813928451
8.0,-175.2322685594092,-5.124297636944239,5.41044702443882,0.8491301413890494,-0.015064125807599879,0.015053357479839432,0.01507057159112803,0.027213452957932833,-1.0768327760446797e-05,-2.239950559814835e-05,-0.000312369189796012
8.0,-175.1072700564257,-4.99929913412076,5.292345509609854,0.8491301524555828,-0.015068824358548873,0.015052442485170939,0.01507685094723958,0.027189672515175393,-1.638187337793355e-05,-2.297794668579568e-05,-0.0003537576587847831
8.0,-174.9822715534422,-4.874300631696889,5.1746122939206085,0.8491301852917413,-0.015074788065821194,0.01505114126126543,0.015084783895295053,0.02716036439802874,-2.3646804555764456e-05,-2.3460802588108175e-05,-0.00040534562382356766
8.0,-174.85727305045867,-4.749302130609904,5.05729182574887,0.8491302799870771,-0.01508251432877001,0.015049332047399113,0.015094880770712282,0.027124271255951727,-3.3182281370896724e-05,-2.383427590179406e-05,-0.0004704621522621261
8.0,-174.73227454747519,-4.624303633856433,4.940439684135607,0.8491305453994477,-0.015092802406349982,0.01504685152037499,0.015107860594264133,0.02707978161892274,-4.5950885974992486e-05,-2.408182698829105e-05,-0.0005534175294678661
8.0,-174.60727604449167,-4.499305150707189,4.824125835693335,0.849131268343975,-0.015106933760744653,0.01504347673610419,0.015124738429781705,0.027024804614429146,-6.345702464046268e-05,-2.4200662049940408e-05,-0.0006596722866184452
8.0,-174.48227754150815,-4.374306708922964,4.708438572337443,0.8491331819106793,-0.015126868554991358,0.01503890471294415,0.015146849964000533,0.02695658902039344,-8.796384204720793e-05,-2.4194957252868686e-05,-0.0007959825133099848
8.0,-174.35727903852464,-4.249308388951113,4.593489109215029,0.8491381032070628,-0.015155334139449481,0.015032731192317725,0.015175668703317033,0.026871465245063814,-0.00012260294713175614,-2.4088559061004464e-05,-0.0009705153751962952
8.0,-174.23228053554112,-4.124310416381288,4.479416743478579,0.8491503978653651,-0.015195461099042594,0.01502444947233266,0.015212019175468702,0.026764495399177166,-0.00017101162670993438,-2.391835562551072e-05,-0.0011929720233783158
8.0,-174.10728203255763,-3.9993134032756235,4.3663943955560995,0.8491802234769281,-0.015249255169360397,0.015013527385492215,0.01525399435247746,0.02662905033994178,-0.00023572778386818198,-2.373690754923044e-05,-0.0014748583254807434
8.0,-173.98228352957412,-3.8743189561325995,4.254634321612059,0.8492504363101419,-0.015313786599004986,0.014999668614305772,0.015292552598684115,0.02645642404934098,-0.0003141179846992137,-2.3587602817961512e-05,-0.0018302365916669583
8.0,-173.8572850265906,-3.7493311532756994,4.144393878770507,0.84941066152546,-0.015374092729339886,0.014983427915339903,0.015304112084046764,0.02623578096412819,-0.00039066481399998264,-2.3483084251278007e-05,-0.002277564466771026
8.0,-173.7322865236071,-3.62436000526686,4.035981538385807,0.849764491856545,-0.015393775975173867,0.014967359802755282,0.015241676338097953,0.025955007973912068,-0.00042641617241858526,-2.3355165109122205e-05,-0.0028434259937232384
8.0,-173.60728802062357,-3.4994292561883014,3.9297639021087747,0.8505187487611109,-0.015309713784928767,0.014957575577125577,0.015031367813488013,0.025603261841121567,-0.0003521382078031897,-2.3000721285326717e-05,-0.0035685960197055105
8.0,-173.48228951764008,-3.3745932654057067,3.8261750344583425,0.8520655001131565,-0.015044099497337527,0.014964879416736443,0.01458719337391218,0.025175760125274785,-7.922008060108447e-05,-2.2058326068206935e-05,-0.004514999710771012
8.0,-173.35729101465657,-3.2499718750762767,3.7257291847725953,0.8551040820403102,-0.014544871401853543,0.0150035316741878,0.013852990770437432,0.024680149627363007,0.0004586602723342572,-2.006984178119365e-05,-0.005767783324655942
8.0,-173.23229251167305,-3.1258183255515384,3.629035529055813,0.8607961536374604,-0.01384062502097491,0.015085720622837492,0.012855261159972204,0.024141747239770132,0.0012450956018625822,-1.668722855112482e-05,-0.007420854548318145
8.0,-173.1022940685702,-2.997745538306068,3.5332227343709355,0.8714494687524383,-0.013029621760307662,0.015218457705408271,0.011672839524861003,0.02358303080698053,0.002188835945100609,-1.1838200179135337e-05,-0.009626573942122584
8.0,-172.9772955655867,-2.876601976080703,3.4464973022409313,0.8888247362758606,-0.01235872920841916,0.015374201577471713,0.010577114093640587,0.02310342970615618,0.003015472369052554,-6.8966339203801e-06,-0.012159554145748427
8.0,-172.84229718236452,-2.7499054607485776,3.3597772095149927,0.9191337695715558,-0.011901603284208803,0.015536058819429507,0.009602297440310284,0.022712759297557065,0.0036344555352207045,-3.435696822625199e-06,-0.015068136658672245
8.0,-172.70229885902296,-2.626250128455597,3.2784880709640305,0.9679042766346562,-0.011757224928015715,0.01565197862775472,0.008919040091716395,0.022504610694485304,0.0038947536997390054,-5.036566220015533e-06,-0.017711459826462467
8.0,-172.54230077520407,-2.499432961042171,3.1973221916610366,1.051399238329929,-0.01191375913134156,0.015682297663613502,0.008598477882240862,0.022555787156242502,0.003768538532271942,-1.537438037160172e-05,-0.019427677092836514
8.0,-172.35230305066915,-2.373817113986108,3.117471587324618,1.196111961412218,-0.012325065056866319,0.01558252745819244,0.008788811118989727,0.023019165685898364,0.003257462401326121,-3.888573079075127e-05,-0.01898892548399175
8.0,-172.10730598482147,-2.2505653483428754,3.0385560965458,1.4596360602434018,-0.013266270816859951,0.01536128285506309,0.009925139666548536,0.02414844518024538,0.002095012038203139,-7.577553252603551e-05,-0.015394145640855478
8.0,-171.7423103561096,-2.1249908172390675,2.9583676510791124,1.98797410457327,-0.015322614182388864,0.015273628124560781,0.012829247759828369,0.02632997997104829,-4.898605782808346e-05,-0.00011699732852174624,-0.00914198515099049
8.0,-171.15731736214678,-2.0003203135063727,2.8809310391007013,3.0246017796075155,-0.016057404180934036,0.015552975556581744,0.014909292574570356,0.02901377193681325,-0.0005044286243522916,-0.00014212513641332738,-0.00386697686914161
8.0,-168.39235047615156,-1.7498795144559078,2.731206044732193,8.35373655693861,-0.01568535474129179,0.015713536731645657,0.015054429827696598,0.03231087101274522,2.818199035386701e-05,-0.00014635866866021812,-0.0004347791122393729
8.0,-160.93743975821505,-1.4999670562006733,2.5849769585616356,21.14275672231602,-0.01577232685815071,0.015777677679498264,0.015016766546767589,0.034647345453388025,5.350821347553658e-06,-0.00013505979450191641,-5.8403120978061177e-05
8.0,-146.09261754389348,-1.2500219686799263,2.443638176081479,42.89916189965026,-0.015865505990633463,0.015866848007973167,0.015006578672488497,0.036918564636264126,1.342017339703988e-06,-0.00012294746371182424,-1.3375077798917848e-05
8.0,-123.94288281521558,-1.0000024773241791,2.313061156090115,62.984149872989924,-0.015966514688503942,0.01596693081778216,0.014996870986370044,0.03872576126163638,4.1612927821621515e-07,-0.00011189538090760297,-3.557564103877711e-06
8.0,-96.49321156003688,-0.7499985087167038,2.200599724469032,65.52496520226947,-0.016068902734493563,0.016069316408301962,0.014983056794387726,0.039794782025054966,4.1367380839915646e-07,-0.000102567835438054,-1.3999927156397446e-06
8.0,-65.77857940692894,-0.4999852136811012,2.1136100817867525,64.59510569041073,-0.016160549750264222,0.016161015369001542,0.014972521823814412,0.04058263608615424,4.6561873731990056e-07,-9.549115577964673e-05,-1.3710532749486998e-06
8.0,-33.263968810858444,-0.24998347195649784,2.0584752809282962,66.00548907771466,-0.016225290622616784,0.01622571986121594,0.014965201036858453,0.04106861213966301,4.292385991540304e-07,-9.10933771598436e-05,-1.3519526943627652e-06
8.0,0.000632803113120417,4.7936122338314805e-06,2.0395751058045826,69.34355534471875,-0.016248365927255176,0.01624921337818165,0.014958185995132616,0.04102313985971248,8.474509264749797e-07,-8.959934340296255e-05,-1.3640135694131805e-06
8.0,28.200295076192873,0.2499939621769486,2.0584841472051334,81.05039437439602,-0.0162359093516591,0.016225157820920412,0.015070314384265083,0.040936787225825805,-1.0751530738688925e-05,-9.108920886680725e-05,-1.5389080998694932e-05
8.0,35.750204656396846,0.5000506540300861,2.114550409321172,11.224474613328391,-0.01556395309463027,0.015900863313232157,0.012443066852612162,0.03196363447607269,0.0003369102186018859,-9.248620091100427e-05,-0.0018449526052707506
8.0,37.215187111363605,0.750214046657814,2.201153821870974,7.79728311729152,-0.015959925346068563,0.01589608789426802,0.01306781297907575,0.029938197697250576,-6.383745180054204e-05,-0.00010099237686592522,-0.00033313416160308043
8.0,38.64516998549493,1.0001730594058342,2.311981845376842,13.49903389506033,-0.01580349953705191,0.015475978303623053,0.013033684442208725,0.031880931050331546,-0.0003275212334288551,-0.00011570012762589554,0.0024158116435656204
8.0,44.49509992512316,1.2500024700411145,2.443597695950253,59.39167562365832,-0.0158882529781214,0.015863838287115472,0.01523553359455625,0.036790267456136075,-2.441469100592647e-05,-0.00012310261078212726,3.0613118594280744e-05
8.0,57.34994597194731,1.4999723504945113,2.5849784727112834,21.905529480293296,-0.01576950365335127,0.01577847500483958,0.014972644061676636,0.03327433570531448,8.971351488310658e-06,-0.0001350250495768254,-6.407145442592285e-05
8.0,64.80485668988382,1.7499763523056564,2.731263295909899,8.351308097072472,-0.015707264250948226,0.01570716927794931,0.015075648589424869,0.03026375197276258,-9.497299891664257e-08,-0.00014636404977560105,-0.00043516610699531697
8.0,67.5648236357597,1.9996947936057454,2.8805492231280816,3.0316885939687004,-0.01372630013859175,0.01205912487220834,0.012105905357781312,0.021554850741916393,-0.00166717526638341,-0.00014219771358032977,-0.00384777475845396
8.0,68.15481656984184,2.125327996096607,2.958580721555958,1.9860066932960565,-0.008134884153745109,0.007412010838048965,0.005252904857727176,0.014303899010072868,-0.0007228733156961435,-0.00011692131678894526,-0.009159317974674081
8.0,68.51481225843435,2.2489544604405074,3.0375218826843065,1.464352408078502,-0.002913693765482949,0.00452687703441721,6.0295921121388506e-05,0.009156492544000232,0.001613183268934261,-7.641784967453712e-05,-0.015325493751340088
8.0,68.76480926440138,2.3745322906184003,3.117927487523729,1.1950189215762834,-0.0008326396148908483,0.002995399516631219,-0.0014627123210400085,0.006075365975756416,0.0021627599017403705,-3.895430834801526e-05,-0.018999907607643134
8.0,68.9548069889363,2.500327123898645,3.1978905388892263,1.0506385457606628,-7.52136935935478e-05,0.0020698551674454622,-0.001658266256987553,0.004196382651975165,0.0019946414738519144,-1.5615512569381828e-05,-0.019421618161047826
8.0,69.10980513263587,2.623053455426725,3.276421213334664,0.9695139132649329,0.00044654130849133594,0.001476827559587634,-0.0016671704161861046,0.002969402383273691,0.00192336886807897,-5.5849988468582444e-06,-0.017771186266475753
8.0,69.25480339609675,2.751019243193756,3.360523104855783,0.9187946569391342,0.0008984847959701582,0.00105555860321459,-0.0016705211314871045,0.0020639155729025413,0.0019540433991847486,-3.874648677881582e-06,-0.015042549763078592
8.0,69.38480183919961,2.8729808176027976,3.4439636385668835,0.8894922803356892,0.0011759319340570213,0.0007703035958817859,-0.001638826558001025,0.0014445229720862806,0.0019462355299388072,-7.153916150160059e-06,-0.012240521740754231
8.0,69.51480028230242,2.9989356547362513,3.534093733946757,0.8713196121510386,0.001218518792128026,0.0005518879381551953,-0.0014847698719433946,0.0009945304599378313,0.0017704067302832212,-1.2213571201524563e-05,-0.00960369211133779
8.0,69.64479872540528,3.1270223557552406,3.6299557851510067,0.8607228850606531,0.0010284013791064584,0.0003871754625123246,-0.0011914742991910399,0.0006900545976977431,0.001415576841618783,-1.697151995690222e-05,-0.007402599664965639
8.0,69.76979722838882,3.2511823596196745,3.726689204558213,0.8550640821753993,0.0007320810148052316,0.00027234014454315765,-0.0008489771012323598,0.000502213006622151,0.0010044211593483892,-2.0252925457430642e-05,-0.005753813519578241
8.0,69.89479573137231,3.3758067636020326,3.827168394551386,0.8520447231886258,0.00045180357958561585,0.00019302087439708395,-0.0005448328148839912,0.0003833333494389726,0.0006448244539826997,-2.2143524546563477e-05,-0.004504472444776843
8.0,70.0197942343558,3.5006441061274245,3.9307851666351143,0.8505084327123943,0.00025781689905040006,0.00014021157696483884,-0.00033367843965848183,0.0003053583965417078,0.00039802847601523887,-2.299337967504803e-05,-0.00356059703609449
8.0,70.14479273733934,3.625575439989497,4.037026122476249,0.849759573540606,0.0001539342041947413,0.00010498959414530443,-0.00021446319330894993,0.0002494946862969411,0.00025892379834004575,-2.32614667499329e-05,-0.002837235791076937
8.0,70.26979124032283,3.7505468324924576,4.1454579093421895,0.8494084012821183,0.00011023382364000987,8.054795269342874e-05,-0.0001571033535902673,0.00020551333890403092,0.00019078177633343862,-2.3308201818573166e-05,-0.0022726947319903646
8.0,70.39478974330632,3.87553473423701,4.255714531010664,0.849249432160922,9.515376980185329e-05,6.263821849479973e-05,-0.00013067430399077234,0.0001688401806981989,0.00015779198829665302,-2.3332079892858767e-05,-0.001826371932917952
8.0,70.51978824628986,4.000529220089712,4.367488044543883,0.8491797913323109,8.881011339848929e-05,4.893266757302785e-05,-0.00011544942939593902,0.00013773677505151237,0.00013774278097151713,-2.340075539337479e-05,-0.0014717880149040755
8.0,70.64478674927335,4.125526247864983,4.480521559670249,0.8491502174723663,8.258626137205093e-05,3.821117552108797e-05,-0.00010251150556452808,0.00011151503792980206,0.0001207974368931389,-2.3504614756558875e-05,-0.0011905423509075209
8.0,70.7697852522569,4.250524225817368,4.59460323050541,0.8491380301066198,7.44197747803386e-05,2.9777175233012897e-05,-8.933549417498109e-05,8.97116826077163e-05,0.00010419695001335149,-2.3597330636287817e-05,-0.0009686039645439592
8.0,70.89478375524038,4.3755225477018795,4.709560491058714,0.8491331531409,6.487942761261708e-05,2.3162839418345752e-05,-7.605364745543708e-05,7.182989572617821e-05,8.804226703096283e-05,-2.3629542663882092e-05,-0.0007944869896499355
8.0,71.01978225822387,4.500520990144086,4.825254343567477,0.8491312573440631,5.506973206891055e-05,1.8005450785792268e-05,-6.342528572957383e-05,5.732272801435711e-05,7.307518285470282e-05,-2.356682061532758e-05,-0.0006585060703172784
8.0,71.14478076120741,4.625519473512426,4.941573819912534,0.8491305413129744,4.584708549672603e-05,1.4005763557879778e-05,-5.205559195884738e-05,4.5641554349482454e-05,5.9852849054605806e-05,-2.338350334078013e-05,-0.0005525082787667397
8.0,71.2697792641909,4.750517970336886,5.058430827552025,0.8491302785118516,3.767657061163116e-05,1.0915463593809947e-05,-4.222984302463222e-05,3.62801309674128e-05,4.8592034205441104e-05,-2.307603047826807e-05,-0.0004697507237143528
8.0,71.39477776717445,4.8755164714455725,5.175755557673664,0.8491301847741971,3.071740724128557e-05,8.53354982477373e-06,-3.3979725392392754e-05,2.8798014053901954e-05,3.92509570660593e-05,-2.2650932711368414e-05,-0.00040478481232018973
