beta,tension_factor_B,yukawa,gauge_coupling,pair_flavors,dirac_species,proper_stretch,proper_fermi_over_bulk_mass,opposite_branch_open_pair_fraction,two_bulk_equal_mass_channel_kinematically_closed,unit_coefficient_collective_yukawa_loop,unit_coefficient_collective_quartic_over_tree,homogeneous_MS_fermion_CW_log_coefficient_over_tree,unit_coefficient_charge_weighted_gauge_loop,mean_field_local_gauge_and_scalar_source_zero,quantum_corrected_potential_control_established,transition_rate_or_material_lifetime_computed,all_unit_coefficient_loop_diagnostics_below_point3
1.0,0.999999999999954,0.5,0.5,8,16,1.120197176521042,2.8044997072269524,0.610633793688411,False,0.025330295910584444,0.025330295910584444,0.20264236728467555,0.012665147955292222,True,False,False,True
1.0,0.999999999999954,0.5,0.5,16,32,1.120197176521042,1.9830807608158654,0.39752389126883786,False,0.05066059182116889,0.05066059182116889,0.4052847345693511,0.025330295910584444,True,False,False,True
1.0,0.999999999999954,0.5,0.5,32,64,1.120197176521042,1.4022498536134762,0.14756039032170726,False,0.10132118364233778,0.10132118364233778,0.8105694691387022,0.05066059182116889,True,False,False,True
1.0,0.999999999999954,0.5,0.5,64,128,1.120197176521042,0.9915403804079327,0.0,True,0.20264236728467555,0.20264236728467555,1.6211389382774044,0.10132118364233778,True,False,False,True
1.0,0.999999999999954,0.5,0.5,70,140,1.120197176521042,0.9480939439790954,0.0,True,0.22164008921761388,0.22164008921761388,1.773120713740911,0.11082004460880694,True,False,False,True
1.0,0.999999999999954,0.5,0.5,128,256,1.120197176521042,0.7011249268067381,0.0,True,0.4052847345693511,0.4052847345693511,3.242277876554809,0.20264236728467555,True,False,False,False
1.0,0.999999999999954,0.5,0.5,256,512,1.120197176521042,0.49577019020396634,0.0,True,0.8105694691387022,0.8105694691387022,6.484555753109618,0.4052847345693511,True,False,False,False
1.0,0.999999999999954,0.5,1.0,1,2,1.120197176521042,7.9323230432634615,0.9182811672312984,False,0.0031662869888230555,0.0007915717472057639,0.006332573977646111,0.006332573977646111,True,False,False,True
1.0,0.999999999999954,0.5,1.0,2,4,1.120197176521042,5.608999414453905,0.8585943724490988,False,0.006332573977646111,0.0015831434944115277,0.012665147955292222,0.012665147955292222,True,False,False,True
1.0,0.999999999999954,0.5,1.0,4,8,1.120197176521042,3.9661615216317307,0.7612528208712016,False,0.012665147955292222,0.0031662869888230555,0.025330295910584444,0.025330295910584444,True,False,False,True
1.0,0.999999999999954,0.5,1.0,8,16,1.120197176521042,2.8044997072269524,0.610633793688411,False,0.025330295910584444,0.006332573977646111,0.05066059182116889,0.05066059182116889,True,False,False,True
1.0,0.999999999999954,0.5,1.0,16,32,1.120197176521042,1.9830807608158654,0.39752389126883786,False,0.05066059182116889,0.012665147955292222,0.10132118364233778,0.10132118364233778,True,False,False,True
1.0,0.999999999999954,0.5,1.0,32,64,1.120197176521042,1.4022498536134762,0.14756039032170726,False,0.10132118364233778,0.025330295910584444,0.20264236728467555,0.20264236728467555,True,False,False,True
1.0,0.999999999999954,0.5,1.0,64,128,1.120197176521042,0.9915403804079327,0.0,True,0.20264236728467555,0.05066059182116889,0.4052847345693511,0.4052847345693511,True,False,False,False
1.0,0.999999999999954,0.5,1.0,70,140,1.120197176521042,0.9480939439790954,0.0,True,0.22164008921761388,0.05541002230440347,0.44328017843522777,0.44328017843522777,True,False,False,False
1.0,0.999999999999954,0.5,1.0,128,256,1.120197176521042,0.7011249268067381,0.0,True,0.4052847345693511,0.10132118364233778,0.8105694691387022,0.8105694691387022,True,False,False,False
1.0,0.999999999999954,0.5,1.0,256,512,1.120197176521042,0.49577019020396634,0.0,True,0.8105694691387022,0.20264236728467555,1.6211389382774044,1.6211389382774044,True,False,False,False
1.0,0.999999999999954,1.0,0.3,1,2,1.120197176521042,3.9661615216317307,0.7612528208712016,False,0.012665147955292222,0.1407238661699136,1.1257909293593087,0.0005699316579881499,True,False,False,True
1.0,0.999999999999954,1.0,0.3,2,4,1.120197176521042,2.8044997072269524,0.610633793688411,False,0.025330295910584444,0.2814477323398272,2.2515818587186174,0.0011398633159762999,True,False,False,True
1.0,0.999999999999954,1.0,0.3,4,8,1.120197176521042,1.9830807608158654,0.39752389126883786,False,0.05066059182116889,0.5628954646796543,4.503163717437235,0.0022797266319525998,True,False,False,False
1.0,0.999999999999954,1.0,0.3,8,16,1.120197176521042,1.4022498536134762,0.14756039032170726,False,0.10132118364233778,1.1257909293593087,9.00632743487447,0.0045594532639051995,True,False,False,False
1.0,0.999999999999954,1.0,0.3,16,32,1.120197176521042,0.9915403804079327,0.0,True,0.20264236728467555,2.2515818587186174,18.01265486974894,0.009118906527810399,True,False,False,False
1.0,0.999999999999954,1.0,0.3,32,64,1.120197176521042,0.7011249268067381,0.0,True,0.4052847345693511,4.503163717437235,36.02530973949788,0.018237813055620798,True,False,False,False
1.0,0.999999999999954,1.0,0.3,64,128,1.120197176521042,0.49577019020396634,0.0,True,0.8105694691387022,9.00632743487447,72.05061947899576,0.036475626111241596,True,False,False,False
1.0,0.999999999999954,1.0,0.3,70,140,1.120197176521042,0.4740469719895477,0.0,True,0.8865603568704555,9.850670631893951,78.80536505515161,0.0398952160591705,True,False,False,False
1.0,0.999999999999954,1.0,0.3,128,256,1.120197176521042,0.35056246340336905,0.0,True,1.6211389382774044,18.01265486974894,144.1012389579915,0.07295125222248319,True,False,False,False
1.0,0.999999999999954,1.0,0.3,256,512,1.120197176521042,0.24788509510198317,0.0,True,3.242277876554809,36.02530973949788,288.202477915983,0.14590250444496639,True,False,False,False
1.0,0.999999999999954,1.0,0.5,1,2,1.120197176521042,3.9661615216317307,0.7612528208712016,False,0.012665147955292222,0.05066059182116889,0.4052847345693511,0.0015831434944115277,True,False,False,True
1.0,0.999999999999954,1.0,0.5,2,4,1.120197176521042,2.8044997072269524,0.610633793688411,False,0.025330295910584444,0.10132118364233778,0.8105694691387022,0.0031662869888230555,True,False,False,True
1.0,0.999999999999954,1.0,0.5,4,8,1.120197176521042,1.9830807608158654,0.39752389126883786,False,0.05066059182116889,0.20264236728467555,1.6211389382774044,0.006332573977646111,True,False,False,True
1.0,0.999999999999954,1.0,0.5,8,16,1.120197176521042,1.4022498536134762,0.14756039032170726,False,0.10132118364233778,0.4052847345693511,3.242277876554809,0.012665147955292222,True,False,False,False
1.0,0.999999999999954,1.0,0.5,16,32,1.120197176521042,0.9915403804079327,0.0,True,0.20264236728467555,0.8105694691387022,6.484555753109618,0.025330295910584444,True,False,False,False
1.0,0.999999999999954,1.0,0.5,32,64,1.120197176521042,0.7011249268067381,0.0,True,0.4052847345693511,1.6211389382774044,12.969111506219235,0.05066059182116889,True,False,False,False
1.0,0.999999999999954,1.0,0.5,64,128,1.120197176521042,0.49577019020396634,0.0,True,0.8105694691387022,3.242277876554809,25.93822301243847,0.10132118364233778,True,False,False,False
1.0,0.999999999999954,1.0,0.5,70,140,1.120197176521042,0.4740469719895477,0.0,True,0.8865603568704555,3.546241427481822,28.369931419854577,0.11082004460880694,True,False,False,False
1.0,0.999999999999954,1.0,0.5,128,256,1.120197176521042,0.35056246340336905,0.0,True,1.6211389382774044,6.484555753109618,51.87644602487694,0.20264236728467555,True,False,False,False
1.0,0.999999999999954,1.0,0.5,256,512,1.120197176521042,0.24788509510198317,0.0,True,3.242277876554809,12.969111506219235,103.75289204975388,0.4052847345693511,True,False,False,False
1.0,0.999999999999954,1.0,1.0,1,2,1.120197176521042,3.9661615216317307,0.7612528208712016,False,0.012665147955292222,0.012665147955292222,0.10132118364233778,0.006332573977646111,True,False,False,True
1.0,0.999999999999954,1.0,1.0,2,4,1.120197176521042,2.8044997072269524,0.610633793688411,False,0.025330295910584444,0.025330295910584444,0.20264236728467555,0.012665147955292222,True,False,False,True
1.0,0.999999999999954,1.0,1.0,4,8,1.120197176521042,1.9830807608158654,0.39752389126883786,False,0.05066059182116889,0.05066059182116889,0.4052847345693511,0.025330295910584444,True,False,False,True
1.0,0.999999999999954,1.0,1.0,8,16,1.120197176521042,1.4022498536134762,0.14756039032170726,False,0.10132118364233778,0.10132118364233778,0.8105694691387022,0.05066059182116889,True,False,False,True
1.0,0.999999999999954,1.0,1.0,16,32,1.120197176521042,0.9915403804079327,0.0,True,0.20264236728467555,0.20264236728467555,1.6211389382774044,0.10132118364233778,True,False,False,True
1.0,0.999999999999954,1.0,1.0,32,64,1.120197176521042,0.7011249268067381,0.0,True,0.4052847345693511,0.4052847345693511,3.242277876554809,0.20264236728467555,True,False,False,False
1.0,0.999999999999954,1.0,1.0,64,128,1.120197176521042,0.49577019020396634,0.0,True,0.8105694691387022,0.8105694691387022,6.484555753109618,0.4052847345693511,True,False,False,False
1.0,0.999999999999954,1.0,1.0,70,140,1.120197176521042,0.4740469719895477,0.0,True,0.8865603568704555,0.8865603568704555,7.092482854963644,0.44328017843522777,True,False,False,False
1.0,0.999999999999954,1.0,1.0,128,256,1.120197176521042,0.35056246340336905,0.0,True,1.6211389382774044,1.6211389382774044,12.969111506219235,0.8105694691387022,True,False,False,False
1.0,0.999999999999954,1.0,1.0,256,512,1.120197176521042,0.24788509510198317,0.0,True,3.242277876554809,3.242277876554809,25.93822301243847,1.6211389382774044,True,False,False,False
1.0,0.999999999999954,2.0,0.3,1,2,1.120197176521042,1.9830807608158654,0.39752389126883786,False,0.05066059182116889,2.2515818587186174,18.01265486974894,0.0005699316579881499,True,False,False,False
1.0,0.999999999999954,2.0,0.3,2,4,1.120197176521042,1.4022498536134762,0.14756039032170726,False,0.10132118364233778,4.503163717437235,36.02530973949788,0.0011398633159762999,True,False,False,False
1.0,0.999999999999954,2.0,0.3,4,8,1.120197176521042,0.9915403804079327,0.0,True,0.20264236728467555,9.00632743487447,72.05061947899576,0.0022797266319525998,True,False,False,False
1.0,0.999999999999954,2.0,0.3,8,16,1.120197176521042,0.7011249268067381,0.0,True,0.4052847345693511,18.01265486974894,144.1012389579915,0.0045594532639051995,True,False,False,False
1.0,0.999999999999954,2.0,0.3,16,32,1.120197176521042,0.49577019020396634,0.0,True,0.8105694691387022,36.02530973949788,288.202477915983,0.009118906527810399,True,False,False,False
1.0,0.999999999999954,2.0,0.3,32,64,1.120197176521042,0.35056246340336905,0.0,True,1.6211389382774044,72.05061947899576,576.404955831966,0.018237813055620798,True,False,False,False
1.0,0.999999999999954,2.0,0.3,64,128,1.120197176521042,0.24788509510198317,0.0,True,3.242277876554809,144.1012389579915,1152.809911663932,0.036475626111241596,True,False,False,False
1.0,0.999999999999954,2.0,0.3,70,140,1.120197176521042,0.23702348599477385,0.0,True,3.546241427481822,157.61073011030322,1260.8858408824258,0.0398952160591705,True,False,False,False
1.0,0.999999999999954,2.0,0.3,128,256,1.120197176521042,0.17528123170168453,0.0,True,6.484555753109618,288.202477915983,2305.619823327864,0.07295125222248319,True,False,False,False
1.0,0.999999999999954,2.0,0.3,256,512,1.120197176521042,0.12394254755099159,0.0,True,12.969111506219235,576.404955831966,4611.239646655728,0.14590250444496639,True,False,False,False
1.0,0.999999999999954,2.0,0.5,1,2,1.120197176521042,1.9830807608158654,0.39752389126883786,False,0.05066059182116889,0.8105694691387022,6.484555753109618,0.0015831434944115277,True,False,False,False
1.0,0.999999999999954,2.0,0.5,2,4,1.120197176521042,1.4022498536134762,0.14756039032170726,False,0.10132118364233778,1.6211389382774044,12.969111506219235,0.0031662869888230555,True,False,False,False
1.0,0.999999999999954,2.0,0.5,4,8,1.120197176521042,0.9915403804079327,0.0,True,0.20264236728467555,3.242277876554809,25.93822301243847,0.006332573977646111,True,False,False,False
1.0,0.999999999999954,2.0,0.5,8,16,1.120197176521042,0.7011249268067381,0.0,True,0.4052847345693511,6.484555753109618,51.87644602487694,0.012665147955292222,True,False,False,False
1.0,0.999999999999954,2.0,0.5,16,32,1.120197176521042,0.49577019020396634,0.0,True,0.8105694691387022,12.969111506219235,103.75289204975388,0.025330295910584444,True,False,False,False
1.0,0.999999999999954,2.0,0.5,32,64,1.120197176521042,0.35056246340336905,0.0,True,1.6211389382774044,25.93822301243847,207.50578409950776,0.05066059182116889,True,False,False,False
1.0,0.999999999999954,2.0,0.5,64,128,1.120197176521042,0.24788509510198317,0.0,True,3.242277876554809,51.87644602487694,415.0115681990155,0.10132118364233778,True,False,False,False
1.0,0.999999999999954,2.0,0.5,70,140,1.120197176521042,0.23702348599477385,0.0,True,3.546241427481822,56.739862839709154,453.91890271767323,0.11082004460880694,True,False,False,False
1.0,0.999999999999954,2.0,0.5,128,256,1.120197176521042,0.17528123170168453,0.0,True,6.484555753109618,103.75289204975388,830.023136398031,0.20264236728467555,True,False,False,False
1.0,0.999999999999954,2.0,0.5,256,512,1.120197176521042,0.12394254755099159,0.0,True,12.969111506219235,207.50578409950776,1660.046272796062,0.4052847345693511,True,False,False,False
1.0,0.999999999999954,2.0,1.0,1,2,1.120197176521042,1.9830807608158654,0.39752389126883786,False,0.05066059182116889,0.20264236728467555,1.6211389382774044,0.006332573977646111,True,False,False,True
1.0,0.999999999999954,2.0,1.0,2,4,1.120197176521042,1.4022498536134762,0.14756039032170726,False,0.10132118364233778,0.4052847345693511,3.242277876554809,0.012665147955292222,True,False,False,False
1.0,0.999999999999954,2.0,1.0,4,8,1.120197176521042,0.9915403804079327,0.0,True,0.20264236728467555,0.8105694691387022,6.484555753109618,0.025330295910584444,True,False,False,False
1.0,0.999999999999954,2.0,1.0,8,16,1.120197176521042,0.7011249268067381,0.0,True,0.4052847345693511,1.6211389382774044,12.969111506219235,0.05066059182116889,True,False,False,False
1.0,0.999999999999954,2.0,1.0,16,32,1.120197176521042,0.49577019020396634,0.0,True,0.8105694691387022,3.242277876554809,25.93822301243847,0.10132118364233778,True,False,False,False
1.0,0.999999999999954,2.0,1.0,32,64,1.120197176521042,0.35056246340336905,0.0,True,1.6211389382774044,6.484555753109618,51.87644602487694,0.20264236728467555,True,False,False,False
1.0,0.999999999999954,2.0,1.0,64,128,1.120197176521042,0.24788509510198317,0.0,True,3.242277876554809,12.969111506219235,103.75289204975388,0.4052847345693511,True,False,False,False
1.0,0.999999999999954,2.0,1.0,70,140,1.120197176521042,0.23702348599477385,0.0,True,3.546241427481822,14.184965709927289,113.47972567941831,0.44328017843522777,True,False,False,False
1.0,0.999999999999954,2.0,1.0,128,256,1.120197176521042,0.17528123170168453,0.0,True,6.484555753109618,25.93822301243847,207.50578409950776,0.8105694691387022,True,False,False,False
1.0,0.999999999999954,2.0,1.0,256,512,1.120197176521042,0.12394254755099159,0.0,True,12.969111506219235,51.87644602487694,415.0115681990155,1.6211389382774044,True,False,False,False
