s,receiver_heat,receiver_archived_heat,receiver_heat_rate,receiver_prescribed_heat_rate,receiver_relative_flux,receiver_material_velocity,receiver_added_force_per_reference,minimum_heat_fraction,maximum_flux_fraction,maximum_force_fraction,thermal_inventory_difference,inverse_step,maximum_decay,heat_input,acceleration_work,entropy_supply,entropy_production,holding_work,holding_positive_work,holding_negative_work,geometric_work,maximum_added_force_per_reference
0.32702546811773586,3.08953700606739,3.0895370805124442,-3.1124657329699197,-3.1124657329699197,0.0,-0.7597923861449671,9.053600227452827e-10,0.37548638132295586,0.37548638132295586,0.3998054474708157,-1.776200346126134e-07,0.0,123.02719999385798,-3.712315437313317,-0.0,-1.3799456245178026,0.0,-3.538683328663949e-06,1.5659183567407324e-06,-5.104601685404682e-06,2.7274096043232022e-05,1.2887035434303676e-09
0.3352011048206792,3.0631286907681883,3.063128893247892,-3.344787257164743,-3.344787257164743,0.0,-0.7743744718530461,2.8491294661881296e-09,0.37548638132295586,0.37548638132295586,0.42509727626458993,-3.268044854725417e-07,0.0,117.52189954981614,-3.9820231064065195,-0.0,-1.4886704099440322,0.0,-1.344646636065212e-05,1.4497608950543765e-06,-1.4896227255706494e-05,4.03531466794467e-05,3.6494773428996968e-09
0.34337674152362263,3.034893417489843,3.034893575061692,-3.55985537480544,-3.55985537480544,0.0,-0.7884646046000183,2.5434775070537244e-09,0.37548638132295586,0.37548638132295586,0.42217898832684675,-2.7416355591793373e-07,0.0,112.18126393830734,-4.228431134417007,-0.0,-1.5922446312662006,0.0,-1.1785244417168794e-05,1.2234884286080311e-06,-1.3008732845776825e-05,3.448478400600522e-05,3.2060386560735002e-09
0.35155237822656604,3.00497691875779,3.0049770015690562,-3.753894520262919,-3.753894520262919,0.0,-0.8020364004478095,1.5223536535642414e-09,0.37548638132295586,0.37548638132295586,0.4007782101167301,-1.9192378609283006e-07,0.0,107.01086108319947,-4.442385312856748,-0.0,-1.686882850458096,0.0,-6.512561221921485e-06,1.381766108228501e-06,-7.894327330149986e-06,2.6872332045565457e-05,2.1314327053133185e-09
0.35972801492950945,2.9735911785452753,2.9735913160437986,-3.9190193394988366,-3.9190193394988366,0.0,-0.8150631857729339,2.8553481524534527e-09,0.37548638132295586,0.37548638132295586,0.42217898832684675,-2.5460721115334967e-07,0.0,102.01205055262874,-4.610630805375356,-0.0,-1.7677912543601486,0.0,-1.2828980603021003e-05,1.0788020705978886e-06,-1.390778267361889e-05,3.1048522692146704e-05,3.5905989843503004e-09
0.3679036516324528,2.9409795775460195,2.9409797751168423,-4.053446889902975,-4.053446889902975,0.0,-0.8275212413732522,4.598152604586128e-09,0.37548638132295586,0.37548638132295586,0.4581712062256793,-3.034264668138133e-07,0.0,97.18560382849131,-4.731901028702596,-0.0,-1.8339877434959497,0.0,-2.0494443764024825e-05,5.925751423511424e-07,-2.1087018906375966e-05,3.2450502838311235e-05,5.229663285254828e-09
0.3760792883353962,2.907401475878286,2.9074015991313114,-4.155096018864713,-4.155096018864713,0.0,-0.8393912034220604,3.19062502849282e-09,0.37548638132295586,0.37548638132295586,0.4182879377431892,-2.457314869256742e-07,0.0,92.53160865774461,-4.805166245843534,-0.0,-1.8843790736368968,0.0,-1.3444745777241798e-05,1.2804536584418807e-06,-1.472519943568368e-05,2.8885956797877888e-05,4.1578609810262836e-09
0.38425492503833963,2.873134104618866,2.8731342348299655,-4.221654519173351,-4.221654519173351,0.0,-0.8506587495019624,3.7204678097756033e-09,0.37548638132295586,0.37548638132295586,0.41926070038910357,-2.575772528288743e-07,0.0,88.04943519836442,-4.829157621359049,-0.0,-1.9176788759947334,0.0,-1.5106426456016844e-05,1.3704252304691225e-06,-1.6476851686485967e-05,2.9002306007824102e-05,4.8758476967848205e-09
0.392430561741283,2.8384743736457105,2.8384745215407237,-4.250640637060368,-4.250640637060368,0.0,-0.8613140740870965,4.62765706302617e-09,0.37548638132295586,0.37548638132295586,0.4756809338521384,-2.4078873525611126e-07,0.0,83.73805729243904,-4.8017718875634925,-0.0,-1.9322745805866437,0.0,-1.838174848869778e-05,3.48486698374641e-07,-1.873023518707242e-05,2.4527196478826546e-05,4.918297894441806e-09
0.4006061984442264,2.803740566713668,2.80374070757213,-4.239319677715831,-4.239319677715831,0.0,-0.871352136185124,4.783831383887459e-09,0.37548638132295586,0.37548638132295586,0.43482490272373386,-2.550493830196789e-07,0.0,79.59585959810599,-4.7194468390185875,-0.0,-1.9262405169538692,0.0,-1.791884885763094e-05,6.864672992546927e-07,-1.8605316156885633e-05,2.5948483544836732e-05,5.418715313853464e-09
0.4087818351471698,2.7692739483828177,2.76927410973609,-4.184766088928614,-4.184766088928614,0.0,-0.8807727343961598,5.8933938027900596e-09,0.37548638132295586,0.37548638132295586,0.42315175097276114,-3.0338964629037423e-07,0.0,75.62080907592365,-4.580687036714547,-0.0,-1.8979801669549727,0.0,-2.049071630294216e-05,1.6546702231496643e-06,-2.2145386526091826e-05,2.9639949832421335e-05,7.50074532816273e-09
0.4169574718501132,2.7354403399438167,2.735440491087453,-4.0839355497643846,-4.0839355497643846,0.0,-0.8895796362977415,5.873249155449346e-09,0.37548638132295586,0.37548638132295586,0.43871595330739144,-2.6761055564538384e-07,0.0,71.81051331399031,-4.3835979237440315,-0.0,-1.8456758369650366,0.0,-1.9689569429025776e-05,6.392764594901997e-07,-2.0328845888515977e-05,2.4954705812890923e-05,6.48514837546898e-09
0.4251331085530566,2.702631344165839,2.702631427713361,-3.9335939080168445,-3.9335939080168445,0.0,-0.8977810019018437,3.408226415018795e-09,0.37548638132295586,0.37548638132295586,0.5087548638132278,-1.5927846323170752e-07,0.0,68.16198949438778,-4.126196488998896,-0.0,-1.7674476173700449,0.0,-1.1933539567414056e-05,2.2900503988599113e-07,-1.2162544607300046e-05,1.567110270178286e-05,3.5364769617560005e-09
0.433308745256,2.671262797655201,2.67126299389158,-3.733319259536513,-3.733319259536513,0.0,-0.9053885826145599,8.29548768126793e-09,0.39007782101167177,0.37548638132295586,0.43774319066147704,-3.415721751370817e-07,0.0,64.67182145127232,-3.8077894009353015,-0.0,-1.6623667751170523,0.0,-2.3846594167628142e-05,1.477942816128737e-06,-2.532453698375688e-05,2.8640072634840586e-05,9.649662319672829e-09
0.4414843819589434,2.6415990699641565,2.6415992571926123,-3.5247013671251963,-3.5247013671251963,0.0,-0.9124252743064707,8.147548285434272e-09,0.39007782101167177,0.37548638132295586,0.43774319066147704,-3.2827083785793816e-07,0.0,61.33505472684833,-3.4797343613025427,-0.0,-1.549156522975249,0.0,-2.2297205458431884e-05,1.2060510845926651e-06,-2.350325654302455e-05,2.641026266971977e-05,9.248374786282717e-09
0.4496600186618868,2.613601714277782,2.613601768886361,-3.3262869748699075,-3.3262869748699075,0.0,-0.9189296021774137,2.44023682024488e-09,0.39007782101167177,0.37548638132295586,0.511673151750971,-1.1430958225615245e-07,0.0,58.144777399153206,-3.1614269334027605,-0.0,-1.4351776729289982,0.0,-7.025997440227519e-06,3.9050738704961963e-07,-7.416504827277139e-06,1.1732687543171881e-05,2.668406617082133e-09
0.4578356553648302,2.5871715220640934,2.5871716757585776,-3.142018672542704,-3.142018672542704,0.0,-0.9249399598971675,7.068354352243432e-09,0.39007782101167177,0.37548638132295586,0.474708171206224,-2.757048614914403e-07,0.0,55.09442776976966,-2.854032555256457,-0.0,-1.321076732416918,0.0,-1.7101228428921284e-05,7.059572088201317e-07,-1.7807185637741416e-05,2.106918015748306e-05,7.621786309078774e-09
0.4660112920677736,2.562176097438054,2.5621762911763986,-2.975961979825229,-2.975961979825229,0.0,-0.9304945727198621,9.163091705987314e-09,0.39007782101167177,0.37548638132295586,0.4601167315175081,-3.5027722883499416e-07,0.0,52.17769083172112,-2.5578086543660326,-0.0,-1.2073221429982768,0.0,-2.085418462710783e-05,9.320228792750263e-07,-2.1786207506382856e-05,2.429674497236528e-05,1.0318218439961928e-08
0.474186928770717,2.538450007033305,2.5384501360901264,-2.8321756428147538,-2.8321756428147538,0.0,-0.9356305966116407,6.301352891465701e-09,0.39007782101167177,0.37548638132295586,0.47957198443579596,-2.3586061536785233e-07,0.0,49.388600391212925,-2.2689940220138825,-0.0,-1.0937202344170343,0.0,-1.28626715537981e-05,5.038436776323112e-07,-1.336651523143041e-05,1.7366628133278114e-05,6.657947525078919e-09
0.48236256547366035,2.5157951169256094,2.5157952316334784,-2.7145711678134328,-2.7145711678134328,0.0,-0.9403826547300322,5.822236046376843e-09,0.39007782101167177,0.37548638132295586,0.4902723735408543,-1.8425470780321874e-07,0.0,46.72169155999826,-1.9868715294757384,-0.0,-0.9805784385965896,0.0,-9.474669404945711e-06,4.846624276027679e-07,-9.95933183254848e-06,1.4197289580317641e-05,6.0522081142100865e-09
0.49053820217660377,2.4939813780451177,2.4939815427188776,-2.627019194286604,-2.627019194286604,0.0,-0.944784333397748,8.739178684384903e-09,0.39105058365758616,0.37548638132295586,0.4717898832684808,-3.3403276924613647e-07,0.0,44.171769307100064,-1.712014617144729,-0.0,-0.8684650888290699,0.0,-1.5788976314002427e-05,6.201409792830374e-07,-1.640911729328546e-05,2.061809040863923e-05,9.906515661770253e-09
