lambda1,lambda2,nodes,energy,pressure,opacity_scaling_derivative,effective_exponent,minimum_dec_holding_energy,zero_wall_mass_held_energy_floor,zero_wall_mass_released_energy,virial_identity_error,measured_mass_025_released_energy,measured_mass_025_held_floor,measured_mass_1_released_energy,measured_mass_1_held_floor,released_zero_energy_mass_per_wall
0.1,0.1,512,-2.169904964052194e-05,-2.7119598277153393e-05,3.7977550644412384e-05,1.2498058083847523,2.7119598277153393e-05,5.420548636631452e-06,-2.169904964052194e-05,-5.421010862427522e-20,0.4999783009503595,0.5000054205486366,1.9999783009503596,2.0000054205486366,1.084952482026097e-05
0.1,1.0,128,-0.00011605642868476779,-0.00017934480656468487,0.00016882447948961873,1.5453241892512548,0.00017934480656468487,6.328837787991708e-05,-0.00011605642868476779,2.168404344971009e-19,0.4998839435713152,0.5000632883778799,1.9998839435713152,2.0000632883778797,5.8028214342383897e-05
0.1,1.0,256,-0.00011605642868476863,-0.00017934480656468566,0.00016882447948961984,1.5453241892512504,0.00017934480656468566,6.328837787991702e-05,-0.00011605642868476863,-3.7947076036992655e-19,0.4998839435713152,0.5000632883778799,1.9998839435713152,2.0000632883778797,5.802821434238432e-05
0.1,1.0,512,-0.0001160564286847679,-0.00017934480656468463,0.00016882447948961878,1.5453241892512513,0.00017934480656468463,6.328837787991672e-05,-0.0001160564286847679,-2.710505431213761e-19,0.4998839435713152,0.5000632883778799,1.9998839435713152,2.0000632883778797,5.802821434238395e-05
0.1,10.0,128,-0.00024853279160763484,-0.0004758200387147335,0.0002697783361081714,1.9145161314001693,0.0004758200387147335,0.00022728724710709868,-0.00024853279160763484,3.2526065174565133e-19,0.49975146720839236,0.5002272872471071,1.9997514672083925,2.000227287247107,0.00012426639580381742
0.1,10.0,256,-0.00024853279160763625,-0.00047582003871473477,0.0002697783361081728,1.9145161314001635,0.00047582003871473477,0.00022728724710709852,-0.00024853279160763625,-1.0842021724855044e-18,0.49975146720839236,0.5002272872471071,1.9997514672083925,2.000227287247107,0.00012426639580381813
0.1,10.0,512,-0.00024853279160763473,-0.00047582003871473265,0.0002697783361081711,1.9145161314001666,0.00047582003871473265,0.00022728724710709792,-0.00024853279160763473,-4.336808689942018e-19,0.49975146720839236,0.5002272872471071,1.9997514672083925,2.000227287247107,0.00012426639580381737
0.1,100.0,128,-0.00029021463176235387,-0.0005926909725925876,0.00027795292269447436,2.042250485419772,0.0005926909725925876,0.00030247634083023376,-0.00029021463176235387,3.2526065174565133e-19,0.4997097853682376,0.5003024763408302,1.9997097853682377,2.0003024763408304,0.00014510731588117693
0.1,100.0,256,-0.0002902146317623555,-0.000592690972592589,0.0002779529226944758,2.0422504854197654,0.000592690972592589,0.00030247634083023354,-0.0002902146317623555,-1.5178830414797062e-18,0.4997097853682376,0.5003024763408302,1.9997097853682377,2.0003024763408304,0.00014510731588117775
0.1,100.0,512,-0.00029021463176235376,-0.0005926909725925868,0.0002779529226944742,2.04225048541977,0.0005926909725925868,0.000302476340830233,-0.00029021463176235376,-2.168404344971009e-19,0.4997097853682376,0.5003024763408302,1.9997097853682377,2.0003024763408304,0.00014510731588117688
0.1,1000.0,128,-0.00029553321392194266,-0.0006086688331178162,0.00027793080864801223,2.0595615126988065,0.0006086688331178162,0.00031313561919587353,-0.00029553321392194266,4.336808689942018e-19,0.49970446678607805,0.5003131356191959,1.9997044667860782,2.0003131356191957,0.00014776660696097133
0.1,1000.0,256,-0.0002955332139219443,-0.0006086688331178176,0.00027793080864801375,2.0595615126988,0.0006086688331178176,0.0003131356191958733,-0.0002955332139219443,-1.5178830414797062e-18,0.49970446678607805,0.5003131356191959,1.9997044667860782,2.0003131356191957,0.00014776660696097215
0.1,1000.0,512,-0.0002955332139219426,-0.0006086688331178153,0.00027793080864801207,2.059561512698804,0.0006086688331178153,0.0003131356191958727,-0.0002955332139219426,-4.336808689942018e-19,0.49970446678607805,0.5003131356191959,1.9997044667860782,2.0003131356191957,0.0001477666069609713
0.1,10000.0,128,-0.00029608085331370116,-0.0006103294945417219,0.0002779130653993819,2.0613609009531952,0.0006103294945417219,0.0003142486412280207,-0.00029608085331370116,2.168404344971009e-19,0.4997039191466863,0.500314248641228,1.9997039191466863,2.000314248641228,0.00014804042665685058
0.1,10000.0,256,-0.0002960808533137028,-0.0006103294945417233,0.00027791306539938336,2.0613609009531886,0.0006103294945417233,0.0003142486412280205,-0.0002960808533137028,-1.734723475976807e-18,0.49970391914668627,0.500314248641228,1.9997039191466863,2.000314248641228,0.0001480404266568514
0.1,10000.0,512,-0.00029608085331370095,-0.0006103294945417209,0.0002779130653993817,2.0613609009531935,0.0006103294945417209,0.00031424864122801995,-0.00029608085331370095,-2.168404344971009e-19,0.4997039191466863,0.500314248641228,1.9997039191466863,2.000314248641228,0.00014804042665685047
0.125892541179,0.125892541179,128,-3.2337684383865455e-05,-4.156942688975106e-05,5.544362626184535e-05,1.2854793929058101,4.156942688975106e-05,9.231742505885606e-06,-3.2337684383865455e-05,5.421010862427522e-20,0.4999676623156161,0.5000092317425059,1.9999676623156162,2.000009231742506,1.6168842191932728e-05
0.125892541179,0.125892541179,256,-3.233768438386571e-05,-4.156942688975129e-05,5.544362626184579e-05,1.285479392905807,4.156942688975129e-05,9.23174250588558e-06,-3.233768438386571e-05,-5.421010862427522e-20,0.4999676623156161,0.5000092317425059,1.9999676623156162,2.000009231742506,1.6168842191932856e-05
0.125892541179,0.125892541179,512,-3.2337684383865516e-05,-4.1569426889751035e-05,5.544362626184545e-05,1.2854793929058068,4.1569426889751035e-05,9.231742505885518e-06,-3.2337684383865516e-05,-6.776263578034403e-20,0.4999676623156161,0.5000092317425059,1.9999676623156162,2.000009231742506,1.6168842191932758e-05
0.158489319246,0.158489319246,128,-4.777608085631938e-05,-6.331199512151434e-05,8.001624744744386e-05,1.3251818480447841,6.331199512151434e-05,1.5535914265194963e-05,-4.777608085631938e-05,8.131516293641283e-20,0.4999522239191437,0.5000155359142652,1.9999522239191436,2.0000155359142653,2.388804042815969e-05
0.158489319246,0.158489319246,256,-4.7776080856319745e-05,-6.331199512151468e-05,8.001624744744445e-05,1.325181848044781,6.331199512151468e-05,1.5535914265194936e-05,-4.7776080856319745e-05,-1.0842021724855044e-19,0.4999522239191437,0.5000155359142652,1.9999522239191436,2.0000155359142653,2.3888040428159873e-05
0.158489319246,0.158489319246,512,-4.777608085631947e-05,-6.331199512151432e-05,8.001624744744399e-05,1.325181848044781,6.331199512151432e-05,1.5535914265194848e-05,-4.777608085631947e-05,-8.131516293641283e-20,0.4999522239191437,0.5000155359142652,1.9999522239191436,2.0000155359142653,2.3888040428159734e-05
0.199526231497,0.199526231497,128,-6.99084640631171e-05,-9.571636190378403e-05,0.00011400903028556737,1.3691669983961625,9.571636190378403e-05,2.580789784066693e-05,-6.99084640631171e-05,1.0842021724855044e-19,0.49993009153593687,0.5000258078978407,1.9999300915359368,2.0000258078978406,3.495423203155855e-05
0.199526231497,0.199526231497,256,-6.990846406311763e-05,-9.571636190378449e-05,0.00011400903028556823,1.3691669983961587,9.571636190378449e-05,2.5807897840666864e-05,-6.990846406311763e-05,-1.6263032587282567e-19,0.49993009153593687,0.5000258078978407,1.9999300915359368,2.0000258078978406,3.4954232031558814e-05
0.199526231497,0.199526231497,512,-6.990846406311722e-05,-9.571636190378395e-05,0.00011400903028556752,1.369166998396159,9.571636190378395e-05,2.5807897840666728e-05,-6.990846406311722e-05,-1.6263032587282567e-19,0.49993009153593687,0.5000258078978407,1.9999300915359368,2.0000258078978406,3.495423203155861e-05
0.251188643151,0.251188643151,128,-0.00010121078915114471,-0.00014348248733612177,0.00016014988011731258,1.417659999882522,0.00014348248733612177,4.227169818497705e-05,-0.00010121078915114471,2.168404344971009e-19,0.49989878921084885,0.5000422716981849,1.9998987892108488,2.000042271698185,5.060539457557236e-05
0.251188643151,0.251188643151,256,-0.00010121078915114547,-0.00014348248733612247,0.0001601498801173137,1.4176599998825183,0.00014348248733612247,4.2271698184977e-05,-0.00010121078915114547,-2.710505431213761e-19,0.49989878921084885,0.5000422716981849,1.9998987892108488,2.000042271698185,5.060539457557274e-05
0.251188643151,0.251188643151,512,-0.00010121078915114485,-0.00014348248733612163,0.00016014988011731272,1.4176599998825188,0.00014348248733612163,4.227169818497678e-05,-0.00010121078915114485,-2.168404344971009e-19,0.49989878921084885,0.5000422716981849,1.9998987892108488,2.000042271698185,5.0605394575572425e-05
0.316227766017,0.316227766017,128,-0.00014482428571910869,-0.00021301362244411566,0.00022145923471321064,1.4708418645838335,0.00021301362244411566,6.818933672500697e-05,-0.00014482428571910869,2.710505431213761e-19,0.4998551757142809,0.500068189336725,1.9998551757142808,2.000068189336725,7.241214285955434e-05
0.316227766017,0.316227766017,256,-0.00014482428571910974,-0.00021301362244411658,0.00022145923471321219,1.470841864583829,0.00021301362244411658,6.818933672500684e-05,-0.00014482428571910974,-4.87890977618477e-19,0.4998551757142809,0.500068189336725,1.9998551757142808,2.000068189336725,7.241214285955487e-05
0.316227766017,0.316227766017,512,-0.00014482428571910882,-0.00021301362244411536,0.00022145923471321078,1.47084186458383,0.00021301362244411536,6.818933672500654e-05,-0.00014482428571910882,-3.2526065174565133e-19,0.4998551757142809,0.500068189336725,1.9998551757142808,2.000068189336725,7.241214285955441e-05
0.398107170553,0.398107170553,128,-0.00020459646422973097,-0.00031279327275926625,0.00030099611992992714,1.5288302949754136,0.00031279327275926625,0.00010819680852953528,-0.00020459646422973097,5.421010862427522e-19,0.4997954035357703,0.5001081968085296,1.9997954035357703,2.0001081968085295,0.00010229823211486548
0.398107170553,0.398107170553,256,-0.00020459646422973246,-0.00031279327275926766,0.00030099611992992926,1.5288302949754093,0.00031279327275926766,0.0001081968085295352,-0.00020459646422973246,-4.336808689942018e-19,0.4997954035357703,0.5001081968085296,1.9997954035357703,2.0001081968085295,0.00010229823211486623
0.398107170553,0.398107170553,512,-0.00020459646422973124,-0.00031279327275926576,0.0003009961199299273,1.5288302949754091,0.00031279327275926576,0.00010819680852953452,-0.00020459646422973124,-6.505213034913027e-19,0.4997954035357703,0.5001081968085296,1.9997954035357703,2.0001081968085295,0.00010229823211486562
0.501187233627,0.501187233627,128,-0.0002850453356018773,-0.00045369438529311917,0.0004014416215125132,1.5916569353262247,0.00045369438529311917,0.0001686490496912419,-0.0002850453356018773,5.421010862427522e-19,0.49971495466439814,0.5001686490496913,1.9997149546643982,2.0001686490496913,0.00014252266780093864
0.501187233627,0.501187233627,256,-0.0002850453356018793,-0.00045369438529312123,0.0004014416215125158,1.5916569353262207,0.00045369438529312123,0.00016864904969124194,-0.0002850453356018793,-8.673617379884035e-19,0.49971495466439814,0.5001686490496913,1.9997149546643982,2.0001686490496913,0.00014252266780093964
0.501187233627,0.501187233627,512,-0.00028504533560187755,-0.00045369438529311847,0.0004014416215125132,1.5916569353262207,0.00045369438529311847,0.0001686490496912409,-0.00028504533560187755,-1.0842021724855044e-18,0.49971495466439814,0.5001686490496913,1.9997149546643982,2.0001686490496913,0.00014252266780093878
0.63095734448,0.63095734448,128,-0.0003912082223550425,-0.0006491090557662393,0.0005245156112988889,1.6592418529923891,0.0006491090557662393,0.0002579008334111968,-0.0003912082223550425,6.505213034913027e-19,0.49960879177764494,0.5002579008334112,1.999608791777645,2.0002579008334114,0.00019560411117752126
0.63095734448,0.63095734448,256,-0.00039120822235504517,-0.000649109055766242,0.0005245156112988921,1.6592418529923847,0.000649109055766242,0.00025790083341119686,-0.00039120822235504517,-1.5178830414797062e-18,0.49960879177764494,0.5002579008334112,1.999608791777645,2.0002579008334114,0.00019560411117752258
0.63095734448,0.63095734448,512,-0.00039120822235504273,-0.0006491090557662385,0.0005245156112988888,1.659241852992386,0.0006491090557662385,0.0002579008334111957,-0.00039120822235504273,-8.673617379884035e-19,0.49960879177764494,0.5002579008334112,1.999608791777645,2.0002579008334114,0.00019560411117752136
0.794328234724,0.794328234724,128,-0.0005283406719097513,-0.0009147516289113023,0.0006702703868179531,1.7313670469563165,0.0009147516289113023,0.00038641095700155093,-0.0005283406719097513,1.3010426069826053e-18,0.49947165932809023,0.5003864109570015,1.9994716593280903,2.0003864109570015,0.00026417033595487567
0.794328234724,0.794328234724,256,-0.0005283406719097549,-0.0009147516289113058,0.000670270386817957,1.7313670469563116,0.0009147516289113058,0.00038641095700155093,-0.0005283406719097549,-1.951563910473908e-18,0.49947165932809023,0.5003864109570015,1.9994716593280903,2.0003864109570015,0.00026417033595487746
0.794328234724,0.794328234724,512,-0.0005283406719097516,-0.0009147516289113005,0.0006702703868179526,1.7313670469563125,0.0009147516289113005,0.000386410957001549,-0.0005283406719097516,-1.5178830414797062e-18,0.49947165932809023,0.5003864109570015,1.9994716593280903,2.0003864109570015,0.0002641703359548758
1.0,0.0001,128,-1.2779352807426832e-07,-1.8881056854621418e-07,1.9457001567659105e-07,1.477465810604159,1.8881056854621418e-07,6.101704047194586e-08,-1.2779352807426832e-07,2.6469779601696886e-22,0.4999998722064719,0.5000000610170404,1.999999872206472,2.0000000610170403,6.389676403713416e-08
1.0,0.0001,256,-1.2779352807426922e-07,-1.8881056854621497e-07,1.945700156765923e-07,1.4774658106041547,1.8881056854621497e-07,6.101704047194575e-08,-1.2779352807426922e-07,-4.235164736271502e-22,0.4999998722064719,0.5000000610170404,1.999999872206472,2.0000000610170403,6.389676403713461e-08
1.0,0.0001,512,-1.2779352807426845e-07,-1.8881056854621386e-07,1.9457001567659115e-07,1.477465810604155,1.8881056854621386e-07,6.10170404719454e-08,-1.2779352807426845e-07,-3.1763735522036263e-22,0.4999998722064719,0.5000000610170404,1.999999872206472,2.0000000610170403,6.389676403713423e-08
1.0,0.001,128,-1.2766384730425519e-06,-1.887195436631623e-06,1.9427199824960347e-06,1.478253614066604,1.887195436631623e-06,6.105569635890712e-07,-1.2766384730425519e-06,2.541098841762901e-21,0.49999872336152695,0.5000006105569635,1.999998723361527,2.0000006105569637,6.383192365212759e-07
1.0,0.001,256,-1.2766384730425608e-06,-1.8871954366316313e-06,1.9427199824960474e-06,1.4782536140666,1.8871954366316313e-06,6.105569635890705e-07,-1.2766384730425608e-06,-3.3881317890172014e-21,0.49999872336152695,0.5000006105569635,1.999998723361527,2.0000006105569637,6.383192365212804e-07
1.0,0.001,512,-1.276638473042553e-06,-1.8871954366316203e-06,1.9427199824960355e-06,1.4782536140666005,1.8871954366316203e-06,6.105569635890673e-07,-1.276638473042553e-06,-2.541098841762901e-21,0.49999872336152695,0.5000006105569635,1.999998723361527,2.0000006105569637,6.383192365212765e-07
1.0,0.01,128,-1.2640977632614807e-05,-1.8781547241042844e-05,1.9141385656801604e-05,1.48576698629581,1.8781547241042844e-05,6.140569608428037e-06,-1.2640977632614807e-05,2.710505431213761e-20,0.4999873590223674,0.5000061405696085,1.9999873590223674,2.0000061405696083,6.3204888163074035e-06
1.0,0.01,256,-1.2640977632614897e-05,-1.8781547241042925e-05,1.914138565680173e-05,1.4857669862958058,1.8781547241042925e-05,6.140569608428029e-06,-1.2640977632614897e-05,-3.3881317890172014e-20,0.4999873590223674,0.5000061405696085,1.9999873590223674,2.0000061405696083,6.320488816307448e-06
1.0,0.01,512,-1.264097763261482e-05,-1.8781547241042817e-05,1.9141385656801614e-05,1.4857669862958063,1.8781547241042817e-05,6.1405696084279964e-06,-1.264097763261482e-05,-2.710505431213761e-20,0.4999873590223674,0.5000061405696085,1.9999873590223674,2.0000061405696083,6.32048881630741e-06
1.0,0.1,128,-0.00011605642868476779,-0.00017934480656468487,0.00016882447948961873,1.5453241892512548,0.00017934480656468487,6.328837787991708e-05,-0.00011605642868476779,2.168404344971009e-19,0.4998839435713152,0.5000632883778799,1.9998839435713152,2.0000632883778797,5.8028214342383897e-05
1.0,0.1,256,-0.00011605642868476863,-0.00017934480656468566,0.00016882447948961987,1.5453241892512504,0.00017934480656468566,6.328837787991702e-05,-0.00011605642868476863,-3.7947076036992655e-19,0.4998839435713152,0.5000632883778799,1.9998839435713152,2.0000632883778797,5.802821434238432e-05
1.0,0.1,512,-0.00011605642868476787,-0.0001793448065646846,0.00016882447948961878,1.5453241892512515,0.0001793448065646846,6.328837787991672e-05,-0.00011605642868476787,-2.710505431213761e-19,0.4998839435713152,0.5000632883778799,1.9998839435713152,2.0000632883778797,5.802821434238394e-05
1.0,1.0,128,-0.0007014483623612938,-0.0012679744902811098,0.0008363705968027727,1.807651936077964,0.0012679744902811098,0.000566526127919816,-0.0007014483623612938,8.673617379884035e-19,0.4992985516376387,0.5005665261279199,1.9992985516376387,2.00056652612792,0.0003507241811806469
1.0,1.0,256,-0.0007014483623612984,-0.0012679744902811148,0.0008363705968027778,1.8076519360779588,0.0012679744902811148,0.0005665261279198164,-0.0007014483623612984,-2.6020852139652106e-18,0.4992985516376387,0.5005665261279199,1.9992985516376387,2.00056652612792,0.0003507241811806492
1.0,1.0,512,-0.0007014483623612939,-0.0012679744902811079,0.0008363705968027719,1.8076519360779608,0.0012679744902811079,0.000566526127919814,-0.0007014483623612939,-1.734723475976807e-18,0.4992985516376387,0.5005665261279199,1.9992985516376387,2.00056652612792,0.00035072418118064694
1.0,10.0,128,-0.0016387101472365862,-0.0035738595316074677,0.0013422709101022924,2.1808979078052277,0.0035738595316074677,0.0019351493843708814,-0.0016387101472365862,1.734723475976807e-18,0.4983612898527634,0.5019351493843709,1.9983612898527634,2.0019351493843707,0.0008193550736182931
1.0,10.0,256,-0.001638710147236595,-0.0035738595316074763,0.001342270910102298,2.1808979078052215,0.0035738595316074763,0.0019351493843708814,-0.001638710147236595,-1.0408340855860843e-17,0.4983612898527634,0.5019351493843709,1.9983612898527634,2.0019351493843707,0.0008193550736182975
1.0,10.0,512,-0.0016387101472365847,-0.003573859531607463,0.0013422709101022904,2.180897907805227,0.003573859531607463,0.0019351493843708782,-0.0016387101472365847,-8.673617379884035e-19,0.4983612898527634,0.5019351493843709,1.9983612898527634,2.0019351493843707,0.0008193550736182924
1.0,100.0,128,-0.0019521111676081783,-0.004520197676636154,0.001336135826188381,2.3155431676437366,0.004520197676636154,0.002568086509027976,-0.0019521111676081783,8.673617379884035e-19,0.4980478888323918,0.502568086509028,1.9980478888323918,2.002568086509028,0.0009760555838040891
1.0,100.0,256,-0.0019521111676081874,-0.004520197676636163,0.0013361358261883864,2.3155431676437304,0.004520197676636163,0.002568086509027976,-0.0019521111676081874,-1.3010426069826053e-17,0.4980478888323918,0.502568086509028,1.9980478888323918,2.002568086509028,0.0009760555838040937
1.0,100.0,512,-0.0019521111676081766,-0.004520197676636149,0.001336135826188379,2.315543167643736,0.004520197676636149,0.0025680865090279724,-0.0019521111676081766,-8.673617379884035e-19,0.4980478888323918,0.502568086509028,1.9980478888323918,2.002568086509028,0.0009760555838040883
1.0,1000.0,128,-0.0019926783649626104,-0.004650900465404358,0.0013271346294834736,2.3339945608791837,0.004650900465404358,0.0026582221004417474,-0.0019926783649626104,0.0,0.4980073216350374,0.5026582221004418,1.9980073216350374,2.002658222100442,0.0009963391824813052
1.0,1000.0,256,-0.00199267836496262,-0.004650900465404367,0.001327134629483479,2.3339945608791774,0.004650900465404367,0.0026582221004417474,-0.00199267836496262,-1.3010426069826053e-17,0.49800732163503736,0.5026582221004418,1.9980073216350374,2.002658222100442,0.00099633918248131
1.0,1000.0,512,-0.001992678364962608,-0.004650900465404353,0.0013271346294834716,2.333994560879184,0.004650900465404353,0.002658222100441745,-0.001992678364962608,0.0,0.4980073216350374,0.5026582221004418,1.9980073216350374,2.002658222100442,0.000996339182481304
1.0,10000.0,128,-0.0019968629815370425,-0.0046645032198469405,0.0013260857247641886,2.335915514972659,0.0046645032198469405,0.002667640238309898,-0.0019968629815370425,1.734723475976807e-18,0.49800313701846294,0.5026676402383099,1.998003137018463,2.0026676402383097,0.0009984314907685212
1.0,10000.0,256,-0.0019968629815370524,-0.004664503219846949,0.0013260857247641936,2.335915514972652,0.004664503219846949,0.0026676402383098968,-0.0019968629815370524,-1.474514954580286e-17,0.49800313701846294,0.5026676402383099,1.998003137018463,2.0026676402383097,0.0009984314907685262
1.0,10000.0,512,-0.0019968629815370403,-0.0046645032198469345,0.001326085724764186,2.3359155149726587,0.0046645032198469345,0.002667640238309894,-0.0019968629815370403,-8.673617379884035e-19,0.49800313701846294,0.5026676402383099,1.998003137018463,2.0026676402383097,0.0009984314907685202
1.25892541179,1.25892541179,128,-0.0009146680532618883,-0.0017264678309246923,0.001017536328860974,1.8875348546040986,0.0017264678309246923,0.000811799777662804,-0.0009146680532618883,1.3010426069826053e-18,0.4990853319467381,0.5008117997776628,1.999085331946738,2.000811799777663,0.00045733402663094414
1.25892541179,1.25892541179,256,-0.0009146680532618938,-0.0017264678309246984,0.001017536328860979,1.887534854604094,0.0017264678309246984,0.0008117997776628046,-0.0009146680532618938,-4.336808689942018e-18,0.4990853319467381,0.5008117997776628,1.999085331946738,2.000811799777663,0.0004573340266309469
1.25892541179,1.25892541179,512,-0.000914668053261888,-0.001726467830924689,0.0010175363288609722,1.8875348546040958,0.001726467830924689,0.0008117997776628011,-0.000914668053261888,-2.6020852139652106e-18,0.4990853319467381,0.5008117997776628,1.999085331946738,2.000811799777663,0.000457334026630944
1.58489319246,1.58489319246,128,-0.0011705598290767897,-0.002306313298544791,0.0012053661886855802,1.9702652023893217,0.002306313298544791,0.0011357534694680011,-0.0011705598290767897,1.734723475976807e-18,0.49882944017092323,0.501135753469468,1.9988294401709232,2.001135753469468,0.0005852799145383948
1.58489319246,1.58489319246,256,-0.0011705598290767966,-0.002306313298544798,0.0012053661886855865,1.9702652023893164,0.002306313298544798,0.0011357534694680016,-0.0011705598290767966,-5.204170427930421e-18,0.4988294401709232,0.501135753469468,1.9988294401709232,2.001135753469468,0.0005852799145383983
1.58489319246,1.58489319246,512,-0.0011705598290767893,-0.002306313298544787,0.0012053661886855787,1.970265202389319,0.002306313298544787,0.0011357534694679977,-0.0011705598290767893,-2.168404344971009e-18,0.49882944017092323,0.501135753469468,1.9988294401709232,2.001135753469468,0.0005852799145383946
1.99526231497,1.99526231497,128,-0.0014694217263023575,-0.003019530371885622,0.0013887348070214522,2.054910661681822,0.003019530371885622,0.0015501086455832645,-0.0014694217263023575,1.734723475976807e-18,0.4985305782736976,0.5015501086455832,1.9985305782736977,2.001550108645583,0.0007347108631511788
1.99526231497,1.99526231497,256,-0.001469421726302366,-0.0030195303718856315,0.0013887348070214585,2.0549106616818165,0.0030195303718856315,0.0015501086455832656,-0.001469421726302366,-7.806255641895632e-18,0.4985305782736976,0.5015501086455832,1.9985305782736977,2.001550108645583,0.000734710863151183
1.99526231497,1.99526231497,512,-0.0014694217263023564,-0.003019530371885617,0.0013887348070214499,2.0549106616818196,0.003019530371885617,0.0015501086455832604,-0.0014694217263023564,-2.6020852139652106e-18,0.4985305782736976,0.5015501086455832,1.9985305782736977,2.001550108645583,0.0007347108631511782
2.51188643151,2.51188643151,128,-0.0018087719284910447,-0.003871463864624087,0.0015548519208490512,2.140382545550576,0.003871463864624087,0.0020626919361330424,-0.0018087719284910447,4.336808689942018e-18,0.49819122807150895,0.5020626919361331,1.998191228071509,2.002062691936133,0.0009043859642455224
2.51188643151,2.51188643151,256,-0.0018087719284910545,-0.0038714638646240966,0.0015548519208490573,2.14038254555057,0.0038714638646240966,0.002062691936133042,-0.0018087719284910545,-9.540979117872439e-18,0.49819122807150895,0.5020626919361331,1.9981912280715088,2.002062691936133,0.0009043859642455272
2.51188643151,2.51188643151,512,-0.0018087719284910434,-0.0038714638646240797,0.001554851920849048,2.140382545550574,0.0038714638646240797,0.0020626919361330363,-0.0018087719284910434,-2.6020852139652106e-18,0.49819122807150895,0.5020626919361331,1.998191228071509,2.002062691936133,0.0009043859642455217
3.16227766017,3.16227766017,128,-0.002183143945653045,-0.004858543052935636,0.0016908887840234995,2.2254799380543355,0.004858543052935636,0.002675399107282591,-0.002183143945653045,8.673617379884035e-19,0.49781685605434695,0.5026753991072825,1.997816856054347,2.0026753991072828,0.0010915719728265224
3.16227766017,3.16227766017,256,-0.002183143945653056,-0.004858543052935648,0.0016908887840235058,2.2254799380543298,0.004858543052935648,0.002675399107282592,-0.002183143945653056,-1.474514954580286e-17,0.49781685605434695,0.5026753991072825,1.997816856054347,2.0026753991072828,0.001091571972826528
3.16227766017,3.16227766017,512,-0.0021831439456530422,-0.00485854305293563,0.0016908887840234965,2.2254799380543355,0.00485854305293563,0.0026753991072825875,-0.0021831439456530422,0.0,0.49781685605434695,0.5026753991072825,1.997816856054347,2.0026753991072828,0.0010915719728265211
3.98107170553,3.98107170553,128,-0.0025842949547152418,-0.0059670084486755145,0.0017858764154702125,2.308950237196515,0.0059670084486755145,0.0033827134939602727,-0.0025842949547152418,1.734723475976807e-18,0.49741570504528476,0.5033827134939602,1.9974157050452848,2.00338271349396,0.0012921474773576209
3.98107170553,3.98107170553,256,-0.0025842949547152543,-0.0059670084486755275,0.0017858764154702182,2.308950237196509,0.0059670084486755275,0.003382713493960273,-0.0025842949547152543,-1.734723475976807e-17,0.49741570504528476,0.5033827134939602,1.9974157050452848,2.00338271349396,0.0012921474773576272
3.98107170553,3.98107170553,512,-0.0025842949547152383,-0.005967008448675505,0.001785876415470209,2.3089502371965143,0.005967008448675505,0.0033827134939602667,-0.0025842949547152383,-8.673617379884035e-19,0.49741570504528476,0.5033827134939602,1.9974157050452848,2.00338271349396,0.0012921474773576191
5.01187233627,5.01187233627,128,-0.0030018415106582387,-0.007173082433807433,0.0018324420981672865,2.3895606774504663,0.007173082433807433,0.004171240923149194,-0.0030018415106582387,3.469446951953614e-18,0.49699815848934176,0.5041712409231492,1.9969981584893417,2.0041712409231494,0.0015009207553291193
5.01187233627,5.01187233627,256,-0.0030018415106582534,-0.007173082433807447,0.0018324420981672917,2.3895606774504596,0.007173082433807447,0.004171240923149194,-0.0030018415106582534,-2.0816681711721685e-17,0.49699815848934176,0.5041712409231492,1.9969981584893417,2.0041712409231494,0.0015009207553291267
5.01187233627,5.01187233627,512,-0.003001841510658235,-0.007173082433807421,0.0018324420981672828,2.3895606774504654,0.007173082433807421,0.004171240923149186,-0.003001841510658235,0.0,0.49699815848934176,0.5041712409231491,1.9969981584893417,2.0041712409231494,0.0015009207553291176
6.3095734448,6.3095734448,128,-0.0034242336923736446,-0.008444752927788256,0.0018279481493326817,2.4661730729991262,0.008444752927788256,0.005020519235414611,-0.0034242336923736446,3.469446951953614e-18,0.49657576630762634,0.5050205192354146,1.9965757663076265,2.0050205192354147,0.0017121168461868223
6.3095734448,6.3095734448,256,-0.0034242336923736593,-0.008444752927788268,0.001827948149332686,2.466173072999119,0.008444752927788268,0.005020519235414609,-0.0034242336923736593,-2.42861286636753e-17,0.49657576630762634,0.5050205192354146,1.9965757663076262,2.0050205192354147,0.0017121168461868297
6.3095734448,6.3095734448,512,-0.0034242336923736402,-0.008444752927788242,0.0018279481493326786,2.4661730729991254,0.008444752927788242,0.005020519235414602,-0.0034242336923736402,0.0,0.49657576630762634,0.5050205192354146,1.9965757663076265,2.0050205192354147,0.0017121168461868201
7.94328234724,7.94328234724,128,-0.0038398931711901047,-0.00974493044320722,0.001774749070363096,2.5378129048801004,0.00974493044320722,0.0059050372720171156,-0.0038398931711901047,1.734723475976807e-18,0.4961601068288099,0.5059050372720171,1.99616010682881,2.0059050372720173,0.0019199465855950523
7.94328234724,7.94328234724,256,-0.003839893171190121,-0.009744930443207234,0.0017747490703630998,2.537812904880093,0.009744930443207234,0.005905037272017112,-0.003839893171190121,-2.949029909160572e-17,0.4961601068288099,0.5059050372720171,1.99616010682881,2.0059050372720173,0.0019199465855950606
