s,peak_velocity,peak_velocity_fraction,peak_velocity_l,material_fraction_above_09,material_fraction_above_099,maximum_density,maximum_radial_stress,reference_maximum_speed,density_peak_over_reference,radial_peak_over_reference
0.8799999999999581,0.4470500975349772,0.78125,-0.783985299733976,0.0,0.0,19.42332323008371,19.40755943973826,,,
0.8849999999999576,0.4527338593364703,0.78125,-0.7825547826704895,0.0,0.0,19.587127667565245,19.571297280545163,,,
0.889999999999957,0.45783847484937795,0.78125,-0.7811106944732983,0.0,0.0,19.75252847435597,19.736631115732806,,,
0.8949999999999565,0.4625126532985256,0.7734375,-0.7920375387273012,0.0,0.0,19.919533186675054,19.90356848284745,,,
0.899999999999956,0.4683916709003897,0.7734375,-0.7905590755106318,0.0,0.0,20.088149146202593,20.072116724966264,,,
0.9049999999999554,0.47373330403487085,0.7734375,-0.7890664981571173,0.0,0.0,20.25838353311313,20.242283023717828,,,
0.9099999999999548,0.47840291944779567,0.7734375,-0.7875617681746777,0.0,0.0,20.43024332365346,20.41407435687164,,,
0.9149999999999543,0.4829480462485607,0.765625,-0.7981374788847744,0.0,0.0,20.603735326482163,20.58749753466467,,,
0.9199999999999537,0.4884136681733882,0.765625,-0.796600483214356,0.0,0.0,20.778866143319444,20.762559160462985,,,
0.9249999999999532,0.4932427461402342,0.765625,-0.7950510086027321,0.0,0.0,20.955642151350823,20.939265613170193,,,
0.9299999999999526,0.4972586635520468,0.765625,-0.793491371241974,0.0,0.0,21.134069512218126,21.117623056214917,,,
0.9349999999999521,0.5019691324883861,0.7578125,-0.8038039977799677,0.0,0.0,21.31415411170067,21.297637377250112,,,
0.9399999999999515,0.5068744922638728,0.7578125,-0.8022137875078063,0.0,0.0,21.495901593907277,21.479314222332544,,,
0.944999999999951,0.510990738407656,0.7578125,-0.8006132333124336,0.0,0.0,21.67931732992347,21.662658964578046,,,
0.9499999999999504,0.5145639093057791,0.75,-0.8107554514466204,0.0,0.0,21.86440641926053,21.847676705607647,,,
0.9549999999999499,0.5194882804363514,0.75,-0.8091278848808126,0.0,0.0,22.051173723573367,22.034372309252127,,,
0.9599999999999493,0.5236306068151744,0.75,-0.8074899802039129,0.0,0.0,22.239623825916603,22.22275036081859,,,
0.9649999999999488,0.5267415863950015,0.75,-0.8058445858613903,0.0,0.0,22.42976107901679,22.41281521534509,,,
0.9699999999999482,0.5312569248934962,0.7421875,-0.8158556257263178,0.0,0.0,22.62158957109268,22.604570963430174,,,
0.9749999999999477,0.5353669255318949,0.7421875,-0.8141833042576261,0.0,0.0,22.815113109817357,22.79802141519879,,,
0.9799999999999471,0.5384268306577885,0.7421875,-0.8125036727239333,0.0,0.0,23.010335225534977,22.993170103517425,,,
0.9849999999999466,0.5423194223674195,0.734375,-0.8224463464982362,0.0,0.0,23.207259088111694,23.190020200870947,,,
0.989999999999946,0.546344794754251,0.734375,-0.8207420386355,0.0,0.0,23.40588751527172,23.388574527695535,,,
0.9949999999999455,0.5492804665820787,0.734375,-0.8190307768504529,0.0,0.0,23.606222902310844,23.588835482113808,,,
0.9999999999999449,0.5527791058068408,0.7265625,-0.8289391946900513,0.0,0.0,23.80826718520387,23.790805003052604,,,
1.0049999999999444,0.5566676920112821,0.7265625,-0.8272049557769962,0.0,0.0,24.012021842788368,23.994484572424156,,,
1.0099999999999438,0.5594052812814608,0.7265625,-0.8254642963862879,0.0,0.0,24.217487828358436,24.199875146738986,,,
1.0149999999999433,0.5626978210287312,0.71875,-0.8353679317887285,0.0,0.0,24.424665612438798,24.40697719986301,,,
1.0199999999999427,0.5663953049714107,0.71875,-0.8336055797204527,0.0,0.0,24.633555152239868,24.615790692479145,,,
1.0249999999999422,0.5688575276260861,0.71875,-0.8318375260551848,0.0,0.0,24.844155895506056,24.8263150759304,,,
1.0299999999999416,0.5721191409094687,0.7109375,-0.8417647025096986,0.0,0.0,25.056466815602253,25.038549327292028,,,
1.034999999999941,0.575567731060923,0.7109375,-0.8399758781670357,0.0,0.0,25.270486356393803,25.252491894265667,,,
1.0399999999999405,0.5776716399894731,0.7109375,-0.838182270151445,0.0,0.0,25.486212473133385,25.46814073605053,,,
1.04499999999994,0.5810645987900276,0.703125,-0.8481594732868842,0.0,0.0,25.70364257778689,25.685493268684212,,,
1.0499999999999394,0.5842010936081206,0.703125,-0.8463457144020052,0.0,0.0,25.92277350637462,25.904546332391906,,,
1.0549999999999389,0.5858562096089438,0.703125,-0.8445283082326523,0.0,0.0,26.14360151323174,26.12529618584652,,,
1.0599999999999383,0.5895411170660136,0.6953125,-0.8545797117342318,0.0,0.0,26.36612217476675,26.347738409955245,,,
1.0649999999999378,0.59229529050173,0.6953125,-0.8527425034763805,0.0,0.0,26.590330405586204,26.571867923976267,,,
1.0699999999999372,0.5939344950102958,0.6875,-0.8629039538258024,0.0,0.0,26.816220392286468,26.79767891932846,,,
1.0749999999999367,0.5975371504581066,0.6875,-0.8610502286240092,0.0,0.0,27.043785569127888,27.025164835269493,,,
1.0799999999999361,0.5998320900450514,0.6875,-0.8591910640378932,0.0,0.0,27.273018637300986,27.254318378152,,,
1.0849999999999356,0.6018324565217067,0.6796875,-0.8694687253034621,0.0,0.0,27.503911498248847,27.485131454763064,,,
1.089999999999935,0.6050536123601724,0.6796875,-0.8675931611198097,0.0,0.0,27.73645530384182,27.717595222478707,,,
1.0949999999999345,0.6068127230004465,0.6796875,-0.8657134952633484,0.0,0.0,27.970640411043426,27.95170004394023,,,
1.099999999999934,0.6093078191911965,0.671875,-0.8761250014570382,0.0,0.0,28.206456364206428,28.187435469351875,,,
1.1049999999999334,0.6120923548447509,0.671875,-0.8742288315645533,0.0,0.0,28.4438919041728,28.424790245574226,,,
1.1099999999999328,0.6132420069997175,0.671875,-0.8723300785665418,0.0,0.0,28.68293487101649,28.663752218894107,,,
1.1149999999999323,0.6163613772544542,0.6640625,-0.8828933607979067,0.0,0.0,28.923572218972033,28.904308349944575,,,
1.1199999999999317,0.6186603051719436,0.6640625,-0.8809777775416177,0.0,0.0,29.165789931300356,29.146444628593745,,,
1.1249999999999312,0.6197786528397323,0.65625,-0.8917245394156357,0.0,0.0,29.409572974203876,29.39014602787022,,,
1.1299999999999306,0.6229946653674233,0.65625,-0.8897950762278145,0.0,0.0,29.654905297731798,29.635396504863383,,,
1.13499999999993,0.6247704875428,0.65625,-0.8878612228366258,0.0,0.0,29.90176974930394,29.882178914269826,,,
1.1399999999999295,0.6264019808961738,0.6484375,-0.8988003413615067,0.0,0.0,30.15014812795669,30.130475062616732,,,
1.144999999999929,0.6292147780300751,0.6484375,-0.8968523489858191,0.0,0.0,30.400021151609526,30.3802656755339,,,
1.1499999999999284,0.6304462518334303,0.6484375,-0.8949012977108012,0.0,0.0,30.651368472657257,30.631530413335835,,,
1.1549999999999279,0.6326276522545108,0.640625,-0.9060545102590668,0.0,0.0,30.904168737854746,30.884247930882655,,,
1.1599999999999273,0.6350344428027177,0.640625,-0.9040889771944693,0.0,0.0,31.158399540236214,31.138395829510408,,,
1.1649999999999268,0.6357245846662446,0.640625,-0.9021217014563282,0.0,0.0,31.414037492911454,31.39395073079942,,,
1.1699999999999262,0.6384772932009471,0.6328125,-0.9135121920029454,0.0,0.0,31.671058183308585,31.65088823082775,,,
1.1749999999999257,0.640492978956145,0.6328125,-0.9115299919693739,0.0,0.0,31.929436152229165,31.90918287922908,,,
1.179999999999925,0.6409057602967119,0.625,-0.9231928049710999,0.0,0.0,32.189144901863294,32.16880818720106,,,
1.1849999999999246,0.6439790390619253,0.625,-0.9211992101734272,0.0,0.0,32.45015678606219,32.42973651780913,,,
1.189999999999924,0.6456361359597255,0.625,-0.9192010856477876,0.0,0.0,32.71244303669532,32.69193911233043,,,
1.1949999999999235,0.6463375641314655,0.6171875,-0.9311509665577674,0.0,0.0,32.9759736855138,32.95538601213811,,,
1.199999999999923,0.6491651751512005,0.6171875,-0.9291413733641009,0.0,0.0,33.24071753950429,33.22004603405845,,,
1.2049999999999224,0.6505120519729347,0.6171875,-0.9271279291937251,0.0,0.0,33.50664221478732,33.48588680425388,,,
1.2099999999999218,0.6514337914535253,0.609375,-0.9393846711172329,0.0,0.0,33.773714070140926,33.75287469176427,,,
1.2149999999999213,0.6540558310769785,0.609375,-0.9373597643711598,0.0,0.0,34.041898293702054,34.02097489517628,,,
1.2199999999999207,0.6551510916448391,0.609375,-0.9353315201225524,0.0,0.0,34.31115887718495,34.29015141684707,,,
1.2249999999999202,0.6562181009317092,0.6015625,-0.9479061451428973,0.0,0.0,34.581458628257124,34.56036707527294,,,
1.2299999999999196,0.6586829693716262,0.6015625,-0.9458665235939134,0.0,0.0,34.852759215151714,34.83158354968393,,,
1.234999999999919,0.6595933992164719,0.6015625,-0.943823887183725,0.0,0.0,35.125021072216114,35.1037612856199,,,
1.2399999999999185,0.6607055550061391,0.59375,-0.9567178730858392,0.0,0.0,35.398203431935826,35.37685952693957,,,
1.244999999999918,0.6630569389822115,0.59375,-0.9546641039804757,0.0,0.0,35.67226421447753,35.650836205395315,,,
1.2499999999999174,0.6638465958765316,0.59375,-0.9526074636817399,0.0,0.0,35.94715994518083,35.92564785814622,,,
1.2549999999999168,0.6649356816001829,0.5859375,-0.965813518691118,0.0,0.0,36.22284570894958,36.20124958215737,,,
1.2599999999999163,0.6672158108597528,0.5859375,-0.9637460600814851,0.0,0.0,36.499274976054366,36.47759486005272,,,
1.2649999999999157,0.6679458084359796,0.5859375,-0.9616757018985267,0.0,0.0,36.776399580429924,36.75463553841184,,,
1.2699999999999152,0.6689510305483833,0.578125,-0.9751779215703651,0.0,0.0,37.05416957178488,37.03232167992299,,,
1.2749999999999146,0.6711965033986986,0.578125,-0.9730971209033666,0.0,0.0,37.33253312455056,37.310601472353454,,,
1.279999999999914,0.6719189583579137,0.578125,-0.9710132427257763,0.0,0.0,37.61143651056537,37.58942120123049,,,
1.2849999999999135,0.6727998155675922,0.5703125,-0.9847880907097935,0.0,0.0,37.89082394777238,37.8687250985739,,,
