s,peak_velocity,peak_velocity_fraction,peak_velocity_l,material_fraction_above_09,material_fraction_above_099,maximum_density,maximum_radial_stress,reference_maximum_speed,density_peak_over_reference,radial_peak_over_reference
0.315,0.18848224150058465,0.953125,-0.5673348796169511,0.0,0.0,8.936970934141769,8.926332991390918,0.7918733225900569,147.95967922586064,672.2727096725064
0.32,0.19222096552511547,0.953125,-0.5666728607068683,0.0,0.0,8.981161689354492,8.97049752939767,0.7997566350376911,136.91606628119814,604.0892408049383
0.325,0.1955424647262618,0.953125,-0.5660005552145339,0.0,0.0,9.025971056084607,9.015280377209283,0.8074523702610187,140.05765923182983,733.281656248596
0.33,0.19841414365299298,0.953125,-0.5653193840924511,0.0,0.0,9.071404963635896,9.060687462853197,0.8149576048962365,159.79795664639818,833.58471305078
0.335,0.20079909947408212,0.953125,-0.5646308876218347,0.0,0.0,9.117469384687704,9.106724757744328,0.8222698150018997,161.69534125935897,639.6227146328107
0.34,0.20461789168865918,0.9375,-0.5876258842494199,0.0,0.0,9.164170378878495,9.153398320243538,0.8293868833462197,162.75733141699814,600.0135157689762
0.34500000000000003,0.20815501891741012,0.9375,-0.5869122222348426,0.0,0.0,9.211514071165237,9.200714274029997,0.8363070838855726,118.33034191148369,648.3822565907395
0.35000000000000003,0.21135465643501541,0.9375,-0.586188382337336,0.0,0.0,9.259506653561614,9.248678809838724,0.8430283744534957,77.52663277021509,398.1031287340348
0.355,0.21420267490992212,0.9375,-0.5854555363369592,0.0,0.0,9.308154411514193,9.297298211821953,0.849548251348514,57.31358557095078,234.857152829736
0.36,0.21668297655882707,0.9375,-0.5847149073390188,0.0,0.0,9.357463684202065,9.346578817872036,0.85586475068409,69.79042310023817,340.886677247488
0.365,0.21877718194057566,0.9375,-0.5839677762806355,0.0,0.0,9.407440904789357,9.396527059851204,0.8619765164799958,106.76862117104007,721.5417927784559
0.37,0.22046409845236928,0.9375,-0.5832154901806129,0.0,0.0,9.45809257559536,9.447149438776384,0.8678827881700492,153.3470619948736,649.7752040962893
0.375,0.22171936186606847,0.9375,-0.5824594713632181,0.0,0.0,9.509425266453864,9.498452523179841,0.8735833853585224,163.23069940088726,515.8529778700972
0.38,0.22251511705210328,0.9375,-0.5817012281140826,0.0,0.0,9.561445637693884,9.550442972077215,0.8790786898513063,154.36218365257136,484.0774640476471
0.385,0.2228198826155469,0.9375,-0.5809423658327582,0.0,0.0,9.614160397653784,9.603127492506145,0.884428872081479,108.75683995631452,521.3817088180324
