id,layout,module,compartment_count,compartment,domain,boundary,angular_index,geometry_stride,nodes,control,lowest_squared_frequency
412,narrow,0,32,31,"[np.float64(0.6479029280244751), np.float64(0.95)]",dirichlet,0,1,257,mesh,373.53568945305096
413,narrow,0,32,31,"[np.float64(0.6479029280244751), np.float64(0.95)]",dirichlet,0,1,513,mesh,373.5320363437444
414,narrow,0,32,31,"[np.float64(0.6479029280244751), np.float64(0.95)]",dirichlet,0,1,1025,mesh,373.53112307716304
415,narrow,0,32,31,"[np.float64(0.6479029280244751), np.float64(0.95)]",dirichlet,0,2,1025,metric,373.5311230733809
416,narrow,0,32,31,"[np.float64(0.6479029280244751), np.float64(0.95)]",dirichlet,0,4,1025,metric,373.5311230285954
417,narrow,1,1,0,"[np.float64(0.55), np.float64(2.95)]",dirichlet,0,1,257,mesh,2.5898629124212746
418,narrow,1,1,0,"[np.float64(0.55), np.float64(2.95)]",dirichlet,0,1,513,mesh,2.5897466357367946
419,narrow,1,1,0,"[np.float64(0.55), np.float64(2.95)]",dirichlet,0,1,1025,mesh,2.5897175781883206
420,narrow,1,1,0,"[np.float64(0.55), np.float64(2.95)]",dirichlet,0,2,1025,metric,2.5897175589193964
421,narrow,1,1,0,"[np.float64(0.55), np.float64(2.95)]",dirichlet,0,4,1025,metric,2.5897175701841206
422,narrow,1,1,0,"[np.float64(0.55), np.float64(2.95)]",dirichlet,1,1,1025,angular,4.444543753686082
423,narrow,1,1,0,"[np.float64(0.55), np.float64(2.95)]",dirichlet,2,1,1025,angular,6.296265900797223
424,narrow,1,8,0,"[np.float64(0.55), np.float64(1.1749238704083365)]",dirichlet,0,1,257,mesh,74.71854953285067
425,narrow,1,8,0,"[np.float64(0.55), np.float64(1.1749238704083365)]",dirichlet,0,1,513,mesh,74.71768000138103
426,narrow,1,8,0,"[np.float64(0.55), np.float64(1.1749238704083365)]",dirichlet,0,1,1025,mesh,74.71746071025126
427,narrow,1,8,0,"[np.float64(0.55), np.float64(1.1749238704083365)]",dirichlet,0,2,1025,metric,74.71746070643786
428,narrow,1,8,0,"[np.float64(0.55), np.float64(1.1749238704083365)]",dirichlet,0,4,1025,metric,74.71746065085685
429,narrow,1,8,1,"[np.float64(1.1749238704083365), np.float64(1.5016076942842547)]",dirichlet,0,1,257,mesh,190.40442290758074
430,narrow,1,8,1,"[np.float64(1.1749238704083365), np.float64(1.5016076942842547)]",dirichlet,0,1,513,mesh,190.40149882524614
431,narrow,1,8,1,"[np.float64(1.1749238704083365), np.float64(1.5016076942842547)]",dirichlet,0,1,1025,mesh,190.40076800764064
432,narrow,1,8,2,"[np.float64(1.5016076942842547), np.float64(1.692994878567967)]",dirichlet,0,1,257,mesh,99.34143831728922
433,narrow,1,8,2,"[np.float64(1.5016076942842547), np.float64(1.692994878567967)]",dirichlet,0,1,513,mesh,99.34064605936713
434,narrow,1,8,2,"[np.float64(1.5016076942842547), np.float64(1.692994878567967)]",dirichlet,0,1,1025,mesh,99.34044799564897
435,narrow,1,8,3,"[np.float64(1.692994878567967), np.float64(1.8811199211601528)]",dirichlet,0,1,257,mesh,87.3260813039056
436,narrow,1,8,3,"[np.float64(1.692994878567967), np.float64(1.8811199211601528)]",dirichlet,0,1,513,mesh,87.32529484077715
437,narrow,1,8,3,"[np.float64(1.692994878567967), np.float64(1.8811199211601528)]",dirichlet,0,1,1025,mesh,87.3250982258683
438,narrow,1,8,4,"[np.float64(1.8811199211601528), np.float64(2.0839902313226273)]",dirichlet,0,1,257,mesh,84.30114207598416
439,narrow,1,8,4,"[np.float64(1.8811199211601528), np.float64(2.0839902313226273)]",dirichlet,0,1,513,mesh,84.30035172259214
440,narrow,1,8,4,"[np.float64(1.8811199211601528), np.float64(2.0839902313226273)]",dirichlet,0,1,1025,mesh,84.30015413515999
441,narrow,1,8,4,"[np.float64(1.8811199211601528), np.float64(2.0839902313226273)]",dirichlet,0,2,1025,metric,84.30015413534271
442,narrow,1,8,4,"[np.float64(1.8811199211601528), np.float64(2.0839902313226273)]",dirichlet,0,4,1025,metric,84.30015413797967
443,narrow,1,8,5,"[np.float64(2.0839902313226273), np.float64(2.3244630762385112)]",dirichlet,0,1,257,mesh,83.32315385880158
444,narrow,1,8,5,"[np.float64(2.0839902313226273), np.float64(2.3244630762385112)]",dirichlet,0,1,513,mesh,83.32235134527986
445,narrow,1,8,5,"[np.float64(2.0839902313226273), np.float64(2.3244630762385112)]",dirichlet,0,1,1025,mesh,83.32215071775208
446,narrow,1,8,6,"[np.float64(2.3244630762385112), np.float64(2.61915223474268)]",dirichlet,0,1,257,mesh,83.11544641851606
447,narrow,1,8,6,"[np.float64(2.3244630762385112), np.float64(2.61915223474268)]",dirichlet,0,1,513,mesh,83.11464093809768
448,narrow,1,8,6,"[np.float64(2.3244630762385112), np.float64(2.61915223474268)]",dirichlet,0,1,1025,mesh,83.11443956892828
449,narrow,1,8,7,"[np.float64(2.61915223474268), np.float64(2.95)]",dirichlet,0,1,257,mesh,83.56830728645363
450,narrow,1,8,7,"[np.float64(2.61915223474268), np.float64(2.95)]",dirichlet,0,1,513,mesh,83.56751266939045
451,narrow,1,8,7,"[np.float64(2.61915223474268), np.float64(2.95)]",dirichlet,0,1,1025,mesh,83.56731401604439
452,narrow,1,8,7,"[np.float64(2.61915223474268), np.float64(2.95)]",dirichlet,0,2,1025,metric,83.56731401595987
453,narrow,1,8,7,"[np.float64(2.61915223474268), np.float64(2.95)]",dirichlet,0,4,1025,metric,83.5673140163018
454,narrow,1,32,0,"[np.float64(0.55), np.float64(0.6947804107094294)]",dirichlet,0,1,257,mesh,1329.2358906711584
455,narrow,1,32,0,"[np.float64(0.55), np.float64(0.6947804107094294)]",dirichlet,0,1,513,mesh,1329.2231705924266
456,narrow,1,32,0,"[np.float64(0.55), np.float64(0.6947804107094294)]",dirichlet,0,1,1025,mesh,1329.2199905893913
457,narrow,1,32,0,"[np.float64(0.55), np.float64(0.6947804107094294)]",dirichlet,0,2,1025,metric,1329.2199905675222
458,narrow,1,32,0,"[np.float64(0.55), np.float64(0.6947804107094294)]",dirichlet,0,4,1025,metric,1329.2199902191435
459,narrow,1,32,1,"[np.float64(0.6947804107094294), np.float64(0.8548477371826356)]",dirichlet,0,1,257,mesh,1337.2505173368168
460,narrow,1,32,1,"[np.float64(0.6947804107094294), np.float64(0.8548477371826356)]",dirichlet,0,1,513,mesh,1337.2378184470017
461,narrow,1,32,1,"[np.float64(0.6947804107094294), np.float64(0.8548477371826356)]",dirichlet,0,1,1025,mesh,1337.2346437446306
462,narrow,1,32,2,"[np.float64(0.8548477371826356), np.float64(1.022164008608819)]",dirichlet,0,1,257,mesh,1319.1033383763502
463,narrow,1,32,2,"[np.float64(0.8548477371826356), np.float64(1.022164008608819)]",dirichlet,0,1,513,mesh,1319.090573947228
464,narrow,1,32,2,"[np.float64(0.8548477371826356), np.float64(1.022164008608819)]",dirichlet,0,1,1025,mesh,1319.08738285332
465,narrow,1,32,3,"[np.float64(1.022164008608819), np.float64(1.1749238704083365)]",dirichlet,0,1,257,mesh,1388.9111549236295
466,narrow,1,32,3,"[np.float64(1.022164008608819), np.float64(1.1749238704083365)]",dirichlet,0,1,513,mesh,1388.898412238895
467,narrow,1,32,3,"[np.float64(1.022164008608819), np.float64(1.1749238704083365)]",dirichlet,0,1,1025,mesh,1388.8952262967043
468,narrow,1,32,4,"[np.float64(1.1749238704083365), np.float64(1.3000338802050169)]",dirichlet,0,1,257,mesh,1669.7618214272945
469,narrow,1,32,4,"[np.float64(1.1749238704083365), np.float64(1.3000338802050169)]",dirichlet,0,1,513,mesh,1669.7484115083728
470,narrow,1,32,4,"[np.float64(1.1749238704083365), np.float64(1.3000338802050169)]",dirichlet,0,1,1025,mesh,1669.745061699113
471,narrow,1,32,5,"[np.float64(1.3000338802050169), np.float64(1.3857721453807508)]",dirichlet,0,1,257,mesh,1501.2812980252552
472,narrow,1,32,5,"[np.float64(1.3000338802050169), np.float64(1.3857721453807508)]",dirichlet,0,1,513,mesh,1501.2676908766102
473,narrow,1,32,5,"[np.float64(1.3000338802050169), np.float64(1.3857721453807508)]",dirichlet,0,1,1025,mesh,1501.2642891367439
474,narrow,1,32,6,"[np.float64(1.3857721453807508), np.float64(1.448265774801141)]",dirichlet,0,1,257,mesh,1409.2606735793108
475,narrow,1,32,6,"[np.float64(1.3857721453807508), np.float64(1.448265774801141)]",dirichlet,0,1,513,mesh,1409.2478339550894
476,narrow,1,32,6,"[np.float64(1.3857721453807508), np.float64(1.448265774801141)]",dirichlet,0,1,1025,mesh,1409.2446240510808
477,narrow,1,32,7,"[np.float64(1.448265774801141), np.float64(1.5016076942842547)]",dirichlet,0,1,257,mesh,1380.4403508838548
478,narrow,1,32,7,"[np.float64(1.448265774801141), np.float64(1.5016076942842547)]",dirichlet,0,1,513,mesh,1380.4277044636215
479,narrow,1,32,7,"[np.float64(1.448265774801141), np.float64(1.5016076942842547)]",dirichlet,0,1,1025,mesh,1380.4245428760944
480,narrow,1,32,8,"[np.float64(1.5016076942842547), np.float64(1.5512274915707747)]",dirichlet,0,1,257,mesh,1367.7545152957482
481,narrow,1,32,8,"[np.float64(1.5016076942842547), np.float64(1.5512274915707747)]",dirichlet,0,1,513,mesh,1367.7418914382495
482,narrow,1,32,8,"[np.float64(1.5016076942842547), np.float64(1.5512274915707747)]",dirichlet,0,1,1025,mesh,1367.738735490281
483,narrow,1,32,9,"[np.float64(1.5512274915707747), np.float64(1.5991642662198735)]",dirichlet,0,1,257,mesh,1360.012341978373
484,narrow,1,32,9,"[np.float64(1.5512274915707747), np.float64(1.5991642662198735)]",dirichlet,0,1,513,mesh,1359.999716952125
485,narrow,1,32,9,"[np.float64(1.5512274915707747), np.float64(1.5991642662198735)]",dirichlet,0,1,1025,mesh,1359.9965607105921
486,narrow,1,32,10,"[np.float64(1.5991642662198735), np.float64(1.646275566546754)]",dirichlet,0,1,257,mesh,1354.6149514497283
487,narrow,1,32,10,"[np.float64(1.5991642662198735), np.float64(1.646275566546754)]",dirichlet,0,1,513,mesh,1354.6023244166415
488,narrow,1,32,10,"[np.float64(1.5991642662198735), np.float64(1.646275566546754)]",dirichlet,0,1,1025,mesh,1354.5991676717165
489,narrow,1,32,11,"[np.float64(1.646275566546754), np.float64(1.692994878567967)]",dirichlet,0,1,257,mesh,1350.7528673551717
490,narrow,1,32,11,"[np.float64(1.646275566546754), np.float64(1.692994878567967)]",dirichlet,0,1,513,mesh,1350.7402393874215
491,narrow,1,32,11,"[np.float64(1.646275566546754), np.float64(1.692994878567967)]",dirichlet,0,1,1025,mesh,1350.7370824105747
492,narrow,1,32,12,"[np.float64(1.692994878567967), np.float64(1.7396044417726872)]",dirichlet,0,1,257,mesh,1348.0202708005993
493,narrow,1,32,12,"[np.float64(1.692994878567967), np.float64(1.7396044417726872)]",dirichlet,0,1,513,mesh,1348.0076424682925
494,narrow,1,32,12,"[np.float64(1.692994878567967), np.float64(1.7396044417726872)]",dirichlet,0,1,1025,mesh,1348.0044854008004
495,narrow,1,32,13,"[np.float64(1.7396044417726872), np.float64(1.7863386500447436)]",dirichlet,0,1,257,mesh,1346.0889842128583
496,narrow,1,32,13,"[np.float64(1.7396044417726872), np.float64(1.7863386500447436)]",dirichlet,0,1,513,mesh,1346.076355705764
497,narrow,1,32,13,"[np.float64(1.7396044417726872), np.float64(1.7863386500447436)]",dirichlet,0,1,1025,mesh,1346.0731985948687
498,narrow,1,32,14,"[np.float64(1.7863386500447436), np.float64(1.8334279805072633)]",dirichlet,0,1,257,mesh,1344.7317010272125
499,narrow,1,32,14,"[np.float64(1.7863386500447436), np.float64(1.8334279805072633)]",dirichlet,0,1,513,mesh,1344.7190722682278
500,narrow,1,32,14,"[np.float64(1.7863386500447436), np.float64(1.8334279805072633)]",dirichlet,0,1,1025,mesh,1344.7159150933978
501,narrow,1,32,15,"[np.float64(1.8334279805072633), np.float64(1.8811199211601528)]",dirichlet,0,1,257,mesh,1343.7779662504477
502,narrow,1,32,15,"[np.float64(1.8334279805072633), np.float64(1.8811199211601528)]",dirichlet,0,1,513,mesh,1343.7653369780971
503,narrow,1,32,15,"[np.float64(1.8334279805072633), np.float64(1.8811199211601528)]",dirichlet,0,1,1025,mesh,1343.762179674691
504,narrow,1,32,16,"[np.float64(1.8811199211601528), np.float64(1.92969059761228)]",dirichlet,0,1,257,mesh,1343.1015288437968
505,narrow,1,32,16,"[np.float64(1.8811199211601528), np.float64(1.92969059761228)]",dirichlet,0,1,513,mesh,1343.0888986433663
506,narrow,1,32,16,"[np.float64(1.8811199211601528), np.float64(1.92969059761228)]",dirichlet,0,1,1025,mesh,1343.0857411081276
507,narrow,1,32,16,"[np.float64(1.8811199211601528), np.float64(1.92969059761228)]",dirichlet,0,2,1025,metric,1343.0857411101852
508,narrow,1,32,16,"[np.float64(1.8811199211601528), np.float64(1.92969059761228)]",dirichlet,0,4,1025,metric,1343.0857411448817
509,narrow,1,32,17,"[np.float64(1.92969059761228), np.float64(1.9794519722090802)]",dirichlet,0,1,257,mesh,1342.6115240568663
510,narrow,1,32,17,"[np.float64(1.92969059761228), np.float64(1.9794519722090802)]",dirichlet,0,1,513,mesh,1342.5988923762277
511,narrow,1,32,17,"[np.float64(1.92969059761228), np.float64(1.9794519722090802)]",dirichlet,0,1,1025,mesh,1342.5957344707342
512,narrow,1,32,18,"[np.float64(1.9794519722090802), np.float64(2.0307554022601417)]",dirichlet,0,1,257,mesh,1342.2445823129842
513,narrow,1,32,18,"[np.float64(1.9794519722090802), np.float64(2.0307554022601417)]",dirichlet,0,1,513,mesh,1342.231948493841
514,narrow,1,32,18,"[np.float64(1.9794519722090802), np.float64(2.0307554022601417)]",dirichlet,0,1,1025,mesh,1342.2287900539268
515,narrow,1,32,19,"[np.float64(2.0307554022601417), np.float64(2.0839902313226273)]",dirichlet,0,1,257,mesh,1341.9582465034857
516,narrow,1,32,19,"[np.float64(2.0307554022601417), np.float64(2.0839902313226273)]",dirichlet,0,1,513,mesh,1341.945609862666
517,narrow,1,32,19,"[np.float64(2.0307554022601417), np.float64(2.0839902313226273)]",dirichlet,0,1,1025,mesh,1341.9424507156702
518,narrow,1,32,20,"[np.float64(2.0839902313226273), np.float64(2.1395744532637266)]",dirichlet,0,1,257,mesh,1341.7260540715984
519,narrow,1,32,20,"[np.float64(2.0839902313226273), np.float64(2.1395744532637266)]",dirichlet,0,1,513,mesh,1341.7134140437029
520,narrow,1,32,20,"[np.float64(2.0839902313226273), np.float64(2.1395744532637266)]",dirichlet,0,1,1025,mesh,1341.7102540506278
521,narrow,1,32,21,"[np.float64(2.1395744532637266), np.float64(2.1979331512330424)]",dirichlet,0,1,257,mesh,1341.5343059217234
522,narrow,1,32,21,"[np.float64(2.1395744532637266), np.float64(2.1979331512330424)]",dirichlet,0,1,513,mesh,1341.5216622685207
523,narrow,1,32,21,"[np.float64(2.1395744532637266), np.float64(2.1979331512330424)]",dirichlet,0,1,1025,mesh,1341.5185013701794
524,narrow,1,32,22,"[np.float64(2.1979331512330424), np.float64(2.259460334154763)]",dirichlet,0,1,257,mesh,1341.3800240296216
525,narrow,1,32,22,"[np.float64(2.1979331512330424), np.float64(2.259460334154763)]",dirichlet,0,1,513,mesh,1341.367377075073
526,narrow,1,32,22,"[np.float64(2.1979331512330424), np.float64(2.259460334154763)]",dirichlet,0,1,1025,mesh,1341.364215350061
527,narrow,1,32,23,"[np.float64(2.259460334154763), np.float64(2.3244630762385112)]",dirichlet,0,1,257,mesh,1341.2688721825418
528,narrow,1,32,23,"[np.float64(2.259460334154763), np.float64(2.3244630762385112)]",dirichlet,0,1,513,mesh,1341.256222947078
529,narrow,1,32,23,"[np.float64(2.259460334154763), np.float64(2.3244630762385112)]",dirichlet,0,1,1025,mesh,1341.2530606511166
530,narrow,1,32,24,"[np.float64(2.3244630762385112), np.float64(2.393095666359519)]",dirichlet,0,1,257,mesh,1341.2112462722416
531,narrow,1,32,24,"[np.float64(2.3244630762385112), np.float64(2.393095666359519)]",dirichlet,0,1,513,mesh,1341.198596376854
532,narrow,1,32,24,"[np.float64(2.3244630762385112), np.float64(2.393095666359519)]",dirichlet,0,1,1025,mesh,1341.195433919381
533,narrow,1,32,25,"[np.float64(2.393095666359519), np.float64(2.465304336518743)]",dirichlet,0,1,257,mesh,1341.2154812575357
534,narrow,1,32,25,"[np.float64(2.393095666359519), np.float64(2.465304336518743)]",dirichlet,0,1,513,mesh,1341.202832502928
535,narrow,1,32,25,"[np.float64(2.393095666359519), np.float64(2.465304336518743)]",dirichlet,0,1,1025,mesh,1341.1996703307948
536,narrow,1,32,26,"[np.float64(2.465304336518743), np.float64(2.540810786097095)]",dirichlet,0,1,257,mesh,1341.2801275148122
537,narrow,1,32,26,"[np.float64(2.465304336518743), np.float64(2.540810786097095)]",dirichlet,0,1,513,mesh,1341.2674813102078
538,narrow,1,32,26,"[np.float64(2.465304336518743), np.float64(2.540810786097095)]",dirichlet,0,1,1025,mesh,1341.2643197779814
539,narrow,1,32,27,"[np.float64(2.540810786097095), np.float64(2.61915223474268)]",dirichlet,0,1,257,mesh,1341.3904380954343
540,narrow,1,32,27,"[np.float64(2.540810786097095), np.float64(2.61915223474268)]",dirichlet,0,1,513,mesh,1341.3777950867734
541,narrow,1,32,27,"[np.float64(2.540810786097095), np.float64(2.61915223474268)]",dirichlet,0,1,1025,mesh,1341.3746343506214
542,narrow,1,32,28,"[np.float64(2.61915223474268), np.float64(2.6997673077365403)]",dirichlet,0,1,257,mesh,1341.5226607722725
543,narrow,1,32,28,"[np.float64(2.61915223474268), np.float64(2.6997673077365403)]",dirichlet,0,1,513,mesh,1341.5100208649371
544,narrow,1,32,28,"[np.float64(2.61915223474268), np.float64(2.6997673077365403)]",dirichlet,0,1,1025,mesh,1341.5068609020393
545,narrow,1,32,29,"[np.float64(2.6997673077365403), np.float64(2.782092400461494)]",dirichlet,0,1,257,mesh,1341.653231798103
546,narrow,1,32,29,"[np.float64(2.6997673077365403), np.float64(2.782092400461494)]",dirichlet,0,1,513,mesh,1341.6405944647033
547,narrow,1,32,29,"[np.float64(2.6997673077365403), np.float64(2.782092400461494)]",dirichlet,0,1,1025,mesh,1341.6374351450543
548,narrow,1,32,30,"[np.float64(2.782092400461494), np.float64(2.8656335772263715)]",dirichlet,0,1,257,mesh,1341.7661024519268
549,narrow,1,32,30,"[np.float64(2.782092400461494), np.float64(2.8656335772263715)]",dirichlet,0,1,513,mesh,1341.753467050426
550,narrow,1,32,30,"[np.float64(2.782092400461494), np.float64(2.8656335772263715)]",dirichlet,0,1,1025,mesh,1341.7503082141943
551,narrow,1,32,31,"[np.float64(2.8656335772263715), np.float64(2.95)]",dirichlet,0,1,257,mesh,1341.8545425376285
552,narrow,1,32,31,"[np.float64(2.8656335772263715), np.float64(2.95)]",dirichlet,0,1,513,mesh,1341.841908496768
553,narrow,1,32,31,"[np.float64(2.8656335772263715), np.float64(2.95)]",dirichlet,0,1,1025,mesh,1341.8387500027598
554,narrow,1,32,31,"[np.float64(2.8656335772263715), np.float64(2.95)]",dirichlet,0,2,1025,metric,1341.8387500035337
555,narrow,1,32,31,"[np.float64(2.8656335772263715), np.float64(2.95)]",dirichlet,0,4,1025,metric,1341.8387500087424
556,auxiliary,-1,0,-1,"[-4.0, 4.0]",dirichlet,0,1,2049,mesh,0.8495973206345724
557,auxiliary,-1,0,-1,"[-4.0, 4.0]",dirichlet,0,1,4097,mesh,0.8495924509886734
558,auxiliary,-1,0,-1,"[-4.0, 4.0]",dirichlet,0,1,8193,mesh,0.8495912334354685
559,auxiliary,-1,0,-1,"[-4.0, 4.0]",natural_u,0,1,2049,mesh,0.12868063582298106
560,auxiliary,-1,0,-1,"[-4.0, 4.0]",natural_u,0,1,4097,mesh,0.12867933416353594
561,auxiliary,-1,0,-1,"[-4.0, 4.0]",natural_u,0,1,8193,mesh,0.12867900876599236
562,auxiliary,-1,0,-1,"[-6.0, 6.0]",dirichlet,0,1,2049,mesh,0.2759295464341065
563,auxiliary,-1,0,-1,"[-6.0, 6.0]",dirichlet,0,1,4097,mesh,0.27592646681335253
564,auxiliary,-1,0,-1,"[-6.0, 6.0]",dirichlet,0,1,8193,mesh,0.2759256969853041
565,auxiliary,-1,0,-1,"[-6.0, 6.0]",natural_u,0,1,2049,mesh,0.056684247532068355
566,auxiliary,-1,0,-1,"[-6.0, 6.0]",natural_u,0,1,4097,mesh,0.05668325694857401
567,auxiliary,-1,0,-1,"[-6.0, 6.0]",natural_u,0,1,8193,mesh,0.05668300962246775
568,auxiliary,-1,0,-1,"[-8.0, 8.0]",dirichlet,0,1,2049,mesh,0.14387422172263342
569,auxiliary,-1,0,-1,"[-8.0, 8.0]",dirichlet,0,1,4097,mesh,0.1438715844773597
570,auxiliary,-1,0,-1,"[-8.0, 8.0]",dirichlet,0,1,8193,mesh,0.1438709280297843
571,auxiliary,-1,0,-1,"[-8.0, 8.0]",natural_u,0,1,2049,mesh,0.03285997590784717
572,auxiliary,-1,0,-1,"[-8.0, 8.0]",natural_u,0,1,4097,mesh,0.03285914020688807
573,auxiliary,-1,0,-1,"[-8.0, 8.0]",natural_u,0,1,8193,mesh,0.032858933018744096
