packet_distance,carve_upper_envelope
1.0,1.8270197627090478e-06
1.0010000000000001,1.7699025831630076e-06
1.002,1.714516582147496e-06
1.0030000000000001,1.660811048497246e-06
1.004,1.608736701073088e-06
1.0050000000000001,1.55824565018281e-06
1.006,1.5092913599012992e-06
1.0070000000000001,1.4618286114698175e-06
1.008,1.4158134674846501e-06
1.0090000000000001,1.3712032371948624e-06
1.01,1.3279564424995004e-06
1.0110000000000001,1.2860327850339193e-06
1.012,1.2453931139155828e-06
1.0130000000000001,1.2059993944391056e-06
1.014,1.1678146776206156e-06
1.0150000000000001,1.1308030703516268e-06
1.016,1.0949297066020768e-06
1.0170000000000001,1.060160719112968e-06
1.018,1.0264632119982852e-06
1.0190000000000001,9.93805234026368e-07
1.02,9.62155752550764e-07
1.0210000000000001,9.31484628170498e-07
1.022,9.01762590109767e-07
1.0230000000000001,8.729612121072261e-07
1.024,8.450528890546759e-07
1.025,8.180108142552544e-07
1.026,7.918089571812281e-07
1.027,7.66422041971193e-07
1.028,7.418255263369477e-07
1.029,7.179955811897898e-07
1.03,6.9490907064651e-07
1.031,6.725435327348261e-07
1.032,6.508771604885055e-07
1.033,6.298887835720635e-07
1.034,6.095578504550225e-07
1.035,5.89864411055796e-07
1.036,5.707890997252995e-07
1.037,5.523131188600594e-07
1.038,5.344182228850247e-07
1.039,5.170867026160763e-07
1.04,5.003013701321279e-07
1.041,4.840455440069391e-07
1.042,4.683030349605932e-07
1.043,4.5305813186069517e-07
1.044,4.382955881832018e-07
1.045,4.240006087430359e-07
1.046,4.101588368943254e-07
1.047,3.9675634196045805e-07
1.048,3.8377960709379266e-07
1.049,3.712155174551146e-07
1.05,3.590513487028435e-07
1.051,3.4727475576201705e-07
1.052,3.3587376199295527e-07
1.053,3.2483674855976474e-07
1.054,3.1415244412857925e-07
1.055,3.0380991492551243e-07
1.056,2.93798554924507e-07
1.057,2.8410807640488755e-07
1.058,2.7472850076870615e-07
1.059,2.6565014957791174e-07
1.06,2.568636358313281e-07
1.061,2.483598555313993e-07
1.062,2.401299794707601e-07
1.063,2.3216544520865411e-07
1.064,2.2445794932712813e-07
1.065,2.169994398570907e-07
1.066,2.0978210892419467e-07
1.067,2.0279838566450437e-07
1.068,1.960409292600662e-07
1.069,1.895026221443441e-07
1.07,1.8317656354738252e-07
1.071,1.7705606306095412e-07
1.072,1.7113463447349097e-07
1.073,1.654059897449045e-07
1.074,1.598640331712531e-07
1.075,1.5450285574925003e-07
1.076,1.493167295807396e-07
1.077,1.44300102546957e-07
1.078,1.3944759313266886e-07
1.079,1.347539853302493e-07
1.08,1.3021422372361256e-07
1.081,1.258234087619936e-07
1.082,1.2157679204372052e-07
1.083,1.1746977188975548e-07
1.084,1.1349788887726753e-07
1.085,1.0965682171293344e-07
1.086,1.0594238299632685e-07
1.087,1.0235051524309924e-07
1.088,9.887728698809716e-08
1.089,9.55188890583436e-08
1.09,9.227163079605915e-08
1.091,8.913193657145157e-08
1.092,8.609634230549723e-08
1.093,8.316149208265067e-08
1.094,8.032413493341827e-08
1.095,7.758112156697195e-08
1.096,7.492940141351489e-08
1.097,7.23660195667275e-08
1.098,6.988811387609318e-08
1.099,6.749291217911235e-08
1.1,6.51777295135325e-08
1.101,6.293996547945823e-08
1.102,6.077710169138938e-08
1.103,5.8686699260235284e-08
1.104,5.666639634527293e-08
1.105,5.4713905816017316e-08
1.106,5.282701296405179e-08
1.107,5.100357330478644e-08
1.108,4.924151037921653e-08
1.109,4.753881370556101e-08
1.11,4.589353672090901e-08
1.111,4.4303794832778466e-08
1.112,4.276776351064271e-08
1.113,4.128367641742514e-08
1.114,3.984982363092193e-08
1.115,3.8464549885208754e-08
1.116,3.712625287199955e-08
1.117,3.5833381621941386e-08
1.118,3.458443491588525e-08
1.119,3.337795970614898e-08
1.12,3.221254964769216e-08
1.121,3.108684361929903e-08
1.122,2.999952434468156e-08
1.123,2.894931700359038e-08
1.124,2.7934987922861862e-08
1.125,2.6955343257473173e-08
1.1260000000000001,2.600922778150938e-08
1.127,2.509552365914658e-08
1.1280000000000001,2.421314927558704e-08
1.129,2.33610580979704e-08
1.1300000000000001,2.2538237556268823e-08
1.131,2.17437080241023e-08
1.1320000000000001,2.0976521709625826e-08
1.133,2.0235761736264735e-08
1.1340000000000001,1.952054106357792e-08
1.135,1.8830001637937244e-08
1.1360000000000001,1.8163313433294803e-08
1.137,1.7519673561894323e-08
1.1380000000000001,1.6898305414958514e-08
1.139,1.629845782336048e-08
1.1400000000000001,1.5719404298231155e-08
1.141,1.516044215166268e-08
1.1420000000000001,1.4620891827243909e-08
1.143,1.4100096130675865e-08
1.1440000000000001,1.3597419480371187e-08
1.145,1.311224726796567e-08
1.1460000000000001,1.264398518885379e-08
1.147,1.2192058532756178e-08
1.1480000000000001,1.1755911624167226e-08
1.149,1.1335007162882604e-08
1.1500000000000001,1.0928825664446861e-08
1.151,1.0536864860632988e-08
1.1520000000000001,1.0158639179858042e-08
1.153,9.79367916764673e-09
1.154,9.44153099702305e-09
1.155,9.101755958917934e-09
1.156,8.773929952576864e-09
1.157,8.457643045911567e-09
1.158,8.15249899588366e-09
1.159,7.858114788872328e-09
1.16,7.574120260978035e-09
1.161,7.300157608414181e-09
1.162,7.035881077754879e-09
1.163,6.780956466334587e-09
1.164,6.535060842471907e-09
1.165,6.2978821158132804e-09
1.166,6.0691187075967434e-09
1.167,5.848479200931678e-09
1.168,5.635682001070563e-09
1.169,5.43045504564077e-09
1.17,5.2325354549243026e-09
1.171,5.041669222105582e-09
1.172,4.85761096347126e-09
1.173,4.6801236186500005e-09
1.174,4.5089781708362864e-09
1.175,4.343953357022201e-09
1.176,4.184835448173274e-09
1.177,4.031418019412313e-09
1.178,3.883501630275177e-09
1.179,3.740893664838651e-09
1.18,3.6034080819202785e-09
1.181,3.470865185262184e-09
1.182,3.34309144367495e-09
1.183,3.219919241237434e-09
1.184,3.101186717424653e-09
1.185,2.986737567267639e-09
1.186,2.876420841513294e-09
1.187,2.77009077676027e-09
1.188,2.66760663558685e-09
1.189,2.5688325167028123e-09
1.19,2.473637195077316e-09
1.191,2.381893992042805e-09
1.192,2.293480585446872e-09
1.193,2.208278889748172e-09
1.194,2.126174896144306e-09
1.195,2.047058542675728e-09
1.196,1.9708235943216577e-09
1.197,1.8973675031119797e-09
1.198,1.8265912482551272e-09
1.199,1.7583992961700545e-09
1.2,1.692699420630106e-09
1.201,1.6294025828589296e-09
1.202,1.5684228715784343e-09
1.203,1.5096773831047017e-09
1.204,1.4530860814598866e-09
1.205,1.3985717384201735e-09
1.206,1.3460598435877101e-09
1.207,1.2954784645025086e-09
1.208,1.2467582366504359e-09
1.209,1.1998321736150784e-09
1.21,1.1546356770697485e-09
1.211,1.1111064168733974e-09
1.212,1.0691842511345584e-09
1.213,1.028811146275288e-09
1.214,9.89931137063138e-10
1.215,9.524902067070684e-10
1.216,9.164362668734327e-10
1.217,8.817190577659061e-10
1.218,8.482901081574567e-10
1.219,8.161026554542871e-10
1.22,7.851115857437917e-10
1.221,7.552734238025493e-10
1.222,7.265461832162145e-10
1.223,6.988894163395542e-10
1.224,6.722640943923607e-10
1.225,6.466325774834303e-10
1.226,6.219585646505265e-10
1.227,5.982070738763667e-10
1.228,5.753443421685489e-10
1.229,5.533378355515594e-10
1.23,5.32156159138708e-10
1.231,5.117690671241348e-10
1.232,4.921473928387598e-10
1.233,4.73262998790247e-10
1.234,4.550887866550113e-10
1.235,4.375985973581464e-10
1.236,4.2076725104145393e-10
1.237,4.0457043715136365e-10
1.238,3.8898475440696245e-10
1.239,3.739876208719295e-10
1.24,3.5955727395453605e-10
1.241,3.456727604156384e-10
1.242,3.3231384644061277e-10
1.243,3.194610576073842e-10
1.244,3.070956289263904e-10
1.245,2.951994648725531e-10
1.246,2.837551094092561e-10
1.247,2.7274578595637423e-10
1.248,2.621552774861868e-10
1.249,2.5196799646742815e-10
1.25,2.4216889493722246e-10
1.2510000000000001,2.3274349447710563e-10
1.252,2.236778462449962e-10
1.2530000000000001,2.1495849100716668e-10
1.254,2.0657246913025061e-10
1.2550000000000001,1.985073005972282e-10
1.256,1.9075096502341182e-10
1.2570000000000001,1.832918816724316e-10
1.258,1.7611887948021375e-10
1.2590000000000001,1.6922121703899506e-10
1.26,1.6258854262929389e-10
1.2610000000000001,1.5621087423589585e-10
1.262,1.5007860953986096e-10
1.2630000000000001,1.4418249594250198e-10
1.264,1.3851363056538445e-10
1.2650000000000001,1.3306342028229778e-10
1.266,1.278236116952769e-10
1.2670000000000001,1.2278624117456615e-10
1.268,1.1794363485861937e-10
1.2690000000000001,1.1328842863811416e-10
1.27,1.0881349821190156e-10
1.2710000000000001,1.0451201903904916e-10
1.272,1.003773963947907e-10
1.2730000000000001,9.640327536253324e-11
1.274,9.258356081787155e-11
1.2750000000000001,8.891236746855212e-11
1.276,8.538403983848752e-11
1.2770000000000001,8.199312229173472e-11
1.278,7.873437901650959e-11
1.2790000000000001,7.560274406515077e-11
1.28,7.259336132214855e-11
1.281,6.970156452013043e-11
1.282,6.692283727183223e-11
1.283,6.425284304611978e-11
1.284,6.168741517598164e-11
1.285,5.922253687451472e-11
1.286,5.685434123492428e-11
1.287,5.4579111230523835e-11
1.288,5.239327971473528e-11
1.289,5.029337946105272e-11
1.29,4.827612309910023e-11
1.291,4.633829320255245e-11
1.292,4.4476852201214e-11
1.293,4.268882247693284e-11
1.294,4.097136629965803e-11
1.295,3.932176584342528e-11
1.296,3.773739321033531e-11
1.297,3.62157004385466e-11
1.298,3.47542594703043e-11
1.299,3.335074216792577e-11
1.3,3.20028803457717e-11
1.301,3.0708525722289437e-11
1.302,2.946557997596244e-11
1.303,2.827204470534639e-11
1.304,2.7126001445054725e-11
1.305,2.602558168973701e-11
1.306,2.4969006862107787e-11
1.307,2.395457832093939e-11
1.308,2.29806274010258e-11
1.309,2.2045575365225998e-11
1.31,2.114789343643508e-11
1.311,2.028612278159869e-11
1.312,1.9458854527698577e-11
1.313,1.8664729761752597e-11
1.314,1.7902439530814717e-11
1.315,1.717074482598946e-11
1.316,1.646842662239578e-11
1.317,1.5794335839203198e-11
1.318,1.5147353371602888e-11
1.319,1.452642006682936e-11
1.32,1.3930486764124339e-11
1.321,1.3358584238787329e-11
1.322,1.2809753258125056e-11
1.323,1.228308454948035e-11
1.324,1.1777688824210485e-11
1.325,1.1292736745716069e-11
1.326,1.0827398977397706e-11
1.327,1.0380916126706551e-11
1.328,9.952528801093763e-12
1.329,9.54150758403216e-12
1.33,9.147173019030675e-12
1.331,8.768865633612677e-12
1.332,8.40592595530154e-12
1.333,8.05776445567119e-12
1.334,7.723771622281106e-12
1.335,7.403387902726876e-12
1.336,7.096063736611313e-12
1.337,6.8012895315661126e-12
1.338,6.51854570321575e-12
1.339,6.247362627220809e-12
1.34,5.987270679241874e-12
1.341,5.73782021895397e-12
1.342,5.498591582053791e-12
1.343,5.269175096245248e-12
1.344,5.0491610892322564e-12
1.345,4.838189848754837e-12
1.346,4.635881678538567e-12
1.347,4.44188685833069e-12
1.348,4.255885643900115e-12
1.349,4.077538307001305e-12
1.35,3.906535095410391e-12
1.351,3.742596232925166e-12
1.352,3.585411967321761e-12
1.353,3.434722506412413e-12
1.354,3.29026805800936e-12
1.355,3.1517888299248395e-12
1.356,3.0190350219783112e-12
1.357,2.8917868100108987e-12
1.358,2.7698143778565055e-12
1.359,2.652897901356255e-12
1.36,2.5408375403657144e-12
1.361,2.433433454740452e-12
1.362,2.330495796343257e-12
1.363,2.2318447090441394e-12
1.364,2.137290344705889e-12
1.365,2.046692815227402e-12
1.366,1.9598622724714686e-12
1.367,1.8766588283369855e-12
1.368,1.7969326027156285e-12
1.369,1.7205337154990728e-12
1.37,1.6473322705934377e-12
1.371,1.577198371904842e-12
1.372,1.5100021233394045e-12
1.373,1.4456236208104654e-12
1.374,1.3839429602313656e-12
1.375,1.324850229522667e-12
1.3760000000000001,1.2682455086121536e-12
1.377,1.214018885420387e-12
1.3780000000000001,1.162080431882373e-12
1.379,1.1123202359186734e-12
1.3800000000000001,1.0646583614715155e-12
1.381,1.0190048804759043e-12
1.3820000000000001,9.752798568740672e-13
1.383,9.33403354608231e-13
1.3840000000000001,8.932954376206226e-13
1.385,8.548861618606907e-13
1.3860000000000001,8.180955912706622e-13
1.387,7.828637738072075e-13
1.3880000000000001,7.491307574269967e-13
1.389,7.168265980794785e-13
1.3900000000000001,6.858913437213232e-13
1.391,6.562750343164225e-13
1.3920000000000001,6.279177178214468e-13
1.393,6.007594421930662e-13
1.3940000000000001,5.747702314096159e-13
1.395,5.498801414205445e-13
1.3960000000000001,5.260492041969655e-13
1.397,5.032374517099925e-13
1.3980000000000001,4.813949239235171e-13
1.399,4.604916448158747e-13
1.4000000000000001,4.4047765435095696e-13
1.401,4.2132297650709916e-13
1.4020000000000001,4.029876432554147e-13
1.403,3.854416785742387e-13
1.4040000000000001,3.6864511443468473e-13
1.405,3.5256797481508785e-13
1.4060000000000001,3.3718028369378314e-13
1.407,3.2246205705632747e-13
1.408,3.083733268738342e-13
1.409,2.9488411712463857e-13
1.41,2.8198443580151887e-13
1.411,2.6963431487558865e-13
1.412,2.578137703324046e-13
1.413,2.465128101647451e-13
1.414,2.3569146634372374e-13
1.415,2.253497388693404e-13
1.416,2.1544765971270862e-13
1.417,2.0596524485938515e-13
1.418,1.9690249430937e-13
1.419,1.8823942404821992e-13
1.42,1.7994605805427e-13
1.421,1.7201240432029862e-13
1.422,1.6441847883186256e-13
1.423,1.5715428958174016e-13
1.424,1.502098445627098e-13
1.425,1.4357515176754987e-13
1.426,1.3722023517459548e-13
1.427,1.3114509478384662e-13
1.428,1.2532974658086003e-13
1.429,1.1977419056563575e-13
1.43,1.1446843473095214e-13
1.431,1.093825030551443e-13
1.432,1.0452638754543386e-13
1.433,9.988010418737758e-14
1.434,9.543366097375382e-14
1.435,9.11870579045626e-14
1.436,8.712031096536065e-14
1.437,8.323342015614798e-14
1.438,7.952638547692458e-14
1.439,7.597922291324721e-14
1.44,7.258194045789423e-14
1.441,6.933453811086565e-14
1.442,6.623701587216147e-14
1.443,6.326938972733842e-14
1.444,6.044165168361814e-14
1.445,5.772382571933576e-14
1.446,5.5135895848934525e-14
1.447,5.26678700651928e-14
1.448,5.029976435366734e-14
1.449,4.804157072157977e-14
1.45,4.587330515448684e-14
1.451,4.38149516668318e-14
1.452,4.183653423694977e-14
1.453,3.9958036879284006e-14
1.454,3.814948357216963e-14
1.455,3.6430858330049885e-14
1.456,3.4782177138481525e-14
1.457,3.321343200468618e-14
1.458,3.171463092144222e-14
1.459,3.027578188152802e-14
1.46,2.89068768921652e-14
1.461,2.759792394613214e-14
1.462,2.6348923043428838e-14
1.463,2.514988217683367e-14
1.464,2.401079335356826e-14
1.465,2.292166456641098e-14
1.466,2.1872503808140208e-14
1.467,2.0883295093199194e-14
1.468,1.9934054407144684e-14
1.469,1.902478174997668e-14
1.47,1.8155477121695185e-14
1.471,1.7326140522300193e-14
1.472,1.6536771951791705e-14
1.473,1.5787371410169725e-14
1.474,1.5057954882990998e-14
1.475,1.4368506384698775e-14
1.476,1.3719025915293059e-14
1.477,1.3089529460330595e-14
1.478,1.2490009027033011e-14
1.479,1.191047260817868e-14
1.48,1.1370904218210853e-14
1.481,1.085131984268628e-14
1.482,1.0351719481604959e-14
1.483,9.872103134966892e-15
1.484,9.422462809993702e-15
1.485,8.982814492242141e-15
1.486,8.573142196155459e-15
1.487,8.173461907290401e-15
1.488,7.803757640090224e-15
1.489,7.444045380111674e-15
1.49,7.09432512735475e-15
1.491,6.764588889041079e-15
1.492,6.45483666517066e-15
1.493,6.155076448521868e-15
1.494,5.875300246316328e-15
1.495,5.595524044110789e-15
1.496,5.335731856348502e-15
1.497,5.095923683029468e-15
1.498,4.856115509710434e-15
1.499,4.6262993436130275e-15
1.5,4.416467191958873e-15
1.5010000000000001,4.206635040304718e-15
1.502,4.016786903093816e-15
1.5030000000000001,3.8269387658829145e-15
1.504,3.647082635893639e-15
1.5050000000000001,3.4772185131259903e-15
1.506,3.3173463975799676e-15
1.5070000000000001,3.157474282033945e-15
1.508,3.0175861809311754e-15
1.5090000000000001,2.8776980798284055e-15
1.51,2.737809978725636e-15
1.5110000000000001,2.6079138848444925e-15
1.512,2.488009798184976e-15
1.5130000000000001,2.3681057115254587e-15
1.514,2.2581936320875684e-15
1.5150000000000001,2.1482815526496777e-15
1.516,2.0483614804334137e-15
1.5170000000000001,1.9584334154387762e-15
1.518,1.858513343222512e-15
1.5190000000000001,1.7785772854495007e-15
1.52,1.688649220454863e-15
1.5210000000000001,1.6087131626818519e-15
1.522,1.538769112130467e-15
1.5230000000000001,1.4588330543574556e-15
1.524,1.3988810110276972e-15
1.5250000000000001,1.3289369604763123e-15
1.526,1.2689849171465539e-15
1.5270000000000001,1.2090328738167953e-15
1.528,1.149080830487037e-15
1.5290000000000001,1.0891287871572786e-15
1.53,1.0391687510491465e-15
1.5310000000000001,9.892087149410145e-16
1.532,9.492406860545087e-16
1.5330000000000001,8.992806499463768e-16
1.534,8.593126210598711e-16
1.5350000000000001,8.193445921733655e-16
1.536,7.793765632868598e-16
1.537,7.394085344003543e-16
1.538,7.09432512735475e-16
1.539,6.694644838489693e-16
1.54,6.394884621840901e-16
1.541,6.09512440519211e-16
1.542,5.795364188543317e-16
1.543,5.495603971894525e-16
1.544,5.295763827461996e-16
1.545,4.996003610813204e-16
1.546,4.796163466380677e-16
1.547,4.496403249731884e-16
1.548,4.2965631052993554e-16
1.549,4.0967229608668276e-16
1.55,3.896882816434299e-16
1.551,3.6970426720017714e-16
1.552,3.497202527569243e-16
1.553,3.397282455352979e-16
1.554,3.1974423109204507e-16
1.555,3.097522238704187e-16
1.556,2.8976820942716584e-16
1.557,2.7977620220553945e-16
1.558,2.597921877622866e-16
1.559,2.498001805406602e-16
1.56,2.3980817331903383e-16
1.561,2.298161660974074e-16
1.562,2.19824158875781e-16
1.563,2.0983215165415458e-16
1.564,1.9984014443252816e-16
1.565,1.8984813721090176e-16
1.566,1.7985612998927535e-16
1.567,1.6986412276764895e-16
1.568,1.5987211554602254e-16
1.569,1.4988010832439612e-16
1.57,1.4988010832439612e-16
1.571,1.3988810110276973e-16
1.572,1.298960938811433e-16
1.573,1.1990408665951691e-16
1.574,1.1990408665951691e-16
1.575,1.099120794378905e-16
1.576,1.099120794378905e-16
1.577,9.992007221626408e-17
1.578,9.992007221626408e-17
1.579,8.992806499463767e-17
1.58,8.992806499463767e-17
1.581,7.993605777301127e-17
1.582,7.993605777301127e-17
1.583,7.993605777301127e-17
1.584,6.994405055138486e-17
1.585,6.994405055138486e-17
1.586,5.995204332975846e-17
1.587,5.995204332975846e-17
1.588,5.995204332975846e-17
1.589,5.995204332975846e-17
1.59,4.996003610813204e-17
1.591,4.996003610813204e-17
1.592,4.996003610813204e-17
1.593,4.996003610813204e-17
1.594,3.9968028886505634e-17
1.595,3.9968028886505634e-17
1.596,3.9968028886505634e-17
1.597,3.9968028886505634e-17
1.598,2.997602166487923e-17
1.599,2.997602166487923e-17
1.6,2.997602166487923e-17
1.601,2.997602166487923e-17
1.602,2.997602166487923e-17
1.603,2.997602166487923e-17
1.604,2.997602166487923e-17
1.605,1.9984014443252817e-17
1.606,1.9984014443252817e-17
1.607,1.9984014443252817e-17
1.608,1.9984014443252817e-17
1.609,1.9984014443252817e-17
1.61,1.9984014443252817e-17
1.611,1.9984014443252817e-17
1.612,1.9984014443252817e-17
1.613,1.9984014443252817e-17
1.614,1.9984014443252817e-17
1.615,9.992007221626408e-18
1.616,9.992007221626408e-18
1.617,9.992007221626408e-18
1.618,9.992007221626408e-18
1.619,9.992007221626408e-18
1.62,9.992007221626408e-18
1.621,9.992007221626408e-18
1.622,9.992007221626408e-18
1.623,9.992007221626408e-18
1.624,9.992007221626408e-18
1.625,9.992007221626408e-18
1.6260000000000001,9.992007221626408e-18
1.627,9.992007221626408e-18
1.6280000000000001,9.992007221626408e-18
1.629,9.992007221626408e-18
1.6300000000000001,9.992007221626408e-18
1.631,9.992007221626408e-18
1.6320000000000001,9.992007221626408e-18
1.633,9.992007221626408e-18
1.6340000000000001,0.0
1.635,0.0
1.6360000000000001,0.0
1.637,0.0
1.6380000000000001,0.0
1.639,0.0
1.6400000000000001,0.0
1.641,0.0
1.6420000000000001,0.0
1.643,0.0
1.6440000000000001,0.0
1.645,0.0
1.6460000000000001,0.0
1.647,0.0
1.6480000000000001,0.0
1.649,0.0
1.6500000000000001,0.0
1.651,0.0
1.6520000000000001,0.0
1.653,0.0
1.6540000000000001,0.0
1.655,0.0
1.6560000000000001,0.0
1.657,0.0
1.6580000000000001,0.0
1.659,0.0
1.6600000000000001,0.0
1.661,0.0
1.6620000000000001,0.0
1.663,0.0
1.6640000000000001,0.0
1.665,0.0
1.666,0.0
1.667,0.0
1.668,0.0
1.669,0.0
1.67,0.0
1.671,0.0
1.672,0.0
1.673,0.0
1.674,0.0
1.675,0.0
1.676,0.0
1.677,0.0
1.678,0.0
1.679,0.0
1.68,0.0
1.681,0.0
1.682,0.0
1.683,0.0
1.684,0.0
1.685,0.0
1.686,0.0
1.687,0.0
1.688,0.0
1.689,0.0
1.69,0.0
1.691,0.0
1.692,0.0
1.693,0.0
1.694,0.0
1.695,0.0
1.696,0.0
1.697,0.0
1.698,0.0
1.699,0.0
1.7,0.0
1.701,0.0
1.702,0.0
1.703,0.0
1.704,0.0
1.705,0.0
1.706,0.0
1.707,0.0
1.708,0.0
1.709,0.0
1.71,0.0
1.711,0.0
1.712,0.0
1.713,0.0
1.714,0.0
1.715,0.0
1.716,0.0
1.717,0.0
1.718,0.0
1.719,0.0
1.72,0.0
1.721,0.0
1.722,0.0
1.723,0.0
1.724,0.0
1.725,0.0
1.726,0.0
1.727,0.0
1.728,0.0
1.729,0.0
1.73,0.0
1.731,0.0
1.732,0.0
1.733,0.0
1.734,0.0
1.735,0.0
1.736,0.0
1.737,0.0
1.738,0.0
1.739,0.0
1.74,0.0
1.741,0.0
1.742,0.0
1.743,0.0
1.744,0.0
1.745,0.0
1.746,0.0
1.747,0.0
1.748,0.0
1.749,0.0
1.75,0.0
1.7510000000000001,0.0
1.752,0.0
1.7530000000000001,0.0
1.754,0.0
1.7550000000000001,0.0
1.756,0.0
1.7570000000000001,0.0
1.758,0.0
1.7590000000000001,0.0
1.76,0.0
1.7610000000000001,0.0
1.762,0.0
1.7630000000000001,0.0
1.764,0.0
1.7650000000000001,0.0
1.766,0.0
1.7670000000000001,0.0
1.768,0.0
1.7690000000000001,0.0
1.77,0.0
1.7710000000000001,0.0
1.772,0.0
1.7730000000000001,0.0
1.774,0.0
1.7750000000000001,0.0
1.776,0.0
1.7770000000000001,0.0
1.778,0.0
1.7790000000000001,0.0
1.78,0.0
1.7810000000000001,0.0
1.782,0.0
1.7830000000000001,0.0
1.784,0.0
1.7850000000000001,0.0
1.786,0.0
1.7870000000000001,0.0
1.788,0.0
1.7890000000000001,0.0
1.79,0.0
1.7910000000000001,0.0
1.792,0.0
1.793,0.0
1.794,0.0
1.795,0.0
1.796,0.0
1.797,0.0
1.798,0.0
1.799,0.0
1.8,0.0
1.801,0.0
1.802,0.0
1.803,0.0
1.804,0.0
1.805,0.0
1.806,0.0
1.807,0.0
1.808,0.0
1.809,0.0
1.81,0.0
1.811,0.0
1.812,0.0
1.813,0.0
1.814,0.0
1.815,0.0
1.816,0.0
1.817,0.0
1.818,0.0
1.819,0.0
1.82,0.0
1.821,0.0
1.822,0.0
1.823,0.0
1.824,0.0
1.825,0.0
1.826,0.0
1.827,0.0
1.828,0.0
1.829,0.0
1.83,0.0
1.831,0.0
1.832,0.0
1.833,0.0
1.834,0.0
1.835,0.0
1.836,0.0
1.837,0.0
1.838,0.0
1.839,0.0
1.84,0.0
1.841,0.0
1.842,0.0
1.843,0.0
1.844,0.0
1.845,0.0
1.846,0.0
1.847,0.0
1.848,0.0
1.849,0.0
1.85,0.0
1.851,0.0
1.852,0.0
1.853,0.0
1.854,0.0
1.855,0.0
1.856,0.0
1.857,0.0
1.858,0.0
1.859,0.0
1.86,0.0
1.861,0.0
1.862,0.0
1.863,0.0
1.864,0.0
1.865,0.0
1.866,0.0
1.867,0.0
1.868,0.0
1.869,0.0
1.87,0.0
1.871,0.0
1.872,0.0
1.873,0.0
1.874,0.0
1.875,0.0
1.8760000000000001,0.0
1.877,0.0
1.8780000000000001,0.0
1.879,0.0
1.8800000000000001,0.0
1.881,0.0
1.8820000000000001,0.0
1.883,0.0
1.8840000000000001,0.0
1.885,0.0
1.8860000000000001,0.0
1.887,0.0
1.8880000000000001,0.0
1.889,0.0
1.8900000000000001,0.0
1.891,0.0
1.8920000000000001,0.0
1.893,0.0
1.8940000000000001,0.0
1.895,0.0
1.8960000000000001,0.0
1.897,0.0
1.8980000000000001,0.0
1.899,0.0
1.9000000000000001,0.0
1.901,0.0
1.9020000000000001,0.0
1.903,0.0
1.9040000000000001,0.0
1.905,0.0
1.9060000000000001,0.0
1.907,0.0
1.9080000000000001,0.0
1.909,0.0
1.9100000000000001,0.0
1.911,0.0
1.9120000000000001,0.0
1.913,0.0
1.9140000000000001,0.0
1.915,0.0
1.9160000000000001,0.0
1.917,0.0
1.9180000000000001,0.0
1.919,0.0
1.92,0.0
1.921,0.0
1.922,0.0
1.923,0.0
1.924,0.0
1.925,0.0
1.926,0.0
1.927,0.0
1.928,0.0
1.929,0.0
1.93,0.0
1.931,0.0
1.932,0.0
1.933,0.0
1.934,0.0
1.935,0.0
1.936,0.0
1.937,0.0
1.938,0.0
1.939,0.0
1.94,0.0
1.941,0.0
1.942,0.0
1.943,0.0
1.944,0.0
1.945,0.0
1.946,0.0
1.947,0.0
1.948,0.0
1.949,0.0
1.95,0.0
1.951,0.0
1.952,0.0
1.953,0.0
1.954,0.0
1.955,0.0
1.956,0.0
1.957,0.0
1.958,0.0
1.959,0.0
1.96,0.0
1.961,0.0
1.962,0.0
1.963,0.0
1.964,0.0
1.965,0.0
1.966,0.0
1.967,0.0
1.968,0.0
1.969,0.0
1.97,0.0
1.971,0.0
1.972,0.0
1.973,0.0
1.974,0.0
1.975,0.0
1.976,0.0
1.977,0.0
1.978,0.0
1.979,0.0
1.98,0.0
1.981,0.0
1.982,0.0
1.983,0.0
1.984,0.0
1.985,0.0
1.986,0.0
1.987,0.0
1.988,0.0
1.989,0.0
1.99,0.0
1.991,0.0
1.992,0.0
1.993,0.0
1.994,0.0
1.995,0.0
1.996,0.0
1.997,0.0
1.998,0.0
1.999,0.0
2.0,0.0
