label,coordinate_half_extent,kappa,central_charge,kappa_over_reference_r0_squared,kappa_over_candidate_r0_squared,lapse_fractional_change,optical_length,required,original_supply,original_ratio,optimistic_upper_ratio,necessary_gate_excludes,radial_endpoint,clock_endpoint,sampling_relative_change,quadrature_relative_change,identity_scaled_error,original_ratio_over_reference
radius190,7.0,3.743879950950363,5849697.757075601,0.9,0.758110921286118,0.1,16.00984737674903,0.6565052816122561,0.2299383591407319,0.35024601565435337,0.5232070110392193,True,0.006424317543629367,9.032442033049087e-201,4.5291428755045593e-13,1.0380953886355061e-14,3.551332208610983e-15,0.9143035682640611
radius190,7.0,3.743879950950363,5849697.757075601,0.9,0.758110921286118,0.5,16.00984737674903,0.6565052816122561,0.2299383591407319,0.35024601565435337,3.1522141408891806,False,0.006424317543629367,9.032442033049087e-201,4.5291428755045593e-13,1.0380953886355061e-14,3.551332208610983e-15,0.9143035682640611
radius205,3.0,6.400125453356783e-07,1.0000000000000002,1.5385410278871073e-07,1.1058809496890322e-07,0.0,8.21102355394239,24.733745112072448,1.90058619259436e-05,7.68418281979744e-07,7.68418281979744e-07,True,0.0,-0.0,5.7527013767741786e-08,3.0731993840393867e-11,3.786995668242782e-11,0.8745865667252074
radius205,3.0,6.400125453356783e-07,1.0000000000000002,1.5385410278871073e-07,1.1058809496890322e-07,0.1,8.21102355394239,24.733745112072448,1.90058619259436e-05,7.68418281979744e-07,1.1478841002413461e-06,True,0.0,-0.0,5.7527013767741786e-08,3.0731993840393867e-11,3.786995668242782e-11,0.8745865667252074
radius205,3.0,6.400125453356783e-07,1.0000000000000002,1.5385410278871073e-07,1.1058809496890322e-07,0.5,8.21102355394239,24.733745112072448,1.90058619259436e-05,7.68418281979744e-07,6.9157645378176955e-06,True,0.0,-0.0,5.7527013767741786e-08,3.0731993840393867e-11,3.786995668242782e-11,0.8745865667252074
radius205,3.0,4.15986661216707e-06,6.499664174528445,1e-06,7.187854789987295e-07,0.0,8.21102355394239,9.70183347561737,4.845245031565233e-05,4.994153985164035e-06,4.994153985164035e-06,True,0.0,-0.0,9.550160519429491e-09,1.1078526914702728e-11,2.7636353686436775e-12,0.8745870422609915
radius205,3.0,4.15986661216707e-06,6.499664174528445,1e-06,7.187854789987295e-07,0.1,8.21102355394239,9.70183347561737,4.845245031565233e-05,4.994153985164035e-06,7.460402866726523e-06,True,0.0,-0.0,9.550160519429491e-09,1.1078526914702728e-11,2.7636353686436775e-12,0.8745870422609915
radius205,3.0,4.15986661216707e-06,6.499664174528445,1e-06,7.187854789987295e-07,0.5,8.21102355394239,9.70183347561737,4.845245031565233e-05,4.994153985164035e-06,4.494738586647631e-05,True,0.0,-0.0,9.550160519429491e-09,1.1078526914702728e-11,2.7636353686436775e-12,0.8745870422609915
radius205,3.0,4.1598666121670705e-05,64.99664174528445,1e-05,7.187854789987296e-06,0.0,8.21102355394239,3.068697626990622,0.00015315533537090808,4.99089040327192e-05,4.99089040327192e-05,True,0.0,-0.0,9.800972650013918e-10,3.843653186900877e-13,2.4543809506716443e-13,0.874592092506348
radius205,3.0,4.1598666121670705e-05,64.99664174528445,1e-05,7.187854789987296e-06,0.1,8.21102355394239,3.068697626990622,0.00015315533537090808,4.99089040327192e-05,7.455527639455585e-05,True,0.0,-0.0,9.800972650013918e-10,3.843653186900877e-13,2.4543809506716443e-13,0.874592092506348
radius205,3.0,4.1598666121670705e-05,64.99664174528445,1e-05,7.187854789987296e-06,0.5,8.21102355394239,3.068697626990622,0.00015315533537090808,4.99089040327192e-05,0.00044918013629447276,True,0.0,-0.0,9.800972650013918e-10,3.843653186900877e-13,2.4543809506716443e-13,0.874592092506348
radius205,3.0,0.000415986661216707,649.9664174528444,0.0001,7.187854789987295e-05,0.0,8.21102355394239,0.9727365857309267,0.00048230525452317027,0.0004958230846851102,0.0004958230846851102,True,0.0,-0.0,1.1957246893048217e-10,3.439376428819584e-14,1.2554738302250787e-14,0.8746421743245114
radius205,3.0,0.000415986661216707,649.9664174528444,0.0001,7.187854789987295e-05,0.1,8.21102355394239,0.9727365857309267,0.00048230525452317027,0.0004958230846851102,0.0007406739907024486,True,0.0,-0.0,1.1957246893048217e-10,3.439376428819584e-14,1.2554738302250787e-14,0.8746421743245114
radius205,3.0,0.000415986661216707,649.9664174528444,0.0001,7.187854789987295e-05,0.5,8.21102355394239,0.9727365857309267,0.00048230525452317027,0.0004958230846851102,0.0044624077621659925,True,0.0,-0.0,1.1957246893048217e-10,3.439376428819584e-14,1.2554738302250787e-14,0.8746421743245114
radius205,3.0,0.00415986661216707,6499.664174528445,0.001,0.0007187854789987296,0.0,8.21102355394239,0.31749812162610036,0.0014725180733421751,0.004637879637840115,0.004637879637840115,True,0.0,-0.0,7.159843370719446e-11,2.0980716716162568e-15,3.4967861193604275e-15,0.875059554230061
radius205,3.0,0.00415986661216707,6499.664174528445,0.001,0.0007187854789987296,0.1,8.21102355394239,0.31749812162610036,0.0014725180733421751,0.004637879637840115,0.006928190570106839,True,0.0,-0.0,7.159843370719446e-11,2.0980716716162568e-15,3.4967861193604275e-15,0.875059554230061
radius205,3.0,0.00415986661216707,6499.664174528445,0.001,0.0007187854789987296,0.5,8.21102355394239,0.31749812162610036,0.0014725180733421751,0.004637879637840115,0.04174091674056103,True,0.0,-0.0,7.159843370719446e-11,2.0980716716162568e-15,3.4967861193604275e-15,0.875059554230061
radius205,3.0,0.0415986661216707,64996.641745284454,0.01,0.007187854789987296,0.0,8.21102355394239,0.26542853381866044,0.0043827135365445665,0.016511840206067732,0.016511840206067732,True,7.404997175944303e-42,-4.730094327916166e-44,2.4238437665237878e-11,1.3853363025651369e-15,2.0913784374509935e-16,0.8690556408774246
radius205,3.0,0.0415986661216707,64996.641745284454,0.01,0.007187854789987296,0.1,8.21102355394239,0.26542853381866044,0.0043827135365445665,0.016511840206067732,0.024665835369557975,True,7.404997175944303e-42,-4.730094327916166e-44,2.4238437665237878e-11,1.3853363025651369e-15,2.0913784374509935e-16,0.8690556408774246
radius205,3.0,0.0415986661216707,64996.641745284454,0.01,0.007187854789987296,0.5,8.21102355394239,0.26542853381866044,0.0043827135365445665,0.016511840206067732,0.1486065618546096,True,7.404997175944303e-42,-4.730094327916166e-44,2.4238437665237878e-11,1.3853363025651369e-15,2.0913784374509935e-16,0.8690556408774246
radius205,3.0,0.1247959983650121,194989.92523585333,0.03,0.021563564369961884,0.0,8.21102355394239,0.40543278173475317,0.009116946783469304,0.022486950227507494,0.022486950227507494,True,1.4205335430849952e-13,-2.722185098161419e-15,1.7909787758754303e-11,4.3267610371117776e-16,1.2322643446433856e-15,0.8563051821424362
radius205,3.0,0.1247959983650121,194989.92523585333,0.03,0.021563564369961884,0.1,8.21102355394239,0.40543278173475317,0.009116946783469304,0.022486950227507494,0.03359161700652355,True,1.4205335430849952e-13,-2.722185098161419e-15,1.7909787758754303e-11,4.3267610371117776e-16,1.2322643446433856e-15,0.8563051821424362
radius205,3.0,0.1247959983650121,194989.92523585333,0.03,0.021563564369961884,0.5,8.21102355394239,0.40543278173475317,0.009116946783469304,0.022486950227507494,0.20238255204756744,True,1.4205335430849952e-13,-2.722185098161419e-15,1.7909787758754303e-11,4.3267610371117776e-16,1.2322643446433856e-15,0.8563051821424362
radius205,3.0,0.415986661216707,649966.4174528444,0.1,0.07187854789987295,0.0,8.21102355394239,0.21545293565827972,0.021204226749307636,0.09841697763143369,0.09841697763143369,True,0.0004961231536181267,-3.169088737130713e-05,1.0433263495380506e-11,6.544821450877758e-16,6.441215463327636e-15,0.8614636943538252
radius205,3.0,0.415986661216707,649966.4174528444,0.1,0.07187854789987295,0.1,8.21102355394239,0.21545293565827972,0.021204226749307636,0.09841697763143369,0.1470179542395491,True,0.0004961231536181267,-3.169088737130713e-05,1.0433263495380506e-11,6.544821450877758e-16,6.441215463327636e-15,0.8614636943538252
radius205,3.0,0.415986661216707,649966.4174528444,0.1,0.07187854789987295,0.5,8.21102355394239,0.21545293565827972,0.021204226749307636,0.09841697763143369,0.8857527986829031,True,0.0004961231536181267,-3.169088737130713e-05,1.0433263495380506e-11,6.544821450877758e-16,6.441215463327636e-15,0.8614636943538252
radius205,3.0,1.247959983650121,1949899.2523585332,0.3,0.21563564369961885,0.0,8.21102355394239,0.2796222801170073,0.1002907777518433,0.3586651883028665,0.3586651883028665,True,0.12430054304288558,-0.02381985892637732,2.008935695886028e-12,5.535020514908467e-16,5.856396566957629e-15,0.9509392082667012
radius205,3.0,1.247959983650121,1949899.2523585332,0.3,0.21563564369961885,0.1,8.21102355394239,0.2796222801170073,0.1002907777518433,0.3586651883028665,0.5357837998104549,True,0.12430054304288558,-0.02381985892637732,2.008935695886028e-12,5.535020514908467e-16,5.856396566957629e-15,0.9509392082667012
radius205,3.0,1.247959983650121,1949899.2523585332,0.3,0.21563564369961885,0.5,8.21102355394239,0.2796222801170073,0.1002907777518433,0.3586651883028665,3.227986694725798,False,0.12430054304288558,-0.02381985892637732,2.008935695886028e-12,5.535020514908467e-16,5.856396566957629e-15,0.9509392082667012
radius205,3.0,2.495919967300242,3899798.5047170664,0.6,0.4312712873992377,0.0,8.21102355394239,0.32891968268809846,0.2657066171930965,0.8078161058091972,0.8078161058091972,True,0.3254199893956472,-0.12472122887754639,8.554006570369985e-13,1.4624327490361826e-15,6.877300239945801e-15,1.0625955708903163
radius205,3.0,2.495919967300242,3899798.5047170664,0.6,0.4312712873992377,0.1,8.21102355394239,0.32891968268809846,0.2657066171930965,0.8078161058091972,1.2067376395421343,False,0.3254199893956472,-0.12472122887754639,8.554006570369985e-13,1.4624327490361826e-15,6.877300239945801e-15,1.0625955708903163
radius205,3.0,2.495919967300242,3899798.5047170664,0.6,0.4312712873992377,0.5,8.21102355394239,0.32891968268809846,0.2657066171930965,0.8078161058091972,7.270344952282775,False,0.3254199893956472,-0.12472122887754639,8.554006570369985e-13,1.4624327490361826e-15,6.877300239945801e-15,1.0625955708903163
radius205,3.0,3.743879950950363,5849697.757075601,0.9,0.6469069310988566,0.0,8.21102355394239,0.2366236027942347,0.3858758467056108,1.6307580568839712,1.6307580568839712,False,0.37672117582181175,-0.21657456298220434,8.783305965912423e-13,7.192877152739743e-16,7.408663467321935e-15,1.37791619518967
radius205,3.0,3.743879950950363,5849697.757075601,0.9,0.6469069310988566,0.1,8.21102355394239,0.2366236027942347,0.3858758467056108,1.6307580568839712,2.4360706775674146,False,0.37672117582181175,-0.21657456298220434,8.783305965912423e-13,7.192877152739743e-16,7.408663467321935e-15,1.37791619518967
radius205,3.0,3.743879950950363,5849697.757075601,0.9,0.6469069310988566,0.5,8.21102355394239,0.2366236027942347,0.3858758467056108,1.6307580568839712,14.676822511955741,False,0.37672117582181175,-0.21657456298220434,8.783305965912423e-13,7.192877152739743e-16,7.408663467321935e-15,1.37791619518967
radius205,5.0,6.400125453356783e-07,1.0000000000000002,1.5385410278871073e-07,1.1058809496890322e-07,0.0,12.232908093304554,24.733745112072448,8.562936826907638e-06,3.4620461996788755e-07,3.4620461996788755e-07,True,0.0,-0.0,5.752755579561204e-08,3.0731993840393867e-11,3.786981304410444e-11,0.9040818214323433
radius205,5.0,6.400125453356783e-07,1.0000000000000002,1.5385410278871073e-07,1.1058809496890322e-07,0.1,12.232908093304554,24.733745112072448,8.562936826907638e-06,3.4620461996788755e-07,5.17169864396474e-07,True,0.0,-0.0,5.752755579561204e-08,3.0731993840393867e-11,3.786981304410444e-11,0.9040818214323433
radius205,5.0,6.400125453356783e-07,1.0000000000000002,1.5385410278871073e-07,1.1058809496890322e-07,0.5,12.232908093304554,24.733745112072448,8.562936826907638e-06,3.4620461996788755e-07,3.115841579710988e-06,True,0.0,-0.0,5.752755579561204e-08,3.0731993840393867e-11,3.786981304410444e-11,0.9040818214323433
radius205,5.0,4.15986661216707e-06,6.499664174528445,1e-06,7.187854789987295e-07,0.0,12.232908093304554,9.70183347561737,2.182985821839876e-05,2.2500755422427646e-06,2.2500755422427646e-06,True,0.0,-0.0,9.550702522802865e-09,1.1078526914702728e-11,2.7638184636064867e-12,0.9040823130054753
radius205,5.0,4.15986661216707e-06,6.499664174528445,1e-06,7.187854789987295e-07,0.1,12.232908093304554,9.70183347561737,2.182985821839876e-05,2.2500755422427646e-06,3.361223958165118e-06,True,0.0,-0.0,9.550702522802865e-09,1.1078526914702728e-11,2.7638184636064867e-12,0.9040823130054753
radius205,5.0,4.15986661216707e-06,6.499664174528445,1e-06,7.187854789987295e-07,0.5,12.232908093304554,9.70183347561737,2.182985821839876e-05,2.2500755422427646e-06,2.025067988018488e-05,True,0.0,-0.0,9.550702522802865e-09,1.1078526914702728e-11,2.7638184636064867e-12,0.9040823130054753
radius205,5.0,4.1598666121670705e-05,64.99664174528445,1e-05,7.187854789987296e-06,0.0,12.232908093304554,3.068697626990622,6.900289324393941e-05,2.2486051619106065e-05,2.2486051619106065e-05,True,0.0,-0.0,9.800972650013918e-10,3.843653186900877e-13,2.4514866335128336e-13,0.904087533569333
radius205,5.0,4.1598666121670705e-05,64.99664174528445,1e-05,7.187854789987296e-06,0.1,12.232908093304554,3.068697626990622,6.900289324393941e-05,2.2486051619106065e-05,3.3590274640886844e-05,True,0.0,-0.0,9.800972650013918e-10,3.843653186900877e-13,2.4514866335128336e-13,0.904087533569333
radius205,5.0,4.1598666121670705e-05,64.99664174528445,1e-05,7.187854789987296e-06,0.5,12.232908093304554,3.068697626990622,6.900289324393941e-05,2.2486051619106065e-05,0.0002023744645719546,True,0.0,-0.0,9.800972650013918e-10,3.843653186900877e-13,2.4514866335128336e-13,0.904087533569333
radius205,5.0,0.000415986661216707,649.9664174528444,0.0001,7.187854789987295e-05,0.0,12.232908093304554,0.9727365857309267,0.00021729871772508278,0.00022338906638512187,0.00022338906638512187,True,0.0,-0.0,1.1957246893048217e-10,3.3554084839053736e-14,1.2554738302250787e-14,0.9041393043866638
radius205,5.0,0.000415986661216707,649.9664174528444,0.0001,7.187854789987295e-05,0.1,12.232908093304554,0.9727365857309267,0.00021729871772508278,0.00022338906638512187,0.0003337046547234537,True,0.0,-0.0,1.1957246893048217e-10,3.3554084839053736e-14,1.2554738302250787e-14,0.9041393043866638
radius205,5.0,0.000415986661216707,649.9664174528444,0.0001,7.187854789987295e-05,0.5,12.232908093304554,0.9727365857309267,0.00021729871772508278,0.00022338906638512187,0.0020105015974660966,True,0.0,-0.0,1.1957246893048217e-10,3.3554084839053736e-14,1.2554738302250787e-14,0.9041393043866638
radius205,5.0,0.00415986661216707,6499.664174528445,0.001,0.0007187854789987296,0.0,12.232908093304554,0.31749812162610036,0.0006634310660384733,0.0020895590268082236,0.0020895590268082236,True,0.0,-0.0,7.214051950636856e-11,2.0980716716162568e-15,3.671625425328449e-15,0.904570760344936
radius205,5.0,0.00415986661216707,6499.664174528445,0.001,0.0007187854789987296,0.1,12.232908093304554,0.31749812162610036,0.0006634310660384733,0.0020895590268082236,0.003121440027701174,True,0.0,-0.0,7.214051950636856e-11,2.0980716716162568e-15,3.671625425328449e-15,0.904570760344936
radius205,5.0,0.00415986661216707,6499.664174528445,0.001,0.0007187854789987296,0.5,12.232908093304554,0.31749812162610036,0.0006634310660384733,0.0020895590268082236,0.018806031241274012,True,0.0,-0.0,7.214051950636856e-11,2.0980716716162568e-15,3.671625425328449e-15,0.904570760344936
radius205,5.0,0.0415986661216707,64996.641745284454,0.01,0.007187854789987296,0.0,12.232908093304554,0.26542853381866044,0.0019745960109620684,0.00743927558410545,0.00743927558410545,True,1.2844763287065116e-120,-7.57243858609572e-129,2.4780653103773924e-11,8.365513749803974e-16,2.0913784374509935e-16,0.8983643662313172
radius205,5.0,0.0415986661216707,64996.641745284454,0.01,0.007187854789987296,0.1,12.232908093304554,0.26542853381866044,0.0019745960109620684,0.00743927558410545,0.011112991921935305,True,1.2844763287065116e-120,-7.57243858609572e-129,2.4780653103773924e-11,8.365513749803974e-16,2.0913784374509935e-16,0.8983643662313172
radius205,5.0,0.0415986661216707,64996.641745284454,0.01,0.007187854789987296,0.5,12.232908093304554,0.26542853381866044,0.0019745960109620684,0.00743927558410545,0.06695348025694904,True,1.2844763287065116e-120,-7.57243858609572e-129,2.4780653103773924e-11,8.365513749803974e-16,2.0913784374509935e-16,0.8983643662313172
radius205,5.0,0.1247959983650121,194989.92523585333,0.03,0.021563564369961884,0.0,12.232908093304554,0.40543278173476205,0.0041075663742754735,0.010131312906420779,0.010131312906420779,True,1.398476561906504e-39,-2.4733529865347075e-47,1.8451331459931718e-11,8.215095630955724e-16,1.5061008656752162e-15,0.8851839008596658
radius205,5.0,0.1247959983650121,194989.92523585333,0.03,0.021563564369961884,0.1,12.232908093304554,0.40543278173476205,0.0041075663742754735,0.010131312906420779,0.015134430391073019,True,1.398476561906504e-39,-2.4733529865347075e-47,1.8451331459931718e-11,8.215095630955724e-16,1.5061008656752162e-15,0.8851839008596658
radius205,5.0,0.1247959983650121,194989.92523585333,0.03,0.021563564369961884,0.5,12.232908093304554,0.40543278173476205,0.0041075663742754735,0.010131312906420779,0.091181816157787,True,1.398476561906504e-39,-2.4733529865347075e-47,1.8451331459931718e-11,8.215095630955724e-16,1.5061008656752162e-15,0.8851839008596658
radius205,5.0,0.415986661216707,649966.4174528444,0.1,0.07187854789987295,0.0,12.232908093304554,0.21554893609576659,0.009557410241548327,0.04433986274607289,0.04433986274607289,True,1.421327197316943e-11,-8.379222467469316e-19,1.0970016930818391e-11,7.260223981745821e-16,5.9232789613569596e-15,0.8903507200846171
radius205,5.0,0.415986661216707,649966.4174528444,0.1,0.07187854789987295,0.1,12.232908093304554,0.21554893609576659,0.009557410241548327,0.04433986274607289,0.0662360912626521,True,1.421327197316943e-11,-8.379222467469316e-19,1.0970016930818391e-11,7.260223981745821e-16,5.9232789613569596e-15,0.8903507200846171
radius205,5.0,0.415986661216707,649966.4174528444,0.1,0.07187854789987295,0.5,12.232908093304554,0.21554893609576659,0.009557410241548327,0.04433986274607289,0.399058764714656,True,1.421327197316943e-11,-8.379222467469316e-19,1.0970016930818391e-11,7.260223981745821e-16,5.9232789613569596e-15,0.8903507200846171
radius205,5.0,1.247959983650121,1949899.2523585332,0.3,0.21563564369961885,0.0,12.232908093304554,0.3374586008739425,0.053285634581784945,0.1579027307165591,0.1579027307165591,True,0.0006713946030021571,-1.1874320183205827e-10,1.971151096309705e-12,6.511036190492518e-16,4.770432229427234e-15,0.9112702413082442
radius205,5.0,1.247959983650121,1949899.2523585332,0.3,0.21563564369961885,0.1,12.232908093304554,0.3374586008739425,0.053285634581784945,0.1579027307165591,0.23587938786053897,True,0.0006713946030021571,-1.1874320183205827e-10,1.971151096309705e-12,6.511036190492518e-16,4.770432229427234e-15,0.9112702413082442
radius205,5.0,1.247959983650121,1949899.2523585332,0.3,0.21563564369961885,0.5,12.232908093304554,0.3374586008739425,0.053285634581784945,0.1579027307165591,1.421124576449032,False,0.0006713946030021571,-1.1874320183205827e-10,1.971151096309705e-12,6.511036190492518e-16,4.770432229427234e-15,0.9112702413082442
radius205,5.0,2.495919967300242,3899798.5047170664,0.6,0.4312712873992377,0.0,12.232908093304554,0.5804468778995506,0.19347682436002053,0.3333239125346845,0.3333239125346845,True,0.036626811109532455,-1.2955674068860255e-08,5.844755984473825e-13,7.172842459927268e-16,3.63413746736156e-15,0.8415294550784026
radius205,5.0,2.495919967300242,3899798.5047170664,0.6,0.4312712873992377,0.1,12.232908093304554,0.5804468778995506,0.19347682436002053,0.3333239125346845,0.49792831378638064,True,0.036626811109532455,-1.2955674068860255e-08,5.844755984473825e-13,7.172842459927268e-16,3.63413746736156e-15,0.8415294550784026
radius205,5.0,2.495919967300242,3899798.5047170664,0.6,0.4312712873992377,0.5,12.232908093304554,0.5804468778995506,0.19347682436002053,0.3333239125346845,2.999915212812161,False,0.036626811109532455,-1.2955674068860255e-08,5.844755984473825e-13,7.172842459927268e-16,3.63413746736156e-15,0.8415294550784026
radius205,5.0,3.743879950950363,5849697.757075601,0.9,0.6469069310988566,0.0,12.232908093304554,0.6251760714451605,0.34113909032652495,0.545668821805585,0.545668821805585,True,0.11667870559606512,-6.19075713126593e-08,5.844755984473825e-13,1.4645063413961811e-15,4.350848560220737e-15,0.8186832204264362
radius205,5.0,3.743879950950363,5849697.757075601,0.9,0.6469069310988566,0.1,12.232908093304554,0.6251760714451605,0.34113909032652495,0.545668821805585,0.8151349066478493,True,0.11667870559606512,-6.19075713126593e-08,5.844755984473825e-13,1.4645063413961811e-15,4.350848560220737e-15,0.8186832204264362
radius205,5.0,3.743879950950363,5849697.757075601,0.9,0.6469069310988566,0.5,12.232908093304554,0.6251760714451605,0.34113909032652495,0.545668821805585,4.911019396250265,False,0.11667870559606512,-6.19075713126593e-08,5.844755984473825e-13,1.4645063413961811e-15,4.350848560220737e-15,0.8186832204264362
radius205,7.0,6.400125453356783e-07,1.0000000000000002,1.5385410278871073e-07,1.1058809496890322e-07,0.0,16.232908108621196,24.733745112072448,4.862834680842586e-06,1.9660729334794733e-07,1.9660729334794733e-07,True,0.0,-0.0,5.752784313804333e-08,3.0731993840393867e-11,3.786995668242782e-11,0.9212954640858206
radius205,7.0,6.400125453356783e-07,1.0000000000000002,1.5385410278871073e-07,1.1058809496890322e-07,0.1,16.232908108621196,24.733745112072448,4.862834680842586e-06,1.9660729334794733e-07,2.936973147543411e-07,True,0.0,-0.0,5.752784313804333e-08,3.0731993840393867e-11,3.786995668242782e-11,0.9212954640858206
radius205,7.0,6.400125453356783e-07,1.0000000000000002,1.5385410278871073e-07,1.1058809496890322e-07,0.5,16.232908108621196,24.733745112072448,4.862834680842586e-06,1.9660729334794733e-07,1.7694656401315258e-06,True,0.0,-0.0,5.752784313804333e-08,3.0731993840393867e-11,3.786995668242782e-11,0.9212954640858206
radius205,7.0,4.15986661216707e-06,6.499664174528445,1e-06,7.187854789987295e-07,0.0,16.232908108621196,9.70183347561737,1.2397030804750445e-05,1.2778028849811368e-06,1.2778028849811368e-06,True,0.0,-0.0,9.550989961697823e-09,1.1078526914702728e-11,2.7638184636064867e-12,0.921295965018464
radius205,7.0,4.15986661216707e-06,6.499664174528445,1e-06,7.187854789987295e-07,0.1,16.232908108621196,9.70183347561737,1.2397030804750445e-05,1.2778028849811368e-06,1.908816655342192e-06,True,0.0,-0.0,9.550989961697823e-09,1.1078526914702728e-11,2.7638184636064867e-12,0.921295965018464
radius205,7.0,4.15986661216707e-06,6.499664174528445,1e-06,7.187854789987295e-07,0.5,16.232908108621196,9.70183347561737,1.2397030804750445e-05,1.2778028849811368e-06,1.1500225964830231e-05,True,0.0,-0.0,9.550989961697823e-09,1.1078526914702728e-11,2.7638184636064867e-12,0.921295965018464
radius205,7.0,4.1598666121670705e-05,64.99664174528445,1e-05,7.187854789987296e-06,0.0,16.232908108621196,3.068697626990622,3.91862825953237e-05,1.2769678658028127e-05,1.2769678658028127e-05,True,0.0,-0.0,9.800972650013918e-10,3.843653186900877e-13,2.4543809506716443e-13,0.9213012849814234
radius205,7.0,4.1598666121670705e-05,64.99664174528445,1e-05,7.187854789987296e-06,0.1,16.232908108621196,3.068697626990622,3.91862825953237e-05,1.2769678658028127e-05,1.9075692810140785e-05,True,0.0,-0.0,9.800972650013918e-10,3.843653186900877e-13,2.4543809506716443e-13,0.9213012849814234
radius205,7.0,4.1598666121670705e-05,64.99664174528445,1e-05,7.187854789987296e-06,0.5,16.232908108621196,3.068697626990622,3.91862825953237e-05,1.2769678658028127e-05,0.00011492710792225314,True,0.0,-0.0,9.800972650013918e-10,3.843653186900877e-13,2.4543809506716443e-13,0.9213012849814234
radius205,7.0,0.000415986661216707,649.9664174528444,0.0001,7.187854789987295e-05,0.0,16.232908108621196,0.9727365857309267,0.000123402491693701,0.00012686116005493388,0.00012686116005493388,True,0.0,-0.0,1.1957246893048217e-10,4.129373840627223e-14,1.2554738302250787e-14,0.9213540415108085
radius205,7.0,0.000415986661216707,649.9664174528444,0.0001,7.187854789987295e-05,0.1,16.232908108621196,0.9727365857309267,0.000123402491693701,0.00012686116005493388,0.00018950864650181483,True,0.0,-0.0,1.1957246893048217e-10,4.129373840627223e-14,1.2554738302250787e-14,0.9213540415108085
radius205,7.0,0.000415986661216707,649.9664174528444,0.0001,7.187854789987295e-05,0.5,16.232908108621196,0.9727365857309267,0.000123402491693701,0.00012686116005493388,0.0011417504404944048,True,0.0,-0.0,1.1957246893048217e-10,4.129373840627223e-14,1.2554738302250787e-14,0.9213540415108085
radius205,7.0,0.00415986661216707,6499.664174528445,0.001,0.0007187854789987296,0.0,16.232908108621196,0.31749812162610036,0.00037675807512004364,0.001186646627042822,0.001186646627042822,True,0.0,-0.0,7.242790105989244e-11,6.762629054544152e-15,3.671625425328449e-15,0.9217937123546256
radius205,7.0,0.00415986661216707,6499.664174528445,0.001,0.0007187854789987296,0.1,16.232908108621196,0.31749812162610036,0.00037675807512004364,0.001186646627042822,0.0017726449613849565,True,0.0,-0.0,7.242790105989244e-11,6.762629054544152e-15,3.671625425328449e-15,0.9217937123546256
radius205,7.0,0.00415986661216707,6499.664174528445,0.001,0.0007187854789987296,0.5,16.232908108621196,0.31749812162610036,0.00037675807512004364,0.001186646627042822,0.010679819643385397,True,0.0,-0.0,7.242790105989244e-11,6.762629054544152e-15,3.671625425328449e-15,0.9217937123546256
radius205,7.0,0.0415986661216707,64996.641745284454,0.01,0.007187854789987296,0.0,16.232908108621196,0.26542853381866044,0.0011213598975279868,0.004224714959598483,0.004224714959598483,True,1.0410226692120866e-245,-2.291618806940518e-281,2.5068068359172436e-11,8.315027765778138e-15,2.0913784374509935e-16,0.9154691490135034
radius205,7.0,0.0415986661216707,64996.641745284454,0.01,0.007187854789987296,0.1,16.232908108621196,0.26542853381866044,0.0011213598975279868,0.004224714959598483,0.006310993951992797,True,1.0410226692120866e-245,-2.291618806940518e-281,2.5068068359172436e-11,8.315027765778138e-15,2.0913784374509935e-16,0.9154691490135034
radius205,7.0,0.0415986661216707,64996.641745284454,0.01,0.007187854789987296,0.5,16.232908108621196,0.26542853381866044,0.0011213598975279868,0.004224714959598483,0.038022434636386354,True,1.0410226692120866e-245,-2.291618806940518e-281,2.5068068359172436e-11,8.315027765778138e-15,2.0913784374509935e-16,0.9154691490135034
radius205,7.0,0.1247959983650121,194989.92523585333,0.03,0.021563564369961884,0.0,16.232908108621196,0.40543278173476205,0.0023326595328746614,0.005753504990133504,0.005753504990133504,True,3.5215259666200325e-81,-2.3255963696766792e-116,1.873875199134913e-11,7.994427435267162e-15,1.3691826051592874e-15,0.9020377286778922
radius205,7.0,0.1247959983650121,194989.92523585333,0.03,0.021563564369961884,0.1,16.232908108621196,0.40543278173476205,0.0023326595328746614,0.005753504990133504,0.008594742022298199,True,3.5215259666200325e-81,-2.3255963696766792e-116,1.873875199134913e-11,7.994427435267162e-15,1.3691826051592874e-15,0.9020377286778922
radius205,7.0,0.1247959983650121,194989.92523585333,0.03,0.021563564369961884,0.5,16.232908108621196,0.40543278173476205,0.0023326595328746614,0.005753504990133504,0.051781544911201544,True,3.5215259666200325e-81,-2.3255963696766792e-116,1.873875199134913e-11,7.994427435267162e-15,1.3691826051592874e-15,0.9020377286778922
radius205,7.0,0.415986661216707,649966.4174528444,0.1,0.07187854789987295,0.0,16.232908108621196,0.21554893609580683,0.005427589496599158,0.025180312159771977,0.025180312159771977,True,5.971581128109592e-24,-1.3145331052881294e-58,1.1256260035319537e-11,8.469721621760373e-15,6.695880565010965e-15,0.9073029237121505
radius205,7.0,0.415986661216707,649966.4174528444,0.1,0.07187854789987295,0.1,16.232908108621196,0.21554893609580683,0.005427589496599158,0.025180312159771977,0.03761503421398037,True,5.971581128109592e-24,-1.3145331052881294e-58,1.1256260035319537e-11,8.469721621760373e-15,6.695880565010965e-15,0.9073029237121505
