s,drift_comparison,x,required_negative_null,worst_direction
0.5,0.2,-1.6968750000000001,0.25083664326396565,0.0024068813758279695
0.5,0.2,-1.690625,0.25214880713003784,0.0023819287882542325
0.5,0.2,-1.6843750000000002,0.25344683897751047,0.0023588817311000565
0.5,0.2,-1.678125,0.2547313868087969,0.0023368724965614424
0.5,0.2,-1.671875,0.2561223131253895,0.002313157237043887
0.5,0.2,-1.6656250000000001,0.2576152107834598,0.0022885165434366984
0.5,0.2,-1.659375,0.25912085733955115,0.002263795843852607
0.5,0.2,-1.6531250000000002,0.26063912643268305,0.002239129363465689
0.5,0.2,-1.646875,0.26216702549940396,0.002214853739605192
0.5,0.2,-1.640625,0.2637045700225506,0.0021910186272373166
0.5,0.2,-1.6343750000000001,0.26525441295198404,0.0021675534922140907
0.5,0.2,-1.628125,0.2668163992236659,0.0021442964009000436
0.5,0.2,-1.6218750000000002,0.26838812747151536,0.0021213310523667786
0.5,0.2,-1.615625,0.26996967968287067,0.002098906968853454
0.5,0.2,-1.609375,0.27155837966437796,0.002077159657799155
0.5,0.2,-1.6031250000000001,0.27315432815560925,0.0020559487497362377
0.5,0.2,-1.596875,0.2747700032019227,0.0020350223191284897
0.5,0.2,-1.590625,0.27640505339459503,0.002014573719867993
0.5,0.2,-1.584375,0.2780582472604672,0.001994622241967426
0.5,0.2,-1.578125,0.2797293594835598,0.001975455410671666
0.5,0.2,-1.5718750000000001,0.2814131423858071,0.001957051656765709
0.5,0.2,-1.565625,0.28310956847647123,0.0019394968559768157
0.5,0.2,-1.559375,0.28481704305044325,0.0019226343507269782
0.5,0.2,-1.553125,0.28653557915168076,0.0019064378432574495
0.5,0.2,-1.546875,0.2882632327623719,0.0018907740348303719
0.5,0.2,-1.5406250000000001,0.2900000912455632,0.0018756142376702195
0.5,0.2,-1.534375,0.2917443238832351,0.0018609676205324165
0.5,0.2,-1.528125,0.2934960918688886,0.001846852239508273
0.5,0.2,-1.521875,0.2952566525070691,0.0018335347202347659
0.5,0.2,-1.515625,0.2970260214823718,0.0018207515495542541
0.5,0.2,-1.5093750000000001,0.2988226211308059,0.0018087005266366042
0.5,0.2,-1.503125,0.30064591606768615,0.001797418755773882
0.5,0.2,-1.496875,0.30246442574803145,0.0017866424316352362
0.5,0.2,-1.490625,0.3042786548045537,0.0017761195379900898
0.5,0.2,-1.484375,0.30608935232385526,0.001765675330027901
0.5,0.2,-1.4781250000000001,0.3078969576826374,0.0017551613860483039
0.5,0.2,-1.471875,0.3097036274009371,0.0017445973862126145
0.5,0.2,-1.465625,0.3115096754541783,0.001733837303752427
0.5,0.2,-1.459375,0.3133175548432006,0.00172304354970026
0.5,0.2,-1.453125,0.31512746695159444,0.0017120866053356395
0.5,0.2,-1.4468750000000001,0.31694208661960305,0.0017010473129094113
0.5,0.2,-1.440625,0.31876151355984483,0.001689822356617772
0.5,0.2,-1.434375,0.3205886459044987,0.0016785019856715862
0.5,0.2,-1.428125,0.32242349371596735,0.0016670184437127325
0.5,0.2,-1.421875,0.32426914539820867,0.001655338490922739
0.5,0.2,-1.4156250000000001,0.32612554174877834,0.001643468439137327
