s,maximum_abs_velocity,minimum_alpha,maximum_alpha,minimum_b,maximum_b,minimum_packet_gap
0.6425,6.81564418924065e-05,2.7449219386183286,108.72958493462939,4.3543359955151315,171.96352473251503,0.7925000000000001
0.645,6.550669043095551e-05,2.7402862109282733,107.87952016035098,4.3452194840520555,170.7584328355026,0.795
0.6475,6.295471186249806e-05,2.7356480026368777,107.0342282303043,4.336098432249976,169.55912443660418,0.7975
0.65,6.0496975362940626e-05,2.7310073978684897,106.19370934014289,4.326973009038691,168.36559377561193,0.7999999999999999
0.6525,5.8130043202441896e-05,2.72636448055818,105.35796327067128,4.317843382980335,167.1778351002811,0.8024999999999999
0.655,5.585087896379056e-05,2.721719334915038,104.52698947544,4.308709723149663,165.99584320419615,0.805
0.6575,5.3656540741309615e-05,2.7170720449512715,103.70078699969123,4.299572198234825,164.81961286282404,0.8075
0.66,5.1544078578782715e-05,2.7124226943253684,102.87935445775594,4.2904309762375945,163.64913864998655,0.8100000000000002
0.6625,4.951053434004096e-05,2.70777136634125,102.06269003878299,4.2812862244709,162.484414939311,0.8125000000000001
0.665,4.7553021513742214e-05,2.7031181440972905,101.25079153851634,4.272138109845639,161.3254361036106,0.8150000000000001
0.6675,4.5668965371973337e-05,2.6984631109329458,100.44365644152144,4.262986799731109,160.17219709879384,0.8175
0.67,4.385586393090361e-05,2.6938063499748655,99.64128184582044,4.253832461076207,159.02469285194965,0.82
0.6725,4.211120804467506e-05,2.689147943985785,98.84366444216494,4.24467526011664,157.88291806246804,0.8224999999999999
0.675,4.043248131052541e-05,2.6844879753637834,98.05080051977478,4.235515362372657,156.74686720394268,0.8250000000000001
0.6775,3.881723099469452e-05,2.679826526285865,97.2626859963824,4.226352932929551,155.61653472652233,0.8275
0.68,3.7263281433771936e-05,2.675163679138149,96.47931649532964,4.217188137278745,154.49191564857958,0.8300000000000002
0.6825,3.576852167109059e-05,2.670499516078787,95.70068727559246,4.208021140458943,153.37300493719303,0.8325000000000001
0.685,3.433083447791515e-05,2.665834118892506,94.9267932128075,4.198852106770113,152.259797307132,0.8350000000000001
0.6875,3.294809628557444e-05,2.6611675689899754,94.15762880499926,4.189681199771481,151.1522872232201,0.8375
0.6900000000000001,3.161823743659908e-05,2.6564999475460302,93.39318820094786,4.1805085825558645,150.050469096008,0.84
0.6925,3.033942344377219e-05,2.6518313359136316,92.6334652723944,4.171334418571895,148.95433785279008,0.8424999999999999
0.6950000000000001,2.910987463922707e-05,2.647161815203377,91.87845354915784,4.16215887078465,147.86388834044735,0.8450000000000001
0.6975,2.7927805901630574e-05,2.642491466143632,91.12814620180647,4.152982101396274,146.779115132089,0.8475
0.7000000000000001,2.6791426608762383e-05,2.6378203690800004,90.38253604734332,4.143804271844198,145.70001252985625,0.8500000000000002
0.7025,2.5698992321895316e-05,2.6331486041082623,89.64161557596302,4.134625543069497,144.62657474734277,0.8525000000000001
0.705,2.464896025202761e-05,2.6284762514723274,88.90537701858747,4.125446076320724,143.55879644063097,0.8550000000000001
0.7075,2.3639834594528316e-05,2.6238033911601266,88.1738122867952,4.116266032333556,142.4966721538785,0.8575
0.71,2.2670114845640998e-05,2.6191301027692506,87.44691295702572,4.107085571057886,141.44019614025555,0.86
0.7125,2.1738295770283398e-05,2.6144564655065317,86.72467027620254,4.097904851656282,140.3893623651652,0.8624999999999999
0.715,2.0842911416550092e-05,2.6097825583157657,86.00707518693594,4.088724032766515,139.34416467143606,0.8649999999999999
0.7175,1.9982667495054946e-05,2.6051084602598866,85.2941183906095,4.079543273287504,138.30459725879444,0.8675
0.72,1.9156309697242922e-05,2.60043425013301,84.58579029184922,4.070362731577488,137.27065418441143,0.87
0.7225,1.8362579696216168e-05,2.5957600063315196,83.88208098415485,4.061182565187444,136.24232920209215,0.8725000000000002
0.725,1.7600215125635778e-05,2.591085806853746,83.18298025544038,4.052002930859777,135.2196157658711,0.8750000000000001
0.7275,1.6867986994072768e-05,2.586411729422564,82.48847761173829,4.042823984785207,134.2025071760938,0.8775000000000001
0.73,1.6164812200986096e-05,2.581737851851992,81.7985623360532,4.033645883371257,133.1909970018866,0.88
0.7325,1.5489641624827132e-05,2.5770642516751816,81.11322343710336,4.024468782458502,132.1850786423799,0.8825
0.735,1.4841422732743148e-05,2.572391006020868,80.43244963628287,4.015292837060164,131.18474518597444,0.8849999999999999
0.7375,1.4219099567421665e-05,2.567718191613157,79.75622937309662,4.006118201361053,130.1899894142597,0.8875000000000001
0.74,1.3621644440912029e-05,2.563045884889061,79.08455082742498,3.9969450289689283,129.20080392867752,0.89
0.7425,1.3048153237505682e-05,2.558374162349751,78.4174019743487,3.987773473666008,128.21718151520898,0.8925000000000002
0.745,1.2497750629937917e-05,2.5537031002042756,77.75477053691179,3.978603688642861,127.23911476706034,0.8950000000000001
0.7475,1.1969558414112537e-05,2.5490327742512884,77.09664397431757,3.969435826243994,126.2665959642204,0.8975000000000001
0.75,1.1462695501515461e-05,2.544363259878957,76.44300948724057,3.9602700379670632,125.29961707764677,0.9
0.7525000000000001,1.097630468990033e-05,2.539694632177497,75.7938540387073,3.9511064747088627,124.33816987724688,0.9025
0.755,1.0509633154736889e-05,2.5350269662753173,75.14916440509144,3.941945287500311,123.38224624107674,0.9049999999999999
0.7575000000000001,1.0061952400825989e-05,2.530360336998223,74.50892713265617,3.9327866267574976,122.4318378370197,0.9075000000000001
0.76,9.632531521731581e-06,2.525694818756375,73.87312852689213,3.9236306420331792,121.48693602177897,0.91
0.7625000000000001,9.220637196011143e-06,2.5210304855442867,73.24175465769078,3.9144774820162187,120.54753184527564,0.9125000000000002
0.765,8.825556231618847e-06,2.516367411048455,72.61479137889542,3.905327294772356,119.61361614155716,0.9150000000000001
0.7675000000000001,8.446663344209779e-06,2.5117056689686095,71.99222437565935,3.896180228463106,118.68517978737442,0.9175000000000001
0.77,8.083353754547711e-06,2.507045332692189,71.37403912453591,3.8870364306135494,117.76221343765256,0.92
0.7725,7.735020673843877e-06,2.502386475186434,70.76022088387079,3.877896047869554,116.84470744217997,0.9225
0.775,7.401055302535437e-06,2.4977291689984953,70.15075469882382,3.8687592259974712,115.93265185016054,0.9249999999999999
0.7775,7.080865760368378e-06,2.4930734863582207,69.54562541964215,3.859626110119821,115.0260364854203,0.9274999999999999
0.78,6.773933993783042e-06,2.4884194994847344,68.94481774556961,3.850496845418524,114.12485115850546,0.93
0.7825,6.4797591852223765e-06,2.483767280275966,68.3483161882599,3.8413715764190193,113.22908545150713,0.9325
0.785,6.19783885120273e-06,2.479116900205797,67.75610506314403,3.8322504467530627,112.33872865094708,0.9350000000000002
0.7875,5.927668842731663e-06,2.474468430324277,67.16816849428504,3.8231335991586755,111.45376975243565,0.9375000000000001
0.79,5.6687591946867276e-06,2.469821941355645,66.5844904314286,3.8140211757109004,110.57419752395244,0.9400000000000001
0.7925,5.420681768272324e-06,2.465177503990467,66.00505469064129,3.8049133185097634,109.70000068269168,0.9425
0.795,5.1830228738910215e-06,2.4605351885899736,65.42984492083583,3.795810168980296,108.83116771729595,0.945
0.7975,4.955367447637864e-06,2.4558950650882054,64.85884459603623,3.7867118676408045,107.96768683301012,0.9474999999999999
0.8,4.737299052730017e-06,2.451257202992322,64.29203702005451,3.7776185541030425,107.10954595639548,0.9500000000000001
0.8025,4.528413111449797e-06,2.4466216714759312,63.72940534237006,3.768530367298172,106.25673278235783,0.9525
0.805,4.328356676795555e-06,2.4419885396570136,63.1709325956705,3.759447446149871,105.40923490312706,0.9550000000000002
0.8075,4.1367888821807865e-06,2.437357876316848,62.616601665286595,3.7503699288898575,104.5670396812095,0.9575000000000001
0.81,3.95336773276807e-06,2.4327297498070592,62.06639528228231,3.741297952831459,103.73013421110608,0.9600000000000001
0.8125,3.7777501074490393e-06,2.4281042280500382,61.52029602794469,3.7322316543700547,102.89850532402744,0.9625
0.8150000000000001,3.6096027752890137e-06,2.423481378627642,60.97828634854198,3.723171169204342,102.0721396454073,0.965
0.8175,3.4486355053540562e-06,2.4188612690451303,60.44034858993446,3.7141166329949837,101.25102375464995,0.9674999999999999
0.8200000000000001,3.2945681397464363e-06,2.41424396646445,59.90646496972702,3.7050681806952417,100.43514402539739,0.9700000000000001
0.8225,3.147119597735493e-06,2.4096295376161208,59.37661757111502,3.6960259463297316,99.62448657660502,0.9725
0.8250000000000001,3.0060078780717205e-06,2.4050180487997386,58.8507883471804,3.6869900629950947,98.81903727727857,0.9750000000000002
0.8275,2.8709592045755554e-06,2.4004095659681437,58.32895913457773,3.6779606630767248,98.01878179079645,0.9775000000000001
0.8300000000000001,2.741735511104427e-06,2.3958041549775815,57.81111168537604,3.668937878893323,97.22370569587088,0.9800000000000001
0.8325,2.6181071077159233e-06,2.3912018813351237,57.297227641746325,3.659921842042261,96.4337943678927,0.9825
0.835,2.49984355314347e-06,2.3866028101153,56.787288530498934,3.6509126831833796,95.64903294340237,0.985
0.8375,2.3867136572004515e-06,2.382007005960705,56.28127576718041,3.641910532039906,94.8694063247959,0.9874999999999999
0.84,2.278493051657566e-06,2.3774145331616854,55.779170668735496,3.632915517610745,94.09489919151432,0.9899999999999999
0.8425,2.1749869413674974e-06,2.372825455892965,55.280954482735304,3.623927768801319,93.32549602380772,0.9925
0.845,2.0760074779094563e-06,2.368239837974963,54.78660836442555,3.6149474137832813,92.56118108705827,0.995
0.8475,1.9813662043438755e-06,2.363657742795103,54.29611337189659,3.605974579783237,91.80193842975143,0.9975000000000002
0.85,1.890874057501396e-06,2.3590792333085084,53.80945046997567,3.5970093930838924,91.04775188803842,1.0
0.8525,1.8043476187476616e-06,2.3545043721132957,53.326600541913415,3.5880519792320467,90.29860510213675,1.0025
0.855,1.7216278967660027e-06,2.349933221673874,52.84754441614578,3.5791024636560413,89.55448155565959,1.005
0.8575,1.6425616465049334e-06,2.345365844095941,52.37226284553982,3.5701609710394875,88.81536454310442,1.0074999999999998
0.86,1.5669951317168897e-06,2.3408023010523844,51.90073650314049,3.561227625114773,88.08123716224574,1.0099999999999998
0.8625,1.4947741271074655e-06,2.336242653784069,51.432945985854595,3.5523025486644517,87.35208231856373,1.0125000000000002
0.865,1.4257490649883956e-06,2.331686963170801,50.96887182520892,3.5433858637250206,86.62788273909892,1.0150000000000001
0.8675,1.359790499263061e-06,2.3271352899415336,50.50849451178848,3.5344776921913668,85.90862100456924,1.0175
0.87,1.2967737242020635e-06,2.3225876944628054,50.05179447652497,3.5255781552041046,85.1942795242166,1.02
0.8725,1.236573639082598e-06,2.318044236669157,49.598752086967565,3.5166873729477874,84.48484053050238,1.0225
0.875,1.1790647501659504e-06,2.3135049760640083,49.149347650758195,3.5078054646525203,83.78028608338839,1.025
0.8775000000000001,1.1241253968159896e-06,2.3089699717863645,48.70356142550538,3.498932548793632,83.08059808369333,1.0274999999999999
0.88,1.0716504486724725e-06,2.3044392828081497,48.26137364103664,3.4900687436834255,82.38575830403445,1.0299999999999998
0.8825000000000001,1.0215386755067634e-06,2.299912967735857,47.82276448258256,3.4812141668718337,81.69574836459945,1.0325000000000002
0.885,9.736885306390758e-07,2.295391084745409,47.38771408752398,3.4723689349491784,81.01054972804106,1.0350000000000001
0.8875000000000001,9.279981527316356e-07,2.290873691583112,46.95620254865737,3.4635331635480098,80.33014370360273,1.0375
0.89,8.843688266815195e-07,2.2863608456281854,46.52820992322986,3.4547069675387876,79.65451145950651,1.04
0.8925000000000001,8.427153809439488e-07,2.281852604077436,46.10371625313596,3.4458904616092543,78.98363405133962,1.0425
0.895,8.029558442836836e-07,2.2773490237598977,45.682701549859416,3.437083759678057,78.31749240020557,1.045
0.8975,7.650079928996158e-07,2.272850161076051,45.26514579165275,3.428286974701962,77.65606728828597,1.0474999999999999
0.9,7.287893520301829e-07,2.2683560719988622,44.85102892659284,3.4195002186779213,76.99933936280604,1.0499999999999998
0.9025,6.942200226037528e-07,2.2638668121321897,44.440330880820326,3.410723602834843,76.34728914762393,1.0524999999999998
0.905,6.612311725094346e-07,2.2593824368830355,44.03303157680662,3.4019572382008905,75.6998970695866,1.0550000000000002
0.9075,6.297565887704409e-07,2.2549030012889384,43.62911091992406,3.39320123502977,75.05714343849311,1.0575
0.91,5.99729857604908e-07,2.250428559961478,43.22854879601493,3.384455702612292,74.41900844313803,1.06
0.9125,5.71084365847541e-07,2.2459591670873875,42.831325074240866,3.37572074927864,73.78547215511026,1.0625
0.915,5.437556034491626e-07,2.2414948764829203,42.43741961456773,3.3669964825863397,73.15651453958965,1.065
0.9175,5.176880796606324e-07,2.237035741753888,42.04681228422353,3.3582830098757768,72.53211547969956,1.0675
0.92,4.92828441607904e-07,2.2325818161355815,41.65948294577399,3.3495804377088305,71.9122547582461,1.0699999999999998
0.9225,4.6912317738639535e-07,2.2281331524404866,41.275411455043894,3.340888871684687,71.29691205422817,1.0724999999999998
0.925,4.465186173077569e-07,2.2236898030594587,40.894577663762476,3.332208416442312,70.686066946465,1.0750000000000002
0.9275,4.2496280448291855e-07,2.219251820012129,40.516961426335655,3.3235391758447026,70.07969892364899,1.0775000000000001
0.93,4.044111131816702e-07,2.214819255094937,40.142542614608104,3.314881253522883,69.4777874068403,1.08
0.9325,3.848206581658227e-07,2.210392159733363,39.77130110733079,3.306234752326618,68.88031173282147,1.0825
0.935,3.6614842874933563e-07,2.2059705849337643,39.40321678839946,3.297599774144373,68.28725115101747,1.085
0.9375,3.4835128988234727e-07,2.201554581284629,39.03826954929968,3.288976419905977,67.6985848269512,1.0875
0.9400000000000001,3.3138749783630006e-07,2.1971441990030685,38.676439295205356,3.280364789763238,67.11429185158558,1.0899999999999999
0.9425,3.152212522462014e-07,2.192739488071074,38.31770595815603,3.271764983622688,66.53435126207144,1.0924999999999998
0.9450000000000001,2.9981816603652217e-07,2.188340498099832,37.96204948780774,3.2631771006081003,65.95874202659625,1.0950000000000002
0.9475,2.8514375357431246e-07,2.1839472782856086,37.609449849956846,3.254601238884485,65.38744304167494,1.0975000000000001
0.9500000000000001,2.711634316043394e-07,2.1795598774110636,37.25988702878902,3.2460374956609512,64.82043313542943,1.1
0.9525,2.578437441512537e-07,2.1751783438879193,36.9133410323438,3.2374859673677747,64.25769107625966,1.1025
0.9550000000000001,2.451560409508418e-07,2.170802725881642,36.56979190420987,3.22894675017811,63.699195591955004,1.105
0.9575,2.3307281636918382e-07,2.1664330711876154,36.22921971545934,3.220419939482059,63.144925355917835,1.1075
0.96,2.215664876605668e-07,2.1620694271910024,35.89160456342776,3.2119056297146305,62.59485898478227,1.1099999999999999
0.9625,2.1060939576842168e-07,2.1577118408681195,35.5569265737722,3.2034039143587876,62.04897504151906,1.1124999999999998
0.965,2.0017479264560112e-07,2.1533603588253367,35.22516590533859,3.1949148861190078,61.50725204346895,1.1149999999999998
0.9675,1.90239805966e-07,2.149015027412406,34.89630276047524,3.186438637432232,60.96966847992525,1.1175000000000002
0.97,1.8078248805456208e-07,2.144675892610272,34.570317378056046,3.177975259953239,60.43620279961786,1.12
0.9725,1.7178083115842384e-07,2.1403429999948287,34.247190032489684,3.1695248443864505,59.90683340862532,1.1225
0.975,1.632127681283432e-07,2.136016394738354,33.926901035593055,3.1610874804891793,59.38153867330334,1.125
0.9775,1.5505696616782753e-07,2.1316961216447083,33.60943074089725,3.152663257241754,58.86029692771577,1.1275
0.98,1.472952100854968e-07,2.1273822252515187,33.29475955267384,3.144252263347912,58.34308648978951,1.13
0.9825,1.3991002971871372e-07,2.1230747497294074,32.98286791995924,3.1358545867312326,57.8298856499533,1.1324999999999998
0.985,1.3288390830123763e-07,2.1187737388495713,32.67373633576859,3.1274703143707443,57.320672669308394,1.1349999999999998
0.9875,1.2619928303937488e-07,2.1144792359852635,32.36734533879102,3.1190995323043267,56.81542578238171,1.1375000000000002
0.99,1.19839181586444e-07,2.110191284143368,32.06367551716926,3.1107423257954934,56.31412320398819,1.1400000000000001
0.9925,1.137891329048795e-07,2.1059099260556415,31.762707516328003,3.102398779823403,55.816743144054286,1.1425
0.995,1.0803526471932966e-07,2.101635204089143,31.46442203391788,3.0940689785901587,55.323263797312435,1.145
0.9975,1.0256366876457649e-07,2.09736716021756,31.16879981921198,3.0857530053601194,54.833663341698106,1.1475
1.0,9.736040126983615e-08,2.0931058360227386,30.87582167462929,3.0774509424634706,54.34791994093051,1.15
1.0025,9.241199200108693e-08,2.08885127272269,30.5854684590218,3.069162871459698,53.866011750837416,1.1524999999999999
1.0050000000000001,8.77069724009003e-08,2.0846035112521055,30.297721094390337,3.0608888736174196,53.38791693294015,1.1550000000000002
1.0075,8.323435389305473e-08,2.0803625921837683,30.01256056167145,3.052629029432347,52.91361364511011,1.1575000000000002
1.01,7.898312023630415e-08,2.0761285557035483,29.72996790029669,3.0443834184702254,52.44308004016415,1.1600000000000001
1.0125,7.494222792921379e-08,2.0719014416119794,29.44992420955134,3.0361521193705636,51.97629426827342,1.1625
1.0150000000000001,7.110101228482401e-08,2.0676812893487693,29.17241065140149,3.027935210006861,51.51323448278407,1.165
1.0175,6.745040635056668e-08,2.0634681380627797,28.897408456177807,3.019732767956416,51.05387885265023,1.1675
1.02,6.398172695725677e-08,2.059262026544212,28.624898919134566,3.0115448700287684,50.598205553965464,1.17
1.0225,6.068626977175628e-08,2.0550629932032005,28.354863400153338,3.003371592112204,50.146192768729904,1.1724999999999999
1.025,5.75553096335981e-08,2.0508710760714286,28.08728332494477,2.9952130091776437,49.697818687091114,1.1749999999999998
1.0275,5.458042365648215e-08,2.0466863128232027,27.822140187446152,2.9870691954356423,49.25306151268951,1.1775000000000002
1.03,5.1754460995700976e-08,2.0425087408351117,27.55941555455021,2.978940224796369,48.81189947402421,1.1800000000000002
1.0325,4.907057689136166e-08,2.0383383971287627,27.299091063369758,2.9708261704083205,48.37431081677704,1.1825
1.035,4.652191047375103e-08,2.0341753183529026,27.04114842106979,2.9627271045083603,47.94027380272748,1.185
1.0375,4.410158504182886e-08,2.030019540785073,26.78556940591972,2.9546430984257297,47.50976671182892,1.1875
1.04,4.180296448503699e-08,2.025871100349312,26.53233586929139,2.9465742227358986,47.08276784710901,1.19
1.0425,3.9620422842799346e-08,2.021730032665681,26.281429739504876,2.938520547710798,46.659255545045696,1.1925
1.045,3.754857765092196e-08,2.0175963730033564,26.032833019738,2.93048214286771,46.23920816860979,1.1949999999999998
1.0475,3.558203424655376e-08,2.013470156266199,25.78652778797142,2.9224590768227423,45.82260410630457,1.1975000000000002
1.05,3.371538599746844e-08,2.009351416994445,25.542496197899997,2.9144514172949885,45.409421774082,1.2000000000000002
1.0525,3.194341728380925e-08,2.005240189379095,25.300720480558844,2.906459231257223,44.99963961982536,1.2025000000000001
1.055,3.0261712617090565e-08,2.001136507301517,25.061182947354986,2.8984825853765552,44.59323613281226,1.205
1.0575,2.8666049723961134e-08,1.9970404042966698,24.823865988564695,2.8905215455733146,44.190189837403445,1.2075
1.06,2.7152197144725248e-08,1.9929519135420657,24.588752073378867,2.882576176877954,43.79047929218802,1.21
1.0625,2.5715914421219607e-08,1.9888710678594796,24.355823750680173,2.874646543435298,43.3940830917434,1.2125
1.065,2.435311236486842e-08,1.9847978997260982,24.125063650325778,2.8667327086521666,43.000979870728465,1.2149999999999999
1.0675000000000001,2.3060333950680514e-08,1.9807324413043819,23.896454485428507,2.8588347356285104,42.61114831250355,1.2175000000000002
1.07,2.1834275082439083e-08,1.9766747244152316,23.66997905138944,2.8509526867262105,42.22456714340095,1.2200000000000002
1.0725,2.067162478621363e-08,1.9726247805302544,23.445620226031714,2.843086623429316,41.841215131956446,1.2225000000000001
1.075,1.956906536361104e-08,1.9685826407735023,23.223360970251743,2.835236606348427,41.46107109051887,1.225
1.0775000000000001,1.8523398610180255e-08,1.9645483359294396,23.00318432898406,2.8274026953652305,41.08411387897957,1.2275
1.08,1.7531924503494268e-08,1.9605218964632511,22.785073432793,2.819584950054226,40.71032241261702,1.23
1.0825,1.659206375631971e-08,1.9565033525037525,22.569011497391724,2.811783429261317,40.33967565688734,1.2325
1.085,1.5701231963993348e-08,1.9524927338388913,22.354981823853947,2.8039981909673712,39.97215262672691,1.2349999999999999
1.0875000000000001,1.4856839728873587e-08,1.9484900699175105,22.142967799147048,2.7962292922927046,39.607732388015755,1.2375000000000003
1.09,1.4056391810036552e-08,1.9444953898541912,21.932952896803794,2.7884767896385587,39.24639406096884,1.2400000000000002
1.0925,1.3297784567983685e-08,1.9405087224402027,21.724920677881503,2.7807407390994845,38.88811682726945,1.2425000000000002
1.095,1.257900944170816e-08,1.936530096135947,21.518854790922767,2.7730211960516424,38.53287992532269,1.245
1.0975,1.189805408779274e-08,1.9325595390696406,21.314738972235432,2.765318215019648,38.18066264961449,1.2475
1.1,1.1252902481037566e-08,1.928597079039087,21.11255704631564,2.757631849681151,37.83144435203481,1.25
1.1025,1.0641612601262282e-08,1.9246427435134599,20.912292926249442,2.7499621530052636,37.48520444495451,1.2525
1.105,1.0062549466283437e-08,1.9206965596350776,20.713930614093755,2.7423091776556614,37.14192240770756,1.255
1.1075,9.514152777962845e-09,1.9167585542211956,20.51745420123668,2.7346729755885213,36.80157778225597,1.2574999999999998
1.11,8.994859462564789e-09,1.9128287537657822,20.32284786873769,2.7270535979226174,36.46415017259124,1.2600000000000002
1.1125,8.503103751776818e-09,1.908907184441318,20.130095887648046,2.719451094943999,36.12961924592344,1.2625000000000002
1.115,8.037377897560184e-09,1.9049938720975612,19.939182619164804,2.7118655162413643,35.797964735466834,1.2650000000000001
1.1175,7.59641427626008e-09,1.9010888422543444,19.75009251448373,2.704296911099921,35.469166446327826,1.2675
1.12,7.179003780261834e-09,1.8971921201125033,19.56281011552104,2.6967453281089133,35.14320425153266,1.27
1.1225,6.78393528115114e-09,1.893303730558704,19.37732005530639,2.6892108150349436,34.820058091459984,1.2725
1.125,6.4099956946773205e-09,1.8894236981672399,19.193607058207874,2.6816934188267347,34.49970797490139,1.275
1.1275,6.056017310549445e-09,1.8855520471958584,19.01165593985981,2.67419318574746,34.18213398157828,1.2774999999999999
1.1300000000000001,5.721019735293901e-09,1.8816888015697442,18.83145160653479,2.6667101617593776,33.86731626748877,1.2800000000000002
1.1325,5.404068307761861e-09,1.8778339849014074,18.652979056191583,2.659244392140912,33.55523506125382,1.2825000000000002
1.135,5.1042269083055536e-09,1.8739876204984847,18.476223378913836,2.6517959213631888,33.245870663570386,1.2850000000000001
1.1375,4.820558010654424e-09,1.8701497313655404,18.30116975704774,2.644364793094865,32.939203448149456,1.2875
1.1400000000000001,4.552159482792068e-09,1.8663203401970052,18.127803464923108,2.636951050331424,32.6352138639856,1.29
1.1425,4.298274941599836e-09,1.8624994693525256,17.956109867788793,2.6295547357705757,32.33388244021288,1.2925
1.145,4.058183654317969e-09,1.858687140885625,17.786074423153977,2.622175891438875,32.0351897827284,1.295
1.1475,3.8311638457544e-09,1.8548833765544106,17.617682681267564,2.614814558571463,31.739116573656887,1.2974999999999999
1.1500000000000001,3.6164927395436937e-09,1.85108819782338,17.45092028517477,2.6074707776169643,31.445643572172887,1.3000000000000003
1.1525,3.4134751001378755e-09,1.8473016258535255,17.285772970250576,2.6001445883637184,31.154751616542235,1.3025000000000002
1.155,3.2215288123010213e-09,1.8435236814692246,17.122226562740007,2.5928360303059423,30.86642162853496,1.3050000000000002
1.1575,3.040099482231672e-09,1.8397543851954865,16.960266981362846,2.5855451422798925,30.580634610288495,1.3075
1.16,2.8686319793164353e-09,1.8359937572715102,16.799880237828322,2.5782719623467987,30.297371643775563,1.31
1.1625,2.706570468814496e-09,1.8322418176524828,16.641052436817795,2.571016527797819,30.01661389151649,1.3125
1.165,2.5533804909362452e-09,1.828498585996913,16.48376977534811,2.563778875277196,29.738342598412427,1.315
1.1675,2.4086151548843535e-09,1.8247640816252266,16.32801854095545,2.5565590411391548,29.462539095758878,1.3175
1.17,2.2718490701930867e-09,1.8210383235654275,16.173785113535885,2.5493570610936143,29.189184798314454,1.3199999999999998
1.1725,2.1426563322857334e-09,1.8173213305694296,16.02105596589073,2.5421729700923223,28.918261203765105,1.3225000000000002
1.175,2.0206105482652628e-09,1.8136131211148645,15.869817663642264,2.5350068023338634,28.649749893332793,1.3250000000000002
1.1775,1.905301873730477e-09,1.8099137133896739,15.720056864443313,2.527858591383712,28.383632533418133,1.3275000000000001
1.18,1.7963880842545668e-09,1.8062231252426026,15.571760315840761,2.5207283705218173,28.11989087925685,1.33
1.1825,1.693543589275316e-09,1.8025413742370753,15.424914857326584,2.513616172397903,27.858506772162027,1.3325
1.185,1.5964424449738586e-09,1.7988684776702604,15.279507420910308,2.5065220289208137,27.599462138979092,1.335
1.1875,1.5047583745461287e-09,1.7952044525748618,15.135525030973342,2.499445971263556,27.342738992596097,1.3375
1.19,1.418177879523936e-09,1.7915493157010502,14.992954803341194,2.4923880299802352,27.088319433414345,1.3399999999999999
1.1925000000000001,1.33643953936397e-09,1.7879030834589926,14.851783942859573,2.485348235344245,26.836185652685504,1.3425000000000002
1.195,1.2592947685659875e-09,1.78426577198079,14.711999745633102,2.47832661701323,26.58631992989941,1.3450000000000002
1.1975,1.1864947434097457e-09,1.7806373971422014,14.573589599620904,2.471323203921634,26.33870463222366,1.3475000000000001
1.2,1.1177904178273354e-09,1.777017974564425,14.43654098443633,2.4643380242857846,26.093322214922846,1.35
1.2025000000000001,1.0529425890029401e-09,1.7734075195934123,14.300841470295737,2.45737110571767,25.850155222672488,1.3525
1.205,9.917520643934169e-10,1.7698060472346062,14.166478715338759,2.4504224755536606,25.609186292613572,1.355
1.2075,9.340295311549562e-10,1.7662135722227597,14.033440468032992,2.4434921605291864,25.370398151859266,1.3575
1.21,8.795855195740339e-10,1.7626301090462644,13.901714567790293,2.4365801866745285,25.13377361691556,1.3599999999999999
1.2125000000000001,8.282304154472558e-10,1.7590556719489214,13.771288944717076,2.4296865793199247,24.899295594014536,1.3625000000000003
1.215,7.797821665495775e-10,1.7554902749066856,13.642151618453626,2.422811363206154,24.66694708028766,1.3650000000000002
1.2175,7.340893766216456e-10,1.75193393155477,13.514290695267235,2.4159545628036825,24.436711166571126,1.3675000000000002
1.22,6.910082337271439e-10,1.748386655265181,13.38769437060363,2.4091162019971555,24.208571035008276,1.37
1.2225,6.503948258400543e-10,1.7448484591735967,13.262350929721038,2.402296303984449,23.98250995844678,1.3725
1.225,6.121051504638832e-10,1.741319356181117,13.13824874739673,2.395494891281793,23.758511300692728,1.375
1.2275,5.760010000141056e-10,1.7377993589284932,13.015376286669575,2.3887119858311174,23.53655851755728,1.3775
1.23,5.419675965423533e-10,1.734288479715757,12.893722095732691,2.381947609309504,23.316635159444324,1.38
1.2325,5.09895969726278e-10,1.7307867305873035,12.77327481061385,2.375201782823603,23.098724869027116,1.3824999999999998
1.235,4.796770881750188e-10,1.7272941233612615,12.65402315582502,2.368474526811972,22.88281138061912,1.3850000000000002
1.2375,4.5120186687499903e-10,1.7238106696312276,12.535955944030428,2.3617658610502144,22.668878520354557,1.3875000000000002
1.24,4.243656508135436e-10,1.7203363807380239,12.41906207470384,2.3550758047550286,22.456910207121986,1.3900000000000001
1.2425,3.9908164798903365e-10,1.7168712676820057,12.303330530845852,2.3484043768838387,22.246890454963683,1.3925
1.245,3.752675026925649e-10,1.7134153412155324,12.188750381776721,2.3417515958392534,22.038803370806733,1.395
1.2475,3.528408244580966e-10,1.7099686118747766,12.075310783799594,2.335117479374737,21.8326331538057,1.3975
1.25,3.317191938037114e-10,1.706531089981433,11.963000979834696,2.3285020445997504,21.62836409545445,1.4
1.2525,3.1182356777092283e-10,1.7031027856120624,11.851810298002675,2.3219053080804497,21.425980580420294,1.4024999999999999
1.2550000000000001,2.930884817965035e-10,1.6996837085032175,11.741728148188932,2.3153272861293406,21.225467088781343,1.4050000000000002
