s,peak_velocity,peak_velocity_fraction,peak_velocity_l,material_fraction_above_09,material_fraction_above_099,maximum_density,maximum_radial_stress,reference_maximum_speed,density_peak_over_reference,radial_peak_over_reference
0.5249999999999972,-0.8192543012596833,0.625,-1.2865888808217918,0.0,0.0,1.114378159769117,1.1020956429890612,0.9676497206238505,9.501546359129858,14.87745729912981
0.5299999999999967,-0.8233142750343511,0.625,-1.2894671623459222,0.0,0.0,1.1230577997493254,1.110727350008138,0.9690395742988633,9.407252344777776,14.541821501956315
0.5349999999999961,-0.8273446666367359,0.625,-1.2923476559539138,0.0,0.0,1.1318736357222714,1.1194946887230013,0.9703616605730866,2.460906893960991,7.003762866254137
0.5399999999999956,-0.8313479193341514,0.625,-1.2952302276606538,0.0,0.0,1.1408279710331193,1.1283999563932816,0.9716198197302713,4.273101135527786,11.58922554014237
0.544999999999995,-0.8353260833587085,0.625,-1.2981147564182591,0.0,0.0,1.1499231628961721,1.1374455040243159,0.9728235126383993,6.23041147345757,9.605291849352025
0.5499999999999945,-0.8392808107854594,0.625,-1.3010011326073752,0.0,0.0,1.1591616231658848,1.1466337371391189,0.9740351757645984,6.337574672221753,10.234923591844588
0.5549999999999939,-0.843211964266159,0.625,-1.3038892548631276,0.0,0.0,1.1685458214941962,1.1559671189242258,0.975189035024077,4.238921265945728,7.666793966938811
0.5599999999999934,-0.8471171028353128,0.625,-1.3067790213861188,0.0,0.0,1.178078282058479,1.1654481669801542,0.9762882792887598,2.2786901700447575,4.91817188947712
0.5649999999999928,-0.8509936369979092,0.625,-1.3096703262904787,0.0,0.0,1.1877615880682104,1.1750794578097263,0.977336051959947,5.334277942254543,7.558352195533341
0.5699999999999923,-0.8548390259202399,0.625,-1.3125630597659363,0.0,0.0,1.1975983799306122,1.1848636249987297,0.9783354335726313,5.7641042504805915,11.173946799739156
0.5749999999999917,-0.8586507881445733,0.625,-1.315457108377431,0.0,0.0,1.2075913556674605,1.1948033596359318,0.9792894282267818,2.826251559869111,4.493740220597577
0.5799999999999912,-0.8624265105610888,0.625,-1.3183523553859435,0.0,0.0,1.2177432737681873,1.2049014131569264,0.9802009520578979,1.7728118241439499,3.1560022360887814
0.5849999999999906,-0.8661638536500024,0.625,-1.3212486810841848,0.0,0.0,1.228056949569943,1.2151605937483168,0.9810728223841763,4.37184979102961,9.301978655459394
0.5899999999999901,-0.8698605560958296,0.625,-1.3241459631380437,0.0,0.0,1.238535259534868,1.2255837706085413,0.9819077490492778,5.332863605763747,6.946416486663575
0.5949999999999895,-0.873514436823828,0.625,-1.3270440769234157,0.0,0.0,1.2491811391486827,1.2361738718627553,0.9827083270588335,2.7258129323544766,4.727580075505154
0.599999999999989,-0.8771234040353565,0.625,-1.32994289581751,0.0,0.0,1.2599975831342782,1.246933884780798,0.9834770309055118,1.8439858018157926,3.7789516037163065
0.6049999999999884,-0.8806854460152023,0.625,-1.3328422914337756,0.0,0.0,1.2709876481746565,1.2578668584919364,0.984216210452116,1.823509470658487,3.549369284517062
0.6099999999999879,-0.8841985367538509,0.625,-1.3357421338388886,0.0,0.0,1.282154449122781,1.2689759002192658,0.9849280594405921,3.4566009203481993,4.215577186106288
