l,weight,drive,minimum_field_coefficient
-1.7820312500000002,13.927693226707296,-0.016343852983917842,9.5038239731396
-1.78125,14.024672139545267,-0.016329354303316234,9.50292875490395
-1.78046875,14.12230645425987,-0.016312738097088338,9.502045489286322
-1.7796875,14.220600104826659,-0.01629399713633043,9.501174176286716
-1.7789062500000001,14.319557042442105,-0.016273124198133124,9.500314815905137
-1.7781250000000002,14.419181235521703,-0.01625011206624026,9.499467408141573
-1.77734375,14.519476669697015,-0.016224953531708226,9.498631952996035
-1.7765625,14.620447347811382,-0.016197641393565287,9.497808450468519
-1.77578125,14.722097289914789,-0.016168168459470715,9.49699690055902
-1.7750000000000001,14.824430533257267,-0.016136527546374242,9.496197303267552
-1.7742187500000002,14.927451141385012,-0.016102717001624297,9.495401444278007
-1.7734375,15.031163213614757,-0.016066735246119082,9.494601109274297
-1.77265625,15.135570876433938,-0.016028575223675432,9.493796298256425
-1.771875,15.240678274528145,-0.015988229890717867,9.492987011224386
-1.7710937500000001,15.346489570785737,-0.015945692216739964,9.492173248178183
-1.7703125000000002,15.453008946301543,-0.0159009551847652,9.491355009117816
-1.76953125,15.560240600379514,-0.015854011791808297,9.490532294043279
-1.76875,15.668188750534133,-0.01580485504933609,9.489705102954579
-1.76796875,15.776857632491012,-0.01575347798372851,9.488873435851714
-1.7671875000000001,15.886251500186138,-0.0156998736367396,9.488037292734688
-1.7664062500000002,15.996374625764087,-0.015644035065958378,9.48719667360349
-1.765625,16.107231299575144,-0.015585955345269614,9.486351578458132
-1.76484375,16.218825830171085,-0.015525627565314754,9.48550200729861
-1.7640625,16.331162544300152,-0.015463044833952572,9.484647960124919
-1.7632812500000001,16.444245786900474,-0.015398200276719856,9.483789436937064
-1.7625000000000002,16.558079921092546,-0.01533108703729208,9.482926437735044
-1.76171875,16.6726693281704,-0.015261698277944092,9.482058962518861
-1.7609375,16.788018407591462,-0.015190027180010494,9.481187011288512
-1.76015625,16.904131576965476,-0.01511606694434612,9.480310584043995
-1.7593750000000001,17.02101327204187,-0.015039810791786627,9.479429680785318
-1.7585937500000002,17.13866794669598,-0.014961251963608752,9.478544301512475
-1.7578125,17.25710007291406,-0.014880383721990563,9.477654446225463
-1.75703125,17.376314140776756,-0.014797199350471937,9.476760114924287
-1.75625,17.496314658441687,-0.014711692154414528,9.475861307608948
-1.7554687500000001,17.617106152124308,-0.014623855461461978,9.474958024279445
-1.7546875000000002,17.7386931660776,-0.0145336826220001,9.474050264935775
-1.75390625,17.86108026257048,-0.014441167009616698,9.473138029577937
-1.753125,17.98427202186458,-0.014346302021561773,9.472221318205937
-1.75234375,18.108273042190046,-0.01424908107920718,9.471300130819774
-1.7515625000000001,18.233087939719564,-0.014149497628506574,9.470374467419443
-1.7507812500000002,18.35872134854117,-0.014047545140455184,9.469444328004949
-1.75,18.48517792062962,-0.013943217111549442,9.468509712576285
-1.74921875,18.612462338857053,-0.013836517904557376,9.467555335356455
-1.7484375,18.74057933054122,-0.01372745199783099,9.466565910568443
-1.7476562500000001,18.86953365510057,-0.01361601309713565,9.465541438212252
-1.7468750000000002,18.999330091180223,-0.013502194930325256,9.464481918287877
-1.74609375,19.12997343663981,-0.013385991247467926,9.46338735079532
-1.7453125,19.261468508539878,-0.01326739582097162,9.462257735734585
-1.74453125,19.393820143127417,-0.013146402445709467,9.461093073105669
-1.7437500000000001,19.527033195819726,-0.013023004939145273,9.459893362908577
-1.7429687500000002,19.661112541187162,-0.01289719714145888,9.458658605143304
-1.7421875,19.79606307293458,-0.01276897291567136,9.45738879980985
-1.74140625,19.931889703881264,-0.012638326147770433,9.456083946908212
-1.740625,20.06859736593991,-0.012505250746835296,9.454744046438396
-1.7398437500000001,20.206191010093825,-0.012369740645161827,9.453369098400401
-1.7390625000000002,20.344675606373002,-0.012231789798387547,9.451959102794225
-1.73828125,20.484056143828802,-0.012091392185616555,9.450514059619868
-1.7375,20.624337630507004,-0.011948541809544392,9.449033968877332
-1.73671875,20.765525093419882,-0.011803232696582679,9.447518830566615
-1.7359375000000001,20.907623578516443,-0.011655458896983892,9.445968644687717
-1.7351562500000002,21.050638150651398,-0.01150521448496599,9.444383411240642
-1.734375,21.19457389355272,-0.01135249355883691,9.442763130225384
-1.73359375,21.339435909787476,-0.011197290241119201,9.441107801641946
-1.7328125,21.48522932072661,-0.011039598678674179,9.439417425490326
-1.7320312500000001,21.631959266507828,-0.010879413042826452,9.43769200177053
-1.7312500000000002,21.77963090599713,-0.010716727529488093,9.43593153048255
-1.73046875,21.92824941674884,-0.010551536359282764,9.434136011626391
-1.7296875,22.077819994963857,-0.010383833777670182,9.432305445202052
-1.72890625,22.228347855446778,-0.010213614055069658,9.430439831209533
-1.7281250000000001,22.37983823156101,-0.010040871486984392,9.428539169648834
-1.7273437500000002,22.5322963751825,-0.009865600394125361,9.426603460519955
-1.7265625,22.68572755665188,-0.009687795122534959,9.424632703822896
-1.72578125,22.840137064724722,-0.009507450043711119,9.422626899557653
-1.725,22.9955302065206,-0.009324559554730617,9.420586047724234
-1.7242187500000001,23.151912325116616,-0.009139123290567238,9.418507475971813
-1.7234375000000002,23.309288817859155,-0.00895114088760393,9.416388511949572
-1.72265625,23.46766511963531,-0.00876060678086717,9.414229155657512
-1.721875,23.62704668543653,-0.008567515427492364,9.412029407095636
-1.72109375,23.787438990330244,-0.008371861306730222,9.409789266263937
-1.7203125000000001,23.948847529429624,-0.008173638919953659,9.407508733162418
-1.7195312500000002,24.111277817862145,-0.007972842790664418,9.405187807791078
-1.71875,24.274735390736726,-0.007769467464499559,9.402826490149916
-1.71796875,24.439225803109164,-0.007563507509238274,9.400424780238941
-1.7171875,24.60475462994664,-0.007354957514808117,9.397982678058144
-1.7164062500000001,24.771327466090213,-0.007143812093291525,9.39550018360753
-1.7156250000000002,24.938949926216093,-0.006930065878932468,9.392977296887091
-1.71484375,25.107627644795404,-0.006713713528142583,9.390414017896834
-1.7140625,25.277366276052234,-0.0064947497195077634,9.387810346636758
-1.71328125,25.448171493920537,-0.006273169153794273,9.385166283106866
-1.7125000000000001,25.62004899199912,-0.006048966553955107,9.382481827307151
-1.7117187500000002,25.79300448350521,-0.005822136665136207,9.379756979237618
-1.7109375,25.96704370122654,-0.0055926742546826,9.376991738898262
-1.71015625,26.142172397471533,-0.00536057411214483,9.374186106289086
-1.709375,26.318396344018396,-0.005125831049284598,9.371340081410096
-1.7085937500000001,26.495721332062114,-0.004888439900081164,9.368453664261283
-1.7078125000000002,26.674153172160036,-0.00464839552073725,9.36552685484265
-1.70703125,26.853697694175835,-0.004405692789685018,9.362559653154197
-1.70625,27.034360747221537,-0.004160326607592229,9.359552059195925
-1.70546875,27.216148199598383,-0.003912291897367779,9.356504072967832
-1.7046875000000001,27.399065938735497,-0.00366158360416779,9.353415694469922
-1.7039062500000002,27.583119871127103,-0.003408196695401376,9.350286923702187
-1.703125,27.768315922268005,-0.0031521261607364032,9.347117760664643
-1.70234375,27.95466003658708,-0.002893367012105439,9.34390820535727
-1.7015625,28.142158177379542,-0.0026319142837110433,9.340658257780076
-1.7007812500000001,28.33081632673691,-0.0023677630320317403,9.337367917933072
-1.7000000000000002,28.52064048547545,-0.0021009083358275414,9.33403718581624
-1.69921875,28.711636695793665,-0.0018355797354530495,9.330679914583593
-1.6984375,28.903811064840518,-0.0015760239494296661,9.327309957389136
-1.69765625,29.097169743142874,-0.0013222618080510166,9.32392731423287
-1.6968750000000001,29.29171890213474,-0.001074314097943594,9.32053198511479
-1.6960937500000002,29.48746473411471,-0.000832201561534008,9.317123970034894
-1.6953125,29.68441345220186,-0.0005959448965159528,9.31370326899319
-1.69453125,29.88257129028987,-0.0003655647553174879,9.310269881989672
-1.69375,30.08194450300024,-0.00014108174456773162,9.306823809024342
-1.6929687500000001,30.282539365633372,7.748357543587228e-05,9.303365050097202
-1.6921875000000002,30.484362174118456,0.00029011069126085726,9.299893605208252
-1.69140625,30.687419244961735,0.0004967791368727138,9.296409474357484
-1.690625,30.891716915192987,0.0006974684941680083,9.292912657544905
-1.68984375,31.09726154231096,0.0008921583935078865,9.289403154770518
-1.6890625000000001,31.30405950422669,0.0010808285142510712,9.285880966034314
-1.6882812500000002,31.512117199205445,0.0012634585852872929,9.282346091336304
-1.6875,31.721441045807097,0.0014400283855707657,9.278798530676475
-1.68671875,31.93203748282457,0.0016105177446533205,9.275238284054836
-1.6859375,32.14391296922121,0.0017749065432182028,9.271665351471393
-1.6851562500000001,32.35707398406591,0.0019331747136134142,9.268079732926129
-1.6843750000000002,32.571527026466924,0.0020853022403852783,9.264481428419053
-1.68359375,32.78727861550385,0.002231269160812139,9.26087043795017
-1.6828125,33.00433529015778,0.002371055565437874,9.25724676151947
-1.68203125,33.22270360924029,0.002504641598605785,9.253610399126961
-1.6812500000000001,33.442390151320005,0.0026320074589922353,9.249961350772638
-1.6804687500000002,33.66340151464786,0.002753133400140516,9.246299616456506
-1.6796875,33.88574431708056,0.0028679997309947053,9.24262519617856
-1.67890625,34.109425196001894,0.002976586816433438,9.238938089938806
-1.678125,34.334450808243055,0.0030788750778040705,9.235238297737233
-1.6773437500000001,34.560827830000335,0.003174844993456525,9.23152581957385
-1.6765625000000002,34.788562956751505,0.0032644770992773797,9.227800655448657
-1.67578125,35.0176629031703,0.0033477519892240078,9.224062805361651
-1.675,35.24813440303869,0.0034246503158585663,9.220312269312833
-1.67421875,35.47998423709929,0.0034951466277625097,9.216544425060576
-1.6734375000000001,35.71321926200724,0.003559215671852023,9.212754650363252
-1.6726562500000002,35.947846383786306,0.0036168384871666827,9.208942945220855
-1.671875,36.18387253020092,0.0036679961724396526,9.20510930963339
-1.67109375,36.42130465070371,0.0037126698862129763,9.201253743600855
-1.6703125,36.660149716382016,0.0037508408469530026,9.197376247123255
-1.6695312500000001,36.90041471990243,0.0037824903331656577,9.19347682020059
-1.6687500000000002,37.14210667545401,0.003807599683511926,9.189555462832853
-1.66796875,37.385232618690075,0.003826150296923247,9.185612175020042
-1.6671875,37.629799606668094,0.003838123632716784,9.18164695676217
-1.66640625,37.87581471778874,0.0038435012107110936,9.177659808059229
-1.6656250000000001,38.12328505173264,0.0038422646113413852,9.173650728911216
-1.6648437500000002,38.37221772939596,0.003834395475775059,9.169619719318137
-1.6640625,38.622619892824446,0.0038198755060271927,9.165566779279988
-1.66328125,38.87449870514541,0.003798686465075987,9.161491908796771
-1.6625,39.12786135049892,0.003770810176978376,9.157395107868483
-1.6617187500000001,39.38271503396663,0.003736228526985401,9.153276376495134
-1.6609375000000002,39.63906698149938,0.003694923461657937,9.149135714676712
-1.66015625,39.89692443984304,0.003646876988982025,9.14497312241322
-1.659375,40.156294676462494,0.0035920711784847015,9.14078859970466
-1.65859375,40.417184979464594,0.0035304881613494148,9.136582146551032
-1.6578125000000001,40.67960265751876,0.0034621101305316246,9.132353762952338
-1.6570312500000002,40.943555039776165,0.0033869193408745564,9.128103448908576
-1.65625,41.209049475787396,0.0033048981092246126,9.123831204419742
-1.65546875,41.47609333541782,0.003216028814547349,9.11953702948584
-1.6546875,41.74469400876216,0.003120293898042848,9.115220924106868
-1.6539062500000001,42.014858906056475,0.003017675863261484,9.11088288828283
-1.6531250000000002,42.28659545758884,0.0029081572762197257,9.106522922013728
-1.65234375,42.55991111360815,0.002791720765515676,9.102141025299554
-1.6515625,42.834813344230945,0.0026683490224450185,9.09773719814031
-1.65078125,43.11130963934707,0.0025380248011165375,9.093311440535993
-1.6500000000000001,43.38940750852282,0.002400730918568017,9.088863752486615
-1.6492187500000002,43.669114513627825,0.0022564491677965065,9.084396566693743
-1.6484375,43.95043830272501,0.0021051614403642255,9.079912315858952
-1.64765625,44.233386578952825,0.0019468507947418279,9.075410999982251
-1.646875,44.51796706816368,0.0017815003511955693,9.07089261906363
-1.6460937500000001,44.804187518867316,0.0016090932918346127,9.066357173103093
-1.6453125000000002,45.09205570217311,0.001429612860658189,9.061804662100638
-1.64453125,45.3815794117311,0.0012430423636025662,9.057235086056268
-1.64375,45.67276646367097,0.001049365168588487,9.05264844496998
-1.64296875,45.96562469654064,0.0008485647055679162,9.048044738841778
-1.6421875000000001,46.26016197124237,0.0006406244665714614,9.043423967671659
-1.6414062500000002,46.55638617096807,0.0004255280057554305,9.038786131459625
-1.640625,46.85430520113285,0.00020325893944894702,9.034131230205674
-1.63984375,47.15392698930697,-2.6199053798631536e-05,9.029459263909807
-1.6390625,47.45525948514688,-0.0002628622331709296,9.024770232572026
-1.6382812500000001,47.758310660324135,-0.0005067467955371056,9.020064136192326
-1.6375000000000002,48.06308850845308,-0.0007578688754048372,9.01534097477071
-1.63671875,48.369601045017056,-0.0010162445448730108,9.010600748307178
-1.6359375,48.67785630729274,-0.0012818898135844269,9.005843456801733
-1.63515625,48.98786235427363,-0.0015548206286788973,9.001069100254366
-1.6343750000000001,49.299627266591294,-0.0018350528747458454,8.996277678665088
-1.6335937500000002,49.61315914643542,-0.00212260237377712,8.991469192033893
-1.6328125,49.92846611747223,-0.0024174848851199054,8.986643640360779
-1.63203125,50.245556324761026,-0.002719716105429036,8.98180102364575
-1.63125,50.56443793466992,-0.0030293116686204574,8.976941341888804
-1.6304687500000001,50.88511913478906,-0.0033462871458235077,8.972064595089945
-1.6296875000000002,51.20760813384281,-0.0036706580453338255,8.967170783249166
-1.62890625,51.53191316160022,-0.004002439812566157,8.962259906366471
-1.628125,51.85804246878344,-0.004341647830006757,8.957331964441863
-1.62734375,52.18600432697535,-0.004688297417166686,8.952386957475339
-1.6265625000000001,52.515807028524726,-0.005042403830534153,8.947424885466898
-1.6257812500000002,52.847458886450184,-0.005403982263527328,8.94244574841654
-1.625,53.18096823434236,-0.005773047846447209,8.937449546324265
-1.62421875,53.51634346256773,-0.006149616163350215,8.932438904477518
-1.6234375,53.85359305584447,-0.006533702720920376,8.927416448163747
-1.6226562500000001,54.19272555868977,-0.006925322439913967,8.922382177382952
-1.6218750000000002,54.53374953951677,-0.007324490179590594,8.917336092135123
-1.62109375,54.87667359058004,-0.007731220737707963,8.912278192420267
-1.6203125,55.22150632791935,-0.008145528850515848,8.907208478238385
-1.61953125,55.568256391303144,-0.008567429192751505,8.902126949589482
-1.6187500000000001,55.91693244416982,-0.008996936377633526,8.897033606473546
-1.6179687500000002,56.26754317356803,-0.009434064956856718,8.891928448890585
-1.6171875,56.6200972900959,-0.009878829420586719,8.886811476840597
-1.61640625,56.97460352783829,-0.010331244197454029,8.881682690323581
-1.615625,57.3310706443038,-0.010791323654549292,8.87654208933954
-1.6148437500000001,57.689507420359405,-0.011259082097417435,8.871389673888473
-1.6140625000000002,58.04992266016439,-0.011734533770052315,8.866225443970377
-1.61328125,58.41232519110272,-0.01221769285489134,8.861049399585253
-1.6125,58.77672386371376,-0.012708573472809646,8.855861540733102
-1.61171875,59.14312755162263,-0.013207189683115282,8.850661867413928
-1.6109375000000001,59.511545151468,-0.013713555483543364,8.845450379627723
-1.6101562500000002,59.88198558282922,-0.014227684810250756,8.840227077374493
-1.609375,60.254457788152095,-0.01474959153781069,8.834991960654236
-1.60859375,60.6289707326724,-0.015279289479206813,8.82974502946695
-1.6078125,61.005533404339666,-0.015816792385828657,8.824486283812641
-1.6070312500000001,61.38415481373777,-0.01636211394746548,8.819215723691306
-1.6062500000000002,61.76484399400532,-0.01691526779230112,8.813933349102939
-1.60546875,62.14761000075411,-0.01747626748690869,8.808639160047544
-1.6046875,62.532461911986,-0.018045126536244398,8.803333156525127
-1.60390625,62.91940882800903,-0.01862185838364317,8.79801533853568
-1.6031250000000001,63.30845987135142,-0.01920647641081257,8.79268570607921
-1.6023437500000002,63.69962418667434,-0.01979899393782745,8.787344259155713
-1.6015625,64.09291094068351,-0.020399424223124782,8.781990997765185
-1.60078125,64.48832932203844,-0.02100778046349744,8.77662592190763
-1.6,64.88588854126155,-0.02162407579408982,8.771249031583052
-1.59921875,65.28559786831208,-0.022240376582700165,8.76586262150868
-1.5984375000000002,65.68746667154944,-0.022848720442595408,8.760468986401754
-1.59765625,66.09150438184982,-0.023449077406051667,8.755068126262275
-1.596875,66.49772045534976,-0.02404141760550628,8.749660041090245
-1.59609375,66.90612437339924,-0.024625711273484438,8.744244730885656
-1.5953125,67.31672564251156,-0.025201928742523194,8.738822195648513
-1.5945312500000002,67.72953379431222,-0.025770040445095774,8.73339243537882
-1.59375,68.14455838548862,-0.026330016913537903,8.72795545007657
-1.59296875,68.56180899773558,-0.026881828779970453,8.722511239741765
-1.5921875,68.98129523770251,-0.027425446776225985,8.71705980437441
-1.59140625,69.40302673693817,-0.02796084173377273,8.711601143974494
-1.5906250000000002,69.82701315183382,-0.02848798458363885,8.70613525854203
-1.58984375,70.25326416356717,-0.0290068463563388,8.700662148077008
-1.5890625,70.68178947804242,-0.029517398181795964,8.695181812579433
-1.58828125,71.11259882583175,-0.030019611289269055,8.689694252049307
-1.5875,71.54570196211448,-0.030513457007276194,8.684199466486621
-1.5867187500000002,71.9811086666141,-0.030998906763519192,8.678697455891388
-1.5859375,72.41882874353702,-0.03147593208480966,8.673188220263595
-1.58515625,72.8588720215064,-0.03194450459699196,8.66767175960325
-1.584375,73.3012483534981,-0.03240459602486925,8.662148073910352
-1.58359375,73.74596761677357,-0.03285617819212781,8.656617163184896
-1.5828125000000002,74.19303971281161,-0.033299223021261114,8.651079027426889
-1.58203125,74.64247456724071,-0.03373370253349599,8.645533666636329
-1.58125,75.09428212976708,-0.03415958884871557,8.639981080813211
-1.58046875,75.54847237410465,-0.034576854185385364,8.634421269957542
-1.5796875,76.00505529790202,-0.03498547086047735,8.628854234069317
-1.5789062500000002,76.46404092266809,-0.03538541128939436,8.62327997314854
-1.578125,76.9254392936983,-0.03577664798589589,8.61769848719521
-1.57734375,77.38926047999678,-0.03615915356202123,8.61210977620932
-1.5765625,77.85551457420006,-0.03653290072801543,8.60651384019088
-1.57578125,78.32421169249777,-0.036897862292253454,8.600910679139885
-1.5750000000000002,78.79536197455224,-0.037254011161164474,8.595300293056338
-1.57421875,79.2689756190232,-0.037601320660830724,8.589684483620255
-1.5734375,79.74506292037115,-0.03793976423059808,8.584065052511662
-1.57265625,80.2236342349024,-0.038269315094213205,8.578441999730554
-1.571875,80.70469994554776,-0.03858994657389938,8.572815325276931
-1.5710937500000002,81.18827046182085,-0.03890163209024442,8.567185029150805
-1.5703125,81.6743562197778,-0.03920434516208969,8.561551111352161
-1.56953125,82.16296768197194,-0.03949805940641681,8.555913571881005
-1.56875,82.65411533741154,-0.03978274853823692,8.550272410737339
-1.56796875,83.14780970151467,-0.04005838637047824,8.544627627921159
-1.5671875000000002,83.64406131606239,-0.04032494681387391,8.53897922343247
-1.56640625,84.14288074915396,-0.040582403876850914,8.533327197271264
-1.565625,84.64427859515692,-0.040830731665417154,8.527671549437548
-1.56484375,85.14826547466035,-0.04106990438305027,8.52201227993132
-1.5640625,85.65485203442456,-0.041299896330585575,8.516349388752577
-1.5632812500000002,86.16404894733004,-0.04152068190610375,8.51068287590133
-1.5625,86.67586691232759,-0.04173223560481982,8.505012741377561
-1.56171875,87.19031665438389,-0.04193453201897025,8.499338985181286
-1.5609375,87.70740892442971,-0.0421275458377018,8.493661607312497
-1.56015625,88.22715449930503,-0.04231125184695936,8.487980607771194
-1.5593750000000002,88.74956418170304,-0.04248562492937388,8.482295986557382
-1.55859375,89.27464880011553,-0.04265064006415112,8.476607743671053
-1.5578125,89.80241920877337,-0.04280627232695901,8.47091587911222
-1.55703125,90.33288628759007,-0.04295249688981629,8.465220392880871
-1.55625,90.86606094210183,-0.04308928902098051,8.459521284977006
-1.5554687500000002,91.40195410340652,-0.04321662408483601,8.45381855540063
-1.5546875,91.94057672810438,-0.043334477541782476,8.448112204151744
-1.55390625,92.48193979823336,-0.043442824948122544,8.442402231230346
-1.553125,93.02605432120754,-0.04354164195595038,8.436688636636434
-1.55234375,93.57293132975244,-0.043630904313039655,8.430971420370012
-1.5515625000000002,94.12258188183878,-0.04371058786273167,8.42525058243108
-1.55078125,94.67501706061817,-0.043780668543823675,8.419526122819631
-1.55,95.23024797435316,-0.043841122390456864,8.41379804153567
-1.54921875,95.78828578513144,-0.04389192577597231,8.408067578410947
-1.5484375,96.34914173858728,-0.0439330551794294,8.402335973277198
-1.5476562500000002,96.91282713641411,-0.04396448693625917,8.396603226134435
-1.546875,97.47935330788296,-0.043986197476814634,8.39086933698265
-1.54609375,98.04873160980189,-0.0439981633262371,8.385134305821847
-1.5453125,98.62097342647914,-0.04400036110432269,8.379398132652023
-1.54453125,99.19609016968249,-0.04399276752538865,8.373660817473176
-1.5437500000000002,99.77409327859819,-0.04397535939813994,8.367922360285316
-1.54296875,100.35499421979154,-0.04394811362553554,8.362182761088434
-1.5421875,100.93880448716236,-0.04391100720465494,8.35644201988253
-1.54140625,101.52553560190407,-0.04386401722656471,8.350700136667607
-1.540625,102.11519911245921,-0.04380712087618491,8.344957111443666
-1.5398437500000002,102.70780659447449,-0.043740295432155615,8.339212944210708
-1.5390625,103.30336965075729,-0.043663518266703324,8.333467634968724
-1.53828125,103.90189991122702,-0.04357676684550771,8.327721183717722
-1.5375,104.50340903287031,-0.043480018727567876,8.3219735904577
-1.53671875,105.1079086996924,-0.043373251565069076,8.316224855188661
-1.5359375000000002,105.71541062266836,-0.04325644310324931,8.310474977910603
-1.53515625,106.32592653969493,-0.04312957118026561,8.304723958623523
-1.534375,106.93946821553864,-0.04299261372706105,8.298971797327425
-1.53359375,107.55604744178625,-0.04284554876723089,8.293218494022305
-1.5328125,108.17567603679245,-0.04268835441688949,8.287464048708163
-1.5320312500000002,108.79836584562635,-0.04252100888453695,8.28170846138501
-1.53125,109.42412874002007,-0.04234349047092531,8.275951732052832
-1.53046875,110.05297661831177,-0.0421557775689258,8.270193860711633
-1.5296875,110.6849214053925,-0.04195784866339497,8.264434847361416
-1.52890625,111.31997505264968,-0.0417496823310416,8.258674692002177
-1.5281250000000002,111.95814953790911,-0.04153125724029359,8.252913394633921
-1.52734375,112.59945686537962,-0.04130255215116389,8.247150955256647
-1.5265625,113.24390906559168,-0.04106354591511821,8.241387373870351
-1.52578125,113.89151819534011,-0.04081421747494096,8.235622650475037
-1.525,114.54229633762313,-0.040554545864602165,8.229856785070698
-1.5242187500000002,115.1962556174542,-0.04028451011223942,8.224090453909929
-1.5234375,115.85340821821944,-0.04000408933473039,8.218324333245308
-1.52265625,116.51376636647115,-0.039713262835543495,8.212558423076837
-1.521875,117.17734231618964,-0.039412010008809235,8.206792723404519
-1.52109375,117.84414834873546,-0.03910031033918564,8.201027234228341
-1.5203125000000002,118.51419677280174,-0.03877814340172369,8.195261955548323
-1.51953125,119.18749992436756,-0.03844548886173148,8.18949688736445
-1.51875,119.8640701666465,-0.038102326474640597,8.183732029676728
-1.51796875,120.54391989003892,-0.0377486360858703,8.177967382485155
-1.5171875,121.22706151208087,-0.0373843976306931,8.172202945789731
-1.5164062500000002,121.91350747739205,-0.037009591134100364,8.166438719590458
-1.515625,122.60327025762597,-0.036624196710666385,8.16067470388733
-1.51484375,123.2963623514142,-0.03622819456441506,8.15491089868036
-1.5140625,123.99279628431562,-0.03582156498868413,8.149147303969535
-1.51328125,124.6925846087609,-0.035404288365990695,8.14338391975486
-1.5125000000000002,125.39573990399677,-0.03497634516789719,8.137620746036337
-1.51171875,126.10227477603267,-0.03453771595487523,8.13185778281396
-1.5109375,126.81220185758104,-0.03408838137617276,8.126095030087733
-1.51015625,127.52553380800254,-0.033628322169678086,8.120332487857658
-1.509375,128.24228331324693,-0.03315751916178563,8.11457015612373
-1.5085937500000002,128.96246308579364,-0.03267595326726199,8.108808034885955
-1.5078125,129.686085864594,-0.032183605489109895,8.103046124144326
-1.50703125,130.41316441500817,-0.031680456918435455,8.097284423898849
-1.50625,131.14371152874648,-0.031166488734312218,8.091522934149523
-1.50546875,131.87774002380598,-0.030641682203647116,8.085761654896341
-1.5046875000000002,132.61526274440743,-0.03010601868104671,8.080000586139317
-1.50390625,133.3562925609337,-0.029559479608680977,8.074239727878437
-1.503125,134.10084236986268,-0.029002046516150917,8.068479080113706
-1.50234375,134.8489250937044,-0.028433701020352628,8.062718642845127
-1.5015625,135.60055368093418,-0.027854424825343362,8.056958416072694
-1.5007812500000002,136.35574110592506,-0.027264199722207845,8.05119839979642
-1.5,137.1145003688829,-0.026663007588922094,8.045438594016286
-1.49921875,137.87684449156168,-0.026059149898862315,8.039679135208118
-1.4984375,138.64278651284394,-0.025460954754956643,8.033920159847733
-1.49765625,139.4123394926933,-0.024868443989009684,8.028161667935123
-1.4968750000000002,140.18551651624492,-0.024281639358768745,8.022403659470294
-1.49609375,140.96233069373187,-0.023700562547998724,8.01664613445324
-1.4953125,141.74279516040502,-0.02312523516656129,8.010889092883966
-1.49453125,142.52692307645825,-0.02255567875049001,8.005132534762474
-1.49375,143.3147276269484,-0.021991914762067848,7.999376460088756
-1.4929687500000002,144.1062220217156,-0.021433964589904986,7.99362086886282
-1.4921875,144.9014194953052,-0.020881849549013932,7.98786576108466
-1.49140625,145.7003333068836,-0.020335590880888973,7.9821111367542805
-1.490625,146.5029767401586,-0.019795209753581514,7.976356995871678
-1.48984375,147.30936310329622,-0.019260727261778045,7.970603338436857
-1.4890625000000002,148.11950572883552,-0.018732164426877813,7.964850164449812
-1.48828125,148.9334179736071,-0.01820954219706866,7.959097473910545
-1.4875,149.75111321864432,-0.01769288144740632,7.953345266819059
-1.48671875,150.57260486909937,-0.017182202979890312,7.94759354317535
-1.4859375,151.39790635415585,-0.01667752752354194,7.9418423029794205
-1.4851562500000002,152.22703112693918,-0.01617887573448238,7.936091546231273
-1.484375,153.05999266443092,-0.01568626819600864,7.930341272930898
-1.48359375,153.8968044673754,-0.015199725418673187,7.924591483078304
-1.4828125,154.73748006019193,-0.014719267840360081,7.91884217667349
-1.48203125,155.58203299088228,-0.014244915826363107,7.9130933537164525
-1.4812500000000002,156.43047683093732,-0.013776689669464222,7.907345014207197
-1.48046875,157.28282517524684,-0.013314609590009751,7.901597158145717
-1.4796875,158.13909164200166,-0.012858695735990163,7.895849785532013
-1.47890625,158.99928987260154,-0.0124089681831165,7.890102896366094
-1.478125,159.86343353155834,-0.011965446934898786,7.88435649064795
-1.4773437500000002,160.73153630639817,-0.011528151922724583,7.878610568377588
-1.4765625,161.6036119075666,-0.011097103005935586,7.872865129555
-1.47578125,162.4796740683267,-0.01067231997190747,7.867120174180193
-1.475,163.35973654466218,-0.010253822536126637,7.861375702253164
-1.47421875,164.24381308310373,-0.009841628889312148,7.855631353195829
-1.4734375000000002,165.13191738751323,-0.009435757151312545,7.849886766430108
-1.47265625,166.02406314965475,-0.009036226824565551,7.844141941955996
-1.471875,166.92026408078493,-0.008643057341047847,7.838396879773498
-1.47109375,167.82053391151956,-0.008256268062316515,7.832651579882608
-1.4703125,168.724886391696,-0.007875878279552462,7.826906042283329
-1.4695312500000002,169.63333529023404,-0.0075019072136038294,7.8211602669756655
-1.46875,170.5458943949994,-0.007134374015027702,7.81541425395961
-1.46796875,171.4625775126602,-0.006773297764134717,7.809668003235167
-1.4671875,172.3833984685481,-0.0064186974710308785,7.803921514802337
-1.46640625,173.30837110651512,-0.006070592075661127,7.798174788661115
-1.4656250000000002,174.23750928878852,-0.005729000447852921,7.792427824811506
-1.46484375,175.17082689582932,-0.00539394138735828,7.786680623253508
-1.4640625,176.10833782618263,-0.0050654336238984314,7.780933183987121
-1.46328125,177.05005599633324,-0.0047434958172059526,7.775185507012346
-1.4625,177.99599534055676,-0.004428146557068573,7.769437592329182
-1.4617187500000002,178.94616981076908,-0.0041194043633727764,7.763689439937631
-1.4609375,179.9005933763787,-0.0038172876861463055,7.757941049837688
-1.46015625,180.85928002413158,-0.0035218149056027923,7.752192422029359
-1.459375,181.82224375796142,-0.0032330043321841754,7.746443556512639
