beta,B,normalization,stretch,carrier_energy_over_bare_tension,tension_over_energy,target_fermi_momentum_over_bulk_mass,fermi_momentum_over_eta,required_yukawa_g,yukawa_loop_size_g2_over_16pi2,escape_ratio_squared_times_yukawa_loop_size,gauge_coupling,scalar_self_coupling,scalar_quartic_loop_size_g4_over_16pi2,quartic_loop_size_over_scalar_self_coupling,bulk_fermion_mass_over_vector_mass,bulk_fermion_mass_over_higgs_mass,fermion_asymptotic_tail_over_vector_length,fermion_asymptotic_tail_over_higgs_length
1e-05,0.2046674679594506,canonical_two_branches,1.0,1.0,0.0,0.1,2.0099686278807485,20.099686278807482,2.5583433494931325,0.02558343349493133,0.3,9e-07,1033.564032098151,1148404480.1090567,66.99895426269161,21186.929631955267,0.014925606093479735,4.7198910713884e-05
1e-05,0.2046674679594506,canonical_two_branches,1.0,1.0,0.0,0.1,2.0099686278807485,20.099686278807482,2.5583433494931325,0.02558343349493133,1.0,1e-05,1033.564032098151,103356403.2098151,20.099686278807482,6356.07888958658,0.04975202031159912,0.00015732970237961334
1e-05,0.2046674679594506,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.6087037760703659,0.6087037760703659,0.0023463471276608736,0.0023463471276608736,0.1,1.0000000000000002e-07,0.000869369211147981,8693.692111479808,6.087037760703658,1924.8903527274535,0.1642835216919043,0.0005195101105800963
1e-05,0.2046674679594506,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.6087037760703659,0.6087037760703659,0.0023463471276608736,0.0023463471276608736,0.3,9e-07,0.000869369211147981,965.9657901644233,2.0290125869012194,641.6301175758178,0.49285056507571284,0.001558530331740289
1e-05,0.2046674679594506,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.6087037760703659,0.6087037760703659,0.0023463471276608736,0.0023463471276608736,1.0,1e-05,0.000869369211147981,86.9369211147981,0.6087037760703659,192.48903527274535,1.642835216919043,0.005195101105800963
1e-05,0.2046674679594506,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.6087037760703659,1.2174075521407317,0.009385388510643494,0.0023463471276608736,0.1,1.0000000000000002e-07,0.013909907378367696,139099.07378367693,12.174075521407316,3849.780705454907,0.08214176084595215,0.00025975505529004817
1e-05,0.2046674679594506,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.6087037760703659,1.2174075521407317,0.009385388510643494,0.0023463471276608736,0.3,9e-07,0.013909907378367696,15455.452642630773,4.058025173802439,1283.2602351516357,0.24642528253785642,0.0007792651658701445
1e-05,0.2046674679594506,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.6087037760703659,1.2174075521407317,0.009385388510643494,0.0023463471276608736,1.0,1e-05,0.013909907378367696,1390.9907378367695,1.2174075521407317,384.9780705454907,0.8214176084595215,0.0025975505529004816
1e-05,0.2046674679594506,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.6087037760703659,2.0290125869012194,0.02607052364067637,0.002346347127660873,0.1,1.0000000000000002e-07,0.10732953224049147,1073295.3224049143,20.290125869012194,6416.301175758179,0.04928505650757129,0.00015585303317402889
1e-05,0.2046674679594506,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.6087037760703659,2.0290125869012194,0.02607052364067637,0.002346347127660873,0.3,9e-07,0.10732953224049147,119255.0358227683,6.763375289670732,2138.7670585860596,0.14785516952271385,0.0004675590995220867
1e-05,0.2046674679594506,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.6087037760703659,2.0290125869012194,0.02607052364067637,0.002346347127660873,1.0,1e-05,0.10732953224049147,10732.953224049146,2.0290125869012194,641.6301175758178,0.4928505650757129,0.001558530331740289
1e-05,0.2046674679594506,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.1,0.6087037760703659,6.087037760703658,0.2346347127660873,0.0023463471276608736,0.1,1.0000000000000002e-07,8.693692111479805,86936921.11479804,60.87037760703657,19248.903527274535,0.016428352169190433,5.1951011058009635e-05
1e-05,0.2046674679594506,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.1,0.6087037760703659,6.087037760703658,0.2346347127660873,0.0023463471276608736,0.3,9e-07,8.693692111479805,9659657.901644228,20.290125869012194,6416.301175758178,0.04928505650757129,0.0001558530331740289
1e-05,0.2046674679594506,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.1,0.6087037760703659,6.087037760703658,0.2346347127660873,0.0023463471276608736,1.0,1e-05,8.693692111479805,869369.2111479804,6.087037760703658,1924.8903527274533,0.1642835216919043,0.0005195101105800963
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,1.0,1.2147542279886303,1.2147542279886303,0.00934452242491465,0.00934452242491465,0.1,1.0000000000000002e-07,0.013789037389530922,137890.3738953092,12.147542279886302,3841.390157763532,0.08232117879974646,0.000260322424677165
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,1.0,1.2147542279886303,1.2147542279886303,0.00934452242491465,0.00934452242491465,0.3,9e-07,0.013789037389530922,15321.152655034359,4.049180759962101,1280.4633859211772,0.24696353639923935,0.000780967274031495
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,1.0,1.2147542279886303,1.2147542279886303,0.00934452242491465,0.00934452242491465,1.0,1e-05,0.013789037389530922,1378.903738953092,1.2147542279886303,384.1390157763532,0.8232117879974645,0.00260322424677165
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.5,1.2147542279886303,2.4295084559772606,0.0373780896996586,0.00934452242491465,0.1,1.0000000000000002e-07,0.22062459823249475,2206245.982324947,24.295084559772604,7682.780315527064,0.04116058939987323,0.0001301612123385825
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.5,1.2147542279886303,2.4295084559772606,0.0373780896996586,0.00934452242491465,0.3,9e-07,0.22062459823249475,245138.44248054974,8.098361519924202,2560.9267718423544,0.12348176819961967,0.0003904836370157475
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.5,1.2147542279886303,2.4295084559772606,0.0373780896996586,0.00934452242491465,1.0,1e-05,0.22062459823249475,22062.45982324947,2.4295084559772606,768.2780315527064,0.41160589399873226,0.001301612123385825
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.3,1.2147542279886303,4.049180759962101,0.10382802694349612,0.00934452242491465,0.1,1.0000000000000002e-07,1.7023502950038172,17023502.95003817,40.491807599621005,12804.633859211772,0.024696353639923938,7.80967274031495e-05
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.3,1.2147542279886303,4.049180759962101,0.10382802694349612,0.00934452242491465,0.3,9e-07,1.7023502950038172,1891500.3277820193,13.49726919987367,4268.2112864039245,0.0740890609197718,0.0002342901822094485
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.3,1.2147542279886303,4.049180759962101,0.10382802694349612,0.00934452242491465,1.0,1e-05,1.7023502950038172,170235.0295003817,4.049180759962101,1280.4633859211772,0.24696353639923935,0.000780967274031495
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.1,1.2147542279886303,12.147542279886302,0.9344522424914649,0.00934452242491465,0.1,1.0000000000000002e-07,137.89037389530915,1378903738.9530911,121.47542279886302,38413.90157763531,0.008232117879974646,2.6032242467716502e-05
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.1,1.2147542279886303,12.147542279886302,0.9344522424914649,0.00934452242491465,0.3,9e-07,137.89037389530915,153211526.5503435,40.49180759962101,12804.633859211772,0.024696353639923938,7.80967274031495e-05
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.1,1.2147542279886303,12.147542279886302,0.9344522424914649,0.00934452242491465,1.0,1e-05,137.89037389530915,13789037.389530914,12.147542279886302,3841.3901577635315,0.08232117879974646,0.000260322424677165
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.0,1.0,0.0,1.0,1.4212624467466974,1.4212624467466974,0.012791716747465662,0.012791716747465662,0.1,1.0000000000000002e-07,0.025839100802453777,258391.0080245377,14.212624467466973,4494.426484583332,0.07035998188012518,0.0002224977988693718
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.0,1.0,0.0,1.0,1.4212624467466974,1.4212624467466974,0.012791716747465662,0.012791716747465662,0.3,9e-07,0.025839100802453777,28710.11200272642,4.737541489155658,1498.1421615277773,0.21107994564037552,0.0006674933966081154
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.0,1.0,0.0,1.0,1.4212624467466974,1.4212624467466974,0.012791716747465662,0.012791716747465662,1.0,1e-05,0.025839100802453777,2583.9100802453777,1.4212624467466974,449.4426484583332,0.7035998188012518,0.002224977988693718
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.0,1.0,0.0,0.5,1.4212624467466974,2.842524893493395,0.05116686698986265,0.012791716747465662,0.1,1.0000000000000002e-07,0.41342561283926044,4134256.1283926032,28.425248934933947,8988.852969166664,0.03517999094006259,0.0001112488994346859
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.0,1.0,0.0,0.5,1.4212624467466974,2.842524893493395,0.05116686698986265,0.012791716747465662,0.3,9e-07,0.41342561283926044,459361.7920436227,9.475082978311317,2996.2843230555545,0.10553997282018776,0.0003337466983040577
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.0,1.0,0.0,0.5,1.4212624467466974,2.842524893493395,0.05116686698986265,0.012791716747465662,1.0,1e-05,0.41342561283926044,41342.56128392604,2.842524893493395,898.8852969166664,0.3517999094006259,0.001112488994346859
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.0,1.0,0.0,0.3,1.4212624467466974,4.737541489155658,0.14213018608295183,0.012791716747465664,0.1,1.0000000000000002e-07,3.1900124447473805,31900124.447473798,47.37541489155658,14981.421615277775,0.02110799456403755,6.674933966081154e-05
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.0,1.0,0.0,0.3,1.4212624467466974,4.737541489155658,0.14213018608295183,0.012791716747465664,0.3,9e-07,3.1900124447473805,3544458.2719415342,15.791804963852195,4993.807205092591,0.06332398369211265,0.0002002480189824346
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.0,1.0,0.0,0.3,1.4212624467466974,4.737541489155658,0.14213018608295183,0.012791716747465664,1.0,1e-05,3.1900124447473805,319001.244474738,4.737541489155658,1498.1421615277775,0.2110799456403755,0.0006674933966081154
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.0,1.0,0.0,0.1,1.4212624467466974,14.212624467466973,1.2791716747465662,0.012791716747465666,0.1,1.0000000000000002e-07,258.3910080245377,2583910080.2453766,142.12624467466972,44944.26484583332,0.007035998188012518,2.2249779886937182e-05
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.0,1.0,0.0,0.1,1.4212624467466974,14.212624467466973,1.2791716747465662,0.012791716747465666,0.3,9e-07,258.3910080245377,287101120.0272641,47.37541489155658,14981.421615277774,0.02110799456403755,6.674933966081154e-05
1e-05,0.2046674679594506,printed_ringeval_two_branches,1.0,1.0,0.0,0.1,1.4212624467466974,14.212624467466973,1.2791716747465662,0.012791716747465666,1.0,1e-05,258.3910080245377,25839100.802453768,14.212624467466973,4494.426484583332,0.07035998188012518,0.00022249779886937183
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.9052765474986709,0.9052765474986709,0.0051897066624110215,0.0051897066624110215,0.1,3.1622776601683797e-07,0.004253097608799617,13449.475554822578,9.052765474986709,1609.8346448080094,0.1104634824312035,0.0006211818109550382
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.9052765474986709,0.9052765474986709,0.0051897066624110215,0.0051897066624110215,0.3,2.8460498941515413e-06,0.004253097608799617,1494.3861727580645,3.0175884916622366,536.6115482693365,0.3313904472936105,0.0018635454328651147
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.9052765474986709,0.9052765474986709,0.0051897066624110215,0.0051897066624110215,1.0,3.1622776601683795e-05,0.004253097608799617,134.4947555482258,0.9052765474986709,160.98346448080093,1.104634824312035,0.006211818109550383
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.9052765474986709,1.8105530949973418,0.020758826649644086,0.0051897066624110215,0.1,3.1622776601683797e-07,0.06804956174079387,215191.60887716126,18.105530949973417,3219.669289616019,0.05523174121560175,0.0003105909054775191
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.9052765474986709,1.8105530949973418,0.020758826649644086,0.0051897066624110215,0.3,2.8460498941515413e-06,0.06804956174079387,23910.178764129032,6.035176983324473,1073.223096538673,0.16569522364680525,0.0009317727164325574
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.9052765474986709,1.8105530949973418,0.020758826649644086,0.0051897066624110215,1.0,3.1622776601683795e-05,0.06804956174079387,2151.916088771613,1.8105530949973418,321.96692896160187,0.5523174121560175,0.0031059090547751913
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.9052765474986709,3.0175884916622366,0.05766340736012247,0.005189706662411022,0.1,3.1622776601683797e-07,0.5250737788641504,1660429.0808422945,30.175884916622365,5366.115482693365,0.03313904472936105,0.00018635454328651147
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.9052765474986709,3.0175884916622366,0.05766340736012247,0.005189706662411022,0.3,2.8460498941515413e-06,0.5250737788641504,184492.1200935883,10.05862830554079,1788.7051608977883,0.09941713418808314,0.0005590636298595344
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.9052765474986709,3.0175884916622366,0.05766340736012247,0.005189706662411022,1.0,3.1622776601683795e-05,0.5250737788641504,16604.290808422946,3.0175884916622366,536.6115482693365,0.3313904472936105,0.0018635454328651145
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.1,0.9052765474986709,9.052765474986709,0.5189706662411021,0.005189706662411022,0.1,3.1622776601683797e-07,42.53097608799615,134494755.54822573,90.52765474986708,16098.346448080092,0.011046348243120351,6.211818109550383e-05
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.1,0.9052765474986709,9.052765474986709,0.5189706662411021,0.005189706662411022,0.3,2.8460498941515413e-06,42.53097608799615,14943861.72758064,30.175884916622362,5366.115482693364,0.03313904472936105,0.0001863545432865115
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.1,0.9052765474986709,9.052765474986709,0.5189706662411021,0.005189706662411022,1.0,3.1622776601683795e-05,42.53097608799615,1344947.5554822576,9.052765474986709,1609.8346448080092,0.1104634824312035,0.0006211818109550383
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,1.0,1.8066070177390146,1.8066070177390146,0.020668438064394525,0.020668438064394525,0.1,3.1622776601683797e-07,0.06745824581436656,213321.70373291842,18.066070177390145,3212.6520616771127,0.05535238102038978,0.0003112693129544711
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,1.0,1.8066070177390146,1.8066070177390146,0.020668438064394525,0.020668438064394525,0.3,2.8460498941515413e-06,0.06745824581436656,23702.41152587983,6.022023392463382,1070.8840205590375,0.1660571430611693,0.0009338079388634134
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,1.0,1.8066070177390146,1.8066070177390146,0.020668438064394525,0.020668438064394525,1.0,3.1622776601683795e-05,0.06745824581436656,2133.217037329184,1.8066070177390146,321.26520616771126,0.5535238102038977,0.0031126931295447115
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.5,1.8066070177390146,3.613214035478029,0.0826737522575781,0.020668438064394525,0.1,3.1622776601683797e-07,1.079331933029865,3413147.259726695,36.13214035478029,6425.304123354225,0.02767619051019489,0.00015563465647723556
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.5,1.8066070177390146,3.613214035478029,0.0826737522575781,0.020668438064394525,0.3,2.8460498941515413e-06,1.079331933029865,379238.5844140773,12.044046784926763,2141.768041118075,0.08302857153058466,0.0004669039694317067
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.5,1.8066070177390146,3.613214035478029,0.0826737522575781,0.020668438064394525,1.0,3.1622776601683795e-05,1.079331933029865,34131.47259726695,3.613214035478029,642.5304123354225,0.27676190510194887,0.0015563465647723557
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.3,1.8066070177390146,6.022023392463382,0.22964931182660578,0.02066843806439452,0.1,3.1622776601683797e-07,8.32817849560081,26336012.80653314,60.22023392463382,10708.840205590375,0.016605714306116934,9.338079388634134e-05
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.3,1.8066070177390146,6.022023392463382,0.22964931182660578,0.02066843806439452,0.3,2.8460498941515413e-06,8.32817849560081,2926223.645170349,20.073411308211274,3569.613401863458,0.04981714291835079,0.00028014238165902403
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.3,1.8066070177390146,6.022023392463382,0.22964931182660578,0.02066843806439452,1.0,3.1622776601683795e-05,8.32817849560081,263360.1280653314,6.022023392463382,1070.8840205590375,0.16605714306116934,0.0009338079388634134
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.1,1.8066070177390146,18.066070177390145,2.0668438064394525,0.02066843806439453,0.1,3.1622776601683797e-07,674.5824581436657,2133217037.3291845,180.66070177390145,32126.520616771122,0.005535238102038978,3.112693129544711e-05
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.1,1.8066070177390146,18.066070177390145,2.0668438064394525,0.02066843806439453,0.3,2.8460498941515413e-06,674.5824581436657,237024115.25879833,60.22023392463382,10708.840205590375,0.01660571430611693,9.338079388634134e-05
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.17,0.7305135510263716,0.1557262864620709,0.1,1.8066070177390146,18.066070177390145,2.0668438064394525,0.02066843806439453,1.0,3.1622776601683795e-05,674.5824581436657,21332170.373291846,18.066070177390145,3212.652061677112,0.05535238102038977,0.0003112693129544711
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.0,1.0,0.0,1.0,2.113730210754647,2.113730210754647,0.028293024866349662,0.028293024866349662,0.1,3.1622776601683797e-07,0.12640914404057754,399740.81224052515,21.137302107546468,3758.802912162221,0.047309727367854514,0.0002660421478243343
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.0,1.0,0.0,1.0,2.113730210754647,2.113730210754647,0.028293024866349662,0.028293024866349662,0.3,2.8460498941515413e-06,0.12640914404057754,44415.6458045028,7.0457673691821565,1252.934304054074,0.14192918210356353,0.0007981264434730029
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.0,1.0,0.0,1.0,2.113730210754647,2.113730210754647,0.028293024866349662,0.028293024866349662,1.0,3.1622776601683795e-05,0.12640914404057754,3997.4081224052516,2.113730210754647,375.88029121622213,0.4730972736785451,0.002660421478243343
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.0,1.0,0.0,0.5,2.113730210754647,4.227460421509294,0.11317209946539865,0.028293024866349662,0.1,3.1622776601683797e-07,2.0225463046492407,6395852.995848402,42.274604215092936,7517.605824324442,0.023654863683927257,0.00013302107391216714
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.0,1.0,0.0,0.5,2.113730210754647,4.227460421509294,0.11317209946539865,0.028293024866349662,0.3,2.8460498941515413e-06,2.0225463046492407,710650.3328720448,14.091534738364313,2505.868608108148,0.07096459105178177,0.00039906322173650146
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.0,1.0,0.0,0.5,2.113730210754647,4.227460421509294,0.11317209946539865,0.028293024866349662,1.0,3.1622776601683795e-05,2.0225463046492407,63958.529958484025,4.227460421509294,751.7605824324443,0.23654863683927255,0.0013302107391216715
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.0,1.0,0.0,0.3,2.113730210754647,7.0457673691821565,0.3143669429594407,0.02829302486634966,0.1,3.1622776601683797e-07,15.6060671655034,49350717.56055866,70.45767369182155,12529.343040540738,0.014192918210356353,7.981264434730029e-05
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.0,1.0,0.0,0.3,2.113730210754647,7.0457673691821565,0.3143669429594407,0.02829302486634966,0.3,2.8460498941515413e-06,15.6060671655034,5483413.062284296,23.48589123060719,4176.447680180246,0.042578754631069055,0.00023943793304190088
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.0,1.0,0.0,0.3,2.113730210754647,7.0457673691821565,0.3143669429594407,0.02829302486634966,1.0,3.1622776601683795e-05,15.6060671655034,493507.1756055866,7.0457673691821565,1252.934304054074,0.14192918210356353,0.0007981264434730029
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.0,1.0,0.0,0.1,2.113730210754647,21.137302107546468,2.829302486634966,0.028293024866349666,0.1,3.1622776601683797e-07,1264.0914404057748,3997408122.4052496,211.37302107546466,37588.02912162221,0.004730972736785451,2.6604214782433434e-05
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.0,1.0,0.0,0.1,2.113730210754647,21.137302107546468,2.829302486634966,0.028293024866349666,0.3,2.8460498941515413e-06,1264.0914404057748,444156458.0450278,70.45767369182157,12529.343040540736,0.014192918210356353,7.98126443473003e-05
3.1622776601683795e-05,0.22634419893079732,canonical_two_branches,1.0,1.0,0.0,0.1,2.113730210754647,21.137302107546468,2.829302486634966,0.028293024866349666,1.0,3.1622776601683795e-05,1264.0914404057748,39974081.224052496,21.137302107546468,3758.802912162221,0.047309727367854514,0.00026604214782433434
3.1622776601683795e-05,0.22634419893079732,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.6401271855854559,0.6401271855854559,0.0025948533312055108,0.0025948533312055108,0.1,3.1622776601683797e-07,0.0010632744021999041,3362.3688887056446,6.401271855854558,1138.3249939327804,0.1562189550011701,0.0008784837417520951
3.1622776601683795e-05,0.22634419893079732,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.6401271855854559,0.6401271855854559,0.0025948533312055108,0.0025948533312055108,0.3,2.8460498941515413e-06,0.0010632744021999041,373.5965431895161,2.133757285284853,379.4416646442602,0.4686568650035103,0.0026354512252562854
3.1622776601683795e-05,0.22634419893079732,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,1.0,0.6401271855854559,0.6401271855854559,0.0025948533312055108,0.0025948533312055108,1.0,3.1622776601683795e-05,0.0010632744021999041,33.62368888705645,0.6401271855854559,113.83249939327806,1.5621895500117011,0.00878483741752095
3.1622776601683795e-05,0.22634419893079732,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.6401271855854559,1.2802543711709118,0.010379413324822043,0.0025948533312055108,0.1,3.1622776601683797e-07,0.017012390435198466,53797.902219290314,12.802543711709117,2276.649987865561,0.07810947750058506,0.00043924187087604754
3.1622776601683795e-05,0.22634419893079732,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.6401271855854559,1.2802543711709118,0.010379413324822043,0.0025948533312055108,0.3,2.8460498941515413e-06,0.017012390435198466,5977.544691032258,4.267514570569706,758.8833292885204,0.23432843250175514,0.0013177256126281427
3.1622776601683795e-05,0.22634419893079732,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.5,0.6401271855854559,1.2802543711709118,0.010379413324822043,0.0025948533312055108,1.0,3.1622776601683795e-05,0.017012390435198466,537.9790221929032,1.2802543711709118,227.6649987865561,0.7810947750058506,0.004392418708760475
3.1622776601683795e-05,0.22634419893079732,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.6401271855854559,2.133757285284853,0.02883170368006124,0.0025948533312055116,0.1,3.1622776601683797e-07,0.1312684447160376,415107.2702105736,21.33757285284853,3794.416646442602,0.04686568650035103,0.0002635451225256285
3.1622776601683795e-05,0.22634419893079732,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.6401271855854559,2.133757285284853,0.02883170368006124,0.0025948533312055116,0.3,2.8460498941515413e-06,0.1312684447160376,46123.03002339708,7.112524284282844,1264.8055488142006,0.14059705950105308,0.0007906353675768855
3.1622776601683795e-05,0.22634419893079732,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.3,0.6401271855854559,2.133757285284853,0.02883170368006124,0.0025948533312055116,1.0,3.1622776601683795e-05,0.1312684447160376,4151.072702105736,2.133757285284853,379.4416646442602,0.4686568650035103,0.002635451225256285
3.1622776601683795e-05,0.22634419893079732,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.1,0.6401271855854559,6.401271855854558,0.25948533312055105,0.002594853331205511,0.1,3.1622776601683797e-07,10.632744021999036,33623688.88705643,64.01271855854557,11383.249939327805,0.015621895500117014,8.784837417520952e-05
3.1622776601683795e-05,0.22634419893079732,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.1,0.6401271855854559,6.401271855854558,0.25948533312055105,0.002594853331205511,0.3,2.8460498941515413e-06,10.632744021999036,3735965.4318951597,21.337572852848528,3794.416646442601,0.046865686500351035,0.00026354512252562854
3.1622776601683795e-05,0.22634419893079732,printed_ringeval_two_branches,2.3349,0.18342707034423192,0.6900069722236839,0.1,0.6401271855854559,6.401271855854558,0.25948533312055105,0.002594853331205511,1.0,3.1622776601683795e-05,10.632744021999036,336236.88887056435,6.401271855854558,1138.3249939327804,0.1562189550011701,0.0008784837417520952
3.1622776601683795e-05,0.22634419893079732,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,1.0,1.2774640731824627,1.2774640731824627,0.010334219032197264,0.010334219032197264,0.1,3.1622776601683797e-07,0.01686456145359165,53330.42593322964,12.774640731824626,2271.688058404829,0.07828008794867831,0.00044020128393076836
3.1622776601683795e-05,0.22634419893079732,printed_ringeval_two_branches,1.17,0.7305135510263716,0.1557262864620709,1.0,1.2774640731824627,1.2774640731824627,0.010334219032197264,0.010334219032197264,0.3,2.8460498941515413e-06,0.01686456145359165,5925.602881469961,4.2582135772748755,757.2293528016097,0.2348402638460349,0.0013206038517923051
