amplitude,presheath,s,z,crossings,width
flat_lapse_60,3.0,-4.2,-3.2,1,0.0
flat_lapse_60,3.0,-4.1,-3.1,1,0.0
flat_lapse_60,3.0,0.2,2.5,1,0.0015820000000008605
flat_lapse_60,3.0,-3.6,-4.0,1,0.0020010000000008077
flat_lapse_60,3.0,-5.0,-3.9,1,0.0
flat_lapse_60,3.0,-2.6,-3.1,1,0.0020010000000008077
flat_lapse_60,3.0,-3.1,-3.5,1,0.0020009999999999195
flat_lapse_60,3.0,0.8,3.1,1,0.0020009999999999195
flat_lapse_60,4.0,-4.0,-4.3,1,0.0013230000000001851
flat_lapse_60,4.0,0.9,3.2,1,0.0008550000000000502
flat_lapse_60,4.0,-3.6,-4.0,1,0.0009790000000000632
flat_lapse_60,4.0,-3.7,-4.2,1,0.0012790000000002522
flat_lapse_60,4.0,-2.6,-3.1,1,0.0009630000000000472
flat_lapse_60,4.0,-4.1,-4.3,1,0.0010550000000000281
flat_lapse_60,4.0,0.4,2.8,1,0.0009139999999998594
flat_lapse_60,4.0,-3.5,-3.9,1,0.0009440000000000559
flat_lapse_60,4.0,-3.9,-4.4,1,0.0008460000000001244
flat_lapse_60,4.0,-2.5,-3.0,1,0.0009160000000001389
flat_lapse_60,4.0,-4.0,-4.2,1,0.0008189999999999031
flat_lapse_60,4.0,-4.1,-4.4,1,0.001188000000000411
flat_lapse_60,4.0,-3.6,-4.1,1,0.0011639999999997208
flat_lapse_60,4.0,-2.8,-3.4,1,0.0011169999999998126
flat_lapse_60,4.0,-2.7,-3.3,1,0.0011330000000002727
flat_lapse_60,4.0,-2.9,-3.5,1,0.001090999999999731
flat_lapse_60,4.0,-3.4,-3.8,1,0.0009070000000002132
flat_lapse_60,4.0,-2.6,-3.2,1,0.001140000000000363
flat_lapse_60,4.0,1.0,3.3,1,0.0007090000000000707
flat_lapse_60,4.0,-3.0,-3.6,1,0.001052000000000053
flat_lapse_60,4.0,-3.5,-4.0,1,0.0011499999999999844
flat_lapse_60,4.0,-3.8,-4.2,1,0.0013570000000000526
flat_lapse_60,4.0,-2.5,-3.1,1,0.0011359999999998038
flat_lapse_60,4.0,-3.8,-4.3,1,0.0011760000000000659
flat_lapse_60,4.0,-3.4,-3.9,1,0.0011470000000000091
flat_lapse_60,4.0,-1.9,-2.5,1,0.0007530000000000037
flat_lapse_60,4.0,-4.3,-4.5,1,0.0006829999999999892
flat_lapse_60,4.0,-5.0,-4.2,1,0.0006930000000000547
flat_lapse_60,4.0,-2.4,-2.9,1,0.0008589999999997211
flat_lapse_60,4.0,-3.9,-4.3,1,0.0013910000000003642
flat_lapse_60,4.0,-3.3,-3.7,1,0.0008669999999999511
flat_lapse_60,4.0,-2.4,-3.0,1,0.001122999999999763
flat_lapse_60,4.0,-3.1,-3.7,1,0.0009939999999999394
flat_lapse_60,4.0,-3.3,-3.8,1,0.0011399999999999189
flat_lapse_60,4.0,0.3,2.6,1,0.0009649999999998826
flat_lapse_60,4.0,-4.2,-4.3,1,0.0007760000000001099
flat_lapse_60,4.0,-4.1,-4.5,1,0.0009660000000000224
flat_lapse_60,4.0,-2.3,-2.9,1,0.0010969999999996816
flat_lapse_60,4.0,-3.2,-3.7,1,0.001126999999999878
flat_lapse_60,4.0,0.3,2.7,1,0.0009990000000001942
flat_lapse_60,4.0,-4.0,-3.3,1,0.0003769999999998497
flat_lapse_60,4.0,-2.0,-2.7,1,0.0009290000000001797
flat_lapse_60,4.0,-3.2,-3.6,1,0.0008259999999999934
flat_lapse_60,4.0,1.0,3.2,1,0.0007010000000002847
flat_lapse_60,4.0,-2.1,-2.8,1,0.0009190000000001142
flat_lapse_60,4.0,-3.4,-4.0,1,0.0005990000000002382
flat_lapse_60,4.0,0.7,3.1,1,0.0008079999999996978
flat_lapse_60,4.0,0.8,3.2,1,0.0009160000000001389
flat_lapse_60,4.0,-3.1,-3.6,1,0.001110999999999862
flat_lapse_60,4.0,-3.2,-3.8,1,0.0009130000000001637
flat_lapse_60,4.0,-1.9,-2.6,1,0.0008960000000000079
flat_lapse_60,4.0,1.1,3.3,1,0.0005380000000001495
flat_lapse_60,4.0,0.4,2.9,1,0.0007979999999996323
flat_lapse_60,4.0,-4.1,-3.4,1,0.0003639999999998089
flat_lapse_60,4.0,-2.2,-2.8,1,0.0010539999999998884
flat_lapse_60,4.0,-2.3,-2.8,1,0.0007839999999998959
flat_lapse_60,4.0,-2.4,-3.1,1,0.0005780000000004115
flat_lapse_60,4.0,-3.0,-3.5,1,0.001090999999999731
flat_lapse_60,4.0,-3.1,-3.5,1,0.0007830000000002002
flat_lapse_60,4.0,-4.2,-3.3,1,0.0005220000000001335
flat_lapse_60,5.0,0.8,3.0,1,0.00010500000000046583
flat_lapse_60,5.0,-4.1,-4.4,1,0.00023499999999998522
flat_lapse_60,5.0,-2.4,-2.9,1,0.0001660000000001105
flat_lapse_60,5.0,-3.3,-3.7,1,0.00016800000000039006
flat_lapse_60,5.0,0.3,2.6,1,0.00018999999999991246
flat_lapse_60,5.0,-4.2,-4.3,1,0.0001490000000003988
flat_lapse_60,5.0,-4.1,-4.5,1,0.00019199999999974793
flat_lapse_60,5.0,-3.2,-3.6,1,0.00016199999999999548
flat_lapse_60,5.0,0.7,3.1,1,0.00015799999999988046
flat_lapse_60,5.0,-4.9,-4.5,1,7.200000000029405e-05
flat_lapse_60,5.0,0.8,3.2,1,0.0001829999999998222
flat_lapse_60,5.0,-2.3,-2.8,1,0.00015400000000020952
flat_lapse_60,5.0,-3.1,-3.5,1,0.0001550000000003493
flat_lapse_60,5.0,-4.3,-4.3,1,0.00012499999999970868
flat_lapse_60,5.0,-4.2,-4.4,1,0.00020200000000025753
flat_lapse_60,5.0,0.6,3.0,1,0.00013299999999993872
flat_lapse_60,5.0,-4.4,-4.3,1,0.00011700000000036681
flat_lapse_60,5.0,0.5,2.9,1,0.00012699999999998823
flat_lapse_60,5.0,-3.0,-3.4,1,0.00014800000000025904
flat_lapse_60,5.0,-4.5,-4.3,1,0.00010900000000013677
flat_lapse_60,5.0,-4.5,-4.5,1,7.800000000024454e-05
flat_lapse_60,5.0,-3.8,-4.1,1,0.00014300000000044832
flat_lapse_60,5.0,0.9,3.3,1,0.00018000000000029104
flat_lapse_60,5.0,-4.5,-3.6,1,0.00010099999999990672
flat_lapse_60,5.0,-4.6,-4.3,1,9.700000000023579e-05
flat_lapse_60,5.0,-2.2,-2.7,1,0.00013800000000019352
flat_lapse_60,5.0,-2.9,-3.3,1,0.000140000000000029
flat_lapse_60,5.0,-4.6,-3.7,1,0.00010099999999990672
flat_lapse_60,5.0,-1.8,-2.4,1,0.00011200000000011201
flat_lapse_60,5.0,-4.3,-4.4,1,0.00016199999999999548
flat_lapse_60,5.0,-3.7,-4.2,1,0.00021200000000032304
flat_lapse_60,5.0,-4.7,-3.8,1,0.0001020000000000465
flat_lapse_60,5.0,-5.0,-4.1,1,0.00010900000000013677
flat_lapse_60,5.0,-4.8,-4.5,1,6.899999999987472e-05
flat_lapse_60,5.0,-2.8,-3.2,1,0.00013100000000054735
flat_lapse_60,5.0,-4.7,-4.3,1,7.800000000024454e-05
flat_lapse_60,5.0,-3.5,-2.7,1,9.10000000002853e-05
flat_lapse_60,5.0,-3.6,-2.8,1,9.499999999995623e-05
flat_lapse_60,5.0,-4.8,-3.9,1,0.00010300000000018628
flat_lapse_60,5.0,-3.4,-2.6,1,8.400000000019503e-05
flat_lapse_60,5.0,-3.7,-2.9,1,9.700000000023579e-05
flat_lapse_60,5.0,-4.2,-4.5,1,0.00019700000000000273
flat_lapse_60,5.0,-4.4,-4.4,1,0.00014200000000030855
flat_lapse_60,5.0,-3.3,-2.5,1,7.599999999996498e-05
flat_lapse_60,5.0,-3.8,-3.0,1,9.900000000051534e-05
flat_lapse_60,5.0,-3.6,-4.1,1,0.00019600000000030704
flat_lapse_60,5.0,-2.8,-3.4,1,0.00018699999999993722
flat_lapse_60,5.0,-3.7,-4.0,1,0.00012499999999970868
flat_lapse_60,5.0,-2.7,-3.3,1,0.00019000000000035655
flat_lapse_60,5.0,-4.9,-4.0,1,0.00010300000000018628
flat_lapse_60,5.0,-2.9,-3.5,1,0.0001820000000001265
flat_lapse_60,5.0,-4.5,-4.4,1,0.00013600000000035806
flat_lapse_60,5.0,-2.6,-3.2,1,0.00019199999999974793
flat_lapse_60,5.0,-3.5,-2.9,1,3.900000000012227e-05
flat_lapse_60,5.0,-3.9,-3.1,1,0.00010099999999990672
flat_lapse_60,5.0,-3.0,-3.6,1,0.00017600000000017602
flat_lapse_60,5.0,-3.5,-4.0,1,0.00019500000000016726
flat_lapse_60,5.0,-3.8,-4.2,1,0.00023800000000040455
flat_lapse_60,5.0,-4.6,-4.4,1,0.00013200000000024303
flat_lapse_60,5.0,-2.7,-3.1,1,0.00012200000000017752
flat_lapse_60,6.0,1.0,3.2,1,3.6999999999842714e-05
flat_lapse_60,6.0,1.1,3.4,1,2.3000000000550358e-05
flat_lapse_60,6.0,1.1,3.2,1,1.8999999999991246e-05
flat_lapse_60,6.0,0.6,2.9,1,1.8999999999991246e-05
flat_lapse_60,6.0,1.0,3.1,1,2.4999999999941735e-05
flat_lapse_60,6.0,0.9,3.1,1,3.500000000045134e-05
flat_lapse_60,6.0,1.2,3.4,1,9.000000000369823e-06
flat_lapse_60,6.0,-4.7,-4.0,1,3.000000000419334e-06
flat_lapse_60,6.0,-2.0,-2.5,1,9.000000000369823e-06
flat_lapse_60,6.0,-3.7,-4.2,1,3.900000000012227e-05
flat_lapse_60,6.0,-1.7,-2.3,1,0.0
flat_lapse_60,6.0,1.2,3.3,1,0.0
flat_lapse_60,6.0,-3.6,-4.1,1,3.6999999999842714e-05
flat_lapse_60,6.0,-2.8,-3.4,1,3.500000000045134e-05
flat_lapse_60,6.0,-2.7,-3.3,1,3.500000000045134e-05
flat_lapse_60,6.0,-2.9,-3.5,1,3.300000000017178e-05
flat_lapse_60,6.0,-2.6,-3.2,1,3.6999999999842714e-05
flat_lapse_60,6.0,-3.5,-4.0,1,3.6999999999842714e-05
flat_lapse_60,6.0,-3.0,-3.6,1,3.2000000000032e-05
flat_lapse_60,6.0,-3.8,-4.2,1,4.7000000000352316e-05
flat_lapse_60,6.0,-2.5,-3.1,1,3.6999999999842714e-05
flat_lapse_60,6.0,-3.8,-4.3,1,3.900000000012227e-05
flat_lapse_60,6.0,1.2,3.5,1,0.0
flat_lapse_60,6.0,-3.4,-3.9,1,3.6999999999842714e-05
flat_lapse_60,6.0,-3.9,-4.3,1,4.999999999988347e-05
flat_lapse_60,6.0,-2.4,-3.0,1,3.6999999999842714e-05
flat_lapse_60,6.0,-3.1,-3.7,1,3.0999999999892225e-05
flat_lapse_60,6.0,-4.4,-4.5,1,2.3000000000550358e-05
flat_lapse_60,6.0,-3.3,-3.8,1,3.799999999998249e-05
flat_lapse_60,6.0,-2.3,-2.7,1,0.0
flat_lapse_60,6.0,-3.8,-3.2,1,0.0
flat_lapse_60,6.0,-3.9,-3.3,1,0.0
flat_lapse_60,6.0,-3.3,-2.6,1,0.0
flat_lapse_60,6.0,-2.3,-2.9,1,3.6999999999842714e-05
flat_lapse_60,6.0,-3.2,-3.7,1,3.900000000012227e-05
flat_lapse_60,6.0,0.3,2.7,1,3.0999999999892225e-05
flat_lapse_60,6.0,-2.0,-2.7,1,2.9000000000500847e-05
flat_lapse_60,6.0,-4.0,-3.4,1,0.0
flat_lapse_60,6.0,-3.7,-3.1,1,0.0
flat_lapse_60,6.0,-2.1,-2.8,1,2.800000000036107e-05
flat_lapse_60,6.0,-3.1,-3.6,1,3.900000000012227e-05
flat_lapse_60,6.0,-3.2,-3.8,1,2.800000000036107e-05
flat_lapse_60,6.0,-1.9,-2.6,1,2.700000000022129e-05
flat_lapse_60,6.0,-2.2,-2.8,1,3.500000000045134e-05
flat_lapse_60,6.0,0.4,2.9,1,2.3000000000550358e-05
flat_lapse_60,6.0,-4.1,-3.5,1,0.0
flat_lapse_60,6.0,-5.1,-4.5,1,3.000000000419334e-06
flat_lapse_60,6.0,-3.0,-3.5,1,3.900000000012227e-05
flat_lapse_60,6.0,-2.2,-2.9,1,2.700000000022129e-05
flat_lapse_60,6.0,-3.2,-3.4,1,0.0
flat_lapse_60,6.0,-3.9,-4.2,1,4.500000000007276e-05
flat_lapse_60,6.0,-4.2,-3.6,1,0.0
flat_lapse_60,6.0,-4.0,-4.3,1,5.100000000002325e-05
flat_lapse_60,6.0,1.1,3.1,1,0.0
flat_lapse_60,6.0,-2.9,-3.4,1,3.900000000012227e-05
flat_lapse_60,6.0,-1.8,-2.5,1,2.4999999999941735e-05
flat_lapse_60,6.0,-4.0,-4.4,1,4.7000000000352316e-05
flat_lapse_60,6.0,-2.1,-2.7,1,3.500000000045134e-05
flat_lapse_60,6.0,0.2,2.5,1,2.4999999999941735e-05
flat_lapse_60,6.0,-3.6,-3.0,1,0.0
flat_lapse_60,6.5,0.8,3.1,1,1.699999999971169e-05
flat_lapse_60,6.5,0.7,3.0,1,1.09999999997612e-05
flat_lapse_60,6.5,0.9,3.2,1,1.8999999999991246e-05
flat_lapse_60,6.5,-4.8,-4.0,1,0.0
flat_lapse_60,6.5,1.0,3.3,1,1.3000000000040757e-05
flat_lapse_60,6.5,-3.7,-3.0,1,0.0
flat_lapse_60,6.5,-3.8,-3.1,1,0.0
flat_lapse_60,6.5,1.1,3.5,1,0.0
flat_lapse_60,6.5,-2.4,-2.8,1,0.0
flat_lapse_60,6.5,-3.6,-2.9,1,0.0
flat_lapse_60,6.5,-4.3,-4.5,1,1.3000000000040757e-05
flat_lapse_60,6.5,-3.9,-3.2,1,0.0
flat_lapse_60,6.5,-3.0,-3.3,1,0.0
flat_lapse_60,6.5,-3.5,-2.8,1,0.0
flat_lapse_60,6.5,-4.0,-3.3,1,0.0
flat_lapse_60,6.5,1.0,3.2,1,1.3000000000040757e-05
flat_lapse_60,6.5,1.1,3.3,1,3.000000000419334e-06
flat_lapse_60,6.5,-4.1,-3.4,1,0.0
flat_lapse_60,6.5,-2.9,-3.2,1,0.0
flat_lapse_60,6.5,-4.2,-3.5,1,0.0
flat_lapse_60,6.5,-3.8,-4.0,1,0.0
flat_lapse_60,6.5,1.1,3.4,1,0.0
flat_lapse_60,6.5,-3.4,-2.7,1,0.0
flat_lapse_60,6.5,-4.3,-3.6,1,0.0
flat_lapse_60,6.5,-4.7,-4.1,1,0.0
flat_lapse_60,6.5,1.1,3.2,1,0.0
flat_lapse_60,6.5,-4.4,-3.7,1,0.0
flat_lapse_60,6.5,-3.7,-3.9,1,0.0
flat_lapse_60,6.5,-2.8,-3.1,1,0.0
flat_lapse_60,6.5,0.6,2.9,1,0.0
flat_lapse_60,6.5,-4.5,-3.8,1,0.0
flat_lapse_60,6.5,1.0,3.1,1,0.0
flat_lapse_60,6.5,-3.6,-3.8,1,0.0
flat_lapse_60,6.5,-4.6,-3.9,1,0.0
flat_lapse_60,6.5,0.9,3.1,1,1.3000000000040757e-05
flat_lapse_60,6.5,1.2,3.4,1,0.0
flat_lapse_60,6.5,-4.7,-4.0,1,0.0
flat_lapse_60,6.5,-2.0,-2.5,1,0.0
flat_lapse_60,6.5,-3.7,-4.2,1,1.3000000000040757e-05
flat_lapse_60,6.5,-3.5,-3.7,1,0.0
flat_lapse_60,6.5,-1.7,-2.3,1,0.0
flat_lapse_60,6.5,-4.6,-4.1,1,0.0
flat_lapse_60,6.5,-2.7,-3.0,1,0.0
flat_lapse_60,6.5,1.2,3.6,1,0.0
flat_lapse_60,6.5,1.2,3.3,1,0.0
flat_lapse_60,6.5,-3.6,-4.1,1,1.09999999997612e-05
flat_lapse_60,6.5,-2.8,-3.4,1,9.000000000369823e-06
flat_lapse_60,6.5,-2.7,-3.3,1,9.000000000369823e-06
flat_lapse_60,6.5,-2.9,-3.5,1,9.000000000369823e-06
flat_lapse_60,6.5,-3.4,-3.6,1,0.0
flat_lapse_60,6.5,-2.6,-3.2,1,1.09999999997612e-05
flat_lapse_60,6.5,-3.5,-4.0,1,1.09999999997612e-05
flat_lapse_60,6.5,-3.0,-3.6,1,7.000000000090267e-06
flat_lapse_60,6.5,-3.8,-4.2,1,1.8999999999991246e-05
flat_lapse_60,6.5,-2.5,-3.1,1,1.09999999997612e-05
flat_lapse_60,6.5,-3.8,-4.3,1,1.3000000000040757e-05
flat_lapse_60,6.5,1.2,3.5,1,0.0
flat_lapse_60,6.5,-3.4,-3.9,1,1.09999999997612e-05
flat_lapse_60,6.5,-3.9,-4.3,1,1.8999999999991246e-05
flat_lapse_60,6.5,-2.4,-3.0,1,1.09999999997612e-05
flat_lapse_60,7.0,-4.2,-4.4,1,0.0
flat_lapse_60,7.0,0.9,3.3,1,0.0
flat_lapse_60,7.0,-4.3,-4.4,1,0.0
flat_lapse_60,7.0,-2.8,-3.2,1,0.0
flat_lapse_60,7.0,-4.2,-4.5,1,0.0
flat_lapse_60,7.0,-4.4,-4.4,1,0.0
flat_lapse_60,7.0,-3.7,-4.0,1,0.0
flat_lapse_60,7.0,-4.5,-4.4,1,0.0
flat_lapse_60,7.0,-4.6,-4.4,1,0.0
flat_lapse_60,7.0,-2.7,-3.1,1,0.0
flat_lapse_60,7.0,-4.7,-4.4,1,0.0
flat_lapse_60,7.0,-4.0,-3.2,1,0.0
flat_lapse_60,7.0,0.2,2.4,1,0.0
flat_lapse_60,7.0,-3.6,-3.9,1,0.0
flat_lapse_60,7.0,-4.1,-3.3,1,0.0
flat_lapse_60,7.0,1.0,3.4,1,0.0
flat_lapse_60,7.0,-4.8,-4.4,1,0.0
flat_lapse_60,7.0,-2.1,-2.6,1,0.0
flat_lapse_60,7.0,-2.6,-3.0,1,0.0
flat_lapse_60,7.0,-3.5,-3.8,1,0.0
flat_lapse_60,7.0,-4.2,-3.4,1,0.0
flat_lapse_60,7.0,-4.3,-3.5,1,0.0
flat_lapse_60,7.0,0.8,3.1,1,0.0
flat_lapse_60,7.0,-4.9,-4.4,1,0.0
flat_lapse_60,7.0,-4.9,-4.1,1,0.0
flat_lapse_60,7.0,-3.4,-3.7,1,0.0
flat_lapse_60,7.0,-4.4,-3.6,1,0.0
flat_lapse_60,7.0,0.7,3.0,1,0.0
flat_lapse_60,7.0,-2.5,-2.9,1,0.0
flat_lapse_60,7.0,-4.5,-3.7,1,0.0
flat_lapse_60,7.0,-3.3,-3.6,1,0.0
flat_lapse_60,7.0,0.9,3.2,1,0.0
flat_lapse_60,7.0,-4.6,-3.8,1,0.0
flat_lapse_60,7.0,-3.9,-4.1,1,0.0
flat_lapse_60,7.0,-3.2,-3.5,1,0.0
flat_lapse_60,7.0,-4.7,-3.9,1,0.0
flat_lapse_60,7.0,-5.0,-4.4,1,0.0
flat_lapse_60,7.0,-4.8,-4.0,1,0.0
flat_lapse_60,7.0,-3.1,-3.4,1,0.0
flat_lapse_60,7.0,1.0,3.3,1,0.0
flat_lapse_60,7.0,-4.8,-4.1,1,0.0
flat_lapse_60,7.0,-3.7,-3.0,1,0.0
flat_lapse_60,7.0,-3.8,-3.1,1,0.0
flat_lapse_60,7.0,1.1,3.5,1,0.0
flat_lapse_60,7.0,-2.4,-2.8,1,0.0
flat_lapse_60,7.0,-3.6,-2.9,1,0.0
flat_lapse_60,7.0,-4.3,-4.5,1,0.0
flat_lapse_60,7.0,-3.9,-3.2,1,0.0
flat_lapse_60,7.0,-5.4,-4.5,1,0.0
flat_lapse_60,7.0,-3.0,-3.3,1,0.0
flat_lapse_60,7.0,-3.5,-2.8,1,0.0
flat_lapse_60,7.0,-4.0,-3.3,1,0.0
flat_lapse_60,7.0,1.0,3.2,1,0.0
flat_lapse_60,7.0,1.1,3.3,1,0.0
flat_lapse_60,7.0,-4.1,-3.4,1,0.0
flat_lapse_60,7.0,-2.9,-3.2,1,0.0
flat_lapse_60,7.0,-4.2,-3.5,1,0.0
flat_lapse_60,7.0,1.1,3.4,1,0.0
flat_lapse_60,7.0,-3.7,-4.2,1,0.0
flat_lapse_60,7.0,-3.6,-4.1,1,0.0
flat_lapse_60,8.0,-3.5,-4.0,1,0.0
flat_lapse_60,8.0,-3.8,-4.2,1,0.0
flat_lapse_60,8.0,-2.5,-3.1,1,0.0
flat_lapse_60,8.0,-3.8,-4.3,1,0.0
flat_lapse_60,8.0,-3.4,-3.9,1,0.0
flat_lapse_60,8.0,-3.9,-4.3,1,0.0
flat_lapse_60,8.0,-2.4,-3.0,1,0.0
flat_lapse_60,8.0,-3.3,-3.8,1,0.0
flat_lapse_60,8.0,-2.3,-2.9,1,0.0
flat_lapse_60,8.0,-3.2,-3.7,1,0.0
flat_lapse_60,8.0,0.3,2.7,1,0.0
flat_lapse_60,8.0,-2.0,-2.7,1,0.0
flat_lapse_60,8.0,-2.1,-2.8,1,0.0
flat_lapse_60,8.0,-3.1,-3.6,1,0.0
flat_lapse_60,8.0,-3.2,-3.8,1,0.0
flat_lapse_60,8.0,-1.9,-2.6,1,0.0
flat_lapse_60,8.0,-3.7,-4.2,1,0.0
flat_lapse_60,8.0,-3.6,-4.1,1,0.0
flat_lapse_60,8.0,-2.8,-3.4,1,0.0
flat_lapse_60,8.0,-2.7,-3.3,1,0.0
flat_lapse_60,8.0,-2.9,-3.5,1,0.0
flat_lapse_60,8.0,-2.6,-3.2,1,0.0
flat_lapse_60,8.0,-3.0,-3.6,1,0.0
flat_lapse_60,8.0,-3.1,-3.7,1,0.0
flat_lapse_600,3.0,-3.7,-4.2,1,0.0
flat_lapse_600,3.0,-3.5,-4.0,1,0.0
flat_lapse_600,3.0,-3.8,-4.3,1,0.0
flat_lapse_600,3.0,-3.6,-4.1,1,0.0020010000000008077
flat_lapse_600,3.0,-2.5,-3.1,1,0.0020010000000008077
flat_lapse_600,3.0,-2.8,-3.4,1,0.0
flat_lapse_600,3.0,-2.7,-3.3,1,1.4000000000180535e-05
flat_lapse_600,3.0,-3.4,-3.9,1,0.0020010000000008077
flat_lapse_600,3.0,-2.6,-3.2,1,7.000000000090267e-06
flat_lapse_600,3.0,-3.0,-3.6,1,0.0
flat_lapse_600,3.0,-2.4,-3.0,1,0.0020010000000008077
flat_lapse_600,3.0,-3.3,-3.8,1,0.0020010000000008077
flat_lapse_600,3.0,-2.9,-3.5,1,0.0
flat_lapse_600,3.0,-3.1,-3.7,1,0.0
flat_lapse_600,3.0,-3.2,-3.8,1,0.0
flat_lapse_600,3.0,0.3,2.7,1,0.0020010000000008077
flat_lapse_600,3.0,-3.3,-2.4,1,0.0020010000000008077
flat_lapse_600,3.0,-2.1,-2.8,1,0.0
flat_lapse_600,3.0,-2.0,-2.7,1,0.0
flat_lapse_600,3.0,-5.4,-4.2,1,0.0
flat_lapse_600,3.0,-2.2,-2.9,1,0.0
flat_lapse_600,3.0,0.4,2.9,1,0.0
flat_lapse_600,3.0,-3.8,-4.2,1,0.0020010000000008077
flat_lapse_600,3.0,-3.9,-4.3,1,0.0020010000000008077
flat_lapse_600,3.0,-3.9,-4.2,1,0.0020010000000008077
flat_lapse_600,3.0,-3.2,-3.7,1,0.0020010000000008077
flat_lapse_600,3.0,0.5,3.0,1,0.0020010000000008077
flat_lapse_600,3.0,-4.0,-4.3,1,0.0020010000000008077
flat_lapse_600,3.0,-3.4,-2.4,1,0.0
flat_lapse_600,3.0,-4.0,-4.4,1,0.0020010000000008077
flat_lapse_600,3.0,0.6,3.1,1,0.0020010000000008077
flat_lapse_600,3.0,-5.7,-4.6,1,0.0
flat_lapse_600,3.0,-2.3,-2.9,1,0.0020010000000008077
flat_lapse_600,3.0,-3.1,-3.6,1,0.0020010000000008077
flat_lapse_600,3.0,-2.8,-3.3,1,0.0020010000000008077
flat_lapse_600,3.0,-3.7,-4.1,1,0.0020010000000008077
flat_lapse_600,3.0,-3.0,-3.5,1,0.0020010000000008077
flat_lapse_600,3.0,-4.1,-4.5,1,0.0020009999999999195
flat_lapse_600,3.0,-5.3,-4.2,1,0.00022799999999989495
flat_lapse_600,3.0,-2.2,-2.8,1,0.0020010000000008077
flat_lapse_600,3.0,-4.3,-3.3,1,0.0
flat_lapse_600,3.0,-2.7,-3.2,1,0.0020010000000008077
flat_lapse_600,3.0,-5.4,-4.3,1,0.0020010000000008077
flat_lapse_600,3.0,-4.4,-3.4,1,0.0012130000000007968
flat_lapse_600,3.0,-2.9,-3.4,1,0.0020010000000008077
flat_lapse_600,3.0,-5.2,-4.1,1,0.0
flat_lapse_600,3.0,0.8,3.2,1,0.0020009999999999195
flat_lapse_600,3.0,-4.5,-3.5,1,0.0020010000000008077
flat_lapse_600,3.0,-5.1,-4.0,1,0.0
flat_lapse_600,3.0,-4.2,-3.2,1,0.0
flat_lapse_600,3.0,-4.1,-3.1,1,0.0
flat_lapse_600,3.0,-3.6,-4.0,1,0.0020010000000008077
flat_lapse_600,3.0,-1.9,-2.6,1,0.0
flat_lapse_600,3.0,-5.0,-3.9,1,0.0
flat_lapse_600,3.0,-3.1,-3.5,1,0.0020009999999999195
flat_lapse_600,3.0,-2.6,-3.1,1,0.0020010000000008077
flat_lapse_600,3.0,-5.6,-4.4,1,0.0
flat_lapse_600,3.0,-4.2,-4.4,1,0.0020009999999999195
flat_lapse_600,3.0,-4.1,-4.3,1,0.0020009999999999195
flat_lapse_600,3.0,-5.5,-4.4,1,0.0020010000000008077
flat_lapse_600,4.0,-4.0,-4.3,1,0.0013230000000001851
flat_lapse_600,4.0,0.8,3.1,1,0.0008100000000004215
flat_lapse_600,4.0,0.9,3.2,1,0.0008319999999999439
flat_lapse_600,4.0,0.7,3.0,1,0.0006430000000001712
flat_lapse_600,4.0,-3.6,-4.0,1,0.0009790000000000632
flat_lapse_600,4.0,-3.7,-4.2,1,0.0012790000000002522
flat_lapse_600,4.0,-2.6,-3.1,1,0.0009550000000002612
flat_lapse_600,4.0,-4.1,-4.3,1,0.0010550000000000281
flat_lapse_600,4.0,-3.5,-3.9,1,0.0009440000000000559
flat_lapse_600,4.0,-3.9,-4.4,1,0.0008460000000001244
flat_lapse_600,4.0,-4.0,-4.2,1,0.0008189999999999031
flat_lapse_600,4.0,-4.1,-4.4,1,0.001188000000000411
flat_lapse_600,4.0,0.4,2.8,1,0.0008699999999999264
flat_lapse_600,4.0,-3.6,-4.1,1,0.0011639999999997208
flat_lapse_600,4.0,-2.8,-3.4,1,0.001116000000000117
flat_lapse_600,4.0,-2.5,-3.0,1,0.0009000000000001229
flat_lapse_600,4.0,-2.7,-3.3,1,0.0011309999999999931
flat_lapse_600,4.0,-2.0,-2.6,1,0.0007769999999998056
flat_lapse_600,4.0,-2.9,-3.5,1,0.001090999999999731
flat_lapse_600,4.0,-3.4,-3.8,1,0.0009070000000002132
flat_lapse_600,4.0,-2.6,-3.2,1,0.0011359999999998038
flat_lapse_600,4.0,-3.0,-3.6,1,0.0010499999999997733
flat_lapse_600,4.0,-3.5,-4.0,1,0.0011499999999999844
flat_lapse_600,4.0,-3.8,-4.2,1,0.0013570000000000526
flat_lapse_600,4.0,-3.8,-4.3,1,0.0011760000000000659
flat_lapse_600,4.0,-2.5,-3.1,1,0.0011289999999997136
flat_lapse_600,4.0,1.0,3.3,1,0.0006960000000000299
flat_lapse_600,4.0,-3.4,-3.9,1,0.0011470000000000091
flat_lapse_600,4.0,-4.3,-4.5,1,0.0006829999999999892
flat_lapse_600,4.0,-5.0,-4.2,1,0.0006930000000000547
flat_lapse_600,4.0,-3.9,-4.3,1,0.0013910000000003642
flat_lapse_600,4.0,-3.3,-3.7,1,0.0008669999999999511
flat_lapse_600,4.0,-3.1,-3.7,1,0.0009939999999999394
flat_lapse_600,4.0,-2.4,-3.0,1,0.0011090000000000266
flat_lapse_600,4.0,-3.3,-3.8,1,0.0011399999999999189
flat_lapse_600,4.0,-2.4,-2.9,1,0.0008310000000002482
