case,s,center,l,pressure,pressure_x,required_rest_force,required_rest_heat
smooth_joint_refined,0.0,-0.9,-0.867578125,0.0020391789712869168,0.008129193519648581,2.0601460294301096e-05,-1.406125287361293e-05
smooth_joint_refined,0.0,-0.9,-0.8671875,0.002042265075893725,0.007671739527665767,1.9530542534345687e-05,-1.4024164995629511e-05
smooth_joint_refined,0.0,-0.9,-0.866796875,0.002045174768692023,0.007225961304003643,1.8485409569328586e-05,-1.3985201139672584e-05
smooth_joint_refined,0.0,-0.9,-0.86640625,0.0020479126679433914,0.006792152860843724,1.746670190851582e-05,-1.3944406867691452e-05
smooth_joint_refined,0.0,-0.9,-0.866015625,0.0020504835037866167,0.0063705930027357655,1.6475025676135413e-05,-1.3901828212718226e-05
smooth_joint_refined,0.0,-0.9,-0.865625,0.0020528921121658484,0.005961544653904971,1.5510951166998302e-05,-1.3857511609407648e-05
smooth_joint_refined,0.0,-0.9,-0.865234375,0.0020551434284942663,0.0055652541767452195,1.457501138542282e-05,-1.381150382353352e-05
smooth_joint_refined,0.0,-0.9,-0.86484375,0.002057242481049806,0.005181950681463502,1.3667700567430466e-05,-1.3763851880506666e-05
smooth_joint_refined,0.0,-0.9,-0.864453125,0.002059194384099482,0.004811845326835579,1.2789472686167162e-05,-1.3714602992979712e-05
smooth_joint_refined,0.0,-0.9,-0.8640625,0.0020610043307488306,0.004455130612034834,1.1940739940511045e-05,-1.3663804487609016e-05
smooth_joint_refined,0.0,-0.9,-0.863671875,0.0020626775855129647,0.004111979659495413,1.1121871226823838e-05,-1.3611503731044294e-05
smooth_joint_refined,0.0,-0.9,-0.86328125,0.0020642194766057552,0.0037825454887680503,1.0333190593797544e-05,-1.3557748055219464e-05
smooth_joint_refined,0.0,-0.9,-0.862890625,0.002065635387943586,0.0034669602813300017,9.574975680355737e-06,-1.3502584682021627e-05
smooth_joint_refined,0.0,-0.9,-0.8625,0.0020669307508601577,0.003165334636306089,8.847456136557662e-06,-1.3446060647416154e-05
smooth_joint_refined,0.0,-0.9,-0.862109375,0.0020681110355287792,0.002877756817059424,8.150812027457328e-06,-1.3388222725108838e-05
smooth_joint_refined,0.0,-0.9,-0.86171875,0.0020691817420885644,0.0026042919886093705,7.485172219868155e-06,-1.3329117349829317e-05
smooth_joint_refined,0.0,-0.9,-0.861328125,0.0020701483914709515,0.002344981445832091,6.850612751977529e-06,-1.3268790540320926e-05
smooth_joint_refined,0.0,-0.9,-0.8609375,0.002071016515922934,0.002099841832401219,6.247155185761982e-06,-1.320728782212644e-05
smooth_joint_refined,0.0,-0.9,-0.860546875,0.0020717916492233703,0.0018688643504225786,5.674764942144415e-06,-1.314465415026022e-05
smooth_joint_refined,0.0,-0.9,-0.86015625,0.0020724793165887417,0.0016520139607176885,5.133349618837416e-06,-1.3080933831860951e-05
smooth_joint_refined,0.0,-0.9,-0.859765625,0.0020730850242646785,0.0014492285737102077,4.622757290815293e-06,-1.301617044892136e-05
smooth_joint_refined,0.0,-0.9,-0.859375,0.0020736142487995947,0.0012604182308673497,4.142774793352079e-06,-1.295040678119342e-05
smooth_joint_refined,0.0,-0.9,-0.858984375,0.002074072425996716,0.0010854642766496081,3.6931259875670748e-06,-1.288368472937176e-05
smooth_joint_refined,0.0,-0.9,-0.85859375,0.002074464939540794,0.0009242185209195652,3.2734700084122545e-06,-1.2816045238658835e-05
smooth_joint_refined,0.0,-0.9,-0.858203125,0.0020747971092957636,0.0007765023917607236,2.8833994950373293e-06,-1.2747528222819416e-05
smooth_joint_refined,0.0,-0.9,-0.8578125,0.0020750741792695928,0.000642106078656586,2.522438803466445e-06,-1.2678172488834664e-05
smooth_joint_refined,0.0,-0.9,-0.857421875,0.0020753013052425494,0.0005207876659785824,2.190042201516358e-06,-1.2608015662267505e-05
smooth_joint_refined,0.0,-0.9,-0.85703125,0.002075483542055083,0.0004122722567321488,1.8855920458885675e-06,-1.2537094113456247e-05
smooth_joint_refined,0.0,-0.9,-0.856640625,0.0020756258305515123,0.00031625108650795453,1.6083969413618236e-06,-1.2465442884653801e-05
smooth_joint_refined,0.0,-0.9,-0.85625,0.002075732984175684,0.00023238062758542712,1.3576898820122592e-06,-1.239309561823414e-05
smooth_joint_refined,0.0,-0.9,-0.855859375,0.0020758096752147336,0.00016028168313469364,1.132626374386353e-06,-1.2320084486090537e-05
smooth_joint_refined,0.0,-0.9,-0.85546875,0.002075860420687087,9.953847146199096e-05,9.322825425486781e-07,-1.2246440120351916e-05
smooth_joint_refined,0.0,-0.9,-0.855078125,0.002075889567870787,4.969770024328108e-05,7.556532149272678e-07,-1.217219154554841e-05
smooth_joint_refined,0.0,-0.9,-0.8546875,0.002075901279468233,1.0267630689600482e-05,6.016499928750554e-07,-1.2097366112358472e-05
smooth_joint_refined,0.0,-0.9,-0.854296875,0.0020758995184033875,-1.9282868413200856e-05,4.6909930086553235e-07,-1.2021989433074166e-05
smooth_joint_refined,0.0,-0.9,-0.85390625,0.0020758880322474783,-3.9525276848100785e-05,3.567404182387645e-07,-1.19460853189237e-05
smooth_joint_refined,0.0,-0.9,-0.853515625,0.002075870337269213,-5.107238935301278e-05,2.6322349241133573e-07,-1.186967571939327e-05
smooth_joint_refined,0.0,-0.9,-0.853125,0.0020758497021054934,-5.457929230892204e-05,1.871075334632614e-07,-1.17927806636942e-05
smooth_joint_refined,0.0,-0.9,-0.8527343749999999,0.002075829131048584,-5.0744350790952e-05,1.2685839001173018e-07,-1.1715418204523616e-05
smooth_joint_refined,0.0,-0.9,-0.85234375,0.0020758113469456912,-4.0310206043397715e-05,8.084670628057892e-08,-1.163760436427062e-05
smooth_joint_refined,0.0,-0.9,-0.851953125,0.0020757987737068523,-2.4064783441520837e-05,4.734586027189332e-08,-1.1559353083822563e-05
smooth_joint_refined,0.0,-0.9,-0.8515625,0.0020757935184170387,-2.8423110031364325e-06,2.4529882944873204e-08,-1.1480676174130812e-05
smooth_joint_refined,0.0,-0.9,-0.851171875,0.002075797353048331,2.2475651485833096e-05,1.0471358304554238e-08,-1.1401583270696203e-05
smooth_joint_refined,0.0,-0.9,-0.8507812499999999,0.0020758116957680104,5.095917266669251e-05,3.1393043014343935e-09,-1.1322081791140256e-05
smooth_joint_refined,0.0,-0.9,-0.850390625,0.002075837591838387,8.16288990581568e-05,3.9703444097960095e-10,-1.1242176896030081e-05
smooth_joint_refined,0.0,-0.9,-0.85,0.002075875694104145,0.00011345499369463538,0.0,-1.1161871453128315e-05
smooth_joint_refined,0.5,-1.7,-1.75,0.0518223220190581,-0.9882647855539594,-0.0,-0.020030162375881823
smooth_joint_refined,0.5,-1.7,-1.749609375,0.05143774756273055,-0.9807661504713641,-5.75228412879301e-08,-0.019855302094979096
smooth_joint_refined,0.5,-1.7,-1.74921875,0.05105608923698887,-0.9733340884635547,-4.5403299647286695e-07,-0.019681989354589514
smooth_joint_refined,0.5,-1.7,-1.748828125,0.050677319417531196,-0.9659768576302917,-1.5118141164100629e-06,-0.01951020835950373
smooth_joint_refined,0.5,-1.7,-1.7484375,0.05030140734817193,-0.9587022367008695,-3.5353446085243713e-06,-0.019339942177186625
smooth_joint_refined,0.5,-1.7,-1.748046875,0.04992831932580112,-0.9515175367420627,-6.811750338985169e-06,-0.019171172816573337
smooth_joint_refined,0.5,-1.7,-1.74765625,0.04955801888080282,-0.9444296127172327,-1.1611250898002521e-05,-0.019003881304532934
smooth_joint_refined,0.5,-1.7,-1.747265625,0.049190466952984964,-0.9374448748975628,-1.818759948351995e-05,-0.018838047760038237
smooth_joint_refined,0.5,-1.7,-1.746875,0.04882562206308044,-0.9305693001265511,-2.6778516458195525e-05,-0.018673651466082655
smooth_joint_refined,0.5,-1.7,-1.746484375,0.04846344047987858,-0.9238084429388592,-3.760611663412608e-05,-0.018510670939385066
smooth_joint_refined,0.5,-1.7,-1.74609375,0.04810387638303847,-0.9171674465344859,-5.087733033957057e-05,-0.018349083997919118
smooth_joint_refined,0.5,-1.7,-1.745703125,0.04774688202164679,-0.9106510536094305,-6.678431832130337e-05,-0.018188867826309244
smooth_joint_refined,0.5,-1.7,-1.7453125,0.04739240786857061,-0.904263617043798,-8.550488053614136e-05,-0.018029999039128986
smooth_joint_refined,0.5,-1.7,-1.744921875,0.04704040277066294,-0.8980091104484179,-0.00010720285888467248,-0.017872453742140533
smooth_joint_refined,0.5,-1.7,-1.74453125,0.04669081409487798,-0.8918911385710497,-0.00013202853393972768,-0.01771620759151395
smooth_joint_refined,0.5,-1.7,-1.744140625,0.046343587870345725,-0.8859129475630954,-0.00016011901572222587,-0.017561235851060703
smooth_joint_refined,0.5,-1.7,-1.74375,0.045998668926466195,-0.8800774351079514,-0.00019159862857599382,-0.01740751344752096
smooth_joint_refined,0.5,-1.7,-1.743359375,0.045656001027072214,-0.8743871604119152,-0.00022657929019349765,-0.017255015023938336
smooth_joint_refined,0.5,-1.7,-1.74296875,0.04531552700071615,-0.868844354058674,-0.000265160884843662,-0.01710371499115878
smooth_joint_refined,0.5,-1.7,-1.742578125,0.04497718886713575,-0.8634509277284134,-0.00030743163085244357,-0.01695358757748986
smooth_joint_refined,0.5,-1.7,-1.7421875,0.044640927959946786,-0.8582084837824363,-0.00035346844238724886,-0.01680460687655295
smooth_joint_refined,0.5,-1.7,-1.741796875,0.04430668504562079,-0.8531183247143758,-0.0004033372855947659,-0.01665674689336544
smooth_joint_refined,0.5,-1.7,-1.74140625,0.04397440043879485,-0.8481814624688833,-0.0004570935291426328,-0.01650998158868478
smooth_joint_refined,0.5,-1.7,-1.741015625,0.04364401411396708,-0.843398627628793,-0.00051478228921429,-0.016364284921648983
smooth_joint_refined,0.5,-1.7,-1.740625,0.04331546581363079,-0.8387702784717466,-0.000576438769005841,-0.016219630890747346
smooth_joint_refined,0.5,-1.7,-1.740234375,0.04298869515289345,-0.8342966098971463,-0.0006420885927745642,-0.01607599357315237
smooth_joint_refined,0.5,-1.7,-1.73984375,0.04266364172063655,-0.8299775622244752,-0.0007117481344865989,-0.015933347162447584
smooth_joint_refined,0.5,-1.7,-1.739453125,0.04234024517726178,-0.8258128298638325,-0.0007854248411128141,-0.01579166600478128
smooth_joint_refined,0.5,-1.7,-1.7390625,0.042018445349075104,-0.8218018698596572,-0.0008631175506203972,-0.015650924633478537
smooth_joint_refined,0.5,-1.7,-1.738671875,0.04169818231935986,-0.8179439103085666,-0.0009448168047071782,-0.015511097802143657
smooth_joint_refined,0.5,-1.7,-1.73828125,0.04137939651618345,-0.8142379586521732,-0.0010305051563269693,-0.01537216051628167
smooth_joint_refined,0.5,-1.7,-1.737890625,0.04106202879699163,-0.8106828098458507,-0.0011201574720514102,-0.01523408806347187
smooth_joint_refined,0.5,-1.7,-1.7375,0.040746020530034156,-0.8072770544042912,-0.0012137412293159561,-0.015096856042121501
smooth_joint_refined,0.5,-1.7,-1.737109375,0.04043131367267157,-0.8040190863247709,-0.001311216808595809,-0.014960440388829944
smooth_joint_refined,0.5,-1.7,-1.73671875,0.040117850846612554,-0.8009071108890266,-0.00141253778055702,-0.01482481740439352
smooth_joint_refined,0.5,-1.7,-1.736328125,0.03980557541012454,-0.7979391523445701,-0.001517651188229718,-0.014689963778478105
smooth_joint_refined,0.5,-1.7,-1.7359375,0.039494431527269995,-0.7951130614663757,-0.0016264978242469966,-0.014555856612990307
smooth_joint_refined,0.5,-1.7,-1.735546875,0.03918436423421022,-0.7924265229997478,-0.0017390125031957458,-0.014422473444173384
smooth_joint_refined,0.5,-1.7,-1.73515625,0.038875319502625065,-0.7898770629852598,-0.0018551243291235176,-0.014289792263456983
smooth_joint_refined,0.5,-1.7,-1.734765625,0.03856724430029594,-0.7874620559666172,-0.001974756958244985,-0.014157791537088517
smooth_joint_refined,0.5,-1.7,-1.734375,0.03826008664889325,-0.7851787320822575,-0.0020978288568935617,-0.014026450224571586
smooth_joint_refined,0.5,-1.7,-1.733984375,0.037953795679019145,-0.7830241840415719,-0.002224253554759881,-0.013895747795940811
smooth_joint_refined,0.5,-1.7,-1.73359375,0.03764832168254565,-0.7809953739865356,-0.0023539398934620806,-0.01376566424789729
smooth_joint_refined,0.5,-1.7,-1.733203125,0.03734361616229482,-0.7790891402395976,-0.002486792270490348,-0.013636180118831734
smooth_joint_refined,0.5,-1.7,-1.7328125,0.03703963187910682,-0.777302203938648,-0.0026227108785675446,-0.013507276502761957
smooth_joint_refined,0.5,-1.7,-1.732421875,0.03673632289633567,-0.7756311755598563,-0.002761591940470345,-0.013378935062208133
smooth_joint_refined,0.5,-1.7,-1.73203125,0.03643364462182122,-0.7740725613292117,-0.002903327939350557,-0.013251138040033262
smooth_joint_refined,0.5,-1.7,-1.731640625,0.03613155384737663,-0.7726227695235428,-0.003047807844600476,-0.013123868270271897
smooth_joint_refined,0.5,-1.7,-1.73125,0.03583000878583602,-0.7712781166618181,-0.0031949173333029376,-0.012997109187972148
smooth_joint_refined,0.5,-1.7,-1.730859375,0.03552896910570661,-0.7700348335875257,-0.003344539007306462,-0.012870844838076217
smooth_joint_refined,0.5,-1.7,-1.73046875,0.03522839596346356,-0.7688890714428802,-0.0034965526059684573,-0.012745059883361071
smooth_joint_refined,0.5,-1.7,-1.730078125,0.034928252033534765,-0.7678369075356762,-0.003650835214604599,-0.012619739611465388
smooth_joint_refined,0.5,-1.7,-1.7296875,0.03462850153601304,-0.7668743510995122,-0.0038072614686867367,-0.012494869941023825
smooth_joint_refined,0.5,-1.7,-1.729296875,0.03432911026213889,-0.7659973489481746,-0.0039657037538286585,-0.012370437426932581
smooth_joint_refined,0.5,-1.7,-1.72890625,0.03403004559759696,-0.765201791024931,-0.004126032401598393,-0.012246429264769354
smooth_joint_refined,0.5,-1.7,-1.728515625,0.03373127654366247,-0.7644835158474741,-0.004288115881198799,-0.012122833294388404
smooth_joint_refined,0.5,-1.7,-1.728125,0.03343277373624376,-0.7638383158492736,-0.004451820987052894,-0.011999638002714703
smooth_joint_refined,0.5,-1.7,-1.727734375,0.03313450946285666,-0.7632619426180596,-0.004617013022335052,-0.011876832525757271
smooth_joint_refined,0.5,-1.7,-1.72734375,0.03283645767757262,-0.7627501120321782,-0.004783555978485746,-0.011754406649863764
smooth_joint_refined,0.5,-1.7,-1.726953125,0.03253859401398204,-0.762298509295545,-0.004951312710747191,-0.011632350812238202
smooth_joint_refined,0.5,-1.7,-1.7265625,0.032240895796207945,-0.7619027938719082,-0.0051201451097602595,-0.011510656100740901
smooth_joint_refined,0.5,-1.7,-1.726171875,0.031943342048014356,-0.7615586043191437,-0.0052899142692575726,-0.011389314252993306
smooth_joint_refined,0.5,-1.7,-1.72578125,0.03164591350004398,-0.7612615630242877,-0.005460480649892655,-0.011268317654806315
smooth_joint_refined,0.5,-1.7,-1.725390625,0.03134859259522565,-0.7610072808400046,-0.00563170423924128,-0.011147659337952677
smooth_joint_refined,0.5,-1.7,-1.725,0.03105136349239137,-0.7607913616231928,-0.0058034447080110374,-0.011027332977304103
smooth_joint_refined,0.5,-1.7,-1.724609375,0.030754212061769183,-0.7606094391227913,-0.0059755615623302005,-0.010907332884791867
smooth_joint_refined,0.5,-1.7,-1.72421875,0.030457125879115178,-0.7604571473867829,-0.006147914291942461,-0.01078765400233937
smooth_joint_refined,0.5,-1.7,-1.723828125,0.030160094231006438,-0.7603300932035337,-0.006320362515699797,-0.010668291900595758
smooth_joint_refined,0.5,-1.7,-1.7234375,0.02986310811813637,-0.7602238935732288,-0.006492766123131709,-0.010549242776324666
smooth_joint_refined,0.5,-1.7,-1.723046875,0.029566160250531142,-0.7601341797671085,-0.006664985412245399,-0.010430503446642278
smooth_joint_refined,0.5,-1.7,-1.72265625,0.02926924504119626,-0.7600566012929506,-0.006836881223752553,-0.010312071342731275
smooth_joint_refined,0.5,-1.7,-1.722265625,0.028972358598234885,-0.7599868297674632,-0.007008315071755399,-0.010193944503050398
smooth_joint_refined,0.5,-1.7,-1.721875,0.028675498715469934,-0.7599205626962318,-0.007179149270928714,-0.010076121566055755
smooth_joint_refined,0.5,-1.7,-1.721484375,0.028378664861607616,-0.759853527161868,-0.0073492470602316146,-0.009958601762451846
smooth_joint_refined,0.5,-1.7,-1.7210937499999999,0.02808185816797965,-0.7597814834210015,-0.0075184727231823985,-0.009841384906990045
smooth_joint_refined,0.5,-1.7,-1.720703125,0.027785081414896606,-0.7597002284107469,-0.007686691704732085,-0.0097244713898302
smooth_joint_refined,0.5,-1.7,-1.7203125,0.027488339016649176,-0.7596055991652725,-0.007853770724769733,-0.00960786216748267
smooth_joint_refined,0.5,-1.7,-1.719921875,0.02719163700519399,-0.7594934761430994,-0.008019577888291723,-0.009491558753347859
smooth_joint_refined,0.5,-1.7,-1.71953125,0.026894983012554555,-0.7593597864657422,-0.00818398279227082,-0.009375563207867704
smooth_joint_refined,0.5,-1.7,-1.7191406249999999,0.02659838625197685,-0.7592005070683088,-0.00834685662925511,-0.009259878128307107
smooth_joint_refined,0.5,-1.7,-1.71875,0.026301857497869712,-0.7590116677626635,-0.00850807228773175,-0.009144506638179322
smooth_joint_refined,0.5,-1.7,-1.718359375,0.0260054090645656,-0.7587893542137564,-0.00866750444928718,-0.009029452376331466
smooth_joint_refined,0.5,-1.7,-1.71796875,0.02570905478393741,-0.758529710829716,-0.008825029682595001,-0.008914719485706117
smooth_joint_refined,0.5,-1.7,-1.717578125,0.025412809981900507,-0.7582289435662937,-0.00898052653426571,-0.008800312601792178
smooth_joint_refined,0.5,-1.7,-1.7171874999999999,0.025116691453838512,-0.7578833226462496,-0.009133875616587477,-0.008686236840782078
smooth_joint_refined,0.5,-1.7,-1.716796875,0.024820717438981676,-0.7574891851942607,-0.009284959692191392,-0.008572497787448032
smooth_joint_refined,0.5,-1.7,-1.71640625,0.024524907593772415,-0.7570429377879222,-0.009433663755671846,-0.008459101482752435
smooth_joint_refined,0.5,-1.7,-1.716015625,0.024229282964252422,-0.7565410589254205,-0.00957987511219176,-0.008346054411207237
smooth_joint_refined,0.5,-1.7,-1.715625,0.023933865957499457,-0.7559801014104366,-0.009723483453105955,-0.008233363487994676
smooth_joint_refined,0.5,-1.7,-1.7152343749999999,0.023638680312151234,-0.7553566946548466,-0.009864380928630321,-0.008121036045864836
smooth_joint_refined,0.5,-1.7,-1.71484375,0.02334375106804407,-0.7546675468997681,-0.010002462217589247,-0.00800907982182214
smooth_joint_refined,0.5,-1.7,-1.714453125,0.023049104534999892,-0.7539094473555106,-0.010137624594270549,-0.007897502943614665
smooth_joint_refined,0.5,-1.7,-1.7140625,0.022754768260794703,-0.7530792682609719,-0.010269767992416839,-0.007786313916040036
smooth_joint_refined,0.5,-1.7,-1.713671875,0.022460770998335843,-0.7521739668630205,-0.010398795066384824,-0.007675521607079225
smooth_joint_refined,0.5,-1.7,-1.7132812499999999,0.02216714267208409,-0.7511905873164035,-0.010524611249499627,-0.007565135233872834
smooth_joint_refined,0.5,-1.7,-1.712890625,0.021873914343747396,-0.7501262625047087,-0.010647124809635053,-0.0074551643485509175
smooth_joint_refined,0.5,-1.7,-1.7125,0.021581118177278716,-0.7489782157829059,-0.010766246902048058,-0.007345618823929158
smooth_joint_refined,0.5,-1.7,-1.712109375,0.021288787403210038,-0.747743762641996,-0.0108818916194949,-0.007236508839084217
smooth_joint_refined,0.5,-1.7,-1.71171875,0.02099695628234888,-0.7464203122962754,-0.010993976039659984,-0.007127844864818694
smooth_joint_refined,0.5,-1.7,-1.7113281249999999,0.02070566006887225,-0.7450053691937362,-0.011102420269922511,-0.007019637649029171
smooth_joint_refined,0.5,-1.7,-1.7109375,0.02041493497284398,-0.7434965344501057,-0.011207147489491441,-0.006911898201987588
smooth_joint_refined,0.5,-1.7,-1.710546875,0.0201248181221867,-0.7418915072070233,-0.011308083988935251,-0.006804637781547696
smooth_joint_refined,0.5,-1.7,-1.71015625,0.01983534752413971,-0.7401880859148717,-0.011405159207133692,-0.006697867878288552
smooth_joint_refined,0.5,-1.7,-1.709765625,0.01954656202622797,-0.7383841695407245,-0.011498305765680358,-0.006591600200604604
smooth_joint_refined,0.5,-1.7,-1.7093749999999999,0.019258501276776214,-0.7364777587019358,-0.011587459500761134,-0.006485846659754839
smooth_joint_refined,0.5,-1.7,-1.708984375,0.01897120568499318,-0.7344669567258295,-0.011672559492537276,-0.006380619354880381
smooth_joint_refined,0.5,-1.7,-1.70859375,0.01868471638065621,-0.7323499706359715,-0.0117535480920585,-0.006275930558001442
smooth_joint_refined,0.5,-1.7,-1.708203125,0.01839907517342655,-0.7301251120655248,-0.011830370945732884,-0.0061717926990046915
smooth_joint_refined,0.5,-1.7,-1.7078125,0.018114324511819626,-0.7277907980981164,-0.011902977017380226,-0.006068218350629659
smooth_joint_refined,0.5,-1.7,-1.7074218749999999,0.017830507441863434,-0.7253455520367298,-0.011971318607893975,-0.005965220213465897
smooth_joint_refined,0.5,-1.7,-1.70703125,0.017547667565468883,-0.7227880041010464,-0.012035351372538474,-0.0058628111009692814
smooth_joint_refined,0.5,-1.7,-1.706640625,0.0172658489985418,-0.720116892053711,-0.012095034335906614,-0.005761003924507791
smooth_joint_refined,0.5,-1.7,-1.70625,0.016985096328865655,-0.7173310617559882,-0.012150329904562971,-0.005659811678446652
smooth_joint_refined,0.5,-1.7,-1.705859375,0.01670545457377862,-0.7144294676532208,-0.012201203877398545,-0.005559247425280887
smooth_joint_refined,0.5,-1.7,-1.7054687499999999,0.016426969137677057,-0.7114111731905844,-0.012247625453720937,-0.005459324280826142
smooth_joint_refined,0.5,-1.7,-1.705078125,0.01614968576936859,-0.7082753511595372,-0.012289567239105629,-0.005360055399475356
smooth_joint_refined,0.5,-1.7,-1.7046875,0.015873650519303336,-0.7050212839754175,-0.012327005249032538,-0.005261453959530707
smooth_joint_refined,0.5,-1.7,-1.704296875,0.015598909696711707,-0.7016483638866399,-0.012359918910331953,-0.005163533148620163
smooth_joint_refined,0.5,-1.7,-1.70390625,0.015325509826671425,-0.698156093115873,-0.012388291060464724,-0.005066306149205753
smooth_joint_refined,0.5,-1.7,-1.7035156249999999,0.015053497607135044,-0.6945440839336792,-0.012412107944659767,-0.004969786124193653
smooth_joint_refined,0.5,-1.7,-1.703125,0.014782919865940236,-0.6908120586649885,-0.012431359210933492,-0.004873986202652973
smooth_joint_refined,0.5,-1.7,-1.702734375,0.014513823517830702,-0.68695984962884,-0.012446037903014125,-0.004778919465651967
smooth_joint_refined,0.5,-1.7,-1.70234375,0.014246255521515124,-0.682987399011825,-0.012456140451194468,-0.004684598932220083
smooth_joint_refined,0.5,-1.7,-1.701953125,0.013980262836786174,-0.6788947586755878,-0.01246166666113635,-0.0045910375454424265
smooth_joint_refined,0.5,-1.7,-1.7015624999999999,0.013715892381729863,-0.6746820898988509,-0.012462619700649729,-0.00449824815869592
smooth_joint_refined,0.5,-1.7,-1.701171875,0.013453190990046911,-0.67034966305431,-0.012459006084468996,-0.0044062435220334015
smooth_joint_refined,0.5,-1.7,-1.70078125,0.013192205368513002,-0.6658978572208156,-0.012450835657049481,-0.004315036268723496
smooth_joint_refined,0.5,-1.7,-1.700390625,0.012932982054604653,-0.6613271597312604,-0.012438121573406217,-0.0042246389019542935
smooth_joint_refined,0.5,-1.7,-1.7,0.012675567374311981,-0.6566381656564946,-0.012420880278017268,-0.004135063781706432
smooth_joint_refined,0.5,-1.7,-1.6996093749999999,0.012420007397482,-0.651831590836472,-0.012399131481457966,-0.004046323110813516
smooth_joint_refined,0.5,-1.7,-1.69921875,0.012166347893691159,-0.6469082564162625,-0.012372898134437847,-0.003958428921096437
smooth_joint_refined,0.5,-1.7,-1.698828125,0.011914634293819242,-0.6418690751138999,-0.012342206402110659,-0.003871393062171278
smooth_joint_refined,0.5,-1.7,-1.6984375,0.011664911651613659,-0.6367150647292658,-0.012307085635819337,-0.0037852271900879163
smooth_joint_refined,0.5,-1.7,-1.698046875,0.011417224602802829,-0.6314473473146938,-0.012267568342656182,-0.0036999427551491692
smooth_joint_refined,0.5,-1.7,-1.6976562499999999,0.011171617324547783,-0.6260671482839189,-0.012223690153217585,-0.0036155509899411602
smooth_joint_refined,0.5,-1.7,-1.697265625,0.010928133495252457,-0.6205757954596465,-0.012175489787573027,-0.0035320628975798094
smooth_joint_refined,0.5,-1.7,-1.696875,0.010686816254757984,-0.6149747180601297,-0.012123009019469645,-0.0034494892401801614
smooth_joint_refined,0.5,-1.7,-1.696484375,0.010447708164946137,-0.6092654456251407,-0.012066292638793,-0.003367840527555031
smooth_joint_refined,0.5,-1.7,-1.69609375,0.010210851170772067,-0.6034496068816055,-0.01200538841230406,-0.003287127006147663
smooth_joint_refined,0.5,-1.7,-1.6957031249999999,0.009976286561753974,-0.5975289285493377,-0.011940347042672862,-0.0032073586482056523
smooth_joint_refined,0.5,-1.7,-1.6953125,0.009744054933939589,-0.5915052340871393,-0.011871222125828858,-0.00312854514120058
smooth_joint_refined,0.5,-1.7,-1.694921875,0.009514196152374128,-0.5853804423796306,-0.01179807010664738,-0.0030506958774994125
smooth_joint_refined,0.5,-1.7,-1.69453125,0.00928674931409405,-0.5791565663651863,-0.011720950232992862,-0.0029738199442935864
smooth_joint_refined,0.5,-1.7,-1.694140625,0.009061752711666333,-0.5728357116052115,-0.011639924508136914,-0.0028979261137899548
smooth_joint_refined,0.5,-1.7,-1.6937499999999999,0.008839243797299974,-0.5664200747952024,-0.011555057641572204,-0.002823022833670159
smooth_joint_refined,0.5,-1.7,-1.693359375,0.008619259147549208,-0.5599119422178143,-0.011466416998239842,-0.002749118217822491
smooth_joint_refined,0.5,-1.7,-1.69296875,0.0084018344286323,-0.5533136881383002,-0.011374072546189946,-0.0026762200373516196
smooth_joint_refined,0.5,-1.7,-1.692578125,0.008187004362389609,-0.5466277731426723,-0.011278096802694702,-0.0026043357118716087
smooth_joint_refined,0.5,-1.7,-1.6921875,0.007974802692900133,-0.5398567424188055,-0.011178564778831269,-0.0025334723010858795
smooth_joint_refined,0.5,-1.7,-1.6917968749999999,0.007765262153782453,-0.5330032239809064,-0.01107555392255451,-0.002463636496660141
smooth_joint_refined,0.5,-1.7,-1.69140625,0.0075584144361990945,-0.5260699268375584,-0.010969144060276758,-0.002394834614391815
smooth_joint_refined,0.5,-1.7,-1.691015625,0.0073542901575875,-0.5190596391036861,-0.010859417336973015,-0.002327072586680895
smooth_joint_refined,0.5,-1.7,-1.690625,0.007152918831140635,-0.5119752260567763,-0.010746458154830515,-0.0022603559553070196
smooth_joint_refined,0.5,-1.7,-1.690234375,0.006954328836056024,-0.504819628137555,-0.010630353110458861,-0.0021946898645160764
smooth_joint_refined,0.5,-1.7,-1.6898437499999999,0.006758547388578328,-0.49759585889553126,-0.010511190930680047,-0.002130079054421731
smooth_joint_refined,0.5,-1.7,-1.689453125,0.006565600513854052,-0.4903070028796003,-0.010389062406914782,-0.002066527854725005
smooth_joint_refined,0.5,-1.7,-1.6890625,0.006375513018620994,-0.482956213474031,-0.010264060328182775,-0.0020040401787563464
smooth_joint_refined,0.5,-1.7,-1.688671875,0.006188308464754742,-0.47554671068016025,-0.010136279412734811,-0.0019426195178444303
smooth_joint_refined,0.5,-1.7,-1.68828125,0.006004009143690685,-0.4680817788439798,-0.010005816238332419,-0.001882268936014668
smooth_joint_refined,0.5,-1.7,-1.6878906249999999,0.005822636051745832,-0.4605647643300055,-0.009872769171193552,-0.0018229910650222267
smooth_joint_refined,0.5,-1.7,-1.6875,0.005644208866358727,-0.4529990731416086,-0.009737238293619693,-0.001764788099722306
smooth_joint_refined,0.5,-1.7,-1.687109375,0.005468745923269359,-0.4453881684881175,-0.009599325330321524,-0.001707661793781655
smooth_joint_refined,0.5,-1.7,-1.68671875,0.0052962641946608414,-0.4377355682989997,-0.00945913357346029,-0.001651613455735078
