family,outer_radius,charge,inner_rest_mass,outer_fraction,outer_rest_mass,gap_mass,ADM_mass,proper_field_energy,field_to_wall_rest_energy,inner_pressure_ratio,outer_pressure_ratio,inner_sound_squared,outer_sound_squared,inner_Vpp,outer_Vpp,compactness_measure,minimum_gap_f,matched_Killing_field_energy
weak_DEC_radial_causal,4.0,0.014082804240196839,5.362587197812673e-05,3.3185938287971244e-06,1.3273950540163641e-05,0.00015278712174490708,0.00014126995359045488,7.437589143207026e-05,1.1117502054917399,-0.9246149666425146,0.933855823856648,1.0,1.0,11.697862429155252,0.2665046072463251,0.00030557424348981417,0.9998822949179369,7.437176891487735e-05
compressive_radial_half_slope,4.0,0.014082804240196839,0.015065665254935821,6.934910135290451e-06,2.7635236292128803e-05,0.015051340807782783,0.015054081265402525,7.5079571441901e-05,0.004974364055465296,0.0004826721968664645,0.45212256042764254,0.5,0.5,3.93587593332626,0.022908386068970166,0.030102681615565566,0.9700956437597021,7.437149996214414e-05
DEC,4.0,0.015341274046343915,6.046061161124007e-05,3.990026548479346e-06,1.5959512798936405e-05,0.00017813612855097457,0.00016467567996810808,8.82632913467987e-05,1.1549744524499248,-0.9732173473561403,0.9217403951014091,1.0,1.0,11.892162946685474,0.2695283411602647,0.00035627225710194914,0.9998651716675766,8.825765636008745e-05
DEC_radial_causal,4.0,0.015341274046343915,6.046061161124007e-05,3.990026548479346e-06,1.5959512798936405e-05,0.00017813612855097457,0.00016467567996810808,8.82632913467987e-05,1.1549744524499248,-0.9732173473561403,0.9217403951014091,1.0,1.0,11.892162946685474,0.2695283411602647,0.00035627225710194914,0.9998651716675766,8.825765636008745e-05
weak_DEC_radial_causal,4.0,0.015341274046343915,6.046061161124007e-05,3.990026548479346e-06,1.5959512798936405e-05,0.00017813612855097457,0.00016467567996810808,8.82632913467987e-05,1.1549744524499248,-0.9732173473561403,0.9217403951014091,1.0,1.0,11.892162946685474,0.2695283411602647,0.00035627225710194914,0.9998651716675766,8.825765636008745e-05
compressive_radial_half_slope,4.0,0.015341274046343915,0.016985818636481347,8.33801211555829e-06,3.3210587437854717e-05,0.01695923696378814,0.016962887216162865,8.920580094040617e-05,0.005241532861053726,0.0007959871277153908,0.4469440700973885,0.5,0.5,3.925688742335217,0.025355912165137218,0.03391847392757628,0.9663168807617887,8.825727261554026e-05
DEC,4.0,0.016712203432697553,7.68544244010643e-05,4.797306533695498e-06,1.9188354981109428e-05,0.00021650034288772324,0.00020077556278360446,0.000104744427895115,1.0906017981665819,-0.908579127399526,0.9097893020241553,1.0,1.0,11.633473431030868,0.27250795495855185,0.0004330006857754465,0.99983217766864,0.00010473615138711668
DEC_radial_causal,4.0,0.016712203432697553,7.68544244010643e-05,4.797306533695498e-06,1.9188354981109428e-05,0.00021650034288772324,0.00020077556278360446,0.000104744427895115,1.0906017981665819,-0.908579127399526,0.9097893020241553,1.0,1.0,11.633473431030868,0.27250795495855185,0.0004330006857754465,0.99983217766864,0.00010473615138711668
weak_DEC_radial_causal,4.0,0.016712203432697553,7.68544244010643e-05,4.797306533695498e-06,1.9188354981109428e-05,0.00021650034288772324,0.00020077556278360446,0.000104744427895115,1.0906017981665819,-0.908579127399526,0.9097893020241553,1.0,1.0,11.633473431030868,0.27250795495855185,0.0004330006857754465,0.99983217766864,0.00010473615138711668
compressive_radial_half_slope,4.0,0.016712203432697553,0.016985818636481347,1.0024995952782459e-05,3.992973585836791e-05,0.01698120849089356,0.016986056284356624,0.00010586185262320715,0.006217750333676486,0.00013805062559769856,0.44117353600984643,0.5,0.5,3.930952317859544,0.02822787866929427,0.03396241698178712,0.9663168807617887,0.0001047356038564196
DEC,4.0,0.018205642030260805,8.66496959940057e-05,5.7679190097139904e-06,2.3070459333660996e-05,0.0002523686427760971,0.00023400714372121556,0.0001243026200332118,1.1329059794164185,-0.9563409635865512,0.8979912990701363,1.0,1.0,11.824368133185423,0.27545017672968486,0.0005047372855521942,0.9998078418601571,0.00012429130874391203
DEC_radial_causal,4.0,0.018205642030260805,8.66496959940057e-05,5.7679190097139904e-06,2.3070459333660996e-05,0.0002523686427760971,0.00023400714372121556,0.0001243026200332118,1.1329059794164185,-0.9563409635865512,0.8979912990701363,1.0,1.0,11.824368133185423,0.27545017672968486,0.0005047372855521942,0.9998078418601571,0.00012429130874391203
weak_DEC_radial_causal,4.0,0.018205642030260805,8.66496959940057e-05,5.7679190097139904e-06,2.3070459333660996e-05,0.0002523686427760971,0.00023400714372121556,0.0001243026200332118,1.1329059794164185,-0.9563409635865512,0.8979912990701363,1.0,1.0,11.824368133185423,0.27545017672968486,0.0005047372855521942,0.9998078418601571,0.00012429130874391203
compressive_radial_half_slope,4.0,0.018205642030260805,0.019150699943828408,1.2053297891685235e-05,4.798252281606431e-05,0.019133047990526134,0.019139369985184344,0.0001257995125998534,0.006552507590998276,0.00046986796454271627,0.43621468461146634,0.5,0.5,3.919638222684267,0.03054507656795935,0.03826609598105227,0.9620653494206818,0.0001242905275214388
DEC,4.0,0.019832537526770607,0.00011014464347410742,6.934910135290451e-06,2.7737853793088206e-05,0.0003068033499282466,0.0002853731278209359,0.0001475141740680559,1.0698542381502965,-0.8928276652402009,0.886356304344266,1.0,1.0,11.570120457857161,0.27834730722921286,0.0006136066998564932,0.9997606884690372,0.00014749755639214426
DEC_radial_causal,4.0,0.019832537526770607,0.00011014464347410742,6.934910135290451e-06,2.7737853793088206e-05,0.0003068033499282466,0.0002853731278209359,0.0001475141740680559,1.0698542381502965,-0.8928276652402009,0.886356304344266,1.0,1.0,11.570120457857161,0.27834730722921286,0.0006136066998564932,0.9997606884690372,0.00014749755639214426
weak_DEC_radial_causal,4.0,0.019832537526770607,0.00011014464347410742,6.934910135290451e-06,2.7737853793088206e-05,0.0003068033499282466,0.0002853731278209359,0.0001475141740680559,1.0698542381502965,-0.8928276652402009,0.886356304344266,1.0,1.0,11.570120457857161,0.27834730722921286,0.0006136066998564932,0.9997606884690372,0.00014749755639214426
compressive_radial_half_slope,4.0,0.019832537526770607,0.021591500309020278,1.449197493445176e-05,5.765539437932238e-05,0.02155506863859845,0.021563246603725984,0.00014951856666179893,0.006906438694896532,0.0008622755089818954,0.43141201431597137,0.5,0.5,3.9067356662625485,0.03276266333450961,0.0431101372771969,0.9572831922675539,0.00014749644173582283
DEC,4.0,0.02160481591898737,0.00012418282937875212,8.33801211555829e-06,3.334955352608451e-05,0.00035755915413786086,0.0003325600650286768,0.00017505927471439162,1.1112589772741694,-0.9397648244065002,0.8748694021398746,1.0,1.0,11.757655261212337,0.2812086907506215,0.0007151183082757217,0.9997260983415959,0.0001750365671158124
DEC_radial_causal,4.0,0.02160481591898737,0.00012418282937875212,8.33801211555829e-06,3.334955352608451e-05,0.00035755915413786086,0.0003325600650286768,0.00017505927471439162,1.1112589772741694,-0.9397648244065002,0.8748694021398746,1.0,1.0,11.757655261212337,0.2812086907506215,0.0007151183082757217,0.9997260983415959,0.0001750365671158124
weak_DEC_radial_causal,4.0,0.02160481591898737,0.00012418282937875212,8.33801211555829e-06,3.334955352608451e-05,0.00035755915413786086,0.0003325600650286768,0.00017505927471439162,1.1112589772741694,-0.9397648244065002,0.8748694021398746,1.0,1.0,11.757655261212337,0.2812086907506215,0.0007151183082757217,0.9997260983415959,0.0001750365671158124
compressive_radial_half_slope,4.0,0.02160481591898737,0.024343386244984753,1.7424056004262156e-05,6.927289071264582e-05,0.02428047005349516,0.02429097557351708,0.00017774524665962012,0.007280863820349346,0.001324507577200139,0.42677448614730185,0.5,0.5,3.8920300527536718,0.034873435319589585,0.04856094010699032,0.951905827963903,0.00017503497671262066
DEC,4.0,0.023535468936502525,0.00014001021407942962,1.0024995952782459e-05,4.0096497770271294e-05,0.000416959561679944,0.00038781258548863513,0.00020774833027790068,1.1534735610034716,-0.9891711493656502,0.8635354471924362,1.0,1.0,11.955022537347194,0.28403009639229415,0.000833919123359888,0.9996861355245261,0.00020771727938714214
DEC_radial_causal,4.0,0.023535468936502525,0.00014001021407942962,1.0024995952782459e-05,4.0096497770271294e-05,0.000416959561679944,0.00038781258548863513,0.00020774833027790068,1.1534735610034716,-0.9891711493656502,0.8635354471924362,1.0,1.0,11.955022537347194,0.28403009639229415,0.000833919123359888,0.9996861355245261,0.00020771727938714214
weak_DEC_radial_causal,4.0,0.023535468936502525,0.00014001021407942962,1.0024995952782459e-05,4.0096497770271294e-05,0.000416959561679944,0.00038781258548863513,0.00020774833027790068,1.1534735610034716,-0.9891711493656502,0.8635354471924362,1.0,1.0,11.955022537347194,0.28403009639229415,0.000833919123359888,0.9996861355245261,0.00020771727938714214
compressive_radial_half_slope,4.0,0.023535468936502525,0.024343386244984753,2.0949368806726328e-05,8.328780239816101e-05,0.024324045167079034,0.024337585742214576,0.00021093381565722046,0.008635388315578724,0.000407167115980891,0.4212838363951998,0.5,0.5,3.899369085806046,0.03759983821302104,0.04864809033415807,0.951905827963903,0.0002077150101833852
DEC,4.0,0.025638649277926265,0.00017797379362507004,1.2053297891685235e-05,4.820807514541642e-05,0.0005066281246877158,0.0004726632513528891,0.00024654524540435475,1.0900309858812407,-0.9234866174317431,0.8523641501046645,1.0,1.0,11.69196585743474,0.28680376561214294,0.0010132562493754317,0.9996095294288869,0.000246499655129105
DEC_radial_causal,4.0,0.025638649277926265,0.00017797379362507004,1.2053297891685235e-05,4.820807514541642e-05,0.0005066281246877158,0.0004726632513528891,0.00024654524540435475,1.0900309858812407,-0.9234866174317431,0.8523641501046645,1.0,1.0,11.69196585743474,0.28680376561214294,0.0010132562493754317,0.9996095294288869,0.000246499655129105
weak_DEC_radial_causal,4.0,0.025638649277926265,0.00017797379362507004,1.2053297891685235e-05,4.820807514541642e-05,0.0005066281246877158,0.0004726632513528891,0.00024654524540435475,1.0900309858812407,-0.9234866174317431,0.8523641501046645,1.0,1.0,11.69196585743474,0.28680376561214294,0.0010132562493754317,0.9996095294288869,0.000246499655129105
compressive_radial_half_slope,4.0,0.025638649277926265,0.02744600631689046,2.518793863454543e-05,0.00010006135869888318,0.02739803485391532,0.0274152417540403,0.0002508117162615339,0.009105173167195736,0.0008985869084594723,0.4168868575950219,0.5,0.5,3.8830271021727043,0.03956071392402838,0.05479606970783064,0.9458612706289659,0.0002464964174056664
DEC,4.0,0.027929774357586788,0.00020065695934479865,1.449197493445176e-05,5.7960752377740405e-05,0.0005906729755699882,0.0005511171245796053,0.0002925852038586718,1.1313424819587574,-0.972042765507176,0.8413333597289532,1.0,1.0,11.885829241602025,0.2895442975330331,0.0011813459511399763,0.9995527407318433,0.00029252287157908373
DEC_radial_causal,4.0,0.027929774357586788,0.00020065695934479865,1.449197493445176e-05,5.7960752377740405e-05,0.0005906729755699882,0.0005511171245796053,0.0002925852038586718,1.1313424819587574,-0.972042765507176,0.8413333597289532,1.0,1.0,11.885829241602025,0.2895442975330331,0.0011813459511399763,0.9995527407318433,0.00029252287157908373
weak_DEC_radial_causal,4.0,0.027929774357586788,0.00020065695934479865,1.449197493445176e-05,5.7960752377740405e-05,0.0005906729755699882,0.0005511171245796053,0.0002925852038586718,1.1313424819587574,-0.972042765507176,0.8413333597289532,1.0,1.0,11.885829241602025,0.2895442975330331,0.0011813459511399763,0.9995527407318433,0.00029252287157908373
compressive_radial_half_slope,4.0,0.027929774357586788,0.030944062389922564,2.518793863454543e-05,9.997402666755215e-05,0.03085533103915971,0.030857023055122678,0.00029830496284057745,0.00960909073928162,0.0014795202792369862,0.49537676917364065,0.5,0.5,3.8643870463189005,0.0003669067141626181,0.06171066207831942,0.9390694102173462,0.0002925197427197245
DEC,4.0,0.030425639323258747,0.0002550648215679862,1.449197493445176e-05,5.795917234516237e-05,0.0007178920566509,0.0006601271419805397,0.00034723031592227946,1.109276996889324,-0.907505224165065,0.9984745179686577,1.0,1.0,11.627225767546701,0.250234416960339,0.0014357841133018,0.9994432773758285,0.0003471397922718111
DEC_radial_causal,4.0,0.030425639323258747,0.0002550648215679862,1.449197493445176e-05,5.795917234516237e-05,0.0007178920566509,0.0006601271419805397,0.00034723031592227946,1.109276996889324,-0.907505224165065,0.9984745179686577,1.0,1.0,11.627225767546701,0.250234416960339,0.0014357841133018,0.9994432773758285,0.0003471397922718111
weak_DEC_radial_causal,4.0,0.030425639323258747,0.0002550648215679862,1.449197493445176e-05,5.795917234516237e-05,0.0007178920566509,0.0006601271419805397,0.00034723031592227946,1.109276996889324,-0.907505224165065,0.9984745179686577,1.0,1.0,11.627225767546701,0.250234416960339,0.0014357841133018,0.9994432773758285,0.0003471397922718111
compressive_radial_half_slope,4.0,0.030425639323258747,0.030944062389922564,3.0284074833506474e-05,0.00012019955116258811,0.030928154655441367,0.030931707955295023,0.0003540064545887021,0.011395939657606935,0.0002652480274371214,0.48901591230222763,0.5,0.5,3.8741017488038842,0.003519769610573542,0.061856309310882734,0.9390694102173464,0.0003471343101260855
DEC,4.0,0.03314454017339988,0.00028757341454144377,1.7424056004262156e-05,6.9684034958716e-05,0.0008368123369601275,0.0007691635100958794,0.0004120767142876913,1.1534447073510417,-0.9552289721241098,0.9855692578178348,1.0,1.0,11.81761489560985,0.2534368497436841,0.001673624673920255,0.9993625705096041,0.0004119530257221328
DEC_radial_causal,4.0,0.03314454017339988,0.00028757341454144377,1.7424056004262156e-05,6.9684034958716e-05,0.0008368123369601275,0.0007691635100958794,0.0004120767142876913,1.1534447073510417,-0.9552289721241098,0.9855692578178348,1.0,1.0,11.81761489560985,0.2534368497436841,0.001673624673920255,0.9993625705096041,0.0004119530257221328
weak_DEC_radial_causal,4.0,0.03314454017339988,0.00028757341454144377,1.7424056004262156e-05,6.9684034958716e-05,0.0008368123369601275,0.0007691635100958794,0.0004120767142876913,1.1534447073510417,-0.9552289721241098,0.9855692578178348,1.0,1.0,11.81761489560985,0.2534368497436841,0.001673624673920255,0.9993625705096041,0.0004119530257221328
compressive_radial_half_slope,4.0,0.03314454017339988,0.034887953683889764,3.641128406052159e-05,0.00014437645480220652,0.03482864929941821,0.034834445450490775,0.00042116347095904586,0.012022136960107193,0.0008806504745628737,0.4841636865250226,0.5,0.5,3.853402765010439,0.005675537804985087,0.06965729859883642,0.9314412619444697,0.0004119452037397944
DEC,4.0,0.036106407876409945,0.00036554855564052094,2.0949368806726328e-05,8.377957503323809e-05,0.0010173180876360945,0.0009381198027050128,0.0004890487733917855,1.088400080044991,-0.8918211581894763,0.9728664997510685,1.0,1.0,11.563338362394555,0.2565743106996159,0.002034636175272189,0.9992061380900449,0.0004888670169816366
DEC_radial_causal,4.0,0.036106407876409945,0.00036554855564052094,2.0949368806726328e-05,8.377957503323809e-05,0.0010173180876360945,0.0009381198027050128,0.0004890487733917855,1.088400080044991,-0.8918211581894763,0.9728664997510685,1.0,1.0,11.563338362394555,0.2565743106996159,0.002034636175272189,0.9992061380900449,0.0004888670169816366
weak_DEC_radial_causal,4.0,0.036106407876409945,0.00036554855564052094,2.0949368806726328e-05,8.377957503323809e-05,0.0010173180876360945,0.0009381198027050128,0.0004890487733917855,1.088400080044991,-0.8918211581894763,0.9728664997510685,1.0,1.0,11.563338362394555,0.2565743106996159,0.002034636175272189,0.9992061380900449,0.0004888670169816366
compressive_radial_half_slope,4.0,0.036106407876409945,0.039334502914059155,4.377817761396963e-05,0.00017339475525356843,0.03921273769917993,0.039221468508913136,0.0005012250314927485,0.012686704711247365,0.001611192325744596,0.4795530981775236,0.5,0.5,3.8297716328575153,0.007675271629363434,0.07842547539835985,0.9228781972913778,0.0004888558564961686
DEC,4.0,0.03933295447507641,0.00041213855238840936,2.518793863454543e-05,0.00010072675973551983,0.0011855942771644438,0.0010929096165957686,0.0005803891889825387,1.1316600582304404,-0.9387311896042939,0.960317886614351,1.0,1.0,11.750269733748194,0.25967753120021264,0.0023711885543288877,0.999091428625623,0.0005801408774810218
DEC_radial_causal,4.0,0.03933295447507641,0.00041213855238840936,2.518793863454543e-05,0.00010072675973551983,0.0011855942771644438,0.0010929096165957686,0.0005803891889825387,1.1316600582304404,-0.9387311896042939,0.960317886614351,1.0,1.0,11.750269733748194,0.25967753120021264,0.0023711885543288877,0.999091428625623,0.0005801408774810218
weak_DEC_radial_causal,4.0,0.03933295447507641,0.00041213855238840936,2.518793863454543e-05,0.00010072675973551983,0.0011855942771644438,0.0010929096165957686,0.0005803891889825387,1.1316600582304404,-0.9387311896042939,0.960317886614351,1.0,1.0,11.750269733748194,0.25967753120021264,0.0023711885543288877,0.999091428625623,0.0005801408774810218
compressive_radial_half_slope,4.0,0.03933295447507641,0.039334502914059155,5.2635573961486296e-05,0.00020847190413681425,0.03933444200818031,0.03934747328400713,0.0005948228769459774,0.015042441285228383,8.059040892043439e-07,0.4734258898937552,0.5,0.5,3.84265554111085,0.010703480329229298,0.07866888401636062,0.9228781972913778,0.0005801249535846884
DEC,4.0,0.042847832247228795,0.00046466655043181506,3.0284074833506474e-05,0.00012110137570561132,0.0013825269570735999,0.001274099494990556,0.0006887948967404486,1.1758835982748075,-0.9881140605982615,0.9479456154459414,1.0,1.0,11.946945994602586,0.26273096237498805,0.0027650539141471997,0.9989589070486002,0.0006884554232405215
DEC_radial_causal,4.0,0.042847832247228795,0.00046466655043181506,3.0284074833506474e-05,0.00012110137570561132,0.0013825269570735999,0.001274099494990556,0.0006887948967404486,1.1758835982748075,-0.9881140605982615,0.9479456154459414,1.0,1.0,11.946945994602586,0.26273096237498805,0.0027650539141471997,0.9989589070486002,0.0006884554232405215
weak_DEC_radial_causal,4.0,0.042847832247228795,0.00046466655043181506,3.0284074833506474e-05,0.00012110137570561132,0.0013825269570735999,0.001274099494990556,0.0006887948967404486,1.1758835982748075,-0.9881140605982615,0.9479456154459414,1.0,1.0,11.946945994602586,0.26273096237498805,0.0027650539141471997,0.9989589070486002,0.0006884554232405215
compressive_radial_half_slope,4.0,0.042847832247228795,0.04434777498029588,6.328503828288712e-05,0.000250336741128819,0.044282380771587734,0.04430044522262972,0.0007081629763321627,0.01587876591627006,0.0007715029354311338,0.4691466405111832,0.5,0.5,3.816436665423035,0.012493652589609217,0.08856476154317547,0.9132711751851111,0.000688432702860197
DEC,4.0,0.046676807089333,0.0005906602550018896,3.641128406052159e-05,0.00014559387806917438,0.0016798479752608737,0.0015530474234928583,0.0008174904374918336,1.1103373152988854,-0.9225535586205919,0.9357891429014844,1.0,1.0,11.683646903828944,0.26570706864928084,0.0033596959505217475,0.9987047974844669,0.0008169918712142626
DEC_radial_causal,4.0,0.046676807089333,0.0005906602550018896,3.641128406052159e-05,0.00014559387806917438,0.0016798479752608737,0.0015530474234928583,0.0008174904374918336,1.1103373152988854,-0.9225535586205919,0.9357891429014844,1.0,1.0,11.683646903828944,0.26570706864928084,0.0033596959505217475,0.9987047974844669,0.0008169918712142626
weak_DEC_radial_causal,4.0,0.046676807089333,0.0005906602550018896,3.641128406052159e-05,0.00014559387806917438,0.0016798479752608737,0.0015530474234928583,0.0008174904374918336,1.1103373152988854,-0.9225535586205919,0.9357891429014844,1.0,1.0,11.683646903828944,0.26570706864928084,0.0033596959505217475,0.9987047974844669,0.0008169918712142626
compressive_radial_half_slope,4.0,0.046676807089333,0.05,7.608914977153958e-05,0.0003005614245909293,0.049839362160027406,0.04986382390189692,0.0008434556721625068,0.016768315268746847,0.0016909246312910885,0.46514657128853476,0.5,0.5,3.786471459259241,0.014099639213331905,0.09967872432005481,0.9025000000000001,0.0008169594535401404
DEC,4.0,0.05084794739401825,0.0006659412510146516,4.377817761396963e-05,0.00017504110592396252,0.001958476389232174,0.0018102528707069987,0.0009702067293249507,1.1536588387617852,-0.9711040293015932,0.923774102696292,1.0,1.0,11.876651290054323,0.26865452044706384,0.003916952778464348,0.9985164922209477,0.000969525211914185
DEC_radial_causal,4.0,0.05084794739401825,0.0006659412510146516,4.377817761396963e-05,0.00017504110592396252,0.001958476389232174,0.0018102528707069987,0.0009702067293249507,1.1536588387617852,-0.9711040293015932,0.923774102696292,1.0,1.0,11.876651290054323,0.26865452044706384,0.003916952778464348,0.9985164922209477,0.000969525211914185
weak_DEC_radial_causal,4.0,0.05084794739401825,0.0006659412510146516,4.377817761396963e-05,0.00017504110592396252,0.001958476389232174,0.0018102528707069987,0.0009702067293249507,1.1536588387617852,-0.9711040293015932,0.923774102696292,1.0,1.0,11.876651290054323,0.26865452044706384,0.003916952778464348,0.9985164922209477,0.000969525211914185
compressive_radial_half_slope,4.0,0.05084794739401825,0.05978947368421053,9.148384626198977e-05,0.00036050006561346,0.059294839979585505,0.05932677999345925,0.0010072878221782321,0.016746272016139985,0.004399505560242621,0.46262860293893415,0.5,0.5,3.725636802668589,0.014703991155156193,0.11858967995917101,0.8839958337950138,0.0009694789580407694
DEC,4.0,0.05539182980610754,0.0008465103175062969,5.2635573961486296e-05,0.00021043716964559345,0.002380279432281866,0.00220707414158394,0.0011515361844381571,1.0894923337593154,-0.906703990730453,0.911992272757652,1.0,1.0,11.617546606334788,0.2715102697877443,0.004760558864563732,0.9981534355756149,0.001150534991218439
DEC_radial_causal,4.0,0.05539182980610754,0.0008465103175062969,5.2635573961486296e-05,0.00021043716964559345,0.002380279432281866,0.00220707414158394,0.0011515361844381571,1.0894923337593154,-0.906703990730453,0.911992272757652,1.0,1.0,11.617546606334788,0.2715102697877443,0.004760558864563732,0.9981534355756149,0.001150534991218439
weak_DEC_radial_causal,4.0,0.05539182980610754,0.0008465103175062969,5.2635573961486296e-05,0.00021043716964559345,0.002380279432281866,0.00220707414158394,0.0011515361844381571,1.0894923337593154,-0.906703990730453,0.911992272757652,1.0,1.0,11.617546606334788,0.2715102697877443,0.004760558864563732,0.9981534355756149,0.001150534991218439
compressive_radial_half_slope,4.0,0.05539182980610754,0.05978947368421053,0.00010999326647776309,0.0004334178358468432,0.05953621050712747,0.05957961544780982,0.001195416177192063,0.019849863515668736,0.0022526421983842357,0.4567900946187555,0.5,0.5,3.7428185405119234,0.017568656154914042,0.11907242101425494,0.8839958337950138,0.001150468995712472
DEC,4.0,0.06034176336545162,0.0009543999872399553,6.328503828288712e-05,0.00025299332927821073,0.002774508750598213,0.0025722062897228066,0.001366705172786258,1.1319469423000528,-0.9544465417956668,0.9003400866043825,1.0,1.0,11.806839238036947,0.27434332438596964,0.005549017501196426,0.9978858480260265,0.0013653367414130958
DEC_radial_causal,4.0,0.06034176336545162,0.0009543999872399553,6.328503828288712e-05,0.00025299332927821073,0.002774508750598213,0.0025722062897228066,0.001366705172786258,1.1319469423000528,-0.9544465417956668,0.9003400866043825,1.0,1.0,11.806839238036947,0.27434332438596964,0.005549017501196426,0.9978858480260265,0.0013653367414130958
weak_DEC_radial_causal,4.0,0.06034176336545162,0.0009543999872399553,6.328503828288712e-05,0.00025299332927821073,0.002774508750598213,0.0025722062897228066,0.001366705172786258,1.1319469423000528,-0.9544465417956668,0.9003400866043825,1.0,1.0,11.806839238036947,0.27434332438596964,0.005549017501196426,0.9978858480260265,0.0013653367414130958
compressive_radial_half_slope,4.0,0.06034176336545162,0.06957894736842105,0.00013224759522900562,0.0005198492989715176,0.06897889661299837,0.06903458795896784,0.0014276815587220435,0.020366705658246338,0.0046344756893226735,0.45436374230773946,0.5,0.5,3.684596449475558,0.018116199821610002,0.13795779322599674,0.8656833351800554,0.001365242578341202
DEC,4.0,0.06573403367965086,0.0012131842486038248,7.608914977153958e-05,0.00030414097663799075,0.0033729299324920313,0.0031367234787489044,0.0016222488291371961,1.0691503720823325,-0.8911956442027666,0.8889473105880205,1.0,1.0,11.55169346543012,0.2770638058636692,0.0067458598649840626,0.9973671017674577,0.0016202379020184843
DEC_radial_causal,4.0,0.06573403367965086,0.0012131842486038248,7.608914977153958e-05,0.00030414097663799075,0.0033729299324920313,0.0031367234787489044,0.0016222488291371961,1.0691503720823325,-0.8911956442027666,0.8889473105880205,1.0,1.0,11.55169346543012,0.2770638058636692,0.0067458598649840626,0.9973671017674577,0.0016202379020184843
weak_DEC_radial_causal,4.0,0.06573403367965086,0.0012131842486038248,7.608914977153958e-05,0.00030414097663799075,0.0033729299324920313,0.0031367234787489044,0.0016222488291371961,1.0691503720823325,-0.8911956442027666,0.8889473105880205,1.0,1.0,11.55169346543012,0.2770638058636692,0.0067458598649840626,0.9973671017674577,0.0016202379020184843
compressive_radial_half_slope,4.0,0.06573403367965086,0.06957894736842105,0.00015900451913018401,0.0006249862796095199,0.06931881400187102,0.06939279060823007,0.001694360365178397,0.024134835145750114,0.002009132981440646,0.4486777136548424,0.5,0.5,3.705608899767232,0.020893776881832582,0.13863762800374205,0.8656833351800555,0.0016201035491715953
DEC,4.0,0.0716081689165786,0.0013678073467528566,9.148384626198977e-05,0.0003656343003172707,0.003930736826076568,0.003655087346386634,0.0019254710607206431,1.1107792777305685,-0.9381583893126001,0.8776693039824611,1.0,1.0,11.737193069828955,0.27976967238238615,0.007861473652153136,0.9969868358062887,0.0019227227816758024
DEC_radial_causal,4.0,0.0716081689165786,0.0013678073467528566,9.148384626198977e-05,0.0003656343003172707,0.003930736826076568,0.003655087346386634,0.0019254710607206431,1.1107792777305685,-0.9381583893126001,0.8776693039824611,1.0,1.0,11.737193069828955,0.27976967238238615,0.007861473652153136,0.9969868358062887,0.0019227227816758024
weak_DEC_radial_causal,4.0,0.0716081689165786,0.0013678073467528566,9.148384626198977e-05,0.0003656343003172707,0.003930736826076568,0.003655087346386634,0.0019254710607206431,1.1107792777305685,-0.9381583893126001,0.8776693039824611,1.0,1.0,11.737193069828955,0.27976967238238615,0.007861473652153136,0.9969868358062887,0.0019227227816758024
compressive_radial_half_slope,4.0,0.0716081689165786,0.07936842105263157,0.00019117502333438198,0.0007496125229700209,0.0787826128502303,0.07887639900952158,0.002023682499824056,0.025258763969967547,0.004008591897919427,0.44635129965452897,0.5,0.5,3.650447377758133,0.021379236152193726,0.1575652257004606,0.8475625041551247,0.0019225310856414227
DEC,4.0,0.07800722956657125,0.0015421375112512246,0.00010999326647776309,0.0004395523746749164,0.004583512349525294,0.0042619793013507785,0.00228543067104839,1.1532736213064416,-0.9876137109716695,0.8665794389493819,1.0,1.0,11.93217651732325,0.28240938679925254,0.009167024699050588,0.9965475523398138,0.002281671953085367
DEC_radial_causal,4.0,0.07800722956657125,0.0015421375112512246,0.00010999326647776309,0.0004395523746749164,0.004583512349525294,0.0042619793013507785,0.00228543067104839,1.1532736213064416,-0.9876137109716695,0.8665794389493819,1.0,1.0,11.93217651732325,0.28240938679925254,0.009167024699050588,0.9965475523398138,0.002281671953085367
weak_DEC_radial_causal,4.0,0.07800722956657125,0.0015421375112512246,0.00010999326647776309,0.0004395523746749164,0.004583512349525294,0.0042619793013507785,0.00228543067104839,1.1532736213064416,-0.9876137109716695,0.8665794389493819,1.0,1.0,11.93217651732325,0.28240938679925254,0.009167024699050588,0.9965475523398138,0.002281671953085367
compressive_radial_half_slope,4.0,0.07800722956657125,0.07936842105263157,0.00022985440757805208,0.0009011932871489815,0.07926131185476354,0.0793838995329313,0.002401759254267061,0.029921151036062483,0.0007329311214942921,0.4408263276726543,0.5,0.5,3.6766625257313974,0.024063542549824235,0.15852262370952708,0.8475625041551247,0.002281398439196768
DEC,4.0,0.08497812409839364,0.001960286004656773,0.00013224759522900562,0.0005283729076019288,0.005569005431687741,0.005194066492580713,0.0027131434223079173,1.0902030040932662,-0.9222652804664505,0.8558046028376916,1.0,1.0,11.66727151405091,0.28489261670802524,0.011138010863375482,0.9957052191948413,0.0027076224668096953
DEC_radial_causal,4.0,0.08497812409839364,0.001960286004656773,0.00013224759522900562,0.0005283729076019288,0.005569005431687741,0.005194066492580713,0.0027131434223079173,1.0902030040932662,-0.9222652804664505,0.8558046028376916,1.0,1.0,11.66727151405091,0.28489261670802524,0.011138010863375482,0.9957052191948413,0.0027076224668096953
