time,steps,min_f,min_alpha,max_particle_speed,max_entropy_speed,max_relative_drift,min_rest_energy,min_entropy_creation,max_entropy_creation,particle_number,entropy,created_entropy,escaped_particles,escaped_entropy,particle_balance_relative_error,entropy_balance_relative_error,outer_mass_balance_error,max_current,max_mass_change,min_radial_discriminant,scenario,level,cells
3.45,689,7.776978708573523e-06,0.002766803934653308,0.9442445251373661,0.942938202618913,0.1312515942618017,4.882051143638132e-13,5.609179766959117e-18,7.846270363092905e-08,0.04140210027189899,0.1134126042731104,0.0002885545764655906,0.004816573104556063,0.01990442562374954,0.0009971975425974808,0.0010183680232309837,-3.6862804515813696e-06,0.00015141846303762604,0.0025593661505143306,1.5301452637180489e-24,zero_initial_drift,1,256
3.5,699,7.776978708573523e-06,0.002764245097682852,0.945934721778515,0.9446129222882804,0.12960260698911463,4.882126740077725e-13,5.769800727223414e-18,7.642072021750584e-08,0.04125478457301357,0.11293940872440347,0.00029116678347370094,0.004966999472257879,0.020389016011208985,0.0010645679481116402,0.0010844559466966445,-3.871742456529326e-06,0.00015735176580087098,0.0025857909240623034,1.5302052762694061e-24,zero_initial_drift,1,256
3.5500000000000003,709,7.776978708573523e-06,0.0027616356661156844,0.9475347380791064,0.9462154925297114,0.12798320148722442,4.882202271202613e-13,5.932530716586069e-18,7.439477641161692e-08,0.04110822177831734,0.1124734466924118,0.0002937000570375017,0.005116734965662763,0.020866692347369736,0.0011332817878651983,0.0011535417589720093,-4.075585452623098e-06,0.00016283595744313916,0.0026116830746482633,1.5302567053756049e-24,zero_initial_drift,1,256
3.6,719,7.776978708573523e-06,0.0027589765021306402,0.9490369265690389,0.9477411675059095,0.12639429406365676,4.882277735623513e-13,6.0973601672664185e-18,7.238210021611754e-08,0.040962528622702346,0.11201480136750985,0.00029615668116859115,0.005265638617787706,0.021337199560935202,0.0012028142468131684,0.0012243148963053407,-4.293326100468509e-06,0.00016790863938421195,0.002636958105368903,1.5303124263126889e-24,zero_initial_drift,1,256
3.6500000000000004,729,7.776978708573523e-06,0.0027562690720221955,0.9503764721485323,0.9491862892801335,0.12483678585256205,4.882353131986975e-13,6.2642794353156805e-18,7.038887209798489e-08,0.04081786940747277,0.1115635519166483,0.0002985388860094839,0.0054135785229449465,0.02180031836922673,0.0012738669444284957,0.0012957042283940903,-4.50183810657423e-06,0.0001726383412722368,0.0026615545065334922,1.5303724393194576e-24,zero_initial_drift,1,256
3.7,739,7.776978708573523e-06,0.00275351389347098,0.9515552545463494,0.9505434373586216,0.12331154945594985,4.882428458966494e-13,6.433278786352489e-18,6.842058520357656e-08,0.04067443366293037,0.11111985073456587,0.00030084878487761206,0.005560431794654299,0.022255863491533898,0.0013478832427498122,0.001367446391088796,-4.7000624464055285e-06,0.00017705072493774465,0.0026856747625617627,1.5304238684238586e-24,zero_initial_drift,1,256
3.75,749,7.776978708573523e-06,0.0027507113515398596,0.9526910186326993,0.9517483030623217,0.12181926861824208,4.882503715245999e-13,6.6043483622322e-18,6.648185942499714e-08,0.04053242072414369,0.11068415935269682,0.0003030885140611532,0.005706084513444991,0.02270368178805529,0.0014267130601702575,0.0014418459077221342,-4.883047151016395e-06,0.00018116955619761885,0.0027090488313468164,1.5304752974637187e-24,zero_initial_drift,1,256
3.8000000000000003,759,7.776978708573523e-06,0.0027478616123066454,0.9540128100807742,0.9527979359413898,0.12036028858022928,4.882578899517203e-13,6.777478176937619e-18,6.457640058649909e-08,0.04039199936134777,0.11025673515880274,0.0003052602558124909,0.00585043167547992,0.023143650251371217,0.001511737439912968,0.001519897548139751,-5.056895154648133e-06,0.0001849775702682302,0.0027319938864480142,1.530531018658016e-24,zero_initial_drift,1,256
3.85,769,7.776978708573523e-06,0.002744964640604278,0.9552813361140509,0.9538321006666577,0.1189346147161873,4.882654010473061e-13,6.952658102851148e-18,6.27071533363441e-08,0.04025323893471986,0.10983775218366905,0.0003073661374916295,0.005993377107098356,0.023575673901139692,0.0016023756595153287,0.0016021801464539058,-5.235372974310426e-06,0.00018849198398888993,0.002754306445876986,1.5305824476537873e-24,zero_initial_drift,1,256
3.9000000000000004,779,7.776978708573523e-06,0.0027420203139104983,0.9564937612501392,0.955040338182221,0.11754204159841851,4.882729046803138e-13,7.129877860382598e-18,6.08765195051436e-08,0.040116190893702226,0.10942749299632336,0.0003094082555507788,0.006134833300038364,0.023999683690723715,0.0016978467623895226,0.0016902846496201092,-5.4346539829219775e-06,0.00019439317865700624,0.0027760751854568055,1.530638168963129e-24,zero_initial_drift,1,256
