regulator,proper,coordinate,radius,lapse,rho,pr,pt,polarization,radial_enthalpy,radial_enthalpy_tail,required_radial_enthalpy
4.0,78.26942427064216,11.750162974140816,11.877248022759346,0.8491301361012855,-1.6250967888576362e-07,-1.5427071663759814e-07,1.6249216934487476e-07,-1.3847169746482443e-07,-3.1678039552336176e-07,-3.955643856362609e-08,-1.2059662940991458e-05
4.0,78.51942314668247,12.000161850181577,12.124622313784828,0.8491301361012855,-1.4949711406908032e-07,-1.418732081176445e-07,1.4930793149228567e-07,-1.2737418823200725e-07,-2.913703221867248e-07,-3.9028971433949285e-08,-1.1102863983209867e-05
4.0,78.76942202272278,12.250160726222395,12.37210237675713,0.8491301361012855,-1.376544081122905e-07,-1.3058826317798254e-07,1.3736603162796447e-07,-1.1736240019189151e-07,-2.6824267129027303e-07,-3.8437168655389343e-08,-1.0238786751750549e-05
4.0,79.01942089876309,12.500159602263155,12.61968196932009,0.8491301361012855,-1.2682847932252385e-07,-1.2030479077219827e-07,1.2663175338074763e-07,-1.0831273062010052e-07,-2.471332700947221e-07,-3.79915820131634e-08,-9.45688964617721e-06
4.0,79.2694197748034,12.750158478303977,12.867355328942386,0.8491301361012855,-1.1737676028246379e-07,-1.1131039949322922e-07,1.1692595581379084e-07,-1.0011723937209333e-07,-2.28687159775693e-07,-3.7642449694563465e-08,-8.747998662766516e-06
4.0,79.51941865084365,13.000157354344738,13.115117127860406,0.8491301361012855,-1.0855680677223954e-07,-1.02889570849066e-07,1.0812874589269115e-07,-9.268152510736403e-08,-2.1144637762130554e-07,-3.7149083848525354e-08,-8.104108478789037e-06
4.0,79.76941752688396,13.2501562303855,13.36296243298549,0.8491301361012855,-1.0024013986913355e-07,-9.498320978630515e-08,1.0002741728113207e-07,-8.59230165756174e-08,-1.952233496554387e-07,-3.615920582932138e-08,-7.518216969194188e-06
4.0,80.01941640292426,13.50015510642632,13.610886670151034,0.8491301361012855,-9.322901403737958e-08,-8.826028504629003e-08,9.293055302284614e-08,-7.976924259162851e-08,-1.8148929908366961e-07,-3.597814279745185e-08,-6.984184006724723e-06
4.0,80.26941527896457,13.75015398246708,13.858885592163718,0.8491301361012855,-8.659391637074643e-08,-8.195249502429721e-08,8.623372403749683e-08,-7.41565403525979e-08,-1.6854641139504363e-07,-3.5436456027255323e-08,-6.496612514380333e-06
4.0,80.51941415500482,14.000152858507843,14.10695525019597,0.8491301361012855,-8.066713823347229e-08,-7.633031155301634e-08,8.034805558858958e-08,-6.902894432648586e-08,-1.5699744978648862e-07,-3.5122188936560434e-08,-6.050747117768935e-06
4.0,80.76941303104513,14.250151734548664,14.355091968120837,0.8491301361012855,-7.493756970753046e-08,-7.087548377284285e-08,7.466554038113903e-08,-6.433700280382389e-08,-1.458130534803733e-07,-3.424706180891738e-08,-5.6423901445463805e-06
4.0,81.01941190708544,14.500150610589422,14.603292319442422,0.8491301361012855,-6.998537824389718e-08,-6.613609927171585e-08,6.971133969475357e-08,-6.00371521257649e-08,-1.3612147751561303e-07,-3.3896467682623556e-08,-5.267827421887301e-06
4.0,81.26941078312575,14.750149486630242,14.85155310652293,0.8491301361012855,-6.539906854181129e-08,-6.177904759918396e-08,6.520259118827235e-08,-5.60907091568932e-08,-1.2717811614099525e-07,-3.3423094013116257e-08,-4.923764675969028e-06
4.0,81.51940965916606,15.000148362671004,15.099871341843492,0.8491301361012855,-6.105810144579078e-08,-5.7658813257046055e-08,6.084750507901491e-08,-5.246336363284698e-08,-1.1871691470283683e-07,-3.28826018291369e-08,-4.607276990430021e-06
4.0,81.76940853520631,15.250147238711767,15.348244231071725,0.8491301361012855,-5.714358754885526e-08,-5.3931019590826495e-08,5.693411815317763e-08,-4.912469396315992e-08,-1.1107460713968175e-07,-3.233857630951119e-08,-4.31575984941581e-06
4.0,82.01940741124662,15.500146114752587,15.59666915773638,0.8491301361012855,-5.352462412925544e-08,-5.051167636741477e-08,5.332885784537853e-08,-4.6047537750440133e-08,-1.040363004966702e-07,-3.173807133024467e-08,-4.046891214837607e-06
4.0,82.26940628728693,15.750144990793347,15.845143669333716,0.8491301361012855,-5.0058745229936106e-08,-4.7203572507237144e-08,5.00297177259883e-08,-4.320774473802825e-08,-9.726231773717325e-08,-3.110794750123357e-08,-3.7985957776636886e-06
4.0,82.51940516332724,16.000143866834165,16.093665464713506,0.8491301361012855,-4.702637279516858e-08,-4.431831004793293e-08,4.7011033635598684e-08,-4.0583623712508846e-08,-9.134468284310151e-08,-3.0638338869893455e-08,-3.569017110126136e-06
4.0,82.76940403936754,16.250142742874388,16.34223238260878,0.8491301361012855,-4.4123813385526955e-08,-4.158842773315043e-08,4.416599373780289e-08,-3.815586528644995e-08,-8.571224111867738e-08,-3.003876345163596e-08,-3.356490486581493e-06
4.0,83.0194029154078,16.500141618914625,16.590842391190662,0.8491301361012855,-4.153215168096292e-08,-3.914994505560924e-08,4.1589244267607514e-08,-3.590704981316404e-08,-8.068209673657216e-08,-2.9615413505687425e-08,-3.1595215521105973e-06
4.0,83.2694017914481,16.750140494954973,16.839493578543355,0.8491301361012855,-3.903046308574238e-08,-3.682321667973711e-08,3.917412296731366e-08,-3.382161653152737e-08,-7.585367976547949e-08,-2.9008954403206474e-08,-2.976765331047353e-06
4.0,83.51940066748841,17.000139370995168,17.08818414396557,0.8491301361012855,-3.674102431782826e-08,-3.4653068594724194e-08,3.686115504404458e-08,-3.1885514750889926e-08,-7.139409291255245e-08,-2.8516016463531912e-08,-2.8070111756054223e-06
4.0,83.76939954352872,17.250138247035622,17.33691239001735,0.8491301361012855,-3.4576773123911e-08,-3.261766477586146e-08,3.479999293954625e-08,-3.008611094238492e-08,-6.719443789977246e-08,-2.790348599351857e-08,-2.649166592821257e-06
4.0,84.01939841956903,17.500137123075795,17.585676715237987,0.8491301361012855,-3.262312504756931e-08,-3.079726106021801e-08,3.2925697177962945e-08,-2.8411966532565532e-08,-6.342038610778732e-08,-2.7483628573308017e-08,-2.5022446320504676e-06
4.0,84.26939729560928,17.750135999116033,17.83447560747047,0.8491301361012855,-3.0710891422889555e-08,-2.899070738221964e-08,3.106346808954194e-08,-2.685278635261436e-08,-5.97015988051092e-08,-2.680725039047649e-08,-2.3653520090395362e-06
4.0,84.51939617164959,18.000134875156395,18.08330763773456,0.8491301361012855,-2.8969386559237883e-08,-2.7385594812538418e-08,2.9408507801917544e-08,-2.5399200225313238e-08,-5.63549813717763e-08,-2.6301835255936726e-08,-2.2376792524645073e-06
4.0,84.7693950476899,18.250133751196593,18.332171454595745,0.8491301361012855,-2.734077674024114e-08,-2.587934012049526e-08,2.7828494226344827e-08,-2.4042759514430378e-08,-5.32201168607364e-08,-2.5818853914096613e-08,-2.118493018202839e-06
4.0,85.0193939237302,18.500132627237022,18.581065778985764,0.8491301361012855,-2.587531227715125e-08,-2.4529009165975948e-08,2.642408839454215e-08,-2.2775767750567422e-08,-5.04043214431272e-08,-2.536750207451648e-08,-2.0071255496076174e-06
4.0,85.26939279977046,18.750131503277146,18.829989399430914,0.8491301361012855,-2.43734514997141e-08,-2.313676204986201e-08,2.4991561262482076e-08,-2.159123651188668e-08,-4.751021354957611e-08,-2.47188259384988e-08,-1.9029708192992448e-06
4.0,85.51939167581077,19.00013037931745,19.078941167653507,0.8491301361012855,-2.3083806101958422e-08,-2.1973401026163875e-08,2.3740613669824602e-08,-2.0482843619820394e-08,-4.50572071281223e-08,-2.4285150779556983e-08,-1.8054758324133825e-06
4.0,85.76939055185107,19.25012925535782,19.327919994510683,0.8491301361012855,-2.1747733237793755e-08,-2.0763690935537276e-08,2.2458183797992523e-08,-1.9444753521453653e-08,-4.251142417333103e-08,-2.3639258012236083e-08,-1.7141362248493489e-06
4.0,86.01938942789138,19.50012813139801,19.576924846242527,0.8491301361012855,-2.059272638276682e-08,-1.971833652129607e-08,2.1370035705760034e-08,-1.8471711337703617e-08,-4.031106290406289e-08,-2.3175542216181186e-08,-1.6284934773576558e-06
4.0,86.26938830393169,19.75012700743843,19.825954741001905,0.8491301361012855,-1.948313057948818e-08,-1.8703035560752964e-08,2.0345759149591063e-08,-1.755888125613361e-08,-3.818616614024114e-08,-2.2672341841428837e-08,-1.5481262227021726e-06
4.0,86.51938717997194,20.00012588347855,20.07500874564094,0.8491301361012855,-1.8442891373398702e-08,-1.7783570870179073e-08,1.933741666282624e-08,-1.6701830093177236e-08,-3.6226462243577775e-08,-2.220986207097372e-08,-1.472649672115825e-06
4.0,91.51936470077788,25.000103404285845,25.060043372141646,0.8491301361012855,-5.7286519184861874e-09,-7.021373751166066e-09,7.858492989303858e-09,-6.877888485771133e-09,-1.2750025669652254e-08,-1.2788328100594538e-08,-6.060463137090846e-07
4.0,96.51934222158383,30.00008092510154,30.050046176915686,0.8491301361012855,-4.942680070804315e-10,-3.307665580102496e-09,3.4450605032578937e-09,-3.3288814899078517e-09,-3.801933587182928e-09,-5.668168088519501e-09,-2.93018078163461e-07
4.0,101.51931974238977,35.00005844591007,35.04289371376923,0.8491301361012855,1.8329538607097224e-09,-1.8743186661082842e-09,1.3203406916439462e-09,-1.790163288262746e-09,-4.136480539856183e-11,-1.0900949041189903e-09,-1.5840852550182342e-07
4.0,106.51929726319571,40.0000359667139,40.037521323729564,0.8491301361012855,2.682502773675639e-09,-1.293264936960849e-09,2.48398983767242e-10,-1.0318823724876026e-09,1.38923783671479e-09,1.3841222089876059e-09,-9.294941645375206e-08
8.0,-211.61427245312336,-39.99889981537173,39.10129486621097,0.9536338587844886,3.2395963740599844e-06,-6.049772726239849e-07,-1.3838233626889417e-06,1.41687194437953e-08,2.6346191014359995e-06,1.8552359903825819e-06,1.4221293990305004e-09
8.0,-206.53179530322413,-35.000011201574104,34.270704265553334,0.9469154971846514,4.55154889776122e-06,-5.27843601864061e-07,-1.995981386670894e-06,1.903667932631035e-08,4.023705295897159e-06,2.0790164241849054e-06,2.308628226325604e-09
8.0,-201.40681834439803,-30.00056819452489,29.439558372548056,0.9379167151244028,5.986047999961477e-06,-3.340678991932824e-07,-2.5257179751456853e-06,1.9424811116945895e-08,5.651980100768195e-06,1.5084709912839777e-06,4.7985909924568366e-09
8.0,-196.2218416553223,-24.999918036132147,24.607219351581048,0.9252369737941496,6.941521471896685e-06,-3.3933439401140055e-08,-2.572424931865541e-06,-1.0606138933540978e-08,6.907588032495545e-06,-1.1459396156437913e-06,2.6592791279461122e-08
8.0,-190.94936535963245,-19.999685473202437,19.775245139206323,0.9060840967817747,6.004966980971508e-06,1.795957654769683e-07,-1.3730436157351896e-06,-5.294495968988433e-07,6.184562746448476e-06,-7.8433943973926e-06,4.51811118005636e-07
8.0,-190.6818665622693,-19.74896642399511,19.532961230924652,0.9048670429970542,5.856157214300856e-06,1.7586250098503558e-07,-1.2432404551214765e-06,-6.113444945742857e-07,6.032019715285891e-06,-8.31459449931754e-06,5.28537054299925e-07
8.0,-190.4168677536666,-19.50091751509527,19.293257401011907,0.9036326507339585,5.690637436861817e-06,1.6918901563785972e-07,-1.0997742489237502e-06,-7.021016199461925e-07,5.859826452499677e-06,-8.79342398073092e-06,6.178632693490101e-07
8.0,-190.14936895630348,-19.25086523894244,19.05161735061286,0.9023568002597101,5.5026710675629305e-06,1.5902152131542969e-07,-9.371147466581105e-07,-8.034085611238872e-07,5.661692588878361e-06,-9.288704585594245e-06,7.238998185436182e-07
8.0,-189.8818701589404,-19.00115794827196,18.81031040051599,0.9010501619619912,5.300627174531026e-06,1.448119375893927e-07,-7.632929165074143e-07,-9.137080447143594e-07,5.445439112120419e-06,-9.795733489548223e-06,8.487684514373594e-07
8.0,-189.61187137281684,-18.749473561744193,18.567092551436616,0.8996992442492664,5.080222486071476e-06,1.2606568239922968e-07,-5.740485095154759e-07,-1.032214270807868e-06,5.206288168470705e-06,-1.0318634400958143e-05,9.974064306400511e-07
8.0,-189.34437257545375,-18.500479526930945,18.326474204545352,0.8983282377268242,4.835399317803374e-06,1.0239666651478601e-07,-3.6230788887530493e-07,-1.1530060261472449e-06,4.93779598431816e-06,-1.0847586993491443e-05,1.1711962536170628e-06
8.0,-189.07437378933022,-18.249528304757373,18.08396411233819,0.8969107026016193,4.562495478971167e-06,7.27060042692789e-08,-1.2471913350245454e-07,-1.271871213956667e-06,4.635201483240446e-06,-1.1391701701103994e-05,1.3783812623875834e-06
8.0,-188.8043750032067,-17.99895502055958,17.84181879804997,0.8954585139597291,4.284134882856581e-06,3.6640458955105255e-08,1.1696545175577789e-07,-1.3770861120191192e-06,4.320775341811687e-06,-1.1945261351909601e-05,1.62348476408646e-06
8.0,-188.53687620584358,-17.751080523239395,17.602280995791116,0.8939848782058765,3.98164818111494e-06,-6.198773409039554e-09,3.8228549636783976e-07,-1.4513518475997234e-06,3.975449407705901e-06,-1.2502269815154143e-05,1.9107945792803e-06
8.0,-188.26437743095966,-17.49896608096048,17.358645262000024,0.8924473202087034,3.6463662255292102e-06,-5.8080584678796324e-08,6.79447898179054e-07,-1.4703310873637502e-06,3.588285640850414e-06,-1.307780771590875e-05,2.2577247704939666e-06
8.0,-187.99437864483613,-17.249561136548454,17.11762723199998,0.8908870891939383,3.333351543614941e-06,-1.1830243979696848e-07,9.551780338801731e-07,-1.3937775777351873e-06,3.2150491038179726e-06,-1.3654621856396263e-05,2.6659352248751477e-06
8.0,-187.7243798587126,-17.00055526300874,16.876994078752563,0.8892898057551002,3.0233898563069946e-06,-1.881380222375792e-07,1.2291014924245242e-06,-1.1641075580564676e-06,2.8352518340694154e-06,-1.423654820565719e-05,3.1509136363433085e-06
8.0,-187.45188108382868,-16.74965192161304,16.63452634671917,0.8876398783938939,2.7292795586258964e-06,-2.696596665500803e-07,1.4885709887689872e-06,-6.898984548297505e-07,2.459619892075816e-06,-1.4827786210724266e-05,3.7336947934666067e-06
8.0,-187.17938230894475,-16.499160968405203,16.392456066902426,0.885951844442554,2.5415414027538002e-06,-3.6362720454895464e-07,1.64406538946151e-06,1.5655902921988442e-07,2.1779141982048456e-06,-1.5420907606821613e-05,4.429153502426888e-06
8.0,-186.90688353406085,-16.249083304174512,16.150783924895705,0.8842258927151032,2.5030704786226764e-06,-4.7194347809706663e-07,1.6527184198267028e-06,1.563546949214152e-06,2.03112700052561e-06,-1.601311858697288e-05,5.260433232867833e-06
8.0,-186.63438475917692,-15.999417998437096,15.909508797921976,0.8824625484581341,2.713858346847747e-06,-5.986035454943929e-07,1.4135207420051501e-06,3.8035772926918333e-06,2.115254801353354e-06,-1.6601350065407068e-05,6.255817884706224e-06
8.0,-186.361885984293,-15.750161855651545,15.66862732701857,0.8806627582104215,3.36775991200095e-06,-7.503086652269869e-07,7.3077619479509e-07,7.267516303850588e-06,2.617451246773963e-06,-1.718134082391506e-05,7.449946841435704e-06
8.0,-186.08688722064866,-15.49902767260169,15.42592879751874,0.878811005762492,4.6885992577427594e-06,-9.415413536333195e-07,-6.242613799034384e-07,1.2569139347465671e-05,3.74705790410944e-06,-1.7751981817199102e-05,8.89972747420393e-06
8.0,-185.81438844576473,-15.250572010298432,15.18581631290203,0.8769431062963198,7.154944117179312e-06,-1.1911943184117839e-06,-3.13742644789917e-06,2.0395572064921164e-05,5.9637497987675285e-06,-1.829444409312135e-05,1.0631271609384201e-05
8.0,-185.53938968212043,-15.000222088976228,14.943870155759972,0.875027795209605,1.122146713315445e-05,-1.540382575238852e-06,-7.279054014331105e-06,3.1979935522314394e-05,9.681084557915599e-06,-1.8805809087476613e-05,1.2741216849657651e-05
8.0,-185.2643909184761,-14.750239709472515,14.702275565683848,0.8730861392647562,1.7535237816874535e-05,-2.044284780942527e-06,-1.3719132597883056e-05,4.872287705191438e-05,1.5490953035932008e-05,-1.926232839051255e-05,1.5294281024774008e-05
8.0,-184.98939215483176,-14.500598892978065,14.461006723207433,0.871123521676823,2.816773009154579e-05,-2.763381224519238e-06,-2.456803579943409e-05,7.247115437829982e-05,2.540434886702655e-05,-1.9635978554809792e-05,1.8385067775778057e-05
8.0,-184.71189340242705,-14.249000290711813,14.217840478989778,0.8691289353923598,4.289450599143374e-05,-3.7114979327221867e-06,-3.966880098644711e-05,0.00010573721598553736,3.9183008058711556e-05,-1.9885750875581947e-05,2.2162024609647825e-05
8.0,-184.43689463878272,-13.999933207654422,13.97711469681828,0.867147389130598,6.566048526168299e-05,-4.634093111293737e-06,-6.305585168409005e-05,0.00015011663642184672,6.102639215038925e-05,-1.9949262285581364e-05,2.668790284444945e-05
8.0,-184.16189587513838,-13.751074353194094,13.736582819044006,0.8651724031451067,9.965705786420946e-05,-4.499800614100646e-06,-9.808793213431141e-05,0.0002075248179930882,9.515725725010881e-05,-1.9754550449157146e-05,3.215495786205745e-05
8.0,-183.88439712273365,-13.500093939220909,13.493991332033442,0.8632006689784653,0.0001550157207111039,-1.215284903008799e-07,-0.00015521315962774404,0.00027939890970708536,0.00015489419222080303,-1.9233299260067912e-05,3.8881309181470366e-05
8.0,-183.60689837032893,-13.249166938351728,13.251439553589465,0.8612681880093352,0.0002642282808564582,1.6781219653942036e-05,-0.00026755036261505314,0.00036714670079307694,0.0002810095005104002,-1.8431892729175628e-05,4.73791071964169e-05
8.0,-183.3318996066846,-13.000444062402451,13.011000188431346,0.8594126383286701,0.0005129126103381094,6.532197386971959e-05,-0.0005221118954136481,0.00048509453734416026,0.000578234584207829,-1.7770979697876827e-05,5.8921657197692466e-05
8.0,-183.05440085427986,-12.74925700929986,12.768145461249802,0.8576230415601712,0.001087048811409599,0.00019441038018177777,-0.0011083912031716813,0.0007073544377349469,0.0012814591915913769,-1.8509870455821953e-05,7.68587669554592e-05
8.0,-182.77940209063553,-12.499918794546613,12.527018114448575,0.855952446553517,0.002158605027814054,0.0005317864076248637,-0.0022049110671189392,0.001254905178611955,0.002690391435438918,-2.306469297043064e-05,0.00010599653349776882
8.0,-182.50440332699122,-12.249821454954919,12.28506989853558,0.8543978834823712,0.0032561924727216984,0.0014283584735439291,-0.0033492409588773294,0.002623794333898995,0.0046845509462656275,-3.3607217481823585e-05,0.00015034253108161304
8.0,-182.2319045521073,-12.000702148068603,12.044001987122384,0.8529744324657683,0.0022611440505156235,0.003505144426181041,-0.002421829444524302,0.005439672034912242,0.005766288476696664,-4.7183394050358294e-05,0.00020409406890272713
8.0,-181.95940577722337,-11.74958653857889,11.801037511051558,0.8516631687922077,-0.003106235944352388,0.00705892909798169,0.0028831815172067577,0.009888274495599762,0.003952693153629302,-5.41668396693421e-05,0.00024984010387112636
8.0,-181.69190697986025,-11.500559728300562,11.560232095960858,0.8504869165437626,-0.01072775001751011,0.010919684937118347,0.010488279094703208,0.014967600815860058,0.0001919349196082363,-4.86806912718685e-05,0.0002693361555638362
8.0,-181.42440818249713,-11.24885168331722,11.316968549470479,0.8494381707230658,-0.01589789328959806,0.013582787281504857,0.015693874409974076,0.019385962855230313,-0.002315106008093204,-3.707335291527794e-05,0.00026163010463239634
8.0,-181.16190936265482,-10.99940556590805,11.075946910096746,0.8485609603883486,-0.01724426359491861,0.014731782704096625,0.01709476540854942,0.0223808562250437,-0.002512480890821985,-2.7644099611843613e-05,0.00023873723329033273
8.0,-180.90191053157292,-10.750227745496455,10.83518769181539,0.8478647662779404,-0.016777325785548587,0.015059616340919303,0.01667320726506837,0.024166557669190805,-0.0017177094446292843,-2.1884503107346442e-05,0.00021162198207129104
8.0,-180.641911700491,-10.499220296202598,10.592652029454802,0.847351096771984,-0.016090056990706474,0.015110838430595542,0.016015771116184244,0.025197256286590378,-0.000979218560110932,-1.8235706451335518e-05,0.000184507368367646
8.0,-180.3844128581695,-10.249062390737011,10.35092962837646,0.8470176642911539,-0.01564476846012157,0.01510201673087486,0.015588772046220684,0.025807739249786032,-0.0005427517292467092,-1.5544104965528164e-05,0.0001586288745410749
8.0,-180.1294140046084,-10.000017145577033,10.11027451159202,0.8468435576873412,-0.015405909895024682,0.015088728124288403,0.015361791321869418,0.026196405176682532,-0.00031718177073627833,-1.3351633654387726e-05,0.00013441297380872941
8.0,-179.8744151510473,-9.749861765041912,9.868536872736417,0.8468025094838154,-0.015278240586753918,0.015079114182021312,0.015242652890182751,0.026463767326619154,-0.00019912640473260593,-1.151438461760441e-05,0.00011219259673504854
8.0,-179.6194162974862,-9.498775084755012,9.625887822333508,0.8468695969655916,-0.015206095509661536,0.015072706537599382,0.015177074033920728,0.0266572469946742,-0.00013338897206215464,-9.986690158904112e-06,9.24591880923637e-05
8.0,-179.3669174326855,-9.249385646838569,9.384867004241581,0.8470180397054119,-0.015162664539404354,0.01506838440530506,0.015138847084257704,0.02680130315729772,-9.428013409929457e-05,-8.744115863162205e-06,7.55908367083828e-05
8.0,-179.1144185678848,-8.999365149928167,9.143224481798496,0.8472252491662814,-0.01513454382552732,0.01506531788666798,0.015114965975928863,0.026912740897013544,-6.922593885934011e-05,-7.728588068586544e-06,6.135299407573146e-05
8.0,-178.86191970308408,-8.748821994205574,8.901065530899604,0.847470720652659,-0.015115481466951668,0.015063056486880168,0.01509937873989731,0.02700069402748857,-5.242498007150022e-05,-6.899923052371758e-06,4.955247835424049e-05
8.0,-178.6119208270438,-8.500333215677239,8.660881780230039,0.8477337773897137,-0.015102231874274502,0.01506134021817176,0.015088955981919056,0.02707052447903098,-4.089165610274281e-05,-6.227399007845727e-06,3.999660768135089e-05
8.0,-178.3594219622431,-8.24900351437937,8.417942195433525,0.8480042269989505,-0.015092626539356597,0.015059961496351101,0.015081700026630054,0.02712766041741671,-3.2665043005496164e-05,-5.665787808757893e-06,3.219065267003516e-05
8.0,-178.1094230862028,-7.999871121411772,8.17711734464135,0.8482635804093915,-0.015085747947693531,0.015058830420543503,0.015076742702460285,0.027173722875717222,-2.6917527150028056e-05,-5.200193957507144e-06,2.5997510189799948e-05
8.0,-177.8594242101625,-7.750500662073554,7.936053559148559,0.8485032619506688,-0.015080880735772384,0.015057842715297125,0.01507347902854398,0.027211221290586028,-2.3038020475258172e-05,-4.804326054678165e-06,2.106846053592875e-05
8.0,-177.6094253341222,-7.500936224629165,7.6947936358970885,0.8487134324461122,-0.015077866449860785,0.015056916460667565,0.015071840802182544,0.027241380711562724,-2.0949989193219665e-05,-4.462032528567871e-06,1.7163369642562413e-05
8.0,-177.3594264580819,-7.25121639427285,7.453375059529359,0.8488853446578514,-0.015076401762082737,0.015055948436893897,0.015071636345240709,0.02726477980355006,-2.0453325188839536e-05,-4.161097205870543e-06,1.3718518754159258e-05
8.0,-177.10692759328123,-6.9988768450510985,7.2094192161537025,0.8490123786799698,-0.015072336819540916,0.015054936761837388,0.015068799811165639,0.027281548662041955,-1.7400057703528468e-05,-3.8427288370868e-06,6.199828426318334e-06
8.0,-176.85692871724092,-6.7489464701924256,6.9678234932236345,0.8490879518773573,-0.015064302526224743,0.015054214942306625,0.015061840716209123,0.027291773897423557,-1.008758391811762e-05,-3.4055707708552302e-06,-2.1203628129665197e-05
8.0,-176.6069298412006,-6.498958918672027,6.7263409298829275,0.8491204443838846,-0.01506135987408082,0.01505375390695284,0.015059908693182586,0.02729670667460052,-7.605967127979202e-06,-2.90327593937081e-06,-7.531970581284776e-05
8.0,-176.35693096516033,-6.24896004263306,6.485247158680806,0.8491289034958791,-0.01505510586189179,0.015053448986494255,0.015054598883498431,0.027296314368323343,-1.656875397534896e-06,-2.6280799946639556e-06,-0.00012620818034810453
8.0,-176.10693208912002,-5.998961166594063,6.244785565797229,0.8491300592562825,-0.015050028905805528,0.015053578404805682,0.015050269797167351,0.02729094194268109,3.549499000153958e-06,-2.5992816041978326e-06,-0.00015943261873418958
8.0,-176.04443237010994,-5.936461447584315,6.184787508600903,0.8491301021248506,-0.01505005806843936,0.015053640648144382,0.015050483337716292,0.027288855082306118,3.582579705022071e-06,-2.6087867605288448e-06,-0.0001666872673029388
8.0,-175.9819326510999,-5.873961728574595,6.1248400531543306,0.8491301218306686,-0.015050475165676017,0.01505369714087318,0.01505109580023529,0.027286436362197145,3.2219751971637733e-06,-2.619086266873689e-06,-0.00017403512604770297
8.0,-175.91943293208982,-5.8114620095648455,6.064944923304035,0.8491301304160044,-0.01505113268458705,0.015053741892528205,0.015051964908440284,0.027283653286549307,2.6092079411545177e-06,-2.62794012262965e-06,-0.00018164278801248025
8.0,-175.85693321307974,-5.748962290555097,6.005103875651271,0.8491301339611734,-0.015051947426788757,0.015053766381908938,0.015053010166669854,0.027280467823087084,1.8189551201815146e-06,-2.639899973227057e-06,-0.00018963496223031685
8.0,-175.79443349406966,-5.686462571545348,5.945318734840709,0.8491301353532442,-0.015052845729532546,0.015053768412382316,0.015054164949795144,0.02727683793743753,9.226828497702066e-07,-2.6548864419953696e-06,-0.00019810983056667007
8.0,-175.7319337750596,-5.623962852535599,5.88559141944208,0.8491301358833577,-0.015053800017901742,0.015053749528128152,0.01505540292614613,0.02727271836587074,-5.048977358944329e-08,-2.661622175932688e-06,-0.000207153012369326
8.0,-175.6694340560495,-5.56146313352585,5.825923962877019,0.8491301360990557,-0.01505481203789351,0.015053700359555234,0.015056732435795498,0.027268060694479537,-1.1116783382759954e-06,-2.67409287984666e-06,-0.00021684835862243677
8.0,-175.60693433703943,-5.4989634145161,5.766318532717724,0.8491301362274224,-0.015055888951563247,0.015053621458404807,0.015058163610076735,0.027262812942428268,-2.2674931584396735e-06,-2.683676196379048e-06,-0.00022728568672093232
8.0,-175.54443461802936,-5.436463695506352,5.706777450625033,0.8491301363730642,-0.015057053484601773,0.015053507395897186,0.015059727318256473,0.027256918843741724,-3.546088704587183e-06,-2.6951177828593244e-06,-0.00023856630352760638
8.0,-175.48193489901928,-5.373963976497874,5.647303214423878,0.8491301366093315,-0.015058316978621878,0.015053360959319445,0.01506144044543617,0.027250316954361614,-4.9560193024333205e-06,-2.6992348319102802e-06,-0.0002508072098340341
8.0,-175.4194351800092,-5.311464257492027,5.587898523347022,0.8491301370263062,-0.015059720350586817,0.01505316348138325,0.01506334764667824,0.02724293967154226,-6.556869203566337e-06,-2.712940499955225e-06,-0.0002641447853665161
8.0,-175.35693546099913,-5.248964538489862,5.528566307241367,0.8491301377689947,-0.015061266566959896,0.015052923662768839,0.01506546056299439,0.027234712170613753,-8.342904191056821e-06,-2.7131929405104093e-06,-0.0002787383373780909
8.0,-175.29443574198905,-5.186464819495061,5.469309760436898,0.8491301390858601,-0.015062999712793908,0.015052622525076808,0.015067830054867441,0.027225551269402005,-1.037718771709946e-05,-2.7201154284615975e-06,-0.0002947738784273383
8.0,-175.231936022979,-5.123965100514256,5.410132380960452,0.8491301414051527,-0.015064929963717916,0.015052258532950082,0.015070474318709629,0.027215364178998145,-1.267143076783342e-05,-2.7236056196084193e-06,-0.0003124681497641669
8.0,-175.16943630396892,-5.061465381559764,5.351038015790575,0.8491301454612072,-0.015067099191122174,0.015051822867267601,0.015073445379238343,0.027204047119424257,-1.5276323854573198e-05,-2.7242304612979442e-06,-0.0003320730659894002
8.0,-175.10693658495885,-4.998965662654652,5.292030912872183,0.8491301525043077,-0.015069535917731226,0.015051299523281013,0.015076772557488046,0.027191483745383896,-1.823639445021341e-05,-2.7254119878404745e-06,-0.00035388043070629907
8.0,-175.04443686594877,-4.936465943841101,5.233115780623429,0.8491301646474557,-0.0150722945832376,0.015050679931968325,0.015080521201057177,0.027177543347029123,-2.1614651269276017e-05,-2.7247442696633055e-06,-0.00037822706602390365
8.0,-174.9819371469387,-4.8739662251960025,5.174297855667277,0.849130185435027,-0.015075414028249358,0.015049949152494142,0.015084731097120056,0.02716207874249718,-2.5464875755215957e-05,-2.722928847754076e-06,-0.00040550009340363383
8.0,-174.9194374279286,-4.81146650685853,5.11558297949409,0.8491302207679129,-0.015078981405594003,0.015049090774418383,0.015089490539823227,0.02714492382129848,-2.989063117561988e-05,-2.716635807009514e-06,-0.00043614250827962925
