regulator,proper,coordinate,radius,lapse,rho,pr,pt,polarization,radial_enthalpy,radial_enthalpy_tail,required_radial_enthalpy
8.0,69.76979722838882,3.2511823596196745,3.726689204558213,0.8550640821753993,0.000746046042619547,0.0002359629485033095,-0.0008502943297634157,0.0004303248671464052,0.0009820089911228565,-5.998663197156624e-06,-0.005753813519578241
8.0,69.89479573137231,3.3758067636020326,3.827168394551386,0.8520447231886258,0.0004560219644547865,0.0001650145337268622,-0.0005396335498052762,0.0003247931837960656,0.0006210364981816487,-6.430225792783951e-06,-0.004504472444776843
8.0,70.0197942343558,3.5006441061274245,3.9307851666351143,0.8505084327123943,0.00025406827420989387,0.00011865697860191559,-0.0003232024876366218,0.00025794944396226066,0.00037272525281180943,-6.640738833648068e-06,-0.00356059703609449
8.0,70.14479273733934,3.625575439989497,4.037026122476249,0.849759573540606,0.00014493628579593533,8.843080097012128e-05,-0.00020071951894098299,0.00021125427608764135,0.0002333670867660566,-6.724184203712473e-06,-0.002837235791076937
8.0,70.26979124032283,3.7505468324924576,4.1454579093421895,0.8494084012821183,9.87076875360259e-05,6.78530633358499e-05,-0.00014220451503756806,0.00017473478812724468,0.0001665607508718758,-6.765244140727818e-06,-0.0022726947319903646
8.0,70.39478974330632,3.87553473423701,4.255714531010664,0.849249432160922,8.305957016551432e-05,5.291679231456825e-05,-0.00011615301122815569,0.00014407973673480101,0.00013597636248008257,-6.806978016458153e-06,-0.001826371932917952
8.0,70.51978824628986,4.000529220089712,4.367488044543883,0.8491797913323109,7.714687011393633e-05,4.14874764199709e-05,-0.00010203673629244345,0.00011780603441565791,0.00011863434653390723,-6.868594393096413e-06,-0.0014717880149040755
8.0,70.64478674927335,4.125526247864983,4.480521559670249,0.8491502174723663,7.182531426724222e-05,3.250221660557826e-05,-9.051862773202504e-05,9.545523747582453e-05,0.00010432753087282048,-6.945049493544327e-06,-0.0011905423509075209
8.0,70.7697852522569,4.250524225817368,4.59460323050541,0.8491380301066198,6.316624996433227e-05,2.5395075351174054e-05,-7.727678867447876e-05,7.676457203358375e-05,8.856132531550633e-05,-7.030108007580378e-06,-0.0009686039645439592
8.0,70.89478375524038,4.3755225477018795,4.709560491058714,0.8491331531409,5.517923232169794e-05,1.9788912129912068e-05,-6.590873250866193e-05,6.138098606515782e-05,7.496814445161001e-05,-7.109753566860159e-06,-0.0007944869896499355
8.0,71.01978225822387,4.500520990144086,4.825254343567477,0.8491312573440631,4.697997790433365e-05,1.5402088410181952e-05,-5.520526026182442e-05,4.888949018957487e-05,6.23820663145156e-05,-7.172182289801658e-06,-0.0006585060703172784
8.0,71.14478076120741,4.625519473512426,4.941573819912534,0.8491305413129744,3.926544361738883e-05,1.1993243458446672e-05,-4.561989447750533e-05,3.883802144559448e-05,5.1258687075835506e-05,-7.2119655944296796e-06,-0.0005525082787667397
8.0,71.2697792641909,4.750517970336886,5.058430827552025,0.8491302785118516,3.230914266412577e-05,9.356330969294095e-06,-3.7255733625618135e-05,3.079603952944743e-05,4.1665473633419866e-05,-7.225375450436446e-06,-0.0004697507237143528
8.0,71.39477776717445,4.8755164714455725,5.175755557673664,0.8491301847741971,2.619919555630113e-05,7.324312385329965e-06,-3.007536066809436e-05,2.4382749936639184e-05,3.3523507941631095e-05,-7.21349830363588e-06,-0.00040478481232018973
8.0,71.51977627015793,5.000514973876065,5.293492554100623,0.8491301522791268,2.095409622082401e-05,5.7581212827676235e-06,-2.401131797802924e-05,1.9276845490696715e-05,2.6712217503591632e-05,-7.1810962426505114e-06,-0.00035331064228457857
8.0,71.64477477314142,5.1255134767015145,5.411597462893478,0.8491301413305842,1.6578998494776962e-05,4.5540576474284e-06,-1.900622914470046e-05,1.5215007549525252e-05,2.1133056142205362e-05,-7.123667067959661e-06,-0.000312007826075846
8.0,71.76977327612497,5.250511979641218,5.53003442384824,0.8491301377451145,1.3006623480316587e-05,3.62882561121168e-06,-1.4944206980671695e-05,1.1985176023915309e-05,1.6635449091528267e-05,-7.0484206321293805e-06,-0.00027836043795315634
8.0,71.89477177910845,5.375510482613232,5.6487740298160425,0.8491301366038136,1.0136287241042149e-05,2.9149397255226234e-06,-1.1694156583959327e-05,9.418041716942021e-06,1.3051226966564772e-05,-6.957975405726402e-06,-0.000250491794623577
8.0,72.019770282092,5.50050898559612,5.767791764361986,0.849130136250687,7.865005569901304e-06,2.3639551554184807e-06,-9.123664584187704e-06,7.378881424556367e-06,1.0228960725319785e-05,-6.858095528372533e-06,-0.00022701895102693827
8.0,72.14476878507548,5.62550748857895,5.887066826969742,0.8491301361444812,6.088789372713936e-06,1.9383913790922827e-06,-7.112053709597624e-06,5.760575800421175e-06,8.027180751806219e-06,-6.74751850245949e-06,-0.00020693117495982342
8.0,72.26976728805897,5.750505991561782,6.006581262299154,0.849130136113431,4.707117522548179e-06,1.6084972768722972e-06,-5.543282602420914e-06,4.477856627468663e-06,6.315614799420476e-06,-6.630650603985343e-06,-0.00018949263364412196
8.0,72.39476579104252,5.8755044945446695,6.12631932160496,0.8491301361046066,3.6282597830002736e-06,1.3533259286364007e-06,-4.313456369522831e-06,3.4627350143172004e-06,4.981585711636674e-06,-6.509385726357068e-06,-0.000174167090500837
8.0,72.519764294026,6.0005029975275015,6.246266997365839,0.8491301361021686,2.7797920477629697e-06,1.1545895722466778e-06,-3.343929675183623e-06,2.6609001604157805e-06,3.9343816200096475e-06,-6.384260271256025e-06,-0.00016056128848414563
8.0,73.01975830596007,6.5004970094589405,6.727918040623615,0.8491301361012888,8.860838822794231e-07,7.096716703364382e-07,-1.1453893429714949e-06,8.382918516090407e-07,1.5957555526158613e-06,-5.867380874558399e-06,-0.00011845284956208798
8.0,73.51975231789407,7.000491021390322,7.212086619685373,0.8491301361012855,1.944359200618394e-07,5.355813931096748e-07,-2.9152005348395427e-07,1.6720650725286544e-07,7.300173131715142e-07,-5.344291663413714e-06,-8.947274004991902e-05
8.0,74.01974632982814,7.500485033321762,7.698291726353746,0.8491301361012855,-1.4885225498660723e-08,4.572973864042925e-07,2.7536065668226e-08,-5.8918182753138574e-08,4.424121609056318e-07,-4.8272139308821e-06,-6.880618972772467e-05
8.0,74.51974034176214,8.000479045253142,8.18616758331611,0.8491301361012855,-1.644793813521399e-08,4.116600265788355e-07,1.1806146686638125e-07,-1.1977715955206552e-07,3.952120884436215e-07,-4.321787959086665e-06,-5.373965455090583e-05
8.0,75.01973435369621,8.500473057188342,8.675430419843803,0.8491301361012855,5.231970573886443e-08,3.7703118425711133e-07,1.2874472320509363e-07,-1.2304546321457905e-07,4.2935088999597576e-07,-3.832973295372965e-06,-4.2555685361648064e-05
8.0,75.51972836563021,9.000467069123484,9.165856791125027,0.8491301361012855,1.4126655862994672e-07,3.4678441200922377e-07,1.1348924090500112e-07,-1.0891368437210645e-07,4.880509706391705e-07,-3.3648821125058134e-06,-3.411978732613421e-05
8.0,76.01972237756428,9.500461081058571,9.657268466519282,0.8491301361012855,2.3387341302119743e-07,3.1871950565358326e-07,8.893996536946913e-08,-9.166876106954858e-08,5.525929186747807e-07,-2.920805665126883e-06,-2.7664163052485828e-05
8.0,76.51971638949829,10.000455092993537,10.149521619384005,0.8491301361012855,3.2241897287965756e-07,2.914182783975997e-07,6.169497486425774e-08,-7.588625862343076e-08,6.138372512772573e-07,-2.504037164805928e-06,-2.2658836130944076e-05
8.0,77.01971040143235,10.500449104928565,10.642498957590123,0.8491301361012855,4.04279714790189e-07,2.652453923109601e-07,3.407710370487358e-08,-6.264599313838466e-08,6.695251071011491e-07,-2.1162890746514864e-06,-1.8731446041115136e-05
8.0,77.51970441336641,11.000443116863593,11.136103907224902,0.8491301361012855,4.780696573150768e-07,2.3999570984652624e-07,6.863217826315123e-09,-5.1867368569458644e-08,7.180653671616031e-07,-1.7592205920873092e-06,-1.5616103448079144e-05
8.0,78.01969842530042,11.500437128798563,11.630256254007069,0.8491301361012855,5.43017815587428e-07,2.1567676682330428e-07,-1.957426825785719e-08,-4.315760696165622e-08,7.586945824107323e-07,-1.4335224044490533e-06,-1.312010884904431e-05
8.0,78.51969243723448,12.000431140733589,12.124888835415076,0.8491301361012855,5.98640487671552e-07,1.919833588120344e-07,-4.4929785519625206e-08,-3.610130595899655e-08,7.906238464835864e-07,-1.1393387130143265e-06,-1.1101885344271471e-05
8.0,79.01968644916849,12.500425152668557,12.61994500078015,0.8491301361012855,6.450595726309966e-07,1.6918485469083786e-07,-6.896489201692183e-08,-3.034423028196428e-08,8.142444273218345e-07,-8.759866139887748e-07,-9.456099449281525e-06
8.0,79.51968046110255,13.000419164603644,13.115376639949874,0.8491301361012855,6.823540047705298e-07,1.472344475688675e-07,-9.136272243660373e-08,-2.5606165834038867e-08,8.295884523393973e-07,-6.425107759327698e-07,-8.103465731364834e-06
8.0,80.01967447303656,13.500413176538615,13.611142637936485,0.8491301361012854,7.109262234213788e-07,1.262175021121657e-07,-1.1185471563771574e-07,-2.1671797239679052e-08,8.371437255335445e-07,-4.375269117543891e-07,-6.983657622342091e-06
8.0,80.51966848497062,14.000407188473643,14.107207652268077,0.8491301361012855,7.311067192122622e-07,1.0609437444354738e-07,-1.302317751883528e-07,-1.8377106085776717e-08,8.372010936558096e-07,-2.5921466855901003e-07,-6.050313262006631e-06
8.0,81.01966249690463,14.50040120040861,14.60354113732128,0.8491301361012855,7.434702551867796e-07,8.686413568353228e-08,-1.4621614830040034e-07,-1.5597218213842018e-08,8.303343908703119e-07,-1.0583234274357392e-07,-5.267467866547431e-06
8.0,81.5196565088387,15.000395212343639,15.100116559500325,0.8491301361012855,7.48899429765399e-07,6.875065459301626e-08,-1.5983527191880658e-07,-1.3236567769734963e-08,8.176500843584152e-07,2.4754240211599294e-08,-4.60697717410551e-06
8.0,82.01965052077276,15.500389224278727,15.596910761204814,0.8491301361012855,7.478144004538411e-07,5.154210242443794e-08,-1.7093439499265015e-07,-1.1221072953217489e-08,7.99356502878279e-07,1.3451301083396642e-07,-4.046640075149429e-06
8.0,82.51964453270676,16.000383236213693,16.09390344177209,0.8491301361012855,7.411669442913664e-07,3.542049940732887e-08,-1.7965915923593248e-07,-9.492995234411841e-09,7.765874436986952e-07,2.2555863854254684e-07,-3.5688057219833387e-06
8.0,83.01963854464083,16.500377248147654,16.59107673110227,0.8491301361012855,7.296596456342206e-07,2.042113504161553e-08,-1.8593522825614074e-07,-8.00656649549711e-09,7.500807806758361e-07,2.999125471475689e-07,-3.1593427736667573e-06
8.0,83.51963255657483,17.00037126008159,17.08841483726124,0.8491301361012855,7.140192421759116e-07,6.487199861892133e-09,-1.9002476012928254e-07,-6.72512819447812e-09,7.205064420378037e-07,3.5941077902705824e-07,-2.8068593496719453e-06
8.0,84.0196265685089,17.500365272015664,17.58590375353775,0.8491301361012855,6.949235689284744e-07,-6.385002315120047e-09,-1.9200409835554405e-07,-5.618845202816228e-09,6.885385666133543e-07,4.0592014388343447e-07,-2.5021152925640207e-06
8.0,84.5196205804429,18.000359283949713,18.08353101359722,0.8491301361012855,6.730647751066844e-07,-1.817072264365693e-08,-1.9210036918664773e-07,-4.6632510997038155e-09,6.548940524630275e-07,4.4113678747865804e-07,-2.237568551685552e-06
8.0,85.01961459237697,18.500353295883787,18.581285485782836,0.8491301361012855,6.490126270935991e-07,-2.8877113105685082e-08,-1.9046373272179601e-07,-3.837851242955545e-09,6.20135513987914e-07,4.6663195983839295e-07,-2.007030544810534e-06
8.0,85.51960860431097,19.00034730781766,19.079157199462735,0.8491301361012855,6.233138281959861e-07,-3.8585752886512014e-08,-1.8734491317424237e-07,-3.1254452996836278e-09,5.84728075309474e-07,4.836999320693538e-07,-1.8053939393739691e-06
8.0,86.01960261624504,19.50034131975167,19.577137197757665,0.8491301361012855,5.965052079803065e-07,-4.730058798141882e-08,-1.8299919528159349e-07,-2.511463648030286e-09,5.492046199988876e-07,4.936931589189097e-07,-1.6284227041784763e-06
8.0,86.5195966281791,20.000335331685708,20.075217412094887,0.8491301361012855,5.689662886836804e-07,-5.5021701135627076e-08,-1.77522459464075e-07,-1.9832016751882924e-09,5.139445875480533e-07,4.977696475038147e-07,-1.4725884369290574e-06
8.0,96.51947686685986,30.000215570377573,30.050180598250847,0.8491301361012855,1.4701826702696507e-07,-8.51107155448402e-08,-3.303876246741977e-08,6.53735839025965e-10,6.190755148212487e-08,2.2134336818476524e-07,-2.930128690335117e-07
8.0,106.51935710554062,40.000095809058806,40.03758111003807,0.8491301361012855,2.347728546540829e-08,-5.025279886549712e-08,1.3973794022088069e-08,3.094965609205294e-10,-2.6775513400088834e-08,6.41262286421207e-08,-9.29488792808377e-08
